Timestamp,Wm2SolarRadiation,mmPrecipitation,LightningActivity,kmLightningDistance,degreesWindDirection,msWindSpeed,msGustSpeed,degreeCAirTemperature,RHRelativeHumidity,kPaAtmosphericPressure,degreesXaxisLevel,degreesYaxisLevel,mmhMaxPrecipRate,degreeCRHSensorTemp,kPaVPD,minLeafWetness,minLeafWetnesshigh,WetnessLevel,BatteryPercent,mVBatteryVoltage,kPaReferencePressure,degreeCLoggerTemperature,mmPrecipitation_ExtraSensor,mmhMaxPrecipRate_ExtraSensor,PastureID
2023-01-21T01:15:00Z,0,0.034,0,0,9,4.77,11.43,14.6,0.996,85.24,3.9,-1.5,1,14.6,0.01,15,15,984,100,7986,85.11,15,0,0,TVP
2023-01-21T01:30:00Z,0,0,0,0,6,5.14,10.19,14.5,0.993,85.23,3.6,-1.1,0,14.4,0.01,15,15,955,100,7985,85.1,14.9,0.2,12,TVP
2023-01-21T01:45:00Z,0,0,0,0,3,5.05,13.31,14.5,0.994,85.22,4.5,-1.8,0,14.4,0.01,15,15,923,100,7985,85.1,14.9,0,0,TVP
2023-01-21T02:00:00Z,0,0.017,0,0,12,4.3,8.42,14.6,0.982,85.22,4,-1.6,1,14.3,0.03,15,15,896,100,7985,85.09,14.7,0,0,TVP
2023-01-21T02:15:00Z,0,0.017,0,0,2,4.47,9.69,14.4,0.974,85.21,4.1,-0.8,1,14.1,0.04,15,15,887,100,7984,85.08,14.5,0,0,TVP
2023-01-21T02:30:00Z,0,0,0,0,7,4.67,8.77,14.3,0.968,85.19,4.4,-1.4,0,13.9,0.05,15,15,922,100,7984,85.07,14.4,0,0,TVP
2023-01-21T02:45:00Z,0,0.034,0,0,5,4.67,8.83,14.2,0.981,85.18,3.8,-1.6,1,14,0.03,15,15,970,100,7982,85.06,14.4,0,0,TVP
2023-01-21T03:00:00Z,0,0,0,0,359,5.08,11.87,14.3,0.984,85.17,3.6,-1.6,0,14.1,0.03,15,15,948,100,7982,85.05,14.4,0.2,12,TVP
2023-01-21T03:15:00Z,0,0,0,0,0,5.93,13.65,13.8,1,85.18,4.4,-0.5,0,14,0,15,15,878,100,7983,85.05,14.3,0,0,TVP
2023-01-21T03:30:00Z,0,0,0,0,4,4.64,8.43,13.6,0.988,85.19,3.5,-1.6,0,13.6,0.02,15,15,859,100,7982,85.07,14,0,0,TVP
2023-01-21T03:45:00Z,0,0,0,0,2,5.08,9.38,13.8,0.977,85.21,3.7,-1.4,0,13.5,0.04,15,15,849,100,7982,85.08,14,0,0,TVP
2023-01-21T04:00:00Z,0,0.017,0,0,5,5.03,9.94,13.8,0.975,85.2,3.3,-1.2,1,13.5,0.04,15,15,846,100,7981,85.08,13.8,0,0,TVP
2023-01-21T04:15:00Z,0,0,0,0,10,4.27,8.07,13.6,0.972,85.23,3.7,-1.5,0,13.3,0.04,15,15,836,100,7978,85.1,13.7,0,0,TVP
2023-01-21T04:30:00Z,0,0,0,0,14,4.09,8.4,13.7,0.968,85.24,3.7,-1.2,0,13.3,0.05,15,15,789,100,7979,85.11,13.6,0,0,TVP
2023-01-21T04:45:00Z,0,0,0,0,7,3.98,8.6,14,0.963,85.26,3.8,-1.4,0,13.5,0.06,15,15,778,100,7979,85.13,13.8,0,0,TVP
2023-01-21T05:00:00Z,0,0,0,0,8,4.31,10.37,13.9,0.97,85.28,3.8,-1.6,0,13.5,0.05,15,15,765,100,7979,85.16,13.8,0,0,TVP
2023-01-21T05:15:00Z,0,0,0,0,7,4.28,8.24,13.8,0.96,85.28,4,-1.4,0,13.3,0.06,15,15,669,100,7979,85.15,13.6,0,0,TVP
2023-01-21T05:30:00Z,0,0,0,0,8,4.33,7.65,13.9,0.959,85.27,4.4,-1.5,0,13.4,0.07,15,15,667,100,7976,85.15,13.7,0,0,TVP
2023-01-21T05:45:00Z,0,0,0,0,10,4.41,8.61,14,0.963,85.28,3.8,-1.2,0,13.5,0.06,15,15,653,100,7977,85.16,13.8,0,0,TVP
2023-01-21T06:00:00Z,0.2,0,0,0,2,4.64,8.07,13.8,0.951,85.28,3.8,-1,0,13.4,0.08,15,15,625,100,7977,85.15,13.7,0,0,TVP
2023-01-21T06:15:00Z,2.8,0,0,0,8,4.31,8.07,13.6,0.945,85.29,4.2,-1.3,0,13.2,0.09,15,15,626,100,7976,85.17,13.5,0,0,TVP
2023-01-21T06:30:00Z,6.1,0,0,0,12,4.04,9.16,13.6,0.952,85.31,3.9,-1.2,0,13.2,0.07,15,15,596,100,7976,85.19,13.5,0,0,TVP
2023-01-21T06:45:00Z,14.3,0,0,0,11,4.01,7.51,13.7,0.95,85.32,3.8,-1.4,0,13.3,0.08,15,15,585,100,7973,85.2,13.5,0,0,TVP
2023-01-21T07:00:00Z,28.8,0,0,0,9,4.01,7.2,14,0.955,85.33,4,-1.4,0,13.6,0.07,15,15,586,100,7976,85.21,13.7,0,0,TVP
2023-01-21T07:15:00Z,31.9,0,0,0,4,4.43,7.74,14.2,0.962,85.34,4.1,-1.2,0,13.9,0.06,15,15,560,100,7973,85.22,14,0,0,TVP
2023-01-21T07:30:00Z,26.7,0,0,0,10,4.47,8.65,14.4,0.972,85.35,3.6,-1.6,0,14.2,0.05,15,15,583,100,7975,85.23,14.2,0,0,TVP
2023-01-21T07:45:00Z,41.9,0,0,0,7,4.8,8.5,14.7,0.965,85.36,3.8,-1.9,0,14.4,0.06,15,15,592,100,7974,85.25,14.4,0,0,TVP
2023-01-21T08:00:00Z,121.9,0,0,0,8,4.23,7.16,14.6,0.983,85.38,4,-1.7,0,14.7,0.03,15,15,546,100,7975,85.26,14.7,0,0,TVP
2023-01-21T08:15:00Z,151.9,0,0,0,6,4.3,9.29,14.8,0.986,85.41,3.7,-1.1,0,15,0.02,15,15,532,100,7976,85.29,15.1,0,0,TVP
2023-01-21T08:30:00Z,194.9,0,0,0,6,4.73,8.15,14.7,0.993,85.41,3.5,-1,0,15.2,0.01,15,15,504,100,7978,85.29,15.3,0,0,TVP
2023-01-21T08:45:00Z,159,0,0,0,5,4.5,8,14.7,0.997,85.41,3.4,-0.9,0,15.3,0.01,15,15,487,100,7979,85.29,15.5,0,0,TVP
2023-01-21T09:00:00Z,233,0,0,0,7,4.89,9.33,15.2,0.978,85.42,3.6,-1.3,0,15.4,0.04,15,8,452,100,7982,85.31,15.6,0,0,TVP
2023-01-21T09:15:00Z,216.1,0,0,0,5,4.95,12.24,15.4,0.989,85.41,3.6,-0.9,0,15.9,0.02,15,0,451,100,7984,85.29,16.2,0,0,TVP
2023-01-21T09:30:00Z,259.8,0,0,0,3,4.77,8.13,15.7,0.967,85.4,3.6,-0.5,0,16.2,0.06,9,0,450,100,7986,85.3,16.3,0,0,TVP
2023-01-21T09:45:00Z,184.4,0,0,0,6,4.42,7.75,15.3,0.989,85.42,3.8,-1.1,0,16.3,0.02,15,12,546,100,7985,85.31,16.5,0,0,TVP
2023-01-21T10:00:00Z,221.6,0,0,0,4,4.79,9.81,15.2,0.991,85.44,4.1,-1.5,0,16,0.02,15,15,630,100,7989,85.32,16.3,0,0,TVP
2023-01-21T10:15:00Z,228.3,0,0,0,8,4.56,9.31,15.1,0.997,85.45,3.8,-1.8,0,16,0,15,15,847,100,7992,85.33,16.4,0,0,TVP
2023-01-21T10:30:00Z,208.4,0,0,0,3,4.62,10.25,14.9,0.994,85.45,3.8,-1.1,0,15.8,0.01,15,15,876,100,7995,85.33,16.2,0,0,TVP
2023-01-21T10:45:00Z,221.3,0,0,0,2,4.59,8.22,14.6,0.996,85.44,3.9,-1.3,0,15.5,0.01,15,15,772,100,7996,85.32,16,0,0,TVP
2023-01-21T11:00:00Z,192.9,0,0,0,12,4.34,8.27,14.6,0.983,85.43,3.9,-1.3,0,15.2,0.03,15,15,720,100,8001,85.31,15.8,0,0,TVP
2023-01-21T11:15:00Z,701.9,0,0,0,6,4.59,10.17,15.3,0.966,85.38,3.9,-0.8,0,16.2,0.06,15,15,643,100,8001,85.29,16.3,0,0,TVP
2023-01-21T11:30:00Z,608.9,0,0,0,6,4.68,10.31,15.5,0.986,85.37,3.5,-0.6,0,17.1,0.03,15,15,659,100,8007,85.27,17.1,0,0,TVP
2023-01-21T11:45:00Z,564.7,0,0,0,2,4.67,11.64,15.6,0.974,85.37,4,-1.5,0,17,0.05,15,15,594,100,8014,85.26,17.2,0,0,TVP
2023-01-21T12:00:00Z,806.4,0,0,0,1,4.93,10.09,16.2,0.944,85.31,3.9,-1.4,0,17.8,0.1,15,15,528,100,8014,85.22,18.2,0,0,TVP
2023-01-21T12:15:00Z,806.6,0,0,0,7,4.65,9.12,16.6,0.91,85.29,3.8,-0.9,0,18.3,0.17,15,14,455,100,8014,85.2,19,0,0,TVP
2023-01-21T12:30:00Z,859,0,0,0,9,4.38,8.37,17.4,0.906,85.27,4,-1.2,0,19.3,0.19,0,0,445,100,8016,85.18,20.1,0,0,TVP
2023-01-21T12:45:00Z,831.7,0,0,0,4,4.47,11.85,17.2,0.893,85.26,3.5,-1.6,0,19.6,0.21,0,0,445,100,8014,85.16,20.5,0,0,TVP
2023-01-21T13:00:00Z,822.9,0,0,0,355,4.74,8.82,17.2,0.891,85.22,4,-1.5,0,19.8,0.21,0,0,445,100,8017,85.12,20.8,0,0,TVP
2023-01-21T13:15:00Z,808.9,0,0,0,4,4.29,9.01,17.8,0.876,85.19,3.7,-0.9,0,20,0.25,0,0,444,100,8014,85.08,21.2,0,0,TVP
2023-01-21T13:30:00Z,787.1,0,0,0,0,4.76,9.57,17.4,0.885,85.17,4.1,-1.2,0,20.1,0.23,0,0,444,100,8015,85.05,21.4,0,0,TVP
2023-01-21T13:45:00Z,740.5,0,0,0,2,4.69,11.42,17.1,0.869,85.17,3.8,-1.1,0,19.8,0.26,0,0,444,100,8014,85.06,21.2,0,0,TVP
2023-01-21T14:00:00Z,431.7,0,0,0,357,4.93,9.89,16.9,0.834,85.17,4.1,-0.5,0,19.1,0.32,0,0,445,100,8016,85.05,20.2,0,0,TVP
2023-01-21T14:15:00Z,483.5,0,0,0,1,4.18,7.75,16.9,0.816,85.17,3.9,-1.3,0,18.5,0.35,0,0,445,100,8012,85.05,19.7,0,0,TVP
2023-01-21T14:30:00Z,587.4,0,0,0,358,5.04,12.44,16.8,0.825,85.15,3.9,-1,0,18.5,0.33,0,0,445,100,8014,85.03,19.8,0,0,TVP
2023-01-21T14:45:00Z,549.1,0,0,0,358,4.86,10.4,16.7,0.84,85.12,3.8,-1.4,0,18.5,0.31,0,0,445,100,8014,85,19.9,0,0,TVP
2023-01-21T15:00:00Z,509.1,0,0,0,358,5.52,11.35,16.7,0.843,85.1,4,-1.5,0,18.5,0.3,0,0,445,100,8015,84.97,20.1,0,0,TVP
2023-01-21T15:15:00Z,157.6,0,0,0,355,5.52,9.8,16.9,0.838,85.11,3.9,-1.2,0,18.2,0.31,0,0,446,100,8013,84.98,19.1,0,0,TVP
2023-01-21T15:30:00Z,44.3,0,0,0,357,5.07,10.55,16.8,0.805,85.11,3.8,-1.6,0,17.5,0.37,0,0,446,100,8010,84.98,17.9,0,0,TVP
2023-01-21T15:45:00Z,39.9,0,0,0,358,4.99,9.64,16.5,0.786,85.1,3.6,-1.4,0,16.9,0.4,0,0,446,100,8011,84.97,17.3,0,0,TVP
2023-01-21T16:00:00Z,26.9,0,0,0,4,4.65,10.61,16.3,0.809,85.11,3.9,-1,0,16.5,0.35,0,0,446,100,8010,84.99,16.8,0,0,TVP
2023-01-21T16:15:00Z,24.1,0,0,0,358,5.24,10.4,16.2,0.802,85.13,3.8,-1.1,0,16.2,0.36,0,0,446,100,8010,85,16.5,0,0,TVP
2023-01-21T16:30:00Z,20.6,0,0,0,355,4.94,10.08,16,0.811,85.13,3.9,-1,0,16,0.34,0,0,446,100,8007,85,16.3,0,0,TVP
2023-01-21T16:45:00Z,16.7,0,0,0,0,4.11,8.9,15.6,0.836,85.13,4,-1.2,0,15.7,0.29,0,0,447,100,8004,85,16,0,0,TVP
2023-01-21T17:00:00Z,13.1,0,0,0,3,3.75,8.22,15.3,0.861,85.14,3.9,-1.3,0,15.4,0.24,0,0,447,100,8005,85.01,15.6,0,0,TVP
2023-01-21T17:15:00Z,9.7,0,0,0,357,4.33,8.12,15.1,0.861,85.15,3.8,-1.3,0,15.1,0.24,0,0,447,100,8006,85.02,15.3,0,0,TVP
2023-01-21T17:30:00Z,6.4,0,0,0,354,5.17,9.31,15.1,0.873,85.16,4,-1.2,0,15,0.22,0,0,447,100,8005,85.04,15.2,0,0,TVP
2023-01-21T17:45:00Z,2.5,0,0,0,356,3.36,9.74,14.9,0.884,85.19,3.8,-1.3,0,14.8,0.2,0,0,448,100,8005,85.06,15,0,0,TVP
2023-01-21T18:00:00Z,0.1,0,0,0,354,3.14,7.95,14.8,0.898,85.22,3.7,-1.2,0,14.6,0.17,0,0,448,100,8007,85.09,14.8,0,0,TVP
2023-01-21T18:15:00Z,0,0,0,0,342,1.98,6.57,14.8,0.896,85.23,3.7,-1.2,0,14.5,0.17,0,0,448,100,8002,85.1,14.6,0,0,TVP
2023-01-21T18:30:00Z,0,0,0,0,345,0.96,2.9,14.7,0.9,85.24,3.8,-1.3,0,14.4,0.17,0,0,448,100,8002,85.11,14.5,0,0,TVP
2023-01-21T18:45:00Z,0,0,0,0,347,1.99,5.25,14.8,0.892,85.22,3.8,-1.3,0,14.4,0.18,0,0,448,100,8001,85.09,14.5,0,0,TVP
2023-01-21T19:00:00Z,0,0,0,0,348,1.74,6.4,14.6,0.906,85.22,3.9,-1.3,0,14.4,0.16,0,0,448,100,7998,85.1,14.4,0,0,TVP
2023-01-21T19:15:00Z,0,0,0,0,358,2.02,4.44,14.4,0.907,85.24,3.8,-1.2,0,14.2,0.15,0,0,448,100,8001,85.11,14.2,0,0,TVP
2023-01-21T19:30:00Z,0,0,0,0,4,2.37,5.7,14.4,0.902,85.25,3.8,-1.4,0,14.1,0.16,0,0,448,100,8004,85.12,14.1,0,0,TVP
2023-01-21T19:45:00Z,0,0,0,0,8,3.54,7.41,14.4,0.901,85.24,3.7,-1.2,0,14.1,0.16,0,0,448,100,8002,85.11,14,0,0,TVP
2023-01-21T20:00:00Z,0,0,0,0,5,3.97,7.95,14.4,0.897,85.25,3.9,-1.6,0,14,0.17,0,0,448,100,7998,85.12,14,0,0,TVP
2023-01-21T20:15:00Z,0,0,0,0,2,4.18,8.26,14.4,0.89,85.25,3.8,-1.4,0,14.1,0.18,0,0,448,100,7998,85.12,14,0,0,TVP
2023-01-21T20:30:00Z,0,0,0,0,2,4.71,9.02,14.3,0.89,85.25,3.8,-1.6,0,14.1,0.18,0,0,448,100,7996,85.12,14,0,0,TVP
2023-01-21T20:45:00Z,0,0,0,0,2,4.26,8.9,14.3,0.884,85.26,3.8,-1.1,0,14.1,0.19,0,0,448,100,7996,85.13,14,0,0,TVP
2023-01-21T21:00:00Z,0,0,0,0,10,4.01,8.36,14.1,0.9,85.28,3.9,-1.2,0,14,0.16,0,0,448,100,7997,85.15,13.9,0,0,TVP
2023-01-21T21:15:00Z,0,0,0,0,7,4.32,9.44,14.2,0.896,85.29,3.8,-1.6,0,13.9,0.17,0,0,448,100,7996,85.16,13.9,0,0,TVP
2023-01-21T21:30:00Z,0,0,0,0,7,4.09,8.06,14.1,0.895,85.29,4,-1.2,0,13.9,0.17,0,0,448,100,7997,85.17,13.8,0,0,TVP
2023-01-21T21:45:00Z,0,0,0,0,9,3.82,8.88,14.1,0.89,85.29,3.9,-1.3,0,13.8,0.18,0,0,448,100,7995,85.16,13.8,0,0,TVP
2023-01-21T22:00:00Z,0,0,0,0,8,3.86,8,14,0.878,85.28,3.6,-1.7,0,13.8,0.2,0,0,448,100,7995,85.15,13.7,0,0,TVP
2023-01-21T22:15:00Z,0,0,0,0,12,3.82,8.21,14.1,0.864,85.27,3.6,-1.1,0,13.8,0.22,0,0,448,100,7995,85.14,13.7,0,0,TVP
2023-01-21T22:30:00Z,0,0,0,0,12,3.68,7.6,14.2,0.856,85.27,3.9,-1.2,0,13.8,0.23,0,0,448,100,7993,85.14,13.7,0,0,TVP
2023-01-21T22:45:00Z,0,0,0,0,12,4.01,8.13,14.2,0.852,85.26,3.7,-1.3,0,13.9,0.24,0,0,448,100,7991,85.13,13.8,0,0,TVP
2023-01-21T23:00:00Z,0,0,0,0,6,4.42,9.25,14.4,0.849,85.26,3.8,-1.3,0,14,0.25,0,0,447,100,7995,85.13,13.8,0,0,TVP
2023-01-21T23:15:00Z,0,0,0,0,5,4.73,9.89,14.3,0.853,85.25,3.8,-1,0,14,0.24,0,0,447,100,7989,85.13,13.9,0,0,TVP
2023-01-21T23:30:00Z,0,0,0,0,8,4.12,9.51,14.1,0.867,85.26,3.8,-0.9,0,14,0.21,0,0,448,100,7992,85.14,13.9,0,0,TVP
2023-01-21T23:45:00Z,0,0,0,0,4,3.89,7.7,14.1,0.879,85.27,3.8,-1.3,0,13.9,0.19,0,0,448,100,7991,85.14,13.8,0,0,TVP
2023-01-22T00:00:00Z,0,0,0,0,12,3.92,6.55,14.2,0.889,85.26,4,-1.9,0,13.9,0.18,0,0,448,100,7990,85.13,13.8,0,0,TVP
2023-01-22T00:15:00Z,0,0,0,0,8,4.22,7.65,14.2,0.899,85.24,4.1,-1.4,0,13.9,0.16,0,0,448,100,7963,85.11,14,0,0,TVP
2023-01-22T00:30:00Z,0,0,0,0,10,4.07,7.47,14.2,0.891,85.22,3.8,-1.3,0,13.9,0.18,0,0,448,100,7975,85.09,14,0,0,TVP
2023-01-22T00:45:00Z,0,0,0,0,8,4.55,10.37,14.2,0.912,85.19,4,-1.4,0,13.9,0.14,0,0,448,100,7976,85.06,13.9,0,0,TVP
2023-01-22T01:00:00Z,0,0,0,0,6,4.37,9.05,14.3,0.917,85.17,3.6,-1.2,0,13.9,0.13,0,0,448,100,7974,85.04,13.9,0,0,TVP
2023-01-22T01:15:00Z,0,0,0,0,16,3.63,7.73,14.3,0.918,85.17,3.8,-1.4,0,14,0.13,0,0,448,100,7974,85.04,13.9,0,0,TVP
2023-01-22T01:30:00Z,0,0,0,0,10,3.52,7.58,14.3,0.911,85.15,4,-1.5,0,14,0.14,0,0,448,100,7972,85.02,13.9,0,0,TVP
2023-01-22T01:45:00Z,0,0,0,0,5,3.6,7.27,14.2,0.9,85.14,3.8,-1.4,0,14,0.16,0,0,448,100,7976,85.01,13.9,0,0,TVP
2023-01-22T02:00:00Z,0,0,0,0,19,3.16,5.81,14.1,0.903,85.12,3.8,-1.3,0,13.9,0.16,0,0,448,100,7975,85,13.8,0,0,TVP
2023-01-22T02:15:00Z,0,0,0,0,18,3.37,6.92,14.2,0.889,85.12,3.8,-1.3,0,13.8,0.18,0,0,448,100,7973,85,13.8,0,0,TVP
2023-01-22T02:30:00Z,0,0,0,0,12,3.53,8.06,14.1,0.891,85.12,3.9,-1.3,0,13.8,0.17,0,0,448,100,7973,84.99,13.8,0,0,TVP
2023-01-22T02:45:00Z,0,0,0,0,19,2.66,5.46,14.1,0.899,85.11,3.9,-1.3,0,13.8,0.16,0,0,448,100,7970,84.99,13.7,0,0,TVP
2023-01-22T03:00:00Z,0,0,0,0,23,2.65,7.11,14.2,0.889,85.11,3.8,-1.4,0,13.8,0.18,0,0,448,100,7969,84.99,13.6,0,0,TVP
2023-01-22T03:15:00Z,0,0,0,0,27,2.88,5.17,14.3,0.88,85.11,3.9,-1.3,0,13.9,0.2,0,0,448,100,7971,84.98,13.8,0,0,TVP
2023-01-22T03:30:00Z,0,0,0,0,26,2.69,4.94,14.4,0.874,85.11,3.8,-1.3,0,14,0.21,0,0,448,100,7972,84.98,13.8,0,0,TVP
2023-01-22T03:45:00Z,0,0,0,0,16,3.07,5.82,14.5,0.875,85.11,3.6,-1.3,0,14,0.21,0,0,448,100,7969,84.98,13.8,0,0,TVP
2023-01-22T04:00:00Z,0,0,0,0,22,3.28,5.76,14.6,0.875,85.1,3.8,-1.5,0,14.1,0.21,0,0,448,100,7970,84.98,13.9,0,0,TVP
2023-01-22T04:15:00Z,0,0,0,0,24,2.82,5.47,14.7,0.861,85.11,3.9,-1.2,0,14.3,0.23,0,0,448,100,7972,84.98,14,0,0,TVP
2023-01-22T04:30:00Z,0,0,0,0,42,1.89,5.03,14.6,0.865,85.12,3.9,-1.3,0,14.2,0.22,0,0,448,100,7969,84.99,14,0,0,TVP
2023-01-22T04:45:00Z,0,0,0,0,34,1.89,4.69,14.4,0.876,85.12,3.8,-1.3,0,14.1,0.2,0,0,448,100,7971,84.99,13.9,0,0,TVP
2023-01-22T05:00:00Z,0,0,0,0,23,2.37,5.48,14.4,0.879,85.12,3.8,-1.3,0,14,0.2,0,0,448,100,7969,84.99,13.9,0,0,TVP
2023-01-22T05:15:00Z,0,0,0,0,13,3.06,5.78,14.8,0.865,85.12,3.8,-1.3,0,14.2,0.23,0,0,448,100,7969,85,14,0,0,TVP
2023-01-22T05:30:00Z,0,0,0,0,11,3.13,7.15,14.7,0.875,85.12,3.9,-1.4,0,14.4,0.21,0,0,448,100,7970,85,14.2,0,0,TVP
2023-01-22T05:45:00Z,0,0,0,0,17,2.69,5.86,14.7,0.872,85.14,3.9,-1.3,0,14.4,0.21,0,0,448,100,7969,85.02,14.3,0,0,TVP
2023-01-22T06:00:00Z,0.1,0,0,0,31,1.87,4.49,14.6,0.882,85.15,3.9,-1.3,0,14.3,0.2,0,0,448,100,7968,85.03,14.2,0,0,TVP
2023-01-22T06:15:00Z,2.8,0,0,0,25,1.75,3.93,14.6,0.885,85.17,3.9,-1.3,0,14.3,0.19,0,0,448,100,7968,85.05,14.1,0,0,TVP
2023-01-22T06:30:00Z,9.1,0,0,0,45,1.42,2.86,14.6,0.887,85.19,3.9,-1.3,0,14.2,0.19,0,0,448,100,7969,85.07,14.1,0,0,TVP
2023-01-22T06:45:00Z,36.9,0,0,0,42,1.91,3.14,15,0.87,85.21,3.9,-1.3,0,14.4,0.22,0,0,448,100,7966,85.08,14.4,0,0,TVP
2023-01-22T07:00:00Z,55.6,0,0,0,46,1.83,3.03,15.6,0.855,85.23,3.9,-1.3,0,15,0.26,0,0,447,100,7966,85.1,14.9,0,0,TVP
2023-01-22T07:15:00Z,85.9,0,0,0,42,2.01,3.86,15.9,0.849,85.25,3.9,-1.3,0,15.6,0.27,0,0,447,100,7966,85.12,15.5,0,0,TVP
2023-01-22T07:30:00Z,90.2,0,0,0,14,2.42,4.46,16.4,0.837,85.25,3.9,-1.2,0,16.2,0.3,0,0,447,100,7966,85.13,16.1,0,0,TVP
2023-01-22T07:45:00Z,80.5,0,0,0,17,2.13,4.51,16.7,0.847,85.27,4,-1.3,0,16.7,0.29,0,0,447,100,7967,85.14,16.6,0,0,TVP
2023-01-22T08:00:00Z,94,0,0,0,30,2,4.6,17,0.85,85.29,4,-1.3,0,17,0.29,0,0,447,100,7968,85.17,17,0,0,TVP
2023-01-22T08:15:00Z,76.8,0,0,0,43,1.11,2.55,17,0.864,85.31,4,-1.3,0,17.2,0.26,0,0,447,100,7966,85.19,17.2,0,0,TVP
2023-01-22T08:30:00Z,59.9,0,0,0,52,0.96,3.47,17.2,0.857,85.33,3.9,-1.3,0,17.2,0.28,0,0,447,100,7962,85.21,17.3,0,0,TVP
2023-01-22T08:45:00Z,125.7,0,0,0,89,0.79,2.49,17.3,0.87,85.35,3.9,-1.3,0,17.6,0.26,0,0,447,100,7966,85.23,17.7,0,0,TVP
2023-01-22T09:00:00Z,183.6,0,0,0,65,1,2.95,17.5,0.874,85.35,4,-1.3,0,18.2,0.25,0,0,446,100,7965,85.23,18,0,0,TVP
2023-01-22T09:15:00Z,105.2,0,0,0,67,0.84,1.79,17.9,0.858,85.35,4,-1.3,0,18.8,0.29,0,0,446,100,7964,85.23,18.3,0,0,TVP
2023-01-22T09:30:00Z,205.7,0,0,0,45,1.3,2.99,18,0.863,85.36,4,-1.3,0,19.2,0.28,0,0,446,100,7962,85.25,18.6,0,0,TVP
2023-01-22T09:45:00Z,609.5,0,0,0,41,1.64,3.31,18.1,0.891,85.32,4.1,-1.2,0,20.6,0.23,0,0,444,100,7966,85.24,19.3,0,0,TVP
2023-01-22T10:00:00Z,742.4,0,0,0,46,1.03,3.68,18.8,0.904,85.3,4.2,-1.3,0,23.2,0.21,0,0,441,100,7966,85.24,20.9,0,0,TVP
2023-01-22T10:15:00Z,766.2,0,0,0,30,1.51,3.9,19.7,0.877,85.28,4.1,-1.3,0,24.7,0.28,0,0,441,100,7967,85.22,22.4,0,0,TVP
2023-01-22T10:30:00Z,792.5,0,0,0,7,2.56,4.28,19.6,0.867,85.28,4.3,-1.3,0,24.8,0.3,0,0,442,100,7969,85.21,23,0,0,TVP
2023-01-22T10:45:00Z,837,0,0,0,9,2.58,5.08,19.7,0.854,85.28,4.2,-1.3,0,24.6,0.33,0,0,442,100,7967,85.21,23.4,0,0,TVP
2023-01-22T11:00:00Z,917.9,0,0,0,11,1.97,6.69,20.5,0.825,85.28,4.2,-1.3,0,24.9,0.42,0,0,441,100,7971,85.2,24.1,0,0,TVP
2023-01-22T11:15:00Z,903.5,0,0,0,42,1.09,3.05,21.1,0.823,85.26,4.2,-1.3,0,25.9,0.44,0,0,439,100,7973,85.18,25.3,0,0,TVP
2023-01-22T11:30:00Z,866.3,0,0,0,22,1.76,3.76,20.8,0.83,85.25,4.2,-1.4,0,26.3,0.42,0,0,440,100,7977,85.16,26.2,0,0,TVP
2023-01-22T11:45:00Z,363.7,0,0,0,3,1.52,3.12,20,0.825,85.26,4.2,-1.3,0,24.9,0.41,0,0,443,100,7972,85.14,25.2,0,0,TVP
2023-01-22T12:00:00Z,218.7,0,0,0,90,0.71,2.78,19.6,0.825,85.27,3.9,-1.3,0,22.7,0.4,0,0,444,100,7975,85.14,23.4,0,0,TVP
2023-01-22T12:15:00Z,168.4,0,0,0,130,0.78,1.64,19.3,0.841,85.26,4,-1.3,0,21.6,0.35,0,0,444,100,7976,85.12,22.5,0,0,TVP
2023-01-22T12:30:00Z,150.6,0,0,0,40,0.97,2.17,19.1,0.848,85.24,4,-1.3,0,20.9,0.34,0,0,444,100,7977,85.1,22,0,0,TVP
2023-01-22T12:45:00Z,154.9,0,0,0,38,1.16,2.67,19.1,0.86,85.22,3.9,-1.2,0,20.6,0.31,0,0,445,100,7976,85.09,21.7,0,0,TVP
2023-01-22T13:00:00Z,125.5,0,0,0,66,1.17,2.19,18.5,0.878,85.21,3.9,-1.3,0,20.2,0.26,0,0,445,100,7980,85.08,21.2,0,0,TVP
2023-01-22T13:15:00Z,47.1,0,0,0,4,1.07,2.58,18.3,0.876,85.2,4,-1.3,0,19.5,0.26,0,0,446,100,7975,85.06,20.5,0,0,TVP
2023-01-22T13:30:00Z,46.4,0,0,0,2,0.85,2.1,18,0.881,85.19,3.9,-1.3,0,18.9,0.25,0,0,446,100,7974,85.05,19.9,0,0,TVP
2023-01-22T13:45:00Z,51.8,0,0,0,15,1.04,1.84,18,0.889,85.17,3.9,-1.3,0,18.6,0.23,0,0,446,100,7974,85.03,19.5,0,0,TVP
2023-01-22T14:00:00Z,88.8,0,0,0,355,1.86,4.2,17.9,0.898,85.16,3.9,-1.4,0,18.5,0.21,0,0,446,100,7972,85.02,19.2,0,0,TVP
2023-01-22T14:15:00Z,112.7,0,0,0,350,2.4,4.29,17.6,0.906,85.15,4,-1.3,0,18.4,0.19,1,0,451,100,7976,85.02,19.1,0,0,TVP
2023-01-22T14:30:00Z,127.3,0,0,0,358,2.22,4.73,17.4,0.921,85.14,3.8,-1.3,0,18.1,0.16,15,15,492,100,7976,85.01,18.8,0,0,TVP
2023-01-22T14:45:00Z,123.3,0,0,0,357,2.45,6.33,17.6,0.903,85.12,3.8,-1.3,0,18.1,0.19,9,6,447,100,7976,84.99,18.6,0,0,TVP
