Tree,Station,Timestamp,LW_minutes,LW_minutes_H,LWS_Count,Solar,Precipitation,Wind_direction,Wind_speed,Gust_speed,Temp,RH,Atmos_pressure,Precip_max,ECRN-100_Precipitation,ECRN-100_Precip_max
ETP2,S0,2023-06-14T15:15:00Z,15,11,1014,120.9,2.191,42,0.94,2.18,22.2,0.948,87.86,37.7,NA,NA
ETP2,S0,2023-06-14T15:30:00Z,15,15,896,60.2,14.298,51,0.83,2.16,21.2,0.991,87.86,82.6,NA,NA
ETP2,S0,2023-06-14T15:45:00Z,15,15,1076,53.9,17.698,207,0.76,2.63,20.6,0.99,87.88,137.7,NA,NA
ETP2,S0,2023-06-14T16:00:00Z,15,15,827,34.9,4.643,85,0.39,1.15,20.4,0.984,87.87,44.9,NA,NA
ETP2,S0,2023-06-14T16:15:00Z,15,15,1080,28.8,4.523,73,0.72,1.84,20.6,0.977,87.9,47.9,NA,NA
ETP2,S0,2023-06-14T16:30:00Z,15,15,967,16.7,7.004,31,0.94,2.69,20.1,0.994,87.94,88.7,NA,NA
ETP2,S0,2023-06-14T16:45:00Z,15,15,921,19.5,1.902,36,0.96,3.43,19.1,0.998,87.95,19.4,NA,NA
ETP2,S0,2023-06-14T17:00:00Z,15,15,938,8.2,0.085,59,0.59,1.77,18.9,0.994,87.99,1,NA,NA
ETP2,S0,2023-06-14T17:15:00Z,15,15,926,4.1,0.272,112,0.65,1.35,18.8,0.988,88.01,2,NA,NA
ETP2,S0,2023-06-14T17:30:00Z,15,15,1086,0.9,1.566,124,0.72,1.46,18.8,0.984,88.05,15.3,NA,NA
ETP2,S0,2023-06-14T17:45:00Z,15,15,1160,0.3,1.191,96,0.92,2.39,18.7,0.985,88.07,6.1,NA,NA
ETP2,S0,2023-06-14T18:00:00Z,15,15,1043,0,1.226,129,1.34,3.68,18.4,0.998,88.06,7.1,NA,NA
ETP2,S0,2023-06-14T18:15:00Z,15,15,1027,0,0.97,142,1.32,3.48,18.4,0.96,88.03,5.1,NA,NA
ETP2,S0,2023-06-14T18:30:00Z,15,15,1022,0,1.072,115,0.61,2.74,18.1,0.963,88.04,5.1,NA,NA
ETP2,S0,2023-06-14T18:45:00Z,15,15,1000,0,1.362,18,0.51,1.8,18.1,0.961,88.07,6.1,NA,NA
ETP2,S0,2023-06-14T19:00:00Z,15,15,980,0,1.089,146,0.82,1.82,18.5,0.948,88.09,7.1,NA,NA
ETP2,S0,2023-06-14T19:15:00Z,15,15,990,0,0.374,139,0.73,1.5,18.5,0.942,88.11,2,NA,NA
ETP2,S0,2023-06-14T19:30:00Z,15,15,1008,0,0.817,97,0.4,1.19,18,0.971,88.13,4.1,NA,NA
ETP2,S0,2023-06-14T19:45:00Z,15,15,964,0,0.562,155,0.47,1.38,18,0.97,88.14,4.1,NA,NA
ETP2,S0,2023-06-14T20:00:00Z,15,15,868,0,0.238,128,0.5,1.5,18.5,0.95,88.14,2,NA,NA
ETP2,S0,2023-06-14T20:15:00Z,15,15,800,0,0.136,58,0.32,0.66,18.2,0.976,88.16,1,NA,NA
ETP2,S0,2023-06-14T20:30:00Z,15,15,936,0,0.221,86,0.26,0.41,18.2,0.981,88.17,2,NA,NA
ETP2,S0,2023-06-14T20:45:00Z,15,15,913,0,0.323,56,0.31,0.58,18.4,0.983,88.18,2,NA,NA
ETP2,S0,2023-06-14T21:00:00Z,15,15,822,0,0.221,30,0.36,0.72,18.6,0.98,88.19,1,NA,NA
ETP2,S0,2023-06-14T21:15:00Z,15,15,898,0,0.17,243,0.31,0.84,18.7,0.98,88.19,1,NA,NA
ETP2,S0,2023-06-14T21:30:00Z,15,15,882,0,0.17,119,0.47,1.52,19.1,0.966,88.18,1,NA,NA
ETP2,S0,2023-06-14T21:45:00Z,15,15,839,0,0.119,59,0.34,0.68,18.9,0.987,88.17,1,NA,NA
ETP2,S0,2023-06-14T22:00:00Z,15,15,763,0,0.051,47,0.35,0.62,18.9,0.989,88.18,1,NA,NA
ETP2,S0,2023-06-14T22:15:00Z,15,15,879,0,0.068,105,0.32,0.53,18.8,0.992,88.19,1,NA,NA
ETP2,S0,2023-06-14T22:30:00Z,15,15,817,0,0.051,102,0.38,0.67,18.6,0.996,88.18,1,NA,NA
ETP2,S0,2023-06-14T22:45:00Z,15,15,818,0,0.034,122,0.62,1.36,18.4,0.995,88.16,1,NA,NA
ETP2,S0,2023-06-14T23:00:00Z,15,15,803,0,0.034,121,0.75,1.77,18.3,0.988,88.14,1,NA,NA
ETP2,S0,2023-06-14T23:15:00Z,15,15,758,0,0.017,110,0.59,1.31,18.2,0.989,88.11,1,NA,NA
ETP2,S0,2023-06-14T23:30:00Z,15,15,711,0,0.017,126,0.52,1.33,18.1,0.986,88.08,1,NA,NA
ETP2,S0,2023-06-14T23:45:00Z,15,15,691,0,0,118,0.45,0.72,18.1,0.988,88.06,0,NA,NA
ETP2,S0,2023-06-15T00:00:00Z,15,15,667,0,0,95,0.44,1.3,18,0.992,88.07,0,NA,NA
ETP2,S0,2023-06-15T00:15:00Z,15,15,657,0,0,204,0.35,0.78,17.9,0.986,88.05,0,NA,NA
ETP2,S0,2023-06-15T00:30:00Z,15,15,665,0,0,79,0.36,0.6,17.9,0.967,88.02,0,NA,NA
ETP2,S0,2023-06-15T00:45:00Z,15,15,671,0,0,84,0.35,0.59,17.7,0.994,88,0,NA,NA
ETP2,S0,2023-06-15T01:00:00Z,15,15,670,0,0,116,0.43,1.09,17.7,0.99,87.97,0,NA,NA
ETP2,S0,2023-06-15T01:15:00Z,15,15,675,0,0.017,94,0.32,0.7,17.8,0.983,87.98,1,NA,NA
ETP2,S0,2023-06-15T01:30:00Z,15,15,677,0,0,92,0.43,0.85,17.8,0.988,87.96,0,NA,NA
ETP2,S0,2023-06-15T01:45:00Z,15,15,662,0,0,95,0.67,1.98,17.9,0.979,87.95,0,NA,NA
ETP2,S0,2023-06-15T02:00:00Z,15,15,640,0,0,139,0.92,1.59,18.3,0.958,87.96,0,NA,NA
ETP2,S0,2023-06-15T02:15:00Z,15,15,634,0,0.017,64,0.4,1.17,18.4,0.957,87.97,1,NA,NA
ETP2,S0,2023-06-15T02:30:00Z,15,15,633,0,0,63,0.29,0.87,18.2,0.967,87.96,0,NA,NA
ETP2,S0,2023-06-15T02:45:00Z,15,15,617,0,0,115,0.63,1.36,18.4,0.963,87.96,0,NA,NA
ETP2,S0,2023-06-15T03:00:00Z,15,15,620,0,0,91,0.37,1.29,18.3,0.974,87.94,0,NA,NA
ETP2,S0,2023-06-15T03:15:00Z,15,15,631,0,0,93,0.41,1.09,18.3,0.974,87.92,0,NA,NA
ETP2,S0,2023-06-15T03:30:00Z,15,15,638,0,0,73,0.4,0.82,18.3,0.975,87.91,0,NA,NA
ETP2,S0,2023-06-15T03:45:00Z,15,15,620,0,0,74,0.45,0.74,18.6,0.963,87.91,0,NA,NA
ETP2,S0,2023-06-15T04:00:00Z,15,15,744,0,0.017,88,0.8,2.65,18.8,0.966,87.92,1,NA,NA
ETP2,S0,2023-06-15T04:15:00Z,15,15,677,0,0,76,1.01,2.53,19,0.961,87.92,0,NA,NA
ETP2,S0,2023-06-15T04:30:00Z,15,15,670,0,0,89,0.82,1.69,19,0.972,87.93,0,NA,NA
ETP2,S0,2023-06-15T04:45:00Z,15,15,740,0,0,83,0.78,1.52,19,0.98,87.93,0,NA,NA
ETP2,S0,2023-06-15T05:00:00Z,15,15,922,0,0.085,63,1.08,3.01,19,0.987,87.93,1,NA,NA
ETP2,S0,2023-06-15T05:15:00Z,15,15,919,0,0.119,97,0.95,2.25,19,0.989,87.96,1,NA,NA
ETP2,S0,2023-06-15T05:30:00Z,15,15,733,2.5,0.034,88,0.87,2.16,19.2,0.985,87.97,1,NA,NA
ETP2,S0,2023-06-15T05:45:00Z,15,15,671,17.8,0,80,0.96,2.83,19.4,0.974,87.97,0,NA,NA
ETP2,S0,2023-06-15T06:00:00Z,15,15,589,40.1,0,77,0.94,3.45,19.3,0.976,87.99,0,NA,NA
ETP2,S0,2023-06-15T06:15:00Z,15,15,566,53.1,0,67,0.76,3.22,19.3,0.975,88.02,0,NA,NA
ETP2,S0,2023-06-15T06:30:00Z,15,15,556,68.9,0,90,0.84,2.82,19.5,0.964,88.03,0,NA,NA
ETP2,S0,2023-06-15T06:45:00Z,15,15,545,109.9,0,54,0.99,3.1,19.8,0.961,88.05,0,NA,NA
ETP2,S0,2023-06-15T07:00:00Z,15,15,531,197.2,0,57,0.74,2.26,20,0.978,88.05,0,NA,NA
ETP2,S0,2023-06-15T07:15:00Z,15,15,512,291.9,0,51,0.82,2.3,20.5,0.994,88.05,0,NA,NA
ETP2,S0,2023-06-15T07:30:00Z,15,15,492,264.1,0,16,0.98,2.91,20.8,0.998,88.08,0,NA,NA
ETP2,S0,2023-06-15T07:45:00Z,15,15,469,324.7,0,7,0.55,1.48,20.5,1.003,88.08,0,NA,NA
ETP2,S0,2023-06-15T08:00:00Z,15,4,455,365.1,0,76,0.53,1.51,20.6,0.998,88.1,0,NA,NA
ETP2,S0,2023-06-15T08:15:00Z,15,0,455,223.3,0,227,0.4,0.91,20.7,0.997,88.12,0,NA,NA
ETP2,S0,2023-06-15T08:30:00Z,15,0,452,218.4,0,120,0.67,1.8,20.8,0.998,88.13,0,NA,NA
ETP2,S0,2023-06-15T08:45:00Z,15,0,452,348.1,0,119,1.03,3.05,20.8,0.996,88.14,0,NA,NA
ETP2,S0,2023-06-15T09:00:00Z,15,0,450,564.7,0,94,1.4,3.33,21.5,0.982,88.15,0,NA,NA
ETP2,S0,2023-06-15T09:15:00Z,15,0,450,593.7,0,96,1.69,3.01,21.8,0.969,88.16,0,NA,NA
ETP2,S0,2023-06-15T09:30:00Z,3,0,450,723.3,0,90,1.57,3.37,22.3,0.948,88.17,0,NA,NA
ETP2,S0,2023-06-15T09:45:00Z,3,0,450,700.3,0,75,1.51,4.34,22.6,0.936,88.17,0,NA,NA
ETP2,S0,2023-06-15T10:00:00Z,2,0,449,816.5,0,71,1.52,3.56,23,0.919,88.18,0,NA,NA
ETP2,S0,2023-06-15T10:15:00Z,0,0,450,730.6,0,104,1.19,3.45,23,0.921,88.17,0,NA,NA
ETP2,S0,2023-06-15T10:30:00Z,8,0,450,577.9,0,95,1.12,3.29,22.7,0.94,88.16,0,NA,NA
ETP2,S0,2023-06-15T10:45:00Z,4,0,451,392.8,0,50,1.07,2.53,22.6,0.953,88.17,0,NA,NA
ETP2,S0,2023-06-15T11:00:00Z,15,5,470,354.3,0,88,1.51,2.67,21.9,0.966,88.15,0,NA,NA
ETP2,S0,2023-06-15T11:15:00Z,5,1,448,877.2,0,61,1,2.77,22.8,0.92,88.12,0,NA,NA
ETP2,S0,2023-06-15T11:30:00Z,1,0,448,563.9,0,49,1.34,4.03,22.8,0.924,88.11,0,NA,NA
ETP2,S0,2023-06-15T11:45:00Z,0,0,448,993.9,0,79,1.32,2.69,23.7,0.896,88.08,0,NA,NA
ETP2,S0,2023-06-15T12:00:00Z,0,0,449,639,0,36,1.28,2.24,23.2,0.939,88.06,0,NA,NA
ETP2,S0,2023-06-15T12:15:00Z,0,0,448,760,0,44,1.07,2.03,23.8,0.912,88.04,0,NA,NA
ETP2,S0,2023-06-15T12:30:00Z,0,0,449,451.5,0,71,1.35,2.79,23.5,0.935,88.05,0,NA,NA
ETP2,S0,2023-06-15T12:45:00Z,0,0,447,669.6,0,51,1.16,3.12,23.6,0.913,88.05,0,NA,NA
ETP2,S0,2023-06-15T13:00:00Z,0,0,449,382.2,0,26,1.14,2.95,23.1,0.935,88.04,0,NA,NA
ETP2,S0,2023-06-15T13:15:00Z,6,0,451,264,0,26,1.2,2.79,22.4,0.952,88.04,0,NA,NA
ETP2,S0,2023-06-15T13:30:00Z,11,0,450,335.8,0,44,1.2,3.23,22.1,0.943,88.04,0,NA,NA
ETP2,S0,2023-06-15T13:45:00Z,8,0,450,339.8,0,39,1.29,2.53,21.6,0.946,88.02,0,NA,NA
ETP2,S0,2023-06-15T14:00:00Z,3,0,450,350.3,0,67,1.34,3.85,21.7,0.908,88.01,0,NA,NA
ETP2,S0,2023-06-15T14:15:00Z,15,0,450,202.2,0,74,1.21,2.24,21.6,0.917,88.04,0,NA,NA
ETP2,S0,2023-06-15T14:30:00Z,15,0,451,222.1,0,91,1.52,5.05,20.9,0.909,88.02,0,NA,NA
ETP2,S0,2023-06-15T14:45:00Z,15,0,451,249.6,0,51,1.17,2.8,20.9,0.925,87.98,0,NA,NA
ETP2,S0,2023-06-15T15:00:00Z,15,0,450,275.7,0,105,1.33,2.81,20.8,0.93,87.97,0,NA,NA
ETP2,S0,2023-06-15T15:15:00Z,15,0,451,273.4,0,96,1.61,6.11,20.7,0.929,87.95,0,NA,NA
ETP2,S0,2023-06-15T15:30:00Z,15,0,451,168,0,112,1.71,3.33,20.7,0.93,87.98,0,NA,NA
ETP2,S0,2023-06-15T15:45:00Z,15,0,451,166.1,0,94,1.74,4.14,20.7,0.927,87.98,0,NA,NA
ETP2,S0,2023-06-15T16:00:00Z,15,7,847,95.7,0.102,103,1.52,3.86,20.5,0.939,88,2,NA,NA
ETP2,S0,2023-06-15T16:15:00Z,15,15,1075,43.8,10.932,77,1.93,6.04,19,0.99,88.07,95.9,NA,NA
ETP2,S0,2023-06-15T16:30:00Z,15,15,1073,14.7,5.898,83,1.87,6.28,18.1,0.987,88.08,52,NA,NA
ETP2,S0,2023-06-15T16:45:00Z,15,15,1022,5,1.549,NA,NA,NA,17.2,0.995,88.15,15.3,NA,NA
ETP2,S0,2023-06-15T17:00:00Z,15,15,962,4.1,0.323,38,1.94,4.21,16.5,0.992,88.17,3.1,NA,NA
ETP2,S0,2023-06-15T17:15:00Z,15,15,896,4.3,0.545,90,1.6,5.29,16.5,0.98,88.15,3.1,NA,NA
ETP2,S0,2023-06-15T17:30:00Z,15,15,917,5.4,0.204,127,1.34,4.32,16.8,0.96,88.11,2,NA,NA
ETP2,S0,2023-06-15T17:45:00Z,15,15,732,5.9,0.136,75,1.05,5.39,17.4,0.926,88.05,1,NA,NA
ETP2,S0,2023-06-15T18:00:00Z,15,15,636,1.1,0.017,119,1.17,2.71,17.4,0.917,88.06,1,NA,NA
ETP2,S0,2023-06-15T18:15:00Z,15,15,603,0,0,136,1.51,3.63,18.3,0.872,88.07,0,NA,NA
ETP2,S0,2023-06-15T18:30:00Z,15,15,611,0,0,144,1.2,2.97,19.1,0.822,88.08,0,NA,NA
ETP2,S0,2023-06-15T18:45:00Z,15,15,585,0,0,146,1.37,2.87,19.2,0.811,88.1,0,NA,NA
ETP2,S0,2023-06-15T19:00:00Z,15,15,529,0,0,130,1.38,4.32,19.7,0.783,88.13,0,NA,NA
ETP2,S0,2023-06-15T19:15:00Z,15,15,479,0,0,136,1.41,2.98,20.2,0.755,88.14,0,NA,NA
ETP2,S0,2023-06-15T19:30:00Z,15,4,451,0,0,153,1.2,4.35,20.3,0.755,88.13,0,NA,NA
ETP2,S0,2023-06-15T19:45:00Z,15,0,452,0,0,142,1.18,2.46,20.7,0.73,88.13,0,NA,NA
ETP2,S0,2023-06-15T20:00:00Z,15,0,450,0,0,137,1.12,3.43,20.7,0.738,88.12,0,NA,NA
ETP2,S0,2023-06-15T20:15:00Z,15,0,450,0,0,146,1.65,3.02,21,0.715,88.11,0,NA,NA
ETP2,S0,2023-06-15T20:30:00Z,2,0,450,0,0,146,1.58,3.86,21.8,0.667,88.09,0,NA,NA
ETP2,S0,2023-06-15T20:45:00Z,0,0,450,0,0,139,1.45,2.97,21.8,0.666,88.1,0,NA,NA
ETP2,S0,2023-06-15T21:00:00Z,6,0,450,0,0,137,1.15,2.43,22.1,0.645,88.11,0,NA,NA
ETP2,S0,2023-06-15T21:15:00Z,12,0,452,0,0,118,0.49,1.56,20.7,0.738,88.11,0,NA,NA
ETP2,S0,2023-06-15T21:30:00Z,15,0,451,0,0,351,0.39,1.4,19.5,0.812,88.13,0,NA,NA
ETP2,S0,2023-06-15T21:45:00Z,15,0,452,0,0,49,0.45,2.52,19.3,0.799,88.16,0,NA,NA
ETP2,S0,2023-06-15T22:00:00Z,15,0,452,0,0,75,0.88,1.59,18.8,0.83,88.17,0,NA,NA
ETP2,S0,2023-06-15T22:15:00Z,15,0,452,0,0,126,0.87,2.02,18.5,0.843,88.16,0,NA,NA
ETP2,S0,2023-06-15T22:30:00Z,15,0,452,0,0,120,1.05,2.67,18.6,0.829,88.15,0,NA,NA
ETP2,S0,2023-06-15T22:45:00Z,15,0,451,0,0,96,1.08,2.02,19.1,0.793,88.16,0,NA,NA
ETP2,S0,2023-06-15T23:00:00Z,15,0,451,0,0,87,1.02,3.2,19.3,0.784,88.16,0,NA,NA
ETP2,S0,2023-06-15T23:15:00Z,15,0,451,0,0,124,1.2,3.13,19.7,0.781,88.16,0,NA,NA
ETP2,S0,2023-06-15T23:30:00Z,15,0,451,0,0,88,1.02,2.53,20.1,0.759,88.19,0,NA,NA
ETP2,S0,2023-06-15T23:45:00Z,15,0,451,0,0,83,1.48,5.04,20.4,0.742,88.18,0,NA,NA
ETP2,S0,2023-06-16T00:00:00Z,15,0,451,0,0,92,1.51,4.56,20.6,0.74,88.17,0,NA,NA
ETP2,S0,2023-06-16T00:15:00Z,15,0,451,0,0,81,1.56,4.19,20.3,0.761,88.15,0,NA,NA
ETP2,S0,2023-06-16T00:30:00Z,15,0,451,0,0,71,1.66,4.8,20.2,0.748,88.14,0,NA,NA
ETP2,S0,2023-06-16T00:45:00Z,15,0,451,0,0,88,1.11,2.93,20,0.779,88.11,0,NA,NA
ETP2,S0,2023-06-16T01:00:00Z,15,0,451,0,0,80,1.01,3.11,20,0.769,88.08,0,NA,NA
ETP2,S0,2023-06-16T01:15:00Z,15,0,451,0,0,84,1.04,3.19,20,0.759,88.07,0,NA,NA
ETP2,S0,2023-06-16T01:30:00Z,15,0,451,0,0,49,1.06,2.4,19.6,0.781,88.05,0,NA,NA
ETP2,S0,2023-06-16T01:45:00Z,15,0,451,0,0,52,1.19,2.94,19.2,0.804,88.03,0,NA,NA
ETP2,S0,2023-06-16T02:00:00Z,15,0,451,0,0,51,1.24,3.53,19.2,0.8,88.01,0,NA,NA
ETP2,S0,2023-06-16T02:15:00Z,15,0,451,0,0,48,1,2.52,19.5,0.781,88.01,0,NA,NA
ETP2,S0,2023-06-16T02:30:00Z,15,0,451,0,0,79,1.11,2.53,19.5,0.786,88.03,0,NA,NA
ETP2,S0,2023-06-16T02:45:00Z,15,0,451,0,0,77,1.19,2.71,19.1,0.81,88.03,0,NA,NA
ETP2,S0,2023-06-16T03:00:00Z,15,0,451,0,0,65,1.16,2.42,19.3,0.8,88.04,0,NA,NA
ETP2,S0,2023-06-16T03:15:00Z,15,0,452,0,0,87,1.14,3.71,19.2,0.81,88.04,0,NA,NA
ETP2,S0,2023-06-16T03:30:00Z,15,0,452,0,0,103,1.37,3.34,19.2,0.81,88.05,0,NA,NA
ETP2,S0,2023-06-16T03:45:00Z,15,0,452,0,0,97,1.48,4.39,19.1,0.816,88.05,0,NA,NA
ETP2,S0,2023-06-16T04:00:00Z,15,0,452,0,0,89,1.57,5.52,19,0.824,88.04,0,NA,NA
ETP2,S0,2023-06-16T04:15:00Z,15,0,452,0,0,90,1.63,4.02,18.8,0.835,88.04,0,NA,NA
ETP2,S0,2023-06-16T04:30:00Z,15,0,452,0,0,90,1.43,3.1,18.8,0.831,88.05,0,NA,NA
ETP2,S0,2023-06-16T04:45:00Z,15,0,452,0,0,76,1.35,2.81,18.7,0.839,88.06,0,NA,NA
ETP2,S0,2023-06-16T05:00:00Z,15,0,452,0,0,91,1.57,3.15,18.8,0.837,88.05,0,NA,NA
ETP2,S0,2023-06-16T05:15:00Z,15,0,452,0,0,71,1.54,6.18,18.8,0.835,88.05,0,NA,NA
ETP2,S0,2023-06-16T05:30:00Z,15,0,452,1.2,0,80,1.46,3.79,19.1,0.817,88.06,0,NA,NA
ETP2,S0,2023-06-16T05:45:00Z,15,0,452,10.4,0,59,1.29,4.86,19,0.825,88.06,0,NA,NA
ETP2,S0,2023-06-16T06:00:00Z,15,0,451,27.6,0,97,1.58,3.09,19.3,0.805,88.09,0,NA,NA
ETP2,S0,2023-06-16T06:15:00Z,15,6,451,41.4,0,94,1.5,3.52,19.5,0.799,88.12,0,NA,NA
ETP2,S0,2023-06-16T06:30:00Z,15,0,451,57.6,0,69,1.66,3.87,19.4,0.804,88.14,0,NA,NA
ETP2,S0,2023-06-16T06:45:00Z,15,0,451,74.7,0,67,1.93,4.31,19.5,0.806,88.14,0,NA,NA
ETP2,S0,2023-06-16T07:00:00Z,15,0,451,90.9,0,77,1.63,3.69,19.6,0.82,88.16,0,NA,NA
ETP2,S0,2023-06-16T07:15:00Z,15,0,451,112.8,0,86,1.67,4.87,19.9,0.815,88.17,0,NA,NA
ETP2,S0,2023-06-16T07:30:00Z,15,0,450,144.9,0,88,1.88,4.84,20.3,0.795,88.17,0,NA,NA
ETP2,S0,2023-06-16T07:45:00Z,15,0,450,166.7,0,95,1.78,4.07,20.5,0.796,88.19,0,NA,NA
ETP2,S0,2023-06-16T08:00:00Z,15,0,450,191.8,0,73,1.71,3.52,20.7,0.799,88.19,0,NA,NA
ETP2,S0,2023-06-16T08:15:00Z,4,0,449,237.2,0,81,1.61,3.41,21,0.788,88.19,0,NA,NA
ETP2,S0,2023-06-16T08:30:00Z,0,0,449,322.6,0,65,1.43,3.37,21.1,0.796,88.18,0,NA,NA
ETP2,S0,2023-06-16T08:45:00Z,0,0,449,345,0,51,1.59,4.92,21.5,0.79,88.19,0,NA,NA
ETP2,S0,2023-06-16T09:00:00Z,0,0,449,310.9,0,105,1.07,2.4,21.6,0.788,88.21,0,NA,NA
ETP2,S0,2023-06-16T09:15:00Z,0,0,449,311.3,0,130,0.91,2.04,21.6,0.8,88.22,0,NA,NA
ETP2,S0,2023-06-16T09:30:00Z,0,0,449,304.9,0,105,0.89,2.12,21.8,0.809,88.22,0,NA,NA
ETP2,S0,2023-06-16T09:45:00Z,0,0,449,254,0,71,0.82,2.66,21.8,0.817,88.21,0,NA,NA
ETP2,S0,2023-06-16T10:00:00Z,0,0,449,256.5,0,36,1.18,3.34,21.5,0.843,88.21,0,NA,NA
ETP2,S0,2023-06-16T10:15:00Z,0,0,450,269.4,0,48,0.98,2.18,21.5,0.865,88.2,0,NA,NA
ETP2,S0,2023-06-16T10:30:00Z,0,0,450,222.7,0,46,1.21,2.47,21.6,0.848,88.21,0,NA,NA
ETP2,S0,2023-06-16T10:45:00Z,9,0,450,228.6,0,111,1,2.33,21.1,0.868,88.21,0,NA,NA
ETP2,S0,2023-06-16T11:00:00Z,15,0,450,239.9,0,84,1.07,2.21,20.9,0.886,88.22,0,NA,NA
ETP2,S0,2023-06-16T11:15:00Z,15,0,450,349.3,0,52,1.03,2.55,21,0.886,88.19,0,NA,NA
ETP2,S0,2023-06-16T11:30:00Z,4,0,448,552,0,76,0.91,2.35,22,0.851,88.15,0,NA,NA
ETP2,S0,2023-06-16T11:45:00Z,0,0,447,715.9,0,34,1.39,3.29,22.7,0.837,88.15,0,NA,NA
ETP2,S0,2023-06-16T12:00:00Z,0,0,448,541.5,0,52,1.36,2.64,22.9,0.861,88.15,0,NA,NA
ETP2,S0,2023-06-16T12:15:00Z,0,0,448,456.5,0,72,1.23,2.12,22.8,0.849,88.14,0,NA,NA
ETP2,S0,2023-06-16T12:30:00Z,0,0,448,501.3,0,48,1.36,2.58,22.8,0.857,88.13,0,NA,NA
ETP2,S0,2023-06-16T12:45:00Z,0,0,448,557.4,0,77,1.19,2.51,23.1,0.869,88.13,0,NA,NA
ETP2,S0,2023-06-16T13:00:00Z,0,0,448,412.9,0,109,1.19,2.66,22.4,0.871,88.12,0,NA,NA
ETP2,S0,2023-06-16T13:15:00Z,0,0,449,277.7,0,98,1.01,2,22.2,0.858,88.12,0,NA,NA
ETP2,S0,2023-06-16T13:30:00Z,0,0,449,275.6,0,73,0.97,2.08,22.2,0.874,88.12,0,NA,NA
ETP2,S0,2023-06-16T13:45:00Z,10,0,450,291.7,0,86,1.02,2.15,21.8,0.886,88.1,0,NA,NA
ETP2,S0,2023-06-16T14:00:00Z,0,0,449,303.8,0,50,1.1,2.61,21.7,0.886,88.09,0,NA,NA
ETP2,S0,2023-06-16T14:15:00Z,0,0,449,385.1,0,61,0.94,1.83,21.7,0.908,88.06,0,NA,NA
ETP2,S0,2023-06-16T14:30:00Z,0,0,449,349.6,0,66,1.17,2.97,21.8,0.901,88.04,0,NA,NA
ETP2,S0,2023-06-16T14:45:00Z,0,0,450,298,0,111,1.29,3.17,21.5,0.894,88.03,0,NA,NA
ETP2,S0,2023-06-16T15:00:00Z,11,0,450,260.4,0,107,1.44,3.64,21.4,0.887,88.03,0,NA,NA
ETP2,S0,2023-06-16T15:15:00Z,15,0,450,262.9,0,88,1.48,3.82,21.3,0.885,88.04,0,NA,NA
ETP2,S0,2023-06-16T15:30:00Z,15,0,450,232.9,0,58,1.69,3.44,21.3,0.879,88.03,0,NA,NA
ETP2,S0,2023-06-16T15:45:00Z,15,0,451,141.1,0,98,1.36,3.04,21.2,0.88,88.03,0,NA,NA
ETP2,S0,2023-06-16T16:00:00Z,15,0,451,106.9,0,103,1.36,4.18,21.1,0.879,88.04,0,NA,NA
ETP2,S0,2023-06-16T16:15:00Z,15,0,451,79.1,0,105,1.1,2.21,21,0.878,88.04,0,NA,NA
ETP2,S0,2023-06-16T16:30:00Z,15,0,453,28.7,0,78,0.84,2.22,20.9,0.899,88.05,0,NA,NA
ETP2,S0,2023-06-16T16:45:00Z,15,0,453,17.9,0,46,0.98,2.24,20.2,0.935,88.07,0,NA,NA
ETP2,S0,2023-06-16T17:00:00Z,15,0,453,40.7,0,73,0.89,2.25,19.8,0.942,88.06,0,NA,NA
ETP2,S0,2023-06-16T17:15:00Z,15,0,453,26.7,0,71,0.69,1.41,19.8,0.932,88.07,0,NA,NA
ETP2,S0,2023-06-16T17:30:00Z,15,0,452,18.1,0,82,0.8,1.75,20.2,0.89,88.08,0,NA,NA
ETP2,S0,2023-06-16T17:45:00Z,15,0,452,13.1,0,73,0.78,2.12,20.3,0.859,88.08,0,NA,NA
ETP2,S0,2023-06-16T18:00:00Z,15,0,452,3.5,0,57,0.61,1.25,20.4,0.846,88.1,0,NA,NA
ETP2,S0,2023-06-16T18:15:00Z,15,3,482,0,0,63,0.33,0.66,20.2,0.853,88.13,0,NA,NA
ETP2,S0,2023-06-16T18:30:00Z,15,15,518,0,0,50,0.29,0.82,19.8,0.877,88.15,0,NA,NA
ETP2,S0,2023-06-16T18:45:00Z,15,15,460,0,0,59,0.39,1.42,19.9,0.848,88.16,0,NA,NA
ETP2,S0,2023-06-16T19:00:00Z,15,0,452,0,0,97,0.55,1.81,20.3,0.813,88.17,0,NA,NA
ETP2,S0,2023-06-16T19:15:00Z,15,0,452,0,0,68,0.58,1.12,20.4,0.819,88.2,0,NA,NA
ETP2,S0,2023-06-16T19:30:00Z,15,0,458,0,0,355,0.42,1.06,19.6,0.882,88.21,0,NA,NA
ETP2,S0,2023-06-16T19:45:00Z,15,0,453,0,0,100,0.25,0.66,19.6,0.872,88.22,0,NA,NA
ETP2,S0,2023-06-16T20:00:00Z,15,0,453,0,0,24,0.34,1.35,19.6,0.862,88.25,0,NA,NA
ETP2,S0,2023-06-16T20:15:00Z,15,0,453,0,0,64,0.4,0.77,19.4,0.877,88.27,0,NA,NA
ETP2,S0,2023-06-16T20:30:00Z,15,0,453,0,0,91,0.64,1.91,19.6,0.865,88.26,0,NA,NA
ETP2,S0,2023-06-16T20:45:00Z,15,0,453,0,0,75,0.59,1.46,20,0.86,88.26,0,NA,NA
