Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB4,MC1,2023-06-19T13:45:00Z,21,0.16,85.83,0.935,85.85,20.6,0.06,0.976,218.4,94.1,452,0,15,0,15,453
FB4,MC1,2023-06-19T14:00:00Z,20.7,0.13,85.81,0.946,85.83,20.4,0.03,0.986,158.8,93.6,453,0,15,0,15,454
FB4,MC1,2023-06-19T14:15:00Z,20.6,0.09,85.81,0.962,85.82,20.4,0.02,0.993,143.9,90.3,454,0,15,0,15,454
FB4,MC1,2023-06-19T14:30:00Z,20.6,0.1,85.8,0.959,85.81,20.4,0.02,0.993,109.5,62.8,455,0,15,0,15,456
FB4,MC1,2023-06-19T14:45:00Z,20.3,0.06,85.78,0.973,85.8,20,0,1,102.9,72.7,454,0,15,0,15,455
FB4,MC1,2023-06-19T15:00:00Z,20.3,0.05,85.77,0.977,85.78,20,0,1,86.1,64.6,455,0,15,0,15,455
FB4,MC1,2023-06-19T15:15:00Z,20.2,0.07,85.77,0.972,85.78,20.1,0,1,114.8,96.1,454,0,15,0,15,454
FB4,MC1,2023-06-19T15:30:00Z,20.2,0.08,85.77,0.967,85.79,20.1,0,0.998,60.6,43,455,0,15,0,15,456
FB4,MC1,2023-06-19T15:45:00Z,20.2,0.07,85.77,0.971,85.79,20,0,0.999,99.6,78.4,454,0,15,0,15,455
FB4,MC1,2023-06-19T16:00:00Z,20.2,0.07,85.77,0.971,85.79,20,0,0.999,105.5,88.6,452,0,15,0,15,454
FB4,MC1,2023-06-19T16:15:00Z,20.3,0.08,85.75,0.966,85.76,20.1,0,0.999,42.7,26,460,1,15,0,15,458
FB4,MC1,2023-06-19T16:30:00Z,19.8,0.04,85.73,0.981,85.75,19.7,0,1,24.2,16.5,489,13,15,8,15,459
FB4,MC1,2023-06-19T16:45:00Z,19.5,0.03,85.73,0.987,85.74,19.4,0,1.001,29.7,19.6,471,15,15,0,15,458
FB4,MC1,2023-06-19T17:00:00Z,19.3,0.03,85.72,0.987,85.74,19.2,0,1,19.6,14.6,461,15,15,0,15,459
FB4,MC1,2023-06-19T17:15:00Z,19.4,0.03,85.71,0.988,85.73,19.3,0,0.999,6.8,1.3,462,15,15,8,15,460
FB4,MC1,2023-06-19T17:30:00Z,19.3,0.03,85.7,0.988,85.72,19.2,0,1,6,3.3,462,15,15,14,15,460
FB4,MC1,2023-06-19T17:45:00Z,19.1,0.03,85.71,0.988,85.73,19,0,1.001,5.9,3.5,460,8,15,0,15,459
FB4,MC1,2023-06-19T18:00:00Z,19.1,0.03,85.73,0.988,85.75,19.1,0,1,0.4,0,460,14,15,0,15,459
FB4,MC1,2023-06-19T18:15:00Z,19.1,0.03,85.75,0.988,85.77,19,0,1.001,0,0,460,8,15,4,15,460
FB4,MC1,2023-06-19T18:30:00Z,19.1,0.03,85.76,0.988,85.78,19,0,1.001,0,0,472,15,15,15,15,476
FB4,MC1,2023-06-19T18:45:00Z,19.2,0.03,85.78,0.987,85.8,19.1,0,1,0,0,484,15,15,15,15,499
FB4,MC1,2023-06-19T19:00:00Z,19.2,0.03,85.79,0.988,85.81,19.2,0,1.001,0,0,518,15,15,15,15,524
FB4,MC1,2023-06-19T19:15:00Z,19,0.02,85.79,0.989,85.81,19,0,1,0,0,572,15,15,15,15,565
FB4,MC1,2023-06-19T19:30:00Z,18.8,0.02,85.81,0.989,85.82,18.8,0,1,0,0,593,15,15,15,15,583
FB4,MC1,2023-06-19T19:45:00Z,18.9,0.03,85.81,0.987,85.83,18.8,0,1.001,0,0,621,15,15,15,15,630
FB4,MC1,2023-06-19T20:00:00Z,18.8,0.03,85.81,0.988,85.83,18.8,0,0.999,0,0,587,15,15,15,15,573
FB4,MC1,2023-06-19T20:15:00Z,18.6,0.03,85.84,0.988,85.86,18.6,0,0.999,0,0,575,15,15,15,15,561
FB4,MC1,2023-06-19T20:30:00Z,18.5,0.03,85.86,0.988,85.88,18.5,0,1,0,0,580,15,15,15,15,559
FB4,MC1,2023-06-19T20:45:00Z,18.5,0.03,85.87,0.987,85.89,18.4,0,0.999,0,0,562,15,15,15,15,550
FB4,MC1,2023-06-19T21:00:00Z,18.4,0.03,85.87,0.987,85.89,18.4,0,1,0,0,550,15,15,15,15,542
FB4,MC1,2023-06-19T21:15:00Z,18.3,0.02,85.89,0.988,85.91,18.3,0,1,0,0,532,15,15,15,15,537
FB4,MC1,2023-06-19T21:30:00Z,18.2,0.03,85.91,0.987,85.93,18.2,0,0.999,0,0,505,15,15,15,15,531
FB4,MC1,2023-06-19T21:45:00Z,18.2,0.03,85.9,0.988,85.92,18.2,0,1.001,0,0,498,15,15,15,15,529
FB4,MC1,2023-06-19T22:00:00Z,18,0.02,85.89,0.988,85.9,18.1,0,1,0,0,499,15,15,15,15,518
FB4,MC1,2023-06-19T22:15:00Z,18,0.02,85.88,0.989,85.9,18,0,1.001,0,0,479,15,15,15,15,516
FB4,MC1,2023-06-19T22:30:00Z,17.9,0.03,85.87,0.988,85.89,18,0,1,0,0,472,15,15,15,15,515
FB4,MC1,2023-06-19T22:45:00Z,17.9,0.02,85.88,0.989,85.89,18.1,0,1,0,0,472,15,15,15,15,511
FB4,MC1,2023-06-19T23:00:00Z,18,0.03,85.88,0.987,85.89,18.3,0,1,0,0,459,11,15,15,15,509
FB4,MC1,2023-06-19T23:15:00Z,18.1,0.03,85.88,0.987,85.9,18.4,0,1,0,0,457,0,15,15,15,500
FB4,MC1,2023-06-19T23:30:00Z,18.2,0.03,85.88,0.988,85.9,18.5,0,0.999,0,0,461,1,15,15,15,501
FB4,MC1,2023-06-19T23:45:00Z,18.2,0.03,85.85,0.988,85.87,18.3,0,1,0,0,461,15,15,15,15,497
FB4,MC1,2023-06-20T00:00:00Z,18.2,0.03,85.81,0.988,85.83,18.2,0,1,0,0,460,15,15,15,15,488
FB4,MC1,2023-06-20T00:15:00Z,18.2,0.03,85.76,0.988,85.78,18.4,0,0.999,0,0,458,3,15,15,15,472
FB4,MC1,2023-06-20T00:30:00Z,18.2,0.02,85.74,0.989,85.76,18.5,0,1,0,0,457,0,15,10,15,459
FB4,MC1,2023-06-20T00:45:00Z,18.2,0.03,85.72,0.988,85.74,18.4,0,1,0,0,458,0,15,0,15,459
FB4,MC1,2023-06-20T01:00:00Z,18.3,0.02,85.73,0.988,85.74,18.3,0,1,0,0,458,0,15,0,15,460
FB4,MC1,2023-06-20T01:15:00Z,18.3,0.02,85.74,0.988,85.76,18.3,0,0.999,0,0,461,8,15,12,15,462
FB4,MC1,2023-06-20T01:30:00Z,18.3,0.03,85.74,0.988,85.75,18.2,0,1,0,0,461,15,15,15,15,461
FB4,MC1,2023-06-20T01:45:00Z,18.2,0.02,85.74,0.988,85.76,18.2,0,1.001,0,0,465,15,15,15,15,465
FB4,MC1,2023-06-20T02:00:00Z,18.2,0.02,85.74,0.988,85.76,18.3,0,0.999,0,0,488,15,15,15,15,470
FB4,MC1,2023-06-20T02:15:00Z,18.2,0.03,85.71,0.987,85.73,18.3,0,0.999,0,0,493,15,15,15,15,460
FB4,MC1,2023-06-20T02:30:00Z,18.1,0.02,85.7,0.988,85.72,18.3,0,0.999,0,0,486,15,15,0,15,459
FB4,MC1,2023-06-20T02:45:00Z,18.2,0.03,85.71,0.988,85.72,18.3,0,1.001,0,0,481,15,15,0,15,459
FB4,MC1,2023-06-20T03:00:00Z,18.2,0.03,85.7,0.988,85.72,18.3,0,0.999,0,0,474,15,15,0,15,459
FB4,MC1,2023-06-20T03:15:00Z,18.2,0.02,85.69,0.989,85.71,18.2,0,1.001,0,0,475,15,15,0,15,459
FB4,MC1,2023-06-20T03:30:00Z,18.1,0.02,85.7,0.988,85.72,18.2,0,1,0,0,469,15,15,1,15,460
FB4,MC1,2023-06-20T03:45:00Z,18.2,0.03,85.69,0.988,85.71,18.4,0,0.999,0,0,464,15,15,5,15,460
FB4,MC1,2023-06-20T04:00:00Z,18.2,0.02,85.68,0.988,85.7,18.3,0,1,0,0,461,15,15,0,15,459
FB4,MC1,2023-06-20T04:15:00Z,18.2,0.03,85.65,0.987,85.68,18.4,0,1,0,0,457,3,15,0,15,458
FB4,MC1,2023-06-20T04:30:00Z,18.2,0.02,85.65,0.988,85.67,18.3,0,1,0,0,457,0,15,0,15,459
FB4,MC1,2023-06-20T04:45:00Z,18.2,0.03,85.65,0.987,85.66,18.2,0,1.001,0,0,461,3,15,10,15,468
FB4,MC1,2023-06-20T05:00:00Z,18.1,0.03,85.66,0.988,85.67,18.2,0,1,0,0,491,15,15,15,15,476
FB4,MC1,2023-06-20T05:15:00Z,18.1,0.03,85.66,0.988,85.68,18.2,0,1,0,0,487,15,15,14,15,460
FB4,MC1,2023-06-20T05:30:00Z,18.1,0.02,85.68,0.988,85.7,18.3,0,1,0,0,479,15,15,0,15,458
FB4,MC1,2023-06-20T05:45:00Z,18.2,0.02,85.71,0.989,85.73,18.4,0,1,1.3,0,472,15,15,10,15,464
FB4,MC1,2023-06-20T06:00:00Z,18.2,0.02,85.71,0.988,85.73,18.3,0,1.001,10.8,7,468,15,15,15,15,460
FB4,MC1,2023-06-20T06:15:00Z,18.3,0.03,85.73,0.988,85.75,18.4,0,1,15.6,12.5,496,15,15,15,15,462
FB4,MC1,2023-06-20T06:30:00Z,18.3,0.02,85.74,0.989,85.76,18.6,0,0.999,23.4,17.4,493,15,15,3,15,458
FB4,MC1,2023-06-20T06:45:00Z,18.4,0.03,85.75,0.988,85.77,18.6,0,1,29.8,21.1,484,15,15,0,15,457
FB4,MC1,2023-06-20T07:00:00Z,18.5,0.03,85.75,0.988,85.78,18.7,0,1.001,45.2,34.1,470,15,15,0,15,456
FB4,MC1,2023-06-20T07:15:00Z,18.7,0.04,85.76,0.982,85.78,18.9,0.04,0.982,41.9,32.8,455,5,15,0,15,456
FB4,MC1,2023-06-20T07:30:00Z,18.9,0.07,85.76,0.969,85.79,18.9,0.04,0.982,52.7,42.5,455,0,15,0,15,456
FB4,MC1,2023-06-20T07:45:00Z,19.3,0.1,85.76,0.954,85.79,19.2,0.06,0.973,54.6,48,455,0,15,0,15,456
FB4,MC1,2023-06-20T08:00:00Z,19.4,0.12,85.77,0.947,85.79,19.3,0.07,0.969,65.6,50,455,0,15,0,15,456
FB4,MC1,2023-06-20T08:15:00Z,19.2,0.09,85.79,0.96,85.81,19.1,0.03,0.986,64.6,54.2,456,0,15,0,15,456
FB4,MC1,2023-06-20T08:30:00Z,19.3,0.09,85.8,0.959,85.82,19.2,0.04,0.983,75.3,64.3,455,0,15,0,15,456
FB4,MC1,2023-06-20T08:45:00Z,19.4,0.11,85.8,0.949,85.82,19.4,0.07,0.967,80.4,74.7,455,0,15,0,15,455
FB4,MC1,2023-06-20T09:00:00Z,19.6,0.13,85.81,0.942,85.83,19.6,0.09,0.962,85.1,60.1,455,0,15,0,15,455
FB4,MC1,2023-06-20T09:15:00Z,19.8,0.15,85.82,0.935,85.83,19.6,0.09,0.96,97.6,61.9,455,0,15,0,15,455
FB4,MC1,2023-06-20T09:30:00Z,20.2,0.19,85.81,0.92,85.83,19.9,0.12,0.948,89.7,73.6,454,0,15,0,15,454
FB4,MC1,2023-06-20T09:45:00Z,20.4,0.21,85.82,0.91,85.84,20.1,0.14,0.941,111.5,77.3,454,0,15,0,15,454
FB4,MC1,2023-06-20T10:00:00Z,20.4,0.21,85.82,0.914,85.84,20.2,0.14,0.942,125.4,82,454,0,15,0,15,454
FB4,MC1,2023-06-20T10:15:00Z,20.7,0.23,85.82,0.904,85.84,20.4,0.15,0.936,119,82.8,454,0,15,0,15,454
FB4,MC1,2023-06-20T10:30:00Z,21,0.28,85.81,0.889,85.83,20.4,0.17,0.929,165.7,85.7,453,0,15,0,15,454
FB4,MC1,2023-06-20T10:45:00Z,20.9,0.26,85.81,0.894,85.83,20.6,0.17,0.931,148.3,90.8,453,0,15,0,15,454
FB4,MC1,2023-06-20T11:00:00Z,20.9,0.26,85.8,0.895,85.82,20.5,0.17,0.929,146.3,90.8,453,0,15,0,15,453
FB4,MC1,2023-06-20T11:15:00Z,21.1,0.28,85.79,0.887,85.81,20.7,0.19,0.923,220.6,134.2,453,0,15,0,15,453
FB4,MC1,2023-06-20T11:30:00Z,21.5,0.32,85.77,0.874,85.79,21.2,0.24,0.906,275.6,127.6,452,0,15,0,15,452
FB4,MC1,2023-06-20T11:45:00Z,21.5,0.33,85.77,0.87,85.79,21.2,0.25,0.902,155.6,105.7,452,0,15,0,15,452
FB4,MC1,2023-06-20T12:00:00Z,21.4,0.3,85.76,0.881,85.78,21.1,0.22,0.913,202.7,99.4,452,0,15,0,15,453
FB4,MC1,2023-06-20T12:15:00Z,21.5,0.3,85.74,0.885,85.76,21.1,0.2,0.921,297,102.7,452,0,15,0,15,452
FB4,MC1,2023-06-20T12:30:00Z,21.7,0.32,85.72,0.879,85.74,21.2,0.21,0.917,399.4,101.6,451,0,15,0,15,452
FB4,MC1,2023-06-20T12:45:00Z,21.9,0.34,85.7,0.87,85.73,21.5,0.24,0.908,172.1,98.9,452,0,15,0,15,452
FB4,MC1,2023-06-20T13:00:00Z,21.9,0.34,85.7,0.87,85.72,21.6,0.25,0.903,227.6,121.4,451,0,15,0,15,451
FB4,MC1,2023-06-20T13:15:00Z,21.8,0.31,85.7,0.881,85.72,21.5,0.23,0.912,243.3,85.1,452,0,15,0,15,451
FB4,MC1,2023-06-20T13:30:00Z,22.3,0.34,85.69,0.872,85.71,21.9,0.25,0.906,409.1,99.1,451,0,15,0,15,452
FB4,MC1,2023-06-20T13:45:00Z,22.4,0.37,85.68,0.864,85.69,22,0.27,0.899,518.2,82.2,450,0,15,0,15,452
FB4,MC1,2023-06-20T14:00:00Z,22.3,0.37,85.66,0.862,85.68,22.1,0.28,0.895,554.6,65.7,451,0,15,0,15,452
FB4,MC1,2023-06-20T14:15:00Z,22.4,0.3,85.65,0.889,85.67,22,0.18,0.93,158,84.2,452,0,15,0,15,453
FB4,MC1,2023-06-20T14:30:00Z,22.2,0.27,85.65,0.899,85.66,21.9,0.17,0.935,231.4,126,451,0,15,0,15,451
FB4,MC1,2023-06-20T14:45:00Z,22.3,0.28,85.64,0.895,85.65,21.8,0.17,0.935,134.8,83.5,452,0,15,0,15,453
FB4,MC1,2023-06-20T15:00:00Z,21.7,0.19,85.62,0.925,85.64,21.3,0.09,0.965,135.1,99.1,452,0,15,0,15,453
FB4,MC1,2023-06-20T15:15:00Z,21.7,0.19,85.6,0.928,85.62,21.3,0.08,0.968,209.5,167.5,451,0,15,0,15,453
FB4,MC1,2023-06-20T15:30:00Z,21.8,0.23,85.59,0.911,85.61,21.4,0.13,0.951,183.5,147,452,0,15,0,15,453
FB4,MC1,2023-06-20T15:45:00Z,21.6,0.18,85.59,0.931,85.6,21.4,0.09,0.966,60.8,41.4,458,0,15,0,15,455
FB4,MC1,2023-06-20T16:00:00Z,20.9,0.09,85.59,0.962,85.6,20.8,0.02,0.991,50.7,32,455,0,15,0,15,455
FB4,MC1,2023-06-20T16:15:00Z,20.7,0.06,85.59,0.976,85.61,20.4,0,1,15.4,11.4,550,7,15,12,15,521
FB4,MC1,2023-06-20T16:30:00Z,20.3,0.03,85.61,0.987,85.63,20.1,0,1,25.3,16.8,520,15,15,15,15,493
FB4,MC1,2023-06-20T16:45:00Z,20.2,0.03,85.62,0.988,85.63,20.1,0,1,7.1,4.2,605,15,15,15,15,611
FB4,MC1,2023-06-20T17:00:00Z,20.1,0.03,85.63,0.988,85.64,20.1,0,0.999,10.6,5.3,640,15,15,15,15,616
FB4,MC1,2023-06-20T17:15:00Z,20.1,0.03,85.63,0.988,85.64,20.1,0,1,3.5,1.1,647,15,15,15,15,602
FB4,MC1,2023-06-20T17:30:00Z,20,0.03,85.65,0.988,85.67,19.9,0,1.001,2.6,0.4,593,15,15,15,15,546
FB4,MC1,2023-06-20T17:45:00Z,19.8,0.03,85.67,0.988,85.68,19.9,0,1,0.5,0,651,15,15,15,15,593
FB4,MC1,2023-06-20T18:00:00Z,19.8,0.03,85.67,0.988,85.69,19.8,0,1,0,0,650,15,15,15,15,569
FB4,MC1,2023-06-20T18:15:00Z,19.8,0.03,85.67,0.989,85.68,19.8,0,1,0,0,635,15,15,15,15,564
FB4,MC1,2023-06-20T18:30:00Z,19.7,0.03,85.67,0.988,85.69,19.7,0,1,0,0,704,15,15,15,15,569
FB4,MC1,2023-06-20T18:45:00Z,19.6,0.03,85.72,0.988,85.74,19.6,0,1,0,0,704,15,15,15,15,582
FB4,MC1,2023-06-20T19:00:00Z,19.3,0.03,85.76,0.987,85.77,19.3,0,0.999,0,0,653,15,15,15,15,572
FB4,MC1,2023-06-20T19:15:00Z,19.2,0.03,85.78,0.989,85.79,19.2,0,1,0,0,654,15,15,15,15,631
FB4,MC1,2023-06-20T19:30:00Z,19.1,0.03,85.76,0.988,85.78,19.1,0,1,0,0,639,15,15,15,15,586
FB4,MC1,2023-06-20T19:45:00Z,19.1,0.03,85.77,0.988,85.78,19.1,0,1,0,0,668,15,15,15,15,586
FB4,MC1,2023-06-20T20:00:00Z,19.1,0.03,85.79,0.989,85.81,19.1,0,1,0,0,656,15,15,15,15,595
FB4,MC1,2023-06-20T20:15:00Z,19.1,0.03,85.76,0.988,85.78,19.1,0,1.001,0,0,726,15,15,15,15,603
FB4,MC1,2023-06-20T20:30:00Z,18.9,0.02,85.79,0.989,85.8,19,0,1,0,0,651,15,15,15,15,590
FB4,MC1,2023-06-20T20:45:00Z,18.8,0.03,85.76,0.988,85.78,18.8,0,1.001,0,0,623,15,15,15,15,601
FB4,MC1,2023-06-20T21:00:00Z,18.8,0.03,85.77,0.988,85.78,18.8,0,1.001,0,0,678,15,15,15,15,629
FB4,MC1,2023-06-20T21:15:00Z,18.8,0.02,85.79,0.989,85.81,18.7,0,1,0,0,710,15,15,15,15,596
FB4,MC1,2023-06-20T21:30:00Z,18.7,0.03,85.84,0.988,85.86,18.8,0,1,0,0,644,15,15,15,15,581
FB4,MC1,2023-06-20T21:45:00Z,18.7,0.03,85.91,0.988,85.92,18.6,0,1.001,0,0,643,15,15,15,15,579
FB4,MC1,2023-06-20T22:00:00Z,18.6,0.03,85.92,0.988,85.94,18.6,0,1.001,0,0,638,15,15,15,15,584
FB4,MC1,2023-06-20T22:15:00Z,18.6,0.03,85.89,0.988,85.91,18.6,0,1,0,0,679,15,15,15,15,577
FB4,MC1,2023-06-20T22:30:00Z,18.6,0.03,85.88,0.987,85.89,18.6,0,1,0,0,710,15,15,15,15,594
FB4,MC1,2023-06-20T22:45:00Z,18.6,0.03,85.85,0.988,85.87,18.6,0,1,0,0,665,15,15,15,15,598
FB4,MC1,2023-06-20T23:00:00Z,18.6,0.03,85.85,0.988,85.86,18.6,0,1,0,0,737,15,15,15,15,621
FB4,MC1,2023-06-20T23:15:00Z,18.8,0.03,85.83,0.988,85.84,18.8,0,1,0,0,693,15,15,15,15,607
FB4,MC1,2023-06-20T23:30:00Z,18.8,0.03,85.83,0.988,85.84,18.8,0,1,0,0,657,15,15,15,15,600
FB4,MC1,2023-06-20T23:45:00Z,18.8,0.03,85.82,0.988,85.83,18.8,0,1,0,0,677,15,15,15,15,598
FB4,MC1,2023-06-21T00:00:00Z,18.8,0.02,85.78,0.989,85.8,18.8,0,1.001,0,0,718,15,15,15,15,596
FB4,MC1,2023-06-21T00:15:00Z,18.8,0.03,85.75,0.988,85.76,18.9,0,1,0,0,715,15,15,15,15,597
FB4,MC1,2023-06-21T00:30:00Z,18.7,0.03,85.73,0.988,85.74,18.7,0,1,0,0,728,15,15,15,15,593
FB4,MC1,2023-06-21T00:45:00Z,18.6,0.03,85.7,0.988,85.71,18.6,0,1.001,0,0,718,15,15,15,15,609
FB4,MC1,2023-06-21T01:00:00Z,18.4,0.03,85.71,0.988,85.72,18.4,0,1,0,0,744,15,15,15,15,603
FB4,MC1,2023-06-21T01:15:00Z,18.4,0.03,85.72,0.988,85.73,18.3,0,1,0,0,714,15,15,15,15,584
FB4,MC1,2023-06-21T01:30:00Z,18.4,0.02,85.7,0.988,85.72,18.4,0,1,0,0,666,15,15,15,15,597
FB4,MC1,2023-06-21T01:45:00Z,18.4,0.03,85.68,0.987,85.69,18.4,0,1.001,0,0,720,15,15,15,15,633
FB4,MC1,2023-06-21T02:00:00Z,18.4,0.03,85.65,0.988,85.67,18.4,0,1,0,0,708,15,15,15,15,598
FB4,MC1,2023-06-21T02:15:00Z,18.3,0.02,85.63,0.988,85.65,18.3,0,1,0,0,721,15,15,15,15,590
FB4,MC1,2023-06-21T02:30:00Z,18.2,0.02,85.63,0.988,85.65,18.2,0,1,0,0,743,15,15,15,15,595
FB4,MC1,2023-06-21T02:45:00Z,18.3,0.02,85.65,0.988,85.67,18.4,0,1,0,0,622,15,15,15,15,600
FB4,MC1,2023-06-21T03:00:00Z,18.2,0.03,85.65,0.988,85.67,18.2,0,1,0,0,717,15,15,15,15,586
FB4,MC1,2023-06-21T03:15:00Z,18.2,0.03,85.65,0.988,85.67,18.2,0,1.001,0,0,747,15,15,15,15,579
FB4,MC1,2023-06-21T03:30:00Z,18.3,0.02,85.65,0.989,85.66,18.3,0,0.999,0,0,687,15,15,15,15,593
FB4,MC1,2023-06-21T03:45:00Z,18.4,0.03,85.64,0.987,85.66,18.3,0,1.001,0,0,850,15,15,15,15,619
FB4,MC1,2023-06-21T04:00:00Z,18.3,0.02,85.63,0.988,85.65,18.3,0,0.999,0,0,722,15,15,15,15,590
FB4,MC1,2023-06-21T04:15:00Z,18.3,0.02,85.63,0.989,85.65,18.4,0,1,0,0,718,15,15,15,15,584
FB4,MC1,2023-06-21T04:30:00Z,18.4,0.02,85.65,0.988,85.66,18.4,0,1,0,0,748,15,15,15,15,574
FB4,MC1,2023-06-21T04:45:00Z,18.2,0.03,85.65,0.988,85.67,18.2,0,1,0,0,700,15,15,15,15,559
FB4,MC1,2023-06-21T05:00:00Z,18.2,0.02,85.65,0.988,85.67,18.2,0,1,0,0,677,15,15,15,15,588
FB4,MC1,2023-06-21T05:15:00Z,18.3,0.03,85.66,0.987,85.67,18.3,0,1,0,0,678,15,15,15,15,574
FB4,MC1,2023-06-21T05:30:00Z,18.4,0.03,85.67,0.988,85.69,18.3,0,0.999,0,0,655,15,15,15,15,581
FB4,MC1,2023-06-21T05:45:00Z,18.4,0.02,85.68,0.988,85.69,18.4,0,0.999,1.3,0,656,15,15,15,15,599
FB4,MC1,2023-06-21T06:00:00Z,18.5,0.03,85.69,0.987,85.7,18.5,0,0.999,9.5,3.8,641,15,15,15,15,576
FB4,MC1,2023-06-21T06:15:00Z,18.4,0.02,85.67,0.989,85.69,18.4,0,0.999,19.4,13.4,644,15,15,15,15,565
FB4,MC1,2023-06-21T06:30:00Z,18.4,0.02,85.65,0.988,85.67,18.3,0,1.001,52.7,29.1,618,15,15,15,15,549
FB4,MC1,2023-06-21T06:45:00Z,18.4,0.02,85.63,0.988,85.65,18.3,0,1,50,30.2,662,15,15,15,15,538
FB4,MC1,2023-06-21T07:00:00Z,18.3,0.02,85.63,0.988,85.65,18.3,0,1,47.6,32.6,604,15,15,15,15,533
FB4,MC1,2023-06-21T07:15:00Z,18.5,0.03,85.64,0.987,85.65,18.4,0,1,61.9,40.6,549,15,15,15,15,562
FB4,MC1,2023-06-21T07:30:00Z,18.6,0.03,85.66,0.987,85.68,18.5,0,0.999,76.9,50.4,540,15,15,15,15,554
FB4,MC1,2023-06-21T07:45:00Z,18.7,0.03,85.67,0.988,85.68,18.6,0,0.999,87.7,57.9,518,15,15,15,15,549
FB4,MC1,2023-06-21T08:00:00Z,18.7,0.03,85.69,0.988,85.7,18.6,0,1,91.9,61.3,488,15,15,15,15,540
FB4,MC1,2023-06-21T08:15:00Z,18.9,0.03,85.7,0.988,85.72,18.8,0,1,101.8,65.4,466,15,15,15,15,538
FB4,MC1,2023-06-21T08:30:00Z,19,0.03,85.72,0.988,85.74,19,0,1,100.5,63.2,475,15,15,15,15,538
FB4,MC1,2023-06-21T08:45:00Z,19.1,0.03,85.73,0.988,85.75,19,0,1,111.1,71.6,484,15,15,15,15,517
FB4,MC1,2023-06-21T09:00:00Z,19.3,0.03,85.73,0.987,85.75,19.1,0,1.001,141.2,87.5,467,15,15,15,15,475
FB4,MC1,2023-06-21T09:15:00Z,19.6,0.03,85.75,0.988,85.77,19.4,0,1,166.1,98.9,457,9,15,15,15,460
FB4,MC1,2023-06-21T09:30:00Z,19.7,0.03,85.78,0.987,85.8,19.6,0,1,120.5,73.8,458,0,15,0,15,459
FB4,MC1,2023-06-21T09:45:00Z,19.7,0.03,85.8,0.988,85.81,19.6,0,0.999,106,65,577,6,15,15,15,556
FB4,MC1,2023-06-21T10:00:00Z,19.7,0.03,85.81,0.988,85.83,19.6,0,1,105.7,65,550,15,15,15,15,562
FB4,MC1,2023-06-21T10:15:00Z,19.7,0.03,85.82,0.989,85.83,19.8,0,0.999,97.6,59.5,632,15,15,15,15,661
FB4,MC1,2023-06-21T10:30:00Z,19.7,0.03,85.79,0.987,85.81,19.8,0,1,82,50.4,661,15,15,15,15,616
FB4,MC1,2023-06-21T10:45:00Z,20,0.03,85.78,0.989,85.79,20,0,1,202.9,108,602,15,15,15,15,524
FB4,MC1,2023-06-21T11:00:00Z,20.2,0.03,85.75,0.988,85.76,20.5,0,1,106.6,60.6,582,15,15,15,15,521
FB4,MC1,2023-06-21T11:15:00Z,20.2,0.03,85.74,0.987,85.75,20.7,0,1,97.8,55.3,572,15,15,15,15,526
FB4,MC1,2023-06-21T11:30:00Z,20.5,0.03,85.75,0.988,85.76,20.8,0,1,67.9,39.7,566,15,15,15,15,530
FB4,MC1,2023-06-21T11:45:00Z,20.3,0.03,85.76,0.987,85.78,20.4,0,1,43.4,26,561,15,15,15,15,526
FB4,MC1,2023-06-21T12:00:00Z,20,0.03,85.75,0.988,85.76,20.2,0,1,72.1,44.3,551,15,15,15,15,522
FB4,MC1,2023-06-21T12:15:00Z,20,0.03,85.75,0.988,85.76,20.1,0,1,83.3,49.1,543,15,15,15,15,517
FB4,MC1,2023-06-21T12:30:00Z,20.3,0.03,85.73,0.989,85.74,20.3,0,1,80.9,47.6,532,15,15,15,15,503
FB4,MC1,2023-06-21T12:45:00Z,20.4,0.03,85.71,0.988,85.73,20.5,0,0.999,35.2,21.6,527,15,15,15,15,489
FB4,MC1,2023-06-21T13:00:00Z,20.1,0.03,85.72,0.988,85.73,20.1,0,1,45.4,26.9,528,15,15,15,15,483
FB4,MC1,2023-06-21T13:15:00Z,20.4,0.03,85.69,0.988,85.7,20.4,0,0.999,46.1,30,525,15,15,15,15,466
FB4,MC1,2023-06-21T13:30:00Z,20.3,0.03,85.65,0.987,85.67,20.4,0,1,46.9,28.2,514,15,15,15,15,462
FB4,MC1,2023-06-21T13:45:00Z,20.1,0.03,85.65,0.989,85.66,20.3,0,1,43.4,27.5,532,15,15,14,15,499
FB4,MC1,2023-06-21T14:00:00Z,20.4,0.03,85.64,0.988,85.65,20.6,0,0.999,97.4,53.6,499,15,15,15,15,481
FB4,MC1,2023-06-21T14:15:00Z,20.7,0.03,85.64,0.989,85.65,20.9,0,0.999,55.1,32.8,476,15,15,15,15,471
FB4,MC1,2023-06-21T14:30:00Z,20.5,0.03,85.63,0.987,85.64,20.6,0,1,31.7,20.3,463,15,15,15,15,468
FB4,MC1,2023-06-21T14:45:00Z,20.2,0.03,85.62,0.989,85.64,20.3,0,1,74.5,43.6,515,15,15,15,15,486
