Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_VPD,Port3_RH,Port3_Temp,Port5_Atmos_pressure,Port5_VPD,Port5_RH,Port5_Temp,Port2_Wind_direction,Port2_Wind_speed,Port2_ATM22_temp,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB7,MC1,2023-06-12T20:45:00Z,86.32,0,0.999,19,86.31,0.09,0.96,18.9,58,1.55,19,1.4,-0.7,3.76,0,15,471,15,15,15,508
FB7,MC1,2023-06-12T21:00:00Z,86.32,0,1,19,86.32,0.11,0.951,18.9,68,1.51,19,1.4,-0.7,4.07,0,15,467,15,15,15,501
FB7,MC1,2023-06-12T21:15:00Z,86.34,0,1,19,86.34,0.09,0.96,18.9,70,1.05,18.9,1.4,-0.8,3.41,0,15,465,15,15,15,496
FB7,MC1,2023-06-12T21:30:00Z,86.34,0,0.999,19,86.34,0.07,0.97,18.9,54,1.33,18.9,1.4,-0.8,4.82,0,15,466,15,15,15,492
FB7,MC1,2023-06-12T21:45:00Z,86.34,0,1,19,86.34,0.05,0.977,18.9,68,1.32,19,1.5,-0.7,3.2,0,15,466,15,15,15,488
FB7,MC1,2023-06-12T22:00:00Z,86.34,0,1,19,86.34,0.06,0.972,18.9,79,1.14,19,1.4,-0.8,3.16,0,15,463,15,15,15,482
FB7,MC1,2023-06-12T22:15:00Z,86.32,0,1,19,86.32,0.08,0.965,18.8,59,1.33,19,1.3,-0.8,4.11,0,15,464,15,15,15,477
FB7,MC1,2023-06-12T22:30:00Z,86.33,0,1.002,18.9,86.33,0.06,0.972,18.8,60,1.27,18.9,1.4,-0.7,4.34,0,15,464,15,15,15,473
FB7,MC1,2023-06-12T22:45:00Z,86.34,0,1,18.8,86.33,0.08,0.964,18.7,74,1.23,18.8,1.4,-0.8,2.82,0,15,462,15,15,15,467
FB7,MC1,2023-06-12T23:00:00Z,86.32,0,0.999,18.8,86.32,0.1,0.952,18.7,62,1.48,18.8,1.3,-0.8,3.85,0,10,459,15,15,15,460
FB7,MC1,2023-06-12T23:15:00Z,86.3,0,1,18.9,86.3,0.1,0.953,18.8,72,1.26,18.8,1.4,-0.8,2.87,0,1,458,15,10,15,459
FB7,MC1,2023-06-12T23:30:00Z,86.29,0,0.998,18.8,86.29,0.11,0.951,18.7,61,1.62,18.8,1.4,-0.8,3.84,0,0,456,15,0,15,459
FB7,MC1,2023-06-12T23:45:00Z,86.26,0.02,0.991,18.8,86.26,0.12,0.945,18.7,58,1.41,18.8,1.4,-0.7,4.1,0,0,455,15,0,15,458
FB7,MC1,2023-06-13T00:00:00Z,86.24,0.02,0.991,18.8,86.23,0.12,0.944,18.7,57,1.49,18.8,1.4,-0.8,5.19,0,0,458,15,5,15,463
FB7,MC1,2023-06-13T00:15:00Z,86.22,0.04,0.984,18.9,86.22,0.13,0.941,18.7,59,1.53,18.8,1.3,-0.8,3.89,0,0,455,15,5,15,457
FB7,MC1,2023-06-13T00:30:00Z,86.2,0.01,0.997,18.6,86.2,0.1,0.952,18.5,43,2.01,18.6,1.3,-0.8,6.43,0,0,455,15,0,15,456
FB7,MC1,2023-06-13T00:45:00Z,86.17,0.01,0.995,18.6,86.17,0.11,0.95,18.5,36,2.75,18.6,1.4,-0.8,6.04,0,0,453,15,0,15,455
FB7,MC1,2023-06-13T01:00:00Z,86.15,0.02,0.991,18.6,86.15,0.12,0.946,18.5,70,1.83,18.6,1.3,-0.7,3.96,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T01:15:00Z,86.14,0.02,0.99,18.7,86.13,0.12,0.945,18.6,55,1.99,18.7,1.3,-0.8,4.37,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T01:30:00Z,86.14,0,0.998,18.7,86.14,0.09,0.956,18.6,46,2.06,18.7,1.4,-0.8,4.68,0,0,451,15,0,15,456
FB7,MC1,2023-06-13T01:45:00Z,86.14,0,1.001,18.6,86.13,0.08,0.963,18.6,71,1.39,18.6,1.3,-0.8,3.59,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T02:00:00Z,86.13,0.02,0.993,18.9,86.13,0.12,0.945,18.8,83,1.72,18.9,1.4,-0.7,3.88,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T02:15:00Z,86.13,0.06,0.973,19,86.13,0.16,0.927,18.9,88,1.7,19,1.5,-0.7,3.59,0,0,450,15,0,15,455
FB7,MC1,2023-06-13T02:30:00Z,86.14,0.05,0.975,19,86.14,0.15,0.93,18.9,81,1.52,18.9,1.3,-0.7,3.07,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T02:45:00Z,86.16,0.03,0.984,19,86.16,0.13,0.94,18.9,86,1.08,18.9,1.3,-0.7,2.8,0,0,455,15,6,15,460
FB7,MC1,2023-06-13T03:00:00Z,86.18,0.02,0.992,19,86.18,0.11,0.948,18.8,134,0.92,18.9,1.4,-0.8,2.02,0,0,452,15,0,15,456
FB7,MC1,2023-06-13T03:15:00Z,86.19,0.02,0.992,19,86.19,0.12,0.946,18.9,119,0.92,19,1.4,-0.7,2.43,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T03:30:00Z,86.18,0.04,0.984,19.1,86.18,0.14,0.936,19,73,1.35,19.1,1.4,-0.7,3.26,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T03:45:00Z,86.19,0.01,0.995,18.9,86.19,0.1,0.956,18.7,36,1.66,18.7,1.4,-0.8,4.08,0,0,452,15,0,15,456
FB7,MC1,2023-06-13T04:00:00Z,86.17,0,1,18.6,86.16,0.06,0.97,18.5,68,1.33,18.6,1.4,-0.8,3.36,0,0,452,15,0,15,456
FB7,MC1,2023-06-13T04:15:00Z,86.17,0,1,18.5,86.16,0.07,0.968,18.4,103,0.91,18.6,1.4,-0.7,2.48,0,0,452,15,0,15,456
FB7,MC1,2023-06-13T04:30:00Z,86.18,0,1,18.6,86.18,0.09,0.957,18.5,97,0.86,18.6,1.3,-0.8,1.72,0,0,451,15,0,15,456
FB7,MC1,2023-06-13T04:45:00Z,86.19,0,1,18.5,86.18,0.1,0.955,18.4,84,0.76,18.4,1.3,-0.7,1.95,0,0,452,15,0,15,456
FB7,MC1,2023-06-13T05:00:00Z,86.19,0.01,0.994,18.6,86.19,0.12,0.944,18.5,105,0.83,18.6,1.4,-0.7,1.72,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T05:15:00Z,86.2,0.06,0.973,18.8,86.2,0.16,0.925,18.7,111,1.06,18.8,1.4,-0.8,2.97,0,0,451,15,0,15,455
FB7,MC1,2023-06-13T05:30:00Z,86.22,0.07,0.969,19,86.22,0.16,0.926,18.9,85,1.54,18.9,1.3,-0.8,3.06,2.6,0,451,15,0,15,455
FB7,MC1,2023-06-13T05:45:00Z,86.23,0.05,0.976,18.9,86.22,0.15,0.931,18.8,77,1.52,18.8,1.4,-0.8,3.26,11.5,0,451,15,0,15,455
FB7,MC1,2023-06-13T06:00:00Z,86.24,0.03,0.988,18.7,86.23,0.12,0.945,18.6,70,1.46,18.7,1.3,-0.7,3.02,21.6,0,451,15,0,15,455
FB7,MC1,2023-06-13T06:15:00Z,86.26,0.01,0.995,18.8,86.26,0.11,0.95,18.7,61,1.58,18.8,1.3,-0.7,3.73,36.8,0,451,15,0,15,455
FB7,MC1,2023-06-13T06:30:00Z,86.3,0.01,0.994,19,86.3,0.12,0.946,18.9,59,1.7,19,1.4,-0.7,3.81,50.9,0,450,15,0,15,455
FB7,MC1,2023-06-13T06:45:00Z,86.31,0.05,0.978,19.3,86.31,0.15,0.931,19.2,79,1.49,19.4,1.4,-0.7,5.41,69.6,0,450,10,0,15,455
FB7,MC1,2023-06-13T07:00:00Z,86.33,0.09,0.962,19.7,86.33,0.19,0.918,19.6,85,1.14,19.8,1.3,-0.7,4.6,92.3,0,449,1,0,15,454
FB7,MC1,2023-06-13T07:15:00Z,86.34,0.11,0.951,19.9,86.34,0.21,0.909,19.8,73,1.4,20,1.4,-0.7,3.33,113.2,0,449,0,0,15,454
FB7,MC1,2023-06-13T07:30:00Z,86.37,0.11,0.953,20,86.37,0.21,0.908,20,71,1.31,20.1,1.4,-0.7,3.42,105.8,0,449,0,0,15,454
FB7,MC1,2023-06-13T07:45:00Z,86.36,0.08,0.966,20.1,86.36,0.18,0.922,20,36,1.48,20.2,1.3,-0.7,3.54,134.4,0,449,0,0,15,454
FB7,MC1,2023-06-13T08:00:00Z,86.36,0.04,0.983,20,86.36,0.15,0.936,19.9,42,1.69,20.2,1.4,-0.7,4.71,169.2,0,449,0,0,15,454
FB7,MC1,2023-06-13T08:15:00Z,86.36,0.06,0.974,20.3,86.36,0.18,0.925,20.3,54,1.23,20.6,1.4,-0.6,3.21,156.6,0,448,0,0,15,453
FB7,MC1,2023-06-13T08:30:00Z,86.37,0.08,0.965,20.4,86.36,0.2,0.917,20.4,33,2.91,20.5,1.3,-0.7,6.1,206.7,0,448,0,0,15,453
FB7,MC1,2023-06-13T08:45:00Z,86.38,0.09,0.962,20.4,86.38,0.21,0.914,20.5,42,2.09,20.7,1.3,-0.6,6.68,168.6,0,448,0,0,15,453
FB7,MC1,2023-06-13T09:00:00Z,86.39,0.09,0.961,20.6,86.39,0.21,0.913,20.6,57,1.35,20.9,1.3,-0.6,3.66,169.2,0,448,0,0,15,453
FB7,MC1,2023-06-13T09:15:00Z,86.39,0.11,0.958,21.2,86.39,0.22,0.911,21.1,55,1.02,21.4,1.3,-0.6,3.12,192.3,0,448,0,0,15,452
FB7,MC1,2023-06-13T09:30:00Z,86.4,0.11,0.956,21,86.4,0.23,0.909,21.1,36,2.06,21.2,1.4,-0.6,5.44,162,0,448,0,0,15,453
FB7,MC1,2023-06-13T09:45:00Z,86.38,0.13,0.948,21.1,86.38,0.25,0.902,21.1,35,1.88,21.4,1.4,-0.6,4.9,293.3,0,447,0,0,15,452
FB7,MC1,2023-06-13T10:00:00Z,86.38,0.16,0.94,21.5,86.38,0.28,0.891,21.6,33,1.71,21.8,1.3,-0.6,3.56,206,0,448,0,0,15,452
FB7,MC1,2023-06-13T10:15:00Z,86.38,0.18,0.932,21.7,86.38,0.29,0.888,21.6,38,1.15,21.9,1.4,-0.6,4.22,270.3,0,446,0,0,15,450
FB7,MC1,2023-06-13T10:30:00Z,86.35,0.19,0.929,21.9,86.35,0.3,0.884,21.9,40,1.26,22.1,1.4,-0.6,3.09,236.9,0,447,0,0,15,452
FB7,MC1,2023-06-13T10:45:00Z,86.36,0.16,0.936,21.5,86.36,0.28,0.889,21.5,37,1.77,21.7,1.4,-0.6,6.38,178.5,0,448,0,0,15,452
FB7,MC1,2023-06-13T11:00:00Z,86.35,0.18,0.934,22,86.35,0.29,0.889,21.9,54,0.77,22.3,1.4,-0.6,2.76,226.3,0,446,0,0,15,451
FB7,MC1,2023-06-13T11:15:00Z,86.35,0.18,0.93,21.9,86.35,0.29,0.89,21.8,37,1.17,22,1.4,-0.6,3.43,153.8,0,448,0,0,15,452
FB7,MC1,2023-06-13T11:30:00Z,86.34,0.14,0.945,21.5,86.34,0.26,0.899,21.5,39,2.06,21.9,1.4,-0.7,4.95,477.5,0,446,0,0,15,451
FB7,MC1,2023-06-13T11:45:00Z,86.34,0.11,0.957,21.2,86.34,0.23,0.909,21.2,38,2.34,21.4,1.3,-0.6,5.48,158,0,448,0,0,15,453
FB7,MC1,2023-06-13T12:00:00Z,86.32,0.04,0.986,20.7,86.33,0.15,0.939,20.7,33,1.58,21,1.3,-0.6,3.71,118.7,0,449,11,0,15,453
FB7,MC1,2023-06-13T12:15:00Z,86.3,0.07,0.973,21.5,86.3,0.2,0.923,21.5,42,1.22,21.9,1.4,-0.7,3.44,209.3,0,448,0,0,15,452
FB7,MC1,2023-06-13T12:30:00Z,86.28,0.08,0.967,21.2,86.29,0.2,0.919,21.2,40,1.81,21.4,1.4,-0.6,3.99,114.3,0,448,3,0,15,452
FB7,MC1,2023-06-13T12:45:00Z,86.25,0.1,0.962,21.7,86.25,0.22,0.916,21.6,34,1.46,22,1.3,-0.6,5.02,162.6,0,448,0,0,15,453
FB7,MC1,2023-06-13T13:00:00Z,86.23,0.07,0.972,21.4,86.23,0.2,0.923,21.4,41,2.95,21.6,1.3,-0.7,7.63,131.3,4,527,6,4,15,518
FB7,MC1,2023-06-13T13:15:00Z,86.21,0.07,0.974,21.3,86.22,0.19,0.927,21.3,34,3.35,21.5,1.3,-0.7,6.8,182,15,491,15,15,15,470
FB7,MC1,2023-06-13T13:30:00Z,86.19,0.13,0.95,21.6,86.19,0.25,0.903,21.7,36,3.86,21.9,1.2,-0.8,7.36,261.1,15,468,15,5,15,454
FB7,MC1,2023-06-13T13:45:00Z,86.18,0.14,0.948,21.9,86.18,0.26,0.902,21.9,33,2.87,22.1,1.3,-0.7,7.55,274.5,9,456,15,0,15,452
FB7,MC1,2023-06-13T14:00:00Z,86.2,0.11,0.956,21.5,86.2,0.23,0.909,21.5,35,2.81,21.7,1.3,-0.7,6.44,117.6,0,448,12,0,15,453
FB7,MC1,2023-06-13T14:15:00Z,86.21,0.08,0.968,21.3,86.21,0.2,0.922,21.2,43,2.68,21.4,1.4,-0.7,6.99,73.2,0,449,0,0,15,453
FB7,MC1,2023-06-13T14:30:00Z,86.15,0.05,0.981,21.1,86.15,0.17,0.933,21.1,31,1.65,21.3,1.3,-0.6,4.41,109.3,0,449,0,0,15,453
FB7,MC1,2023-06-13T14:45:00Z,86.14,0.04,0.984,21,86.14,0.16,0.936,20.9,26,2.38,21,1.3,-0.7,5.98,48.5,9,476,9,9,15,471
FB7,MC1,2023-06-13T15:00:00Z,86.17,0,0.998,20.6,86.17,0.11,0.956,20.5,32,2.35,20.6,1.3,-0.7,6.78,25.6,15,862,15,15,15,974
FB7,MC1,2023-06-13T15:15:00Z,86.16,0,1,20.1,86.16,0.05,0.977,20,35,3.29,20,1.3,-0.8,7.44,8.8,15,737,15,15,15,916
FB7,MC1,2023-06-13T15:30:00Z,86.2,0,1,19.8,86.19,0.04,0.985,19.7,53,1.53,19.7,1.5,-0.7,4.29,7.7,15,604,15,15,15,706
FB7,MC1,2023-06-13T15:45:00Z,86.23,0,1.001,19.4,86.23,0.03,0.985,19.4,88,0.83,19.3,1.5,-0.8,2.62,0.7,15,785,15,15,15,1008
FB7,MC1,2023-06-13T16:00:00Z,86.24,0,1.001,18.6,86.24,0.05,0.975,18.6,114,0.95,18.2,1.5,-0.7,2.82,0,15,628,15,15,15,803
FB7,MC1,2023-06-13T16:15:00Z,86.21,0.04,0.98,17.4,86.21,0.14,0.928,17.1,159,0.77,17.1,1.4,-0.9,1.31,0.4,15,481,15,15,15,530
FB7,MC1,2023-06-13T16:30:00Z,86.18,0.09,0.959,18.5,86.18,0.15,0.928,18.2,122,1.21,18.6,1.4,-0.8,2.98,5.5,15,493,15,15,15,573
FB7,MC1,2023-06-13T16:45:00Z,86.2,0.06,0.971,19.2,86.19,0.17,0.925,19.1,104,1.25,19.2,1.5,-0.7,2.77,5.7,15,486,15,15,15,552
FB7,MC1,2023-06-13T17:00:00Z,86.21,0.08,0.965,19.6,86.21,0.2,0.913,19.7,110,1.27,19.5,1.5,-0.6,4.19,5.7,15,482,15,15,15,536
FB7,MC1,2023-06-13T17:15:00Z,86.2,0.09,0.962,19.6,86.2,0.21,0.909,19.7,99,1.13,19.6,1.5,-0.6,3.12,0,15,477,15,15,15,544
FB7,MC1,2023-06-13T17:30:00Z,86.2,0.06,0.974,19.4,86.2,0.17,0.924,19.4,91,0.97,19.3,1.5,-0.7,2.15,0,15,548,15,15,15,616
FB7,MC1,2023-06-13T17:45:00Z,86.26,0.03,0.988,19.2,86.25,0.13,0.943,19.1,47,1.37,19.2,1.4,-0.8,3.67,0,15,616,15,15,15,657
FB7,MC1,2023-06-13T18:00:00Z,86.27,0,1.001,19.1,86.27,0.08,0.966,19,102,0.82,19,1.5,-0.8,2.18,0,15,580,15,15,15,730
FB7,MC1,2023-06-13T18:15:00Z,86.26,0,1.001,19.1,86.26,0.05,0.975,18.9,136,0.72,19,1.5,-0.8,1.69,0,15,603,15,15,15,719
FB7,MC1,2023-06-13T18:30:00Z,86.26,0,1,19,86.26,0.05,0.979,18.8,137,0.75,18.9,1.5,-0.8,1.51,0,15,568,15,15,15,663
FB7,MC1,2023-06-13T18:45:00Z,86.26,0,1,18.9,86.25,0.04,0.98,18.8,124,0.8,18.9,1.5,-0.8,2.33,0,15,552,15,15,15,649
FB7,MC1,2023-06-13T19:00:00Z,86.26,0,1,18.9,86.26,0.05,0.978,18.8,101,0.96,19,1.5,-0.8,2.04,0,15,532,15,15,15,607
FB7,MC1,2023-06-13T19:15:00Z,86.26,0,0.999,19,86.26,0.05,0.977,19,98,0.98,19,1.5,-0.8,2.22,0,15,513,15,15,15,584
FB7,MC1,2023-06-13T19:30:00Z,86.27,0,0.999,19.1,86.26,0.06,0.973,18.9,92,1,19,1.5,-0.8,3.46,0,15,498,15,15,15,565
FB7,MC1,2023-06-13T19:45:00Z,86.24,0,1,19,86.24,0.08,0.966,19,102,0.81,19,1.5,-0.7,2.54,0,15,478,15,15,15,608
FB7,MC1,2023-06-13T20:00:00Z,86.25,0,0.999,19,86.24,0.08,0.961,18.9,106,1.26,19,1.5,-0.8,3.18,0,15,467,15,15,15,581
FB7,MC1,2023-06-13T20:15:00Z,86.26,0,1,19.1,86.25,0.11,0.951,19.1,127,1.24,19.1,1.4,-0.7,2.98,0,15,463,15,15,15,575
FB7,MC1,2023-06-13T20:30:00Z,86.26,0,0.999,19.1,86.26,0.11,0.951,19,118,1.13,19.1,1.5,-0.8,2.49,0,15,463,15,15,15,568
FB7,MC1,2023-06-13T20:45:00Z,86.26,0,0.999,19.2,86.26,0.1,0.953,19,121,1.13,19.1,1.5,-0.7,3.12,0,15,463,15,15,15,560
FB7,MC1,2023-06-13T21:00:00Z,86.26,0.02,0.991,19.2,86.26,0.14,0.938,19.1,113,1.08,19.2,1.5,-0.8,3.37,0,15,462,15,15,15,551
FB7,MC1,2023-06-13T21:15:00Z,86.26,0.08,0.964,19.3,86.26,0.19,0.914,19.3,103,0.93,19.3,1.4,-0.8,2.01,0,15,463,15,15,15,543
FB7,MC1,2023-06-13T21:30:00Z,86.26,0.08,0.965,19.3,86.26,0.18,0.92,19.2,105,0.99,19.2,1.5,-0.8,2.77,0,15,463,15,15,15,535
FB7,MC1,2023-06-13T21:45:00Z,86.26,0.06,0.974,19.1,86.26,0.15,0.931,19,145,0.78,19,1.5,-0.8,1.36,0,15,464,15,15,15,529
FB7,MC1,2023-06-13T22:00:00Z,86.28,0.06,0.974,19.1,86.27,0.15,0.932,18.9,100,0.69,18.9,1.4,-0.7,2.19,0,15,464,15,15,15,523
FB7,MC1,2023-06-13T22:15:00Z,86.27,0.03,0.987,18.8,86.26,0.11,0.948,18.7,80,0.65,18.6,1.4,-0.7,1.79,0,15,467,15,15,15,521
FB7,MC1,2023-06-13T22:30:00Z,86.27,0,1,18.6,86.27,0.06,0.969,18.5,47,0.79,18.5,1.4,-0.8,3.13,0,15,469,15,15,15,520
FB7,MC1,2023-06-13T22:45:00Z,86.26,0,1,18.6,86.26,0.04,0.982,18.4,81,1.06,18.5,1.4,-0.7,2.56,0,15,467,15,15,15,517
FB7,MC1,2023-06-13T23:00:00Z,86.27,0,1,18.5,86.26,0.05,0.978,18.4,78,1.02,18.6,1.5,-0.7,3.34,0,15,466,15,15,15,514
FB7,MC1,2023-06-13T23:15:00Z,86.27,0,0.999,18.5,86.27,0.05,0.976,18.4,57,1.24,18.5,1.4,-0.8,4.72,0,15,467,15,15,15,510
FB7,MC1,2023-06-13T23:30:00Z,86.27,0,1,18.5,86.26,0.04,0.98,18.4,56,1.45,18.5,1.3,-0.8,4.07,0,15,467,15,15,15,508
FB7,MC1,2023-06-13T23:45:00Z,86.26,0,1,18.5,86.25,0.03,0.987,18.4,45,1.86,18.4,1.3,-0.8,4.65,0,15,471,15,15,15,510
FB7,MC1,2023-06-14T00:00:00Z,86.24,0,1,18.4,86.24,0.03,0.985,18.4,67,1.62,18.5,1.3,-0.8,4.81,0,15,478,15,15,15,535
FB7,MC1,2023-06-14T00:15:00Z,86.23,0,0.999,18.4,86.22,0.03,0.987,18.4,77,1.33,18.4,1.4,-0.7,2.89,0,15,478,15,15,15,533
FB7,MC1,2023-06-14T00:30:00Z,86.2,0,1,18.4,86.2,0.04,0.98,18.4,96,1.57,18.5,1.5,-0.7,4.58,0,15,470,15,15,15,519
FB7,MC1,2023-06-14T00:45:00Z,86.17,0.01,0.998,18.5,86.17,0.11,0.95,18.4,85,1.44,18.5,1.3,-0.7,3.6,0,15,469,15,15,15,497
FB7,MC1,2023-06-14T01:00:00Z,86.15,0.05,0.977,18.6,86.15,0.15,0.928,18.6,93,1.62,18.6,1.7,-0.6,3.3,0,15,465,15,15,15,482
FB7,MC1,2023-06-14T01:15:00Z,86.13,0.07,0.966,18.7,86.13,0.17,0.922,18.6,89,1.61,18.6,1.5,-0.6,4.08,0,15,465,15,15,15,472
FB7,MC1,2023-06-14T01:30:00Z,86.1,0.07,0.965,18.6,86.1,0.17,0.922,18.5,95,1.33,18.6,1.4,-0.7,2.93,0,15,465,15,15,15,469
FB7,MC1,2023-06-14T01:45:00Z,86.08,0.07,0.967,18.6,86.07,0.16,0.924,18.5,102,1.13,18.5,1.4,-0.6,2.64,0,15,465,15,15,15,467
FB7,MC1,2023-06-14T02:00:00Z,86.07,0.07,0.968,18.4,86.07,0.16,0.923,18.4,96,1.04,18.4,1.4,-0.7,2.71,0,15,464,15,15,15,463
FB7,MC1,2023-06-14T02:15:00Z,86.08,0.07,0.966,18.4,86.08,0.17,0.921,18.4,89,1.02,18.4,1.5,-0.7,2.14,0,15,464,15,15,15,461
FB7,MC1,2023-06-14T02:30:00Z,86.1,0.07,0.968,18.5,86.1,0.16,0.926,18.4,88,1.42,18.4,1.4,-0.7,3.83,0,15,464,15,3,15,458
FB7,MC1,2023-06-14T02:45:00Z,86.12,0.04,0.98,18.3,86.12,0.13,0.939,18.2,63,1.47,18.2,1.4,-0.7,4.02,0,15,466,15,0,15,457
FB7,MC1,2023-06-14T03:00:00Z,86.14,0,0.998,18,86.14,0.07,0.965,17.9,57,1.67,18,1.3,-0.8,4.58,0,15,465,15,0,15,457
FB7,MC1,2023-06-14T03:15:00Z,86.13,0,1.001,18.1,86.13,0.07,0.966,18.1,70,1.61,18.2,1.5,-0.8,5.69,0,15,465,15,11,15,460
FB7,MC1,2023-06-14T03:30:00Z,86.14,0,1,18.2,86.13,0.07,0.965,18.1,70,1.51,18.2,1.4,-0.7,3.56,0,15,464,15,1,15,456
FB7,MC1,2023-06-14T03:45:00Z,86.14,0,1,18.2,86.14,0.08,0.961,18.1,75,1.49,18.2,1.3,-0.7,3.8,0,15,463,15,0,15,456
FB7,MC1,2023-06-14T04:00:00Z,86.13,0,1,18.2,86.13,0.08,0.959,18.1,76,1.52,18.2,1.3,-0.6,4.74,0,15,463,15,0,15,456
FB7,MC1,2023-06-14T04:15:00Z,86.12,0,1,18.1,86.11,0.06,0.97,18,71,1.52,18.1,1.3,-0.7,3.69,0,15,463,15,0,15,457
FB7,MC1,2023-06-14T04:30:00Z,86.12,0,1.001,18.2,86.12,0.07,0.965,18.1,82,1.51,18.2,1.3,-0.8,4.7,0,15,462,15,0,15,456
FB7,MC1,2023-06-14T04:45:00Z,86.13,0,0.998,18.3,86.13,0.1,0.952,18.2,88,1.8,18.3,1.5,-0.6,4.69,0,15,461,15,0,15,456
FB7,MC1,2023-06-14T05:00:00Z,86.13,0.01,0.994,18.3,86.13,0.11,0.948,18.3,83,1.84,18.3,1.3,-0.6,3.9,0,15,460,15,0,15,456
FB7,MC1,2023-06-14T05:15:00Z,86.17,0.01,0.995,18.3,86.16,0.1,0.95,18.2,77,1.72,18.3,1.3,-0.9,3.74,0,8,461,15,0,15,456
FB7,MC1,2023-06-14T05:30:00Z,86.19,0.01,0.997,18.3,86.19,0.1,0.953,18.2,76,1.57,18.2,1.4,-0.7,3.56,0.7,3,459,15,0,15,456
FB7,MC1,2023-06-14T05:45:00Z,86.19,0.03,0.988,18.4,86.19,0.12,0.942,18.3,77,1.57,18.4,1.5,-0.6,3.73,10.6,0,456,15,0,15,455
FB7,MC1,2023-06-14T06:00:00Z,86.2,0.03,0.984,18.4,86.2,0.13,0.94,18.4,83,1.83,18.5,1.3,-0.6,4.35,21.4,0,452,15,0,15,455
FB7,MC1,2023-06-14T06:15:00Z,86.23,0.04,0.983,18.6,86.23,0.13,0.939,18.5,85,1.86,18.6,1.5,-0.7,3.6,31.3,0,452,15,0,15,455
FB7,MC1,2023-06-14T06:30:00Z,86.26,0.03,0.986,18.6,86.25,0.12,0.942,18.5,72,1.93,18.6,1.3,-0.7,4.25,33.3,0,451,15,0,15,455
FB7,MC1,2023-06-14T06:45:00Z,86.27,0.02,0.992,18.6,86.27,0.11,0.948,18.5,71,1.88,18.6,1.4,-0.6,4.59,38.3,0,451,15,0,15,455
FB7,MC1,2023-06-14T07:00:00Z,86.28,0.01,0.993,18.7,86.27,0.11,0.948,18.6,74,1.86,18.8,1.4,-0.6,3.86,54.2,0,451,15,0,15,455
FB7,MC1,2023-06-14T07:15:00Z,86.27,0.03,0.987,18.9,86.26,0.13,0.939,18.8,88,1.7,19,1.3,-0.6,3.83,82.4,0,450,15,0,15,455
FB7,MC1,2023-06-14T07:30:00Z,86.26,0.16,0.93,19.7,86.26,0.27,0.883,19.6,93,1.35,19.9,1.4,-0.7,2.95,97.2,0,448,0,0,15,453
FB7,MC1,2023-06-14T07:45:00Z,86.27,0.33,0.864,20.5,86.27,0.41,0.828,20.4,92,1.37,20.5,1.4,-0.6,3.4,107.7,0,448,0,0,15,452
FB7,MC1,2023-06-14T08:00:00Z,86.27,0.35,0.857,20.6,86.27,0.43,0.822,20.5,91,1.25,20.5,1.4,-0.7,3.75,115.7,0,447,0,0,15,452
FB7,MC1,2023-06-14T08:15:00Z,86.3,0.28,0.884,20.3,86.3,0.36,0.849,20.2,86,1.49,20.3,1.4,-0.6,3.71,131.7,0,448,0,0,15,452
FB7,MC1,2023-06-14T08:30:00Z,86.32,0.21,0.911,20.2,86.32,0.31,0.87,20.2,80,1.37,20.3,1.4,-0.5,2.79,163.7,0,448,0,0,15,452
FB7,MC1,2023-06-14T08:45:00Z,86.33,0.16,0.933,20.3,86.32,0.26,0.89,20.3,56,1.49,20.5,1.4,-0.6,3.88,214.2,0,447,0,0,15,452
FB7,MC1,2023-06-14T09:00:00Z,86.33,0.1,0.957,20.3,86.33,0.22,0.91,20.4,42,1.75,20.6,1.3,-0.6,4.26,191.7,0,448,0,0,15,451
FB7,MC1,2023-06-14T09:15:00Z,86.32,0.06,0.973,20.1,86.31,0.19,0.92,20.3,33,2.13,20.5,1.3,-0.5,6.17,216.4,0,448,0,0,15,451
FB7,MC1,2023-06-14T09:30:00Z,86.3,0.11,0.955,20.8,86.3,0.25,0.9,21,66,1.26,21.2,1.4,-0.6,3.32,504.1,0,447,0,0,10,449
FB7,MC1,2023-06-14T09:45:00Z,86.31,0.22,0.915,21.4,86.3,0.37,0.858,21.7,69,1.74,21.6,1.3,-0.5,5.11,533.8,0,445,0,0,0,449
FB7,MC1,2023-06-14T10:00:00Z,86.31,0.23,0.913,22,86.31,0.35,0.867,22.1,38,1.53,22.2,1.4,-0.6,4.69,572.6,0,446,0,0,4,450
FB7,MC1,2023-06-14T10:15:00Z,86.3,0.22,0.916,21.9,86.3,0.35,0.869,21.9,37,1.68,22.2,1.4,-0.6,4.89,613.6,0,445,0,0,11,449
