Tree,MC,Timestamp,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port5_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H
ET5,MC1,2023-08-01T13:15:00Z,0.03,21,87.9,0.989,87.91,0.11,21.3,0.957,71.8,74.7,453,0,15,453,15,0
ET5,MC1,2023-08-01T13:30:00Z,0.01,21,87.89,0.994,87.89,0.09,21.2,0.963,109.9,111.3,453,0,15,455,15,0
ET5,MC1,2023-08-01T13:45:00Z,0.02,21,87.88,0.99,87.88,0.1,21.2,0.961,106.8,109.3,453,0,15,455,15,1
ET5,MC1,2023-08-01T14:00:00Z,0.01,21,87.88,0.994,87.88,0.09,21.2,0.966,102.7,107.5,454,0,15,461,15,4
ET5,MC1,2023-08-01T14:15:00Z,0,20.8,87.88,1,87.88,0.07,20.9,0.973,59.3,62.3,475,6,15,467,15,14
ET5,MC1,2023-08-01T14:30:00Z,0,20.6,87.88,1,87.88,0.04,20.6,0.983,55.3,59.5,465,15,15,467,15,15
ET5,MC1,2023-08-01T14:45:00Z,0,20.6,87.88,0.999,87.88,0.03,20.6,0.989,83.3,86.2,464,5,15,469,15,6
ET5,MC1,2023-08-01T15:00:00Z,0,21,87.87,1,87.87,0.02,21,0.991,105.8,113.2,564,15,15,580,15,15
ET5,MC1,2023-08-01T15:15:00Z,0,21.2,87.85,1,87.85,0.02,21.1,0.992,98,100.5,563,15,15,549,15,15
ET5,MC1,2023-08-01T15:30:00Z,0,21.2,87.84,1.001,87.84,0.02,21.1,0.992,84.8,88.1,547,15,15,520,15,15
ET5,MC1,2023-08-01T15:45:00Z,0,21,87.83,1,87.83,0.02,20.9,0.991,95.6,98.7,533,15,15,511,15,15
ET5,MC1,2023-08-01T16:00:00Z,0,20.7,87.82,1,87.83,0.03,20.7,0.989,34.2,34.6,527,15,15,512,15,15
ET5,MC1,2023-08-01T16:15:00Z,0,20.5,87.82,1.001,87.82,0.02,20.6,0.993,9.2,9.7,577,15,15,562,15,15
ET5,MC1,2023-08-01T16:30:00Z,0,20.4,87.81,1,87.81,0.01,20.4,0.995,18.3,19,516,15,15,525,15,15
ET5,MC1,2023-08-01T16:45:00Z,0,20.2,87.81,1,87.81,0,20.3,0.998,18.5,19.4,510,15,15,520,15,15
ET5,MC1,2023-08-01T17:00:00Z,0,20.2,87.82,1,87.82,0,20.3,0.999,20.1,21.1,506,15,15,519,15,15
ET5,MC1,2023-08-01T17:15:00Z,0,20.2,87.83,0.999,87.83,0,20.2,1,9.9,10.6,504,15,15,521,15,15
ET5,MC1,2023-08-01T17:30:00Z,0,20,87.86,1,87.86,0,20,1,2.9,3.5,504,15,15,522,15,15
ET5,MC1,2023-08-01T17:45:00Z,0,20,87.87,0.998,87.87,0,20,1,0,0,509,15,15,524,15,15
ET5,MC1,2023-08-01T18:00:00Z,0,19.8,87.89,1,87.89,0,19.8,1,0,0,516,15,15,530,15,15
ET5,MC1,2023-08-01T18:15:00Z,0,19.6,87.9,1.001,87.9,0,19.7,1.001,0,0,517,15,15,531,15,15
ET5,MC1,2023-08-01T18:30:00Z,0,19.7,87.93,1,87.93,0,19.7,1,0,0,530,15,15,549,15,15
ET5,MC1,2023-08-01T18:45:00Z,0,19.6,87.97,1,87.96,0,19.6,1,0,0,603,15,15,582,15,15
ET5,MC1,2023-08-01T19:00:00Z,0,19,87.98,0.999,87.98,0,19.1,1,0,0,603,15,15,639,15,15
ET5,MC1,2023-08-01T19:15:00Z,0,18.8,88.02,0.999,88.02,0,18.9,1,0,0,682,15,15,666,15,15
ET5,MC1,2023-08-01T19:30:00Z,0,18.6,88.02,1,88.02,0,18.6,0.999,0,0,560,15,15,545,15,15
ET5,MC1,2023-08-01T19:45:00Z,0,18.4,88.03,0.999,88.03,0,18.5,1,0,0,565,15,15,570,15,15
ET5,MC1,2023-08-01T20:00:00Z,0,18.9,88.05,1,88.05,0,18.9,1,0,0,607,15,15,625,15,15
ET5,MC1,2023-08-01T20:15:00Z,0,18.8,88.04,1,88.05,0,18.8,1.001,0,0,620,15,15,653,15,15
ET5,MC1,2023-08-01T20:30:00Z,0,18.5,88.04,1,88.04,0,18.5,1,0,0,628,15,15,643,15,15
ET5,MC1,2023-08-01T20:45:00Z,0,18.4,88.01,1.001,88.01,0,18.4,1,0,0,600,15,15,639,15,15
ET5,MC1,2023-08-01T21:00:00Z,0,18.6,87.99,1,87.99,0,18.7,1,0,0,605,15,15,637,15,15
ET5,MC1,2023-08-01T21:15:00Z,0,19.1,87.98,0.999,87.98,0.02,19.2,0.99,0,0,576,15,15,602,15,15
ET5,MC1,2023-08-01T21:30:00Z,0,19.4,87.97,0.999,87.97,0.06,19.5,0.973,0,0,577,15,15,588,15,15
ET5,MC1,2023-08-01T21:45:00Z,0.01,19.4,87.97,0.997,87.97,0.07,19.5,0.967,0,0,542,15,15,557,15,15
ET5,MC1,2023-08-01T22:00:00Z,0.01,19.3,87.99,0.995,87.99,0.08,19.4,0.965,0,0,508,15,15,520,15,15
ET5,MC1,2023-08-01T22:15:00Z,0.02,19,87.99,0.99,87.99,0.08,19,0.964,0,0,504,15,15,531,15,15
ET5,MC1,2023-08-01T22:30:00Z,0.04,18.8,87.98,0.982,87.98,0.09,18.8,0.96,0,0,487,15,15,523,15,15
ET5,MC1,2023-08-01T22:45:00Z,0.05,18.9,87.97,0.979,87.97,0.09,18.9,0.957,0,0,457,13,15,496,15,15
ET5,MC1,2023-08-01T23:00:00Z,0.06,18.7,87.96,0.972,87.97,0.1,18.7,0.951,0,0,454,0,15,455,15,10
ET5,MC1,2023-08-01T23:15:00Z,0.11,18.9,87.96,0.951,87.97,0.14,18.9,0.935,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-01T23:30:00Z,0.13,18.9,87.96,0.94,87.96,0.17,18.9,0.923,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-01T23:45:00Z,0.14,18.9,87.97,0.937,87.97,0.18,18.9,0.919,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T00:00:00Z,0.1,18.7,87.96,0.955,87.96,0.14,18.7,0.936,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T00:15:00Z,0.07,18.8,87.94,0.969,87.95,0.11,18.8,0.948,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T00:30:00Z,0.05,18.9,87.94,0.977,87.94,0.1,18.9,0.955,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T00:45:00Z,0.04,19,87.92,0.98,87.93,0.09,19,0.957,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T01:00:00Z,0.07,19.4,87.92,0.967,87.92,0.13,19.4,0.944,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T01:15:00Z,0.08,19.5,87.91,0.963,87.91,0.13,19.5,0.943,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T01:30:00Z,0.08,19.5,87.9,0.965,87.9,0.13,19.5,0.945,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T01:45:00Z,0.09,19.6,87.88,0.959,87.89,0.14,19.6,0.939,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T02:00:00Z,0.09,19.6,87.87,0.959,87.88,0.14,19.6,0.94,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T02:15:00Z,0.08,19.6,87.86,0.964,87.87,0.13,19.6,0.944,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T02:30:00Z,0.13,19.9,87.85,0.946,87.86,0.17,20,0.927,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T02:45:00Z,0.1,19.7,87.84,0.956,87.84,0.15,19.7,0.936,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T03:00:00Z,0.05,19.3,87.82,0.978,87.82,0.1,19.3,0.956,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T03:15:00Z,0.09,19.6,87.79,0.96,87.8,0.13,19.6,0.941,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T03:30:00Z,0.18,20,87.79,0.924,87.79,0.21,20,0.909,0,0,453,0,15,454,15,0
ET5,MC1,2023-08-02T03:45:00Z,0.17,19.9,87.79,0.926,87.8,0.21,19.9,0.909,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T04:00:00Z,0.17,19.9,87.79,0.926,87.8,0.21,19.9,0.909,0,0,453,0,15,454,15,0
ET5,MC1,2023-08-02T04:15:00Z,0.2,20.1,87.8,0.914,87.8,0.24,20.2,0.898,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T04:30:00Z,0.22,20.2,87.79,0.906,87.8,0.26,20.1,0.891,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T04:45:00Z,0.19,19.9,87.79,0.919,87.8,0.23,20,0.903,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T05:00:00Z,0.21,20.1,87.79,0.909,87.79,0.25,20.1,0.892,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T05:15:00Z,0.22,20,87.8,0.907,87.8,0.26,20,0.89,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T05:30:00Z,0.19,19.8,87.81,0.918,87.81,0.23,19.8,0.902,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T05:45:00Z,0.2,19.8,87.82,0.912,87.82,0.24,19.8,0.896,4,4,453,0,15,453,15,0
ET5,MC1,2023-08-02T06:00:00Z,0.27,20.3,87.84,0.888,87.84,0.27,20,0.884,50.5,23.1,452,0,15,452,15,0
ET5,MC1,2023-08-02T06:15:00Z,0.3,20.7,87.86,0.879,87.87,0.26,20,0.888,38.8,39.6,450,0,15,451,15,0
ET5,MC1,2023-08-02T06:30:00Z,0.12,19.6,87.89,0.949,87.9,0.15,19.5,0.933,44.5,55.5,453,0,15,453,15,0
ET5,MC1,2023-08-02T06:45:00Z,0.05,19.3,87.92,0.978,87.93,0.09,19.2,0.958,72.5,74.3,453,0,15,453,15,0
ET5,MC1,2023-08-02T07:00:00Z,0.03,19.4,87.94,0.987,87.94,0.07,19.3,0.969,84.4,88.1,454,0,15,454,15,0
ET5,MC1,2023-08-02T07:15:00Z,0.02,19.4,87.94,0.991,87.95,0.06,19.3,0.972,128,138.1,454,0,15,453,15,0
ET5,MC1,2023-08-02T07:30:00Z,0.04,19.7,87.94,0.982,87.95,0.08,19.6,0.965,286.2,267.5,451,0,15,449,13,0
ET5,MC1,2023-08-02T07:45:00Z,0.12,20.3,87.95,0.949,87.96,0.15,20.2,0.935,444.9,390.9,452,0,15,449,4,0
ET5,MC1,2023-08-02T08:00:00Z,0.15,20.6,87.96,0.94,87.97,0.17,20.4,0.929,415.6,299.6,451,0,15,450,3,0
ET5,MC1,2023-08-02T08:15:00Z,0.15,20.6,87.97,0.94,87.97,0.16,20.3,0.931,317.3,300.3,452,0,15,452,15,0
ET5,MC1,2023-08-02T08:30:00Z,0.1,20.2,87.98,0.958,87.99,0.14,20.1,0.942,258.5,272.5,451,0,15,451,15,0
ET5,MC1,2023-08-02T08:45:00Z,0.16,20.8,87.97,0.936,87.98,0.19,20.7,0.924,251,253.1,451,0,15,451,15,0
ET5,MC1,2023-08-02T09:00:00Z,0.15,20.9,87.99,0.94,88,0.18,20.8,0.927,338.7,291.7,451,4,15,459,15,10
ET5,MC1,2023-08-02T09:15:00Z,0.12,20.9,88.01,0.95,88.02,0.16,20.8,0.934,295.9,320.1,574,4,12,667,15,5
ET5,MC1,2023-08-02T09:30:00Z,0.03,20.4,88.03,0.987,88.03,0.08,20.3,0.964,177.2,188.2,627,15,15,624,15,15
ET5,MC1,2023-08-02T09:45:00Z,0,20.2,88.02,1,88.03,0.06,20.2,0.976,158.4,169.7,696,15,15,755,15,15
ET5,MC1,2023-08-02T10:00:00Z,0,20.3,88.02,1,88.03,0.04,20.3,0.982,226.9,234,580,15,15,566,15,15
ET5,MC1,2023-08-02T10:15:00Z,0,20.7,88.02,1,88.02,0.04,20.7,0.984,243.2,239.9,513,15,15,490,15,15
ET5,MC1,2023-08-02T10:30:00Z,0,21,88.02,0.999,88.03,0.06,21,0.976,184.6,184.9,477,15,15,454,15,12
ET5,MC1,2023-08-02T10:45:00Z,0.02,20.6,88.04,0.993,88.04,0.08,20.6,0.967,150.9,160.9,464,15,15,453,15,3
ET5,MC1,2023-08-02T11:00:00Z,0.01,20.7,88.03,0.995,88.04,0.07,20.7,0.971,183.3,190.1,457,1,15,455,15,0
ET5,MC1,2023-08-02T11:15:00Z,0.02,20.6,88.03,0.993,88.03,0.07,20.6,0.971,220.6,234.7,452,0,15,452,15,0
ET5,MC1,2023-08-02T11:30:00Z,0.04,21.4,88.01,0.983,88.01,0.09,21.3,0.964,335.8,290.4,451,0,15,451,15,0
ET5,MC1,2023-08-02T11:45:00Z,0.1,21.6,87.99,0.959,87.99,0.14,21.4,0.945,313.8,313.7,451,0,15,451,15,0
ET5,MC1,2023-08-02T12:00:00Z,0.18,22.1,87.96,0.932,87.96,0.21,22,0.919,313.7,404.7,451,0,15,451,15,0
ET5,MC1,2023-08-02T12:15:00Z,0.23,22.3,87.93,0.915,87.94,0.26,22.2,0.902,285.5,370.6,451,0,15,451,15,0
ET5,MC1,2023-08-02T12:30:00Z,0.23,22.3,87.93,0.916,87.93,0.26,22.3,0.903,281.4,390.4,451,0,15,451,15,0
ET5,MC1,2023-08-02T12:45:00Z,0.25,22.6,87.93,0.909,87.93,0.27,22.5,0.9,288.8,566.7,450,0,15,450,11,0
ET5,MC1,2023-08-02T13:00:00Z,0.32,23,87.92,0.885,87.93,0.34,22.8,0.879,281.6,558.8,450,0,15,450,10,0
ET5,MC1,2023-08-02T13:15:00Z,0.34,23.2,87.92,0.881,87.92,0.35,23,0.876,282.7,366.8,451,0,15,450,6,0
ET5,MC1,2023-08-02T13:30:00Z,0.23,22.7,87.9,0.916,87.91,0.27,22.7,0.901,200.3,212.4,451,0,15,451,14,0
ET5,MC1,2023-08-02T13:45:00Z,0.13,21.9,87.9,0.951,87.9,0.18,21.9,0.932,157.7,166.6,452,0,15,451,15,0
ET5,MC1,2023-08-02T14:00:00Z,0.11,21.9,87.9,0.96,87.9,0.16,21.8,0.94,134.4,138.6,452,0,15,452,15,0
ET5,MC1,2023-08-02T14:15:00Z,0.11,21.5,87.9,0.957,87.9,0.15,21.5,0.939,171,175.8,452,0,15,452,15,0
ET5,MC1,2023-08-02T14:30:00Z,0.1,21.5,87.88,0.959,87.88,0.15,21.4,0.942,176.7,182.7,452,0,15,451,15,0
ET5,MC1,2023-08-02T14:45:00Z,0.12,21.8,87.87,0.956,87.88,0.15,21.7,0.942,138.2,142.1,452,0,15,452,15,0
ET5,MC1,2023-08-02T15:00:00Z,0.08,21.2,87.86,0.97,87.86,0.13,21.2,0.949,102.2,104.9,466,2,15,474,15,3
ET5,MC1,2023-08-02T15:15:00Z,0.02,20.6,87.85,0.991,87.86,0.08,20.7,0.965,111.5,116.1,454,3,15,453,15,4
ET5,MC1,2023-08-02T15:30:00Z,0.01,20.7,87.85,0.996,87.86,0.07,20.7,0.972,135.5,149.2,453,0,15,453,15,0
ET5,MC1,2023-08-02T15:45:00Z,0.04,20.7,87.87,0.986,87.87,0.09,20.7,0.965,98,103.5,453,0,15,453,15,0
ET5,MC1,2023-08-02T16:00:00Z,0.04,20.9,87.84,0.983,87.85,0.09,20.9,0.963,147.4,157.7,453,0,15,453,15,0
ET5,MC1,2023-08-02T16:15:00Z,0.06,20.9,87.83,0.977,87.84,0.1,20.8,0.958,149.8,161.1,453,0,15,453,15,0
ET5,MC1,2023-08-02T16:30:00Z,0.1,20.7,87.83,0.958,87.83,0.15,20.7,0.94,115.5,124.7,453,0,15,453,15,0
ET5,MC1,2023-08-02T16:45:00Z,0.11,20.6,87.84,0.953,87.85,0.16,20.6,0.936,78.7,83.7,453,0,15,453,15,0
ET5,MC1,2023-08-02T17:00:00Z,0.1,20.4,87.85,0.958,87.85,0.15,20.4,0.939,52.9,56.6,453,0,15,453,15,0
ET5,MC1,2023-08-02T17:15:00Z,0.08,20.2,87.86,0.967,87.86,0.13,20.3,0.944,41.2,43.6,453,0,15,453,15,0
ET5,MC1,2023-08-02T17:30:00Z,0.09,20.3,87.91,0.962,87.91,0.14,20.3,0.942,17,18.3,453,0,15,453,15,0
ET5,MC1,2023-08-02T17:45:00Z,0.08,20.2,87.93,0.967,87.93,0.13,20.2,0.945,2.7,3.1,454,0,15,454,15,0
ET5,MC1,2023-08-02T18:00:00Z,0.03,19.9,87.94,0.987,87.94,0.09,20,0.962,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T18:15:00Z,0.01,19.8,87.94,0.995,87.94,0.07,19.8,0.971,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T18:30:00Z,0,19.7,87.94,0.999,87.94,0.06,19.8,0.975,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T18:45:00Z,0,19.7,87.93,1,87.94,0.05,19.7,0.978,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T19:00:00Z,0.01,19.7,87.93,0.995,87.93,0.06,19.7,0.973,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T19:15:00Z,0.12,20.1,87.92,0.95,87.92,0.16,20.1,0.933,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T19:30:00Z,0.22,20.6,87.92,0.908,87.93,0.26,20.6,0.892,0,0,453,0,15,453,15,0
ET5,MC1,2023-08-02T19:45:00Z,0.27,20.7,87.94,0.888,87.94,0.31,20.8,0.873,0,0,467,11,15,462,15,7
ET5,MC1,2023-08-02T20:00:00Z,0.19,20.2,87.96,0.922,87.96,0.24,20.4,0.899,0,0,456,2,15,456,15,1
ET5,MC1,2023-08-02T20:15:00Z,0.07,19.4,87.97,0.971,87.97,0.13,19.6,0.944,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T20:30:00Z,0.04,19.1,87.97,0.984,87.97,0.09,19.2,0.959,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T20:45:00Z,0.02,19,87.97,0.989,87.97,0.08,19.2,0.963,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T21:00:00Z,0.02,19.2,87.96,0.992,87.96,0.07,19.3,0.967,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T21:15:00Z,0.05,19.5,87.94,0.976,87.95,0.1,19.5,0.955,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T21:30:00Z,0.07,19.7,87.94,0.968,87.94,0.12,19.7,0.947,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T21:45:00Z,0.05,19.5,87.94,0.98,87.95,0.1,19.5,0.956,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T22:00:00Z,0.02,19.3,87.93,0.991,87.93,0.07,19.3,0.967,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T22:15:00Z,0.03,19.2,87.93,0.988,87.93,0.08,19.3,0.964,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T22:30:00Z,0.01,19.2,87.93,0.994,87.93,0.07,19.3,0.968,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T22:45:00Z,0.01,19.4,87.93,0.994,87.93,0.07,19.4,0.969,0,0,455,0,15,455,15,0
ET5,MC1,2023-08-02T23:00:00Z,0.02,19.4,87.92,0.991,87.92,0.07,19.4,0.968,0,0,454,0,15,455,15,0
ET5,MC1,2023-08-02T23:15:00Z,0.03,19.4,87.94,0.989,87.94,0.08,19.4,0.965,0,0,454,0,15,454,15,0
ET5,MC1,2023-08-02T23:30:00Z,0.07,19.6,87.93,0.97,87.93,0.12,19.6,0.948,0,0,454,0,15,458,15,2
ET5,MC1,2023-08-02T23:45:00Z,0.04,19.4,87.92,0.982,87.92,0.09,19.4,0.959,0,0,535,7,15,678,15,8
ET5,MC1,2023-08-03T00:00:00Z,0,19.2,87.91,0.998,87.91,0.05,19.2,0.979,0,0,628,15,15,643,15,15
ET5,MC1,2023-08-03T00:15:00Z,0,19.1,87.9,1,87.9,0.02,19.1,0.991,0,0,664,15,15,833,15,15
