Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_Temp,Port2_RH,Port2_VPD,Port2_Atmos_pressure
TV1,MC1,2023-06-11T06:30:00Z,85.63,1.001,17.5,0,85.67,0.999,0,17.2,130.6,6,15,456,15,15,548,NA,NA,NA,NA
TV1,MC1,2023-06-11T06:45:00Z,85.62,0.999,18.6,0,85.67,1,0,18,220.8,0,13,449,15,15,519,NA,NA,NA,NA
TV1,MC1,2023-06-11T07:00:00Z,85.62,0.949,20.1,0.12,85.67,0.988,0.03,19,286.9,0,6,450,15,15,467,NA,NA,NA,NA
TV1,MC1,2023-06-11T07:15:00Z,85.63,0.922,20.3,0.19,85.68,0.957,0.1,19.8,298.6,0,0,448,15,4,457,NA,NA,NA,NA
TV1,MC1,2023-06-11T07:30:00Z,85.64,0.904,20.8,0.24,85.69,0.923,0.19,20.5,214.1,0,0,449,15,0,456,NA,NA,NA,NA
TV1,MC1,2023-06-11T07:45:00Z,85.65,0.891,21,0.27,85.7,0.914,0.2,20.4,157.3,0,14,451,15,0,455,NA,NA,NA,NA
TV1,MC1,2023-06-11T08:00:00Z,85.66,0.892,21,0.27,85.7,0.923,0.18,20.4,165.7,0,15,451,15,0,456,NA,NA,NA,NA
TV1,MC1,2023-06-11T08:15:00Z,85.67,0.881,21.4,0.3,85.71,0.915,0.21,20.6,129.6,0,15,453,15,0,455,NA,NA,NA,NA
TV1,MC1,2023-06-11T08:30:00Z,85.66,0.853,22.1,0.39,85.71,0.895,0.26,21,108.6,0,15,453,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T08:45:00Z,85.65,0.849,22.3,0.41,85.7,0.882,0.3,21.3,100.7,0,15,453,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T09:00:00Z,85.65,0.831,23.4,0.49,85.7,0.873,0.33,22,198.1,0,15,452,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T09:15:00Z,85.65,0.803,23.6,0.57,85.7,0.849,0.41,22.2,143,0,15,452,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T09:30:00Z,85.65,0.818,23.6,0.53,85.7,0.864,0.37,22.3,188.4,0,15,452,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T09:45:00Z,85.64,0.802,23.7,0.58,85.69,0.843,0.43,22.4,155.1,0,15,452,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T10:00:00Z,85.63,0.797,24.3,0.62,85.68,0.85,0.42,22.8,183.1,0,15,452,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T10:15:00Z,85.62,0.809,24.4,0.58,85.67,0.87,0.36,22.8,180.7,0,15,452,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T10:30:00Z,85.61,0.819,24,0.54,85.66,0.867,0.37,22.8,169,0,15,452,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T10:45:00Z,85.6,0.811,24.1,0.57,85.65,0.857,0.4,22.9,197,0,15,452,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T11:00:00Z,85.6,0.794,24.8,0.65,85.65,0.852,0.42,23.4,281.1,0,15,451,11,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-11T11:15:00Z,85.59,0.824,23.7,0.51,85.64,0.871,0.36,22.8,119.8,0,15,453,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T11:30:00Z,85.59,0.848,23.4,0.44,85.63,0.89,0.3,22.5,285.6,0,15,453,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T11:45:00Z,85.57,0.837,24.1,0.49,85.63,0.89,0.3,22.8,307.4,0,15,453,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T12:00:00Z,85.57,0.855,23.3,0.41,85.62,0.909,0.24,22.2,156.9,0,15,454,14,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T12:15:00Z,85.56,0.891,22,0.29,85.61,0.929,0.18,21.4,199.8,0,15,454,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T12:30:00Z,85.54,0.87,22.8,0.36,85.59,0.924,0.2,21.6,261.8,0,15,454,15,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-11T12:45:00Z,85.53,0.855,23.5,0.42,85.58,0.908,0.25,22.2,331.6,0,15,453,13,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T13:00:00Z,85.52,0.837,24,0.49,85.57,0.895,0.29,22.7,258.7,0,15,453,10,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-11T13:15:00Z,85.51,0.839,23.6,0.47,85.56,0.89,0.3,22.6,241.9,0,15,453,10,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-11T13:30:00Z,85.51,0.85,23,0.42,85.56,0.892,0.29,22.2,183.5,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T13:45:00Z,85.48,0.854,23.2,0.42,85.53,0.897,0.28,22.2,211.1,0,15,454,13,0,449,NA,NA,NA,NA
TV1,MC1,2023-06-11T14:00:00Z,85.49,0.839,23.6,0.47,85.54,0.893,0.29,22.4,133.9,0,15,454,13,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-11T14:15:00Z,85.5,0.884,22.2,0.31,85.54,0.921,0.21,21.7,44.1,0,15,456,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T14:30:00Z,85.47,0.924,21.2,0.19,85.52,0.945,0.14,21,28.2,0,15,456,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T14:45:00Z,85.47,0.937,21,0.16,85.51,0.955,0.11,20.9,55.7,0,15,455,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T15:00:00Z,85.47,0.897,21.9,0.27,85.52,0.928,0.18,21.3,84,0,15,456,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T15:15:00Z,85.47,0.912,21.3,0.22,85.52,0.935,0.16,21.1,34.4,0,15,456,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T15:30:00Z,85.46,0.914,21.4,0.22,85.5,0.937,0.16,21.1,46.1,0,15,455,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T15:45:00Z,85.47,0.904,22.2,0.26,85.51,0.938,0.16,21.6,61.5,0,15,455,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T16:00:00Z,85.46,0.92,22.1,0.21,85.5,0.945,0.14,21.7,49.1,0,15,456,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-11T16:15:00Z,85.46,0.875,22.8,0.35,85.52,0.913,0.22,21.6,122.9,0,15,454,14,0,449,NA,NA,NA,NA
TV1,MC1,2023-06-11T16:30:00Z,85.47,0.788,23.9,0.63,85.52,0.861,0.37,22.1,55.5,0,15,454,11,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-11T16:45:00Z,85.5,0.874,22.4,0.34,85.55,0.911,0.23,21.9,15.4,0,15,457,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-11T17:00:00Z,85.54,0.937,21.2,0.16,85.58,0.962,0.09,21,16.5,0,15,458,15,0,456,NA,NA,NA,NA
TV1,MC1,2023-06-11T17:15:00Z,85.54,0.958,20.8,0.1,85.58,0.976,0.06,20.7,17,0,15,459,15,0,457,NA,NA,NA,NA
TV1,MC1,2023-06-11T17:30:00Z,85.56,0.959,20.5,0.1,85.61,0.972,0.07,20.6,12.6,0,15,459,15,0,458,NA,NA,NA,NA
TV1,MC1,2023-06-11T17:45:00Z,85.58,0.97,20.2,0.07,85.62,0.983,0.04,20.3,6.2,13,15,461,15,12,464,NA,NA,NA,NA
TV1,MC1,2023-06-11T18:00:00Z,85.59,0.976,19.9,0.06,85.63,0.986,0.03,20.1,0,9,15,461,15,15,475,NA,NA,NA,NA
TV1,MC1,2023-06-11T18:15:00Z,85.59,0.986,19.8,0.03,85.63,0.992,0.02,20,0,15,15,466,15,15,491,NA,NA,NA,NA
TV1,MC1,2023-06-11T18:30:00Z,85.61,0.995,19.7,0.01,85.65,1,0,19.9,0,15,15,466,15,15,507,NA,NA,NA,NA
TV1,MC1,2023-06-11T18:45:00Z,85.62,1,19.6,0,85.66,1.001,0,19.8,0,15,15,467,15,15,525,NA,NA,NA,NA
TV1,MC1,2023-06-11T19:00:00Z,85.63,1.001,19.5,0,85.67,1,0,19.7,0,15,15,470,15,15,547,NA,NA,NA,NA
TV1,MC1,2023-06-11T19:15:00Z,85.63,1,19.4,0,85.67,1,0,19.6,0,15,15,469,15,15,566,NA,NA,NA,NA
TV1,MC1,2023-06-11T19:30:00Z,85.62,1.001,19.2,0,85.67,1,0,19.3,0,15,15,472,15,15,593,NA,NA,NA,NA
TV1,MC1,2023-06-11T19:45:00Z,85.63,1.001,19.2,0,85.67,1,0,19.3,0,15,15,479,15,15,672,NA,NA,NA,NA
TV1,MC1,2023-06-11T20:00:00Z,85.65,1.001,19.2,0,85.69,0.999,0,19.3,0,15,15,506,15,15,574,NA,NA,NA,NA
TV1,MC1,2023-06-11T20:15:00Z,85.65,1,18.9,0,85.69,1.001,0,19,0,15,15,505,15,15,561,NA,NA,NA,NA
TV1,MC1,2023-06-11T20:30:00Z,85.65,1,18.8,0,85.7,1.001,0,18.8,0,15,15,500,15,15,544,NA,NA,NA,NA
TV1,MC1,2023-06-11T20:45:00Z,85.65,1.001,19.3,0,85.69,1.001,0,19.1,0,15,15,495,15,15,542,NA,NA,NA,NA
TV1,MC1,2023-06-11T21:00:00Z,85.64,1,19.2,0,85.68,1,0,19.2,0,15,15,492,15,15,542,NA,NA,NA,NA
TV1,MC1,2023-06-11T21:15:00Z,85.63,1,19.1,0,85.68,1,0,19.2,0,15,15,487,15,15,532,NA,NA,NA,NA
TV1,MC1,2023-06-11T21:30:00Z,85.65,0.999,19.1,0,85.69,1,0,19.2,0,15,15,483,15,15,536,NA,NA,NA,NA
TV1,MC1,2023-06-11T21:45:00Z,85.64,0.999,18.8,0,85.68,1.001,0,19,0,15,15,485,15,15,565,NA,NA,NA,NA
TV1,MC1,2023-06-11T22:00:00Z,85.63,1,18.7,0,85.67,1,0,18.8,0,15,15,484,15,15,566,NA,NA,NA,NA
TV1,MC1,2023-06-11T22:15:00Z,85.63,1.001,18.4,0,85.67,1,0,18.6,0,15,15,482,15,15,561,NA,NA,NA,NA
TV1,MC1,2023-06-11T22:30:00Z,85.63,1.001,18.3,0,85.68,1,0,18.5,0,15,15,480,15,15,559,NA,NA,NA,NA
TV1,MC1,2023-06-11T22:45:00Z,85.63,0.999,18,0,85.68,1,0,18.2,0,15,15,475,15,15,538,NA,NA,NA,NA
TV1,MC1,2023-06-11T23:00:00Z,85.64,0.999,17.9,0,85.68,0.999,0,18.1,0,15,15,472,15,15,526,NA,NA,NA,NA
TV1,MC1,2023-06-11T23:15:00Z,85.64,1.001,17.8,0,85.68,1,0,18,0,15,15,470,15,15,530,NA,NA,NA,NA
TV1,MC1,2023-06-11T23:30:00Z,85.63,1,17.6,0,85.68,1.001,0,17.9,0,15,15,472,15,15,560,NA,NA,NA,NA
TV1,MC1,2023-06-11T23:45:00Z,85.64,1,17.7,0,85.68,1,0,17.8,0,15,15,469,15,15,539,NA,NA,NA,NA
TV1,MC1,2023-06-12T00:00:00Z,85.62,1.001,18,0,85.66,1,0,18.1,0,15,15,469,15,15,532,NA,NA,NA,NA
TV1,MC1,2023-06-12T00:15:00Z,85.61,1,18.2,0,85.65,0.999,0,18.3,0,15,15,468,15,15,532,NA,NA,NA,NA
TV1,MC1,2023-06-12T00:30:00Z,85.6,1,18.4,0,85.65,1,0,18.5,0,15,15,469,15,15,532,NA,NA,NA,NA
TV1,MC1,2023-06-12T00:45:00Z,85.59,1.001,18.3,0,85.64,1,0,18.5,0,15,15,469,15,15,540,NA,NA,NA,NA
TV1,MC1,2023-06-12T01:00:00Z,85.57,1,18.4,0,85.61,1,0,18.5,0,15,15,466,15,15,533,NA,NA,NA,NA
TV1,MC1,2023-06-12T01:15:00Z,85.55,1,18.3,0,85.59,1,0,18.5,0,15,15,471,15,15,557,NA,NA,NA,NA
TV1,MC1,2023-06-12T01:30:00Z,85.53,1,18.1,0,85.58,1,0,18.3,0,15,15,473,15,15,569,NA,NA,NA,NA
TV1,MC1,2023-06-12T01:45:00Z,85.53,1,18,0,85.58,0.999,0,18.2,0,15,15,472,15,15,553,NA,NA,NA,NA
TV1,MC1,2023-06-12T02:00:00Z,85.54,1,18,0,85.58,1.001,0,18.2,0,15,15,471,15,15,550,NA,NA,NA,NA
TV1,MC1,2023-06-12T02:15:00Z,85.53,1,18,0,85.57,1,0,18.1,0,15,15,471,15,15,550,NA,NA,NA,NA
TV1,MC1,2023-06-12T02:30:00Z,85.5,0.999,17.9,0,85.55,1,0,18.1,0,15,15,472,15,15,559,NA,NA,NA,NA
TV1,MC1,2023-06-12T02:45:00Z,85.49,0.999,18.1,0,85.54,1,0,18.3,0,15,15,464,15,15,541,NA,NA,NA,NA
TV1,MC1,2023-06-12T03:00:00Z,85.49,1,18.2,0,85.53,0.999,0,18.5,0,15,15,465,15,15,536,NA,NA,NA,NA
TV1,MC1,2023-06-12T03:15:00Z,85.49,1.001,18.2,0,85.53,1,0,18.5,0,15,15,468,15,15,553,NA,NA,NA,NA
TV1,MC1,2023-06-12T03:30:00Z,85.5,1,18,0,85.54,1,0,18.4,0,15,15,466,15,15,560,NA,NA,NA,NA
TV1,MC1,2023-06-12T03:45:00Z,85.52,1,18,0,85.56,1.001,0,18.3,0,15,15,466,15,15,556,NA,NA,NA,NA
TV1,MC1,2023-06-12T04:00:00Z,85.53,1,18.1,0,85.57,1,0,18.4,0,15,15,466,15,15,561,NA,NA,NA,NA
TV1,MC1,2023-06-12T04:15:00Z,85.52,1,18.1,0,85.56,0.999,0,18.4,0,15,15,469,15,15,561,NA,NA,NA,NA
TV1,MC1,2023-06-12T04:30:00Z,85.52,0.999,18.1,0,85.56,1,0,18.4,0,15,15,468,15,15,564,NA,NA,NA,NA
TV1,MC1,2023-06-12T04:45:00Z,85.51,1,18,0,85.55,1,0,18.4,0,15,15,464,15,15,560,NA,NA,NA,NA
TV1,MC1,2023-06-12T05:00:00Z,85.5,1,18.1,0,85.55,1,0,18.4,0,15,15,465,15,15,541,NA,NA,NA,NA
TV1,MC1,2023-06-12T05:15:00Z,85.51,1,18.2,0,85.55,1,0,18.3,0,15,15,463,15,15,521,NA,NA,NA,NA
TV1,MC1,2023-06-12T05:30:00Z,85.52,1,18.2,0,85.57,1,0,18.4,0,15,15,463,15,15,504,NA,NA,NA,NA
TV1,MC1,2023-06-12T05:45:00Z,85.52,1,18.3,0,85.57,0.999,0,18.5,6.6,15,15,462,15,15,512,NA,NA,NA,NA
TV1,MC1,2023-06-12T06:00:00Z,85.54,1,18.2,0,85.58,0.997,0.01,18.4,20.7,11,15,456,15,15,508,NA,NA,NA,NA
TV1,MC1,2023-06-12T06:15:00Z,85.56,0.988,18.8,0.03,85.61,0.974,0.06,19.3,37,0,15,457,15,15,490,NA,NA,NA,NA
TV1,MC1,2023-06-12T06:30:00Z,85.57,0.971,18.9,0.06,85.61,0.96,0.09,19.2,66.7,0,15,456,15,15,482,NA,NA,NA,NA
TV1,MC1,2023-06-12T06:45:00Z,85.58,0.971,18.9,0.06,85.62,0.975,0.06,18.9,50.2,0,15,457,15,15,476,NA,NA,NA,NA
TV1,MC1,2023-06-12T07:00:00Z,85.58,0.968,19.3,0.07,85.62,0.969,0.07,19.3,188.8,0,15,452,15,15,471,NA,NA,NA,NA
TV1,MC1,2023-06-12T07:15:00Z,85.56,0.932,20.1,0.16,85.61,0.929,0.17,20.5,333.1,0,9,448,15,15,466,NA,NA,NA,NA
TV1,MC1,2023-06-12T07:30:00Z,85.55,0.913,20.3,0.21,85.6,0.903,0.24,20.7,262,0,0,450,15,15,460,NA,NA,NA,NA
TV1,MC1,2023-06-12T07:45:00Z,85.57,0.902,20.8,0.24,85.62,0.911,0.22,20.6,189.1,0,11,452,15,0,456,NA,NA,NA,NA
TV1,MC1,2023-06-12T08:00:00Z,85.59,0.88,21.3,0.3,85.64,0.897,0.25,21,139.9,0,15,450,15,0,455,NA,NA,NA,NA
TV1,MC1,2023-06-12T08:15:00Z,85.6,0.863,21.7,0.36,85.65,0.873,0.32,21.5,119.8,0,15,452,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-12T08:30:00Z,85.6,0.831,22.2,0.45,85.65,0.86,0.36,21.5,91.6,0,15,453,15,0,454,NA,NA,NA,NA
TV1,MC1,2023-06-12T08:45:00Z,85.62,0.831,22,0.45,85.67,0.859,0.36,21.4,129.1,0,15,453,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-12T09:00:00Z,85.65,0.829,22,0.45,85.7,0.849,0.39,21.6,251.2,0,15,451,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-12T09:15:00Z,85.66,0.829,22.4,0.46,85.71,0.855,0.38,21.8,152.2,0,15,452,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-12T09:30:00Z,85.64,0.831,22.5,0.46,85.69,0.865,0.35,21.7,216.1,0,15,452,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-12T09:45:00Z,85.63,0.823,22.8,0.49,85.69,0.858,0.38,22.1,200.1,0,15,452,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T10:00:00Z,85.64,0.801,23.4,0.57,85.7,0.837,0.44,22.5,263.1,0,15,451,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T10:15:00Z,85.62,0.777,23.6,0.65,85.68,0.828,0.47,22.4,277.2,0,15,451,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T10:30:00Z,85.61,0.779,23.6,0.64,85.67,0.822,0.49,22.6,356,0,15,451,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T10:45:00Z,85.62,0.775,23.9,0.67,85.68,0.821,0.49,22.7,177.8,0,15,452,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T11:00:00Z,85.62,0.789,23.7,0.62,85.67,0.84,0.44,22.5,250.9,0,15,451,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T11:15:00Z,85.6,0.809,23.2,0.54,85.65,0.86,0.37,22,383.6,0,15,452,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T11:30:00Z,85.56,0.816,23.3,0.52,85.61,0.865,0.36,22.2,351.9,0,15,452,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T11:45:00Z,85.53,0.825,23.4,0.5,85.58,0.876,0.33,22.2,198.7,0,15,453,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T12:00:00Z,85.51,0.846,22.8,0.43,85.56,0.896,0.27,21.7,134.8,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T12:15:00Z,85.5,0.858,22.6,0.39,85.55,0.902,0.25,21.6,234,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T12:30:00Z,85.47,0.859,23,0.39,85.52,0.913,0.23,21.6,245.2,0,15,453,14,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T12:45:00Z,85.43,0.813,23.9,0.56,85.48,0.875,0.34,22.4,143.2,0,15,452,4,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-12T13:00:00Z,85.42,0.816,23.5,0.53,85.47,0.869,0.35,22.3,194.5,0,15,453,14,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-12T13:15:00Z,85.41,0.814,23.9,0.55,85.46,0.865,0.37,22.6,217,0,15,453,3,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-12T13:30:00Z,85.4,0.837,23.4,0.47,85.45,0.891,0.29,22.2,244.4,0,15,453,11,0,450,NA,NA,NA,NA
TV1,MC1,2023-06-12T13:45:00Z,85.41,0.861,22.6,0.38,85.46,0.902,0.26,21.9,65,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T14:00:00Z,85.4,0.881,22.1,0.32,85.44,0.911,0.23,21.6,80.4,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T14:15:00Z,85.39,0.867,22.8,0.37,85.44,0.905,0.25,22.1,149.2,0,15,454,14,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T14:30:00Z,85.38,0.864,22.8,0.38,85.43,0.904,0.25,22,108.2,0,15,454,15,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T14:45:00Z,85.36,0.844,23.4,0.45,85.41,0.891,0.29,22.3,233.8,0,15,454,14,0,451,NA,NA,NA,NA
TV1,MC1,2023-06-12T15:00:00Z,85.34,0.857,23,0.4,85.39,0.903,0.26,22.1,138.2,0,15,454,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T15:15:00Z,85.34,0.885,22.3,0.31,85.39,0.92,0.21,21.7,87.9,0,15,455,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T15:30:00Z,85.32,0.891,22.4,0.29,85.37,0.929,0.18,21.7,71.4,0,15,455,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T15:45:00Z,85.32,0.889,22.5,0.3,85.37,0.925,0.2,21.9,150.9,0,15,455,15,0,452,NA,NA,NA,NA
TV1,MC1,2023-06-12T16:00:00Z,85.32,0.884,22.3,0.31,85.37,0.915,0.22,21.8,67.9,0,15,456,15,0,453,NA,NA,NA,NA
TV1,MC1,2023-06-12T16:15:00Z,85.33,0.922,21.8,0.2,85.38,0.954,0.12,21.3,72.3,9,15,457,15,9,454,NA,NA,NA,NA
TV1,MC1,2023-06-12T16:30:00Z,85.34,0.941,21.1,0.15,85.38,0.966,0.08,20.9,27.1,0,15,459,15,0,455,NA,NA,NA,NA
TV1,MC1,2023-06-12T16:45:00Z,85.37,0.961,20.6,0.09,85.42,0.978,0.05,20.5,31.7,3,15,459,15,6,467,NA,NA,NA,NA
TV1,MC1,2023-06-12T17:00:00Z,85.35,0.964,20.4,0.09,85.4,0.977,0.05,20.4,37.2,14,15,729,15,15,616,NA,NA,NA,NA
TV1,MC1,2023-06-12T17:15:00Z,85.33,0.961,19.4,0.09,85.38,0.972,0.06,19.5,26.6,15,15,695,15,15,576,NA,NA,NA,NA
TV1,MC1,2023-06-12T17:30:00Z,85.37,0.989,19.4,0.02,85.41,0.995,0.01,19.5,13.4,15,15,700,15,15,569,NA,NA,NA,NA
TV1,MC1,2023-06-12T17:45:00Z,85.36,0.991,19.3,0.02,85.41,0.997,0.01,19.4,11.2,15,15,617,15,15,524,NA,NA,NA,NA
TV1,MC1,2023-06-12T18:00:00Z,85.37,0.989,19.1,0.02,85.42,0.994,0.01,19.2,3.1,15,15,587,15,15,506,NA,NA,NA,NA
TV1,MC1,2023-06-12T18:15:00Z,85.38,0.997,19.2,0.01,85.42,0.999,0,19.4,0,15,15,565,15,15,491,NA,NA,NA,NA
TV1,MC1,2023-06-12T18:30:00Z,85.37,0.997,19.1,0.01,85.41,0.999,0,19.3,0,15,15,563,15,15,499,NA,NA,NA,NA
TV1,MC1,2023-06-12T18:45:00Z,85.38,0.991,19,0.02,85.43,0.996,0.01,19,0,15,15,552,15,15,484,NA,NA,NA,NA
TV1,MC1,2023-06-12T19:00:00Z,85.4,0.992,18.7,0.02,85.44,0.996,0.01,18.9,0,15,15,534,15,15,492,NA,NA,NA,NA
TV1,MC1,2023-06-12T19:15:00Z,85.42,0.983,18.9,0.04,85.46,0.984,0.04,19,0,15,15,507,15,15,476,NA,NA,NA,NA
TV1,MC1,2023-06-12T19:30:00Z,85.44,0.976,19,0.05,85.48,0.981,0.04,19.1,0,15,15,473,15,15,477,NA,NA,NA,NA
TV1,MC1,2023-06-12T19:45:00Z,85.46,0.975,18.9,0.05,85.51,0.978,0.05,19,0,15,15,461,15,15,477,NA,NA,NA,NA
TV1,MC1,2023-06-12T20:00:00Z,85.5,0.977,18.7,0.05,85.54,0.98,0.04,18.9,0,15,15,464,15,15,489,NA,NA,NA,NA
TV1,MC1,2023-06-12T20:15:00Z,85.5,0.982,18.6,0.04,85.54,0.984,0.04,18.8,0,15,15,461,15,15,499,NA,NA,NA,NA
TV1,MC1,2023-06-12T20:30:00Z,85.51,0.984,18.7,0.04,85.56,0.984,0.03,18.9,0,15,15,462,15,15,492,NA,NA,NA,NA
TV1,MC1,2023-06-12T20:45:00Z,85.51,0.98,18.6,0.04,85.56,0.982,0.04,18.8,0,15,15,461,15,15,501,NA,NA,NA,NA
TV1,MC1,2023-06-12T21:00:00Z,85.52,0.979,18.4,0.04,85.57,0.979,0.05,18.7,0,15,15,461,15,15,493,NA,NA,NA,NA
TV1,MC1,2023-06-12T21:15:00Z,85.55,0.98,18.5,0.04,85.59,0.981,0.04,18.7,0,15,15,461,15,15,474,NA,NA,NA,NA
TV1,MC1,2023-06-12T21:30:00Z,85.55,0.975,18.6,0.05,85.59,0.979,0.05,18.7,0,15,15,460,15,15,469,NA,NA,NA,NA
TV1,MC1,2023-06-12T21:45:00Z,85.55,0.977,18.5,0.05,85.59,0.981,0.04,18.7,0,15,15,460,15,15,471,NA,NA,NA,NA
TV1,MC1,2023-06-12T22:00:00Z,85.54,0.98,18.4,0.04,85.59,0.981,0.04,18.6,0,15,15,460,15,15,468,NA,NA,NA,NA
TV1,MC1,2023-06-12T22:15:00Z,85.52,0.979,18.5,0.04,85.57,0.982,0.04,18.6,0,15,15,461,15,15,470,NA,NA,NA,NA
TV1,MC1,2023-06-12T22:30:00Z,85.53,0.98,18.4,0.04,85.58,0.979,0.05,18.6,0,15,15,461,15,15,471,NA,NA,NA,NA
TV1,MC1,2023-06-12T22:45:00Z,85.53,0.976,18.4,0.05,85.58,0.974,0.06,18.6,0,10,15,460,15,15,465,NA,NA,NA,NA
TV1,MC1,2023-06-12T23:00:00Z,85.52,0.971,18.4,0.06,85.56,0.973,0.06,18.6,0,10,15,460,15,15,466,NA,NA,NA,NA
TV1,MC1,2023-06-12T23:15:00Z,85.5,0.969,18.4,0.06,85.55,0.971,0.06,18.6,0,5,15,460,15,15,462,NA,NA,NA,NA
TV1,MC1,2023-06-12T23:30:00Z,85.49,0.971,18.4,0.06,85.53,0.974,0.05,18.5,0,14,15,461,15,15,461,NA,NA,NA,NA
TV1,MC1,2023-06-12T23:45:00Z,85.47,0.976,18.4,0.05,85.51,0.978,0.05,18.6,0,14,15,460,15,5,458,NA,NA,NA,NA
TV1,MC1,2023-06-13T00:00:00Z,85.43,0.97,18.4,0.06,85.48,0.971,0.06,18.5,0,5,15,460,15,0,459,NA,NA,NA,NA
TV1,MC1,2023-06-13T00:15:00Z,85.41,0.967,18.3,0.07,85.46,0.97,0.06,18.5,0,10,15,460,15,1,459,NA,NA,NA,NA
TV1,MC1,2023-06-13T00:30:00Z,85.38,0.968,18.3,0.07,85.43,0.968,0.07,18.6,0,3,15,459,15,0,458,NA,NA,NA,NA
TV1,MC1,2023-06-13T00:45:00Z,85.35,0.958,18.3,0.09,85.4,0.961,0.08,18.4,0,0,15,460,15,0,458,NA,NA,NA,NA
TV1,MC1,2023-06-13T01:00:00Z,85.33,0.967,18.2,0.07,85.38,0.972,0.06,18.3,0,10,15,460,15,0,458,NA,NA,NA,NA
TV1,MC1,2023-06-13T01:15:00Z,85.33,0.977,18.3,0.05,85.37,0.983,0.04,18.4,0,15,15,460,15,0,458,NA,NA,NA,NA
TV1,MC1,2023-06-13T01:30:00Z,85.33,0.98,18.4,0.04,85.37,0.986,0.03,18.5,0,15,15,461,15,0,459,NA,NA,NA,NA
