Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes
FB3,MC2,2023-07-11T15:15:00Z,85.74,1,0,17.6,42.8,15,595,15
FB3,MC2,2023-07-11T15:30:00Z,85.73,1,0,17.7,48.9,15,592,15
FB3,MC2,2023-07-11T15:45:00Z,85.72,1,0,17.8,70.5,15,514,15
FB3,MC2,2023-07-11T16:00:00Z,85.7,1,0,17.9,82,15,475,15
FB3,MC2,2023-07-11T16:15:00Z,85.7,0.995,0.01,18.3,132.4,9,459,15
FB3,MC2,2023-07-11T16:30:00Z,85.69,0.903,0.21,19.1,129.6,0,458,15
FB3,MC2,2023-07-11T16:45:00Z,85.71,0.877,0.27,19.2,70.3,0,458,15
FB3,MC2,2023-07-11T17:00:00Z,85.72,0.882,0.26,18.9,21.1,0,459,15
FB3,MC2,2023-07-11T17:15:00Z,85.74,0.915,0.18,18.4,10.8,13,462,15
FB3,MC2,2023-07-11T17:30:00Z,85.77,0.943,0.12,18,5.5,15,466,15
FB3,MC2,2023-07-11T17:45:00Z,85.77,0.955,0.09,17.8,0,15,466,15
FB3,MC2,2023-07-11T18:00:00Z,85.77,0.966,0.07,17.6,0,15,470,15
FB3,MC2,2023-07-11T18:15:00Z,85.8,0.978,0.04,17.4,0,15,468,15
FB3,MC2,2023-07-11T18:30:00Z,85.81,0.982,0.04,17.3,0,15,473,15
FB3,MC2,2023-07-11T18:45:00Z,85.82,0.988,0.02,17.4,0,15,465,15
FB3,MC2,2023-07-11T19:00:00Z,85.82,0.974,0.05,17.7,0,15,464,15
FB3,MC2,2023-07-11T19:15:00Z,85.82,0.953,0.1,17.8,0,15,464,15
FB3,MC2,2023-07-11T19:30:00Z,85.82,0.944,0.12,17.9,0,15,465,15
FB3,MC2,2023-07-11T19:45:00Z,85.82,0.961,0.08,17.9,0,15,469,15
FB3,MC2,2023-07-11T20:00:00Z,85.82,0.979,0.04,17.8,0,15,470,15
FB3,MC2,2023-07-11T20:15:00Z,85.81,0.98,0.04,17.9,0,15,466,15
FB3,MC2,2023-07-11T20:30:00Z,85.83,0.971,0.06,18,0,15,878,15
FB3,MC2,2023-07-11T20:45:00Z,85.83,0.985,0.03,17.9,0,15,888,15
FB3,MC2,2023-07-11T21:00:00Z,85.82,0.991,0.02,17.9,0,15,774,15
FB3,MC2,2023-07-11T21:15:00Z,85.81,0.994,0.01,17.8,0,15,670,15
FB3,MC2,2023-07-11T21:30:00Z,85.81,0.997,0.01,17.8,0,15,635,15
FB3,MC2,2023-07-11T21:45:00Z,85.82,0.999,0,17.8,0,15,677,15
FB3,MC2,2023-07-11T22:00:00Z,85.82,1,0,17.9,0,15,660,15
FB3,MC2,2023-07-11T22:15:00Z,85.81,0.998,0,17.9,0,15,602,15
FB3,MC2,2023-07-11T22:30:00Z,85.81,0.999,0,18,0,15,555,15
FB3,MC2,2023-07-11T22:45:00Z,85.78,1,0,18.1,0,15,497,15
FB3,MC2,2023-07-11T23:00:00Z,85.78,1.001,0,18,0,15,482,15
FB3,MC2,2023-07-11T23:15:00Z,85.77,0.999,0,18,0,15,475,15
FB3,MC2,2023-07-11T23:30:00Z,85.76,0.996,0.01,18,0,15,474,15
FB3,MC2,2023-07-11T23:45:00Z,85.76,0.993,0.01,17.9,0,15,473,15
FB3,MC2,2023-07-12T00:00:00Z,85.76,0.994,0.01,17.9,0,15,470,15
FB3,MC2,2023-07-12T00:15:00Z,85.74,0.992,0.02,18,0,15,468,15
FB3,MC2,2023-07-12T00:30:00Z,85.71,0.979,0.04,18.1,0,15,466,15
FB3,MC2,2023-07-12T00:45:00Z,85.71,0.964,0.08,18.1,0,15,468,15
FB3,MC2,2023-07-12T01:00:00Z,85.69,0.96,0.08,18.2,0,15,465,15
FB3,MC2,2023-07-12T01:15:00Z,85.69,0.956,0.09,18.2,0,15,465,15
FB3,MC2,2023-07-12T01:30:00Z,85.68,0.956,0.09,18.2,0,15,466,15
FB3,MC2,2023-07-12T01:45:00Z,85.68,0.964,0.07,18,0,15,466,15
FB3,MC2,2023-07-12T02:00:00Z,85.69,0.965,0.07,18,0,15,466,15
FB3,MC2,2023-07-12T02:15:00Z,85.68,0.969,0.06,17.9,0,15,466,15
FB3,MC2,2023-07-12T02:30:00Z,85.66,0.97,0.06,17.9,0,15,467,15
FB3,MC2,2023-07-12T02:45:00Z,85.66,0.972,0.06,17.9,0,15,466,15
FB3,MC2,2023-07-12T03:00:00Z,85.65,0.965,0.07,18,0,15,466,15
FB3,MC2,2023-07-12T03:15:00Z,85.65,0.962,0.08,18,0,15,466,15
FB3,MC2,2023-07-12T03:30:00Z,85.67,0.964,0.08,18,0,15,466,15
FB3,MC2,2023-07-12T03:45:00Z,85.68,0.963,0.08,17.9,0,15,466,15
FB3,MC2,2023-07-12T04:00:00Z,85.69,0.962,0.08,18,0,15,469,15
FB3,MC2,2023-07-12T04:15:00Z,85.7,0.968,0.07,17.9,0,15,465,15
FB3,MC2,2023-07-12T04:30:00Z,85.71,0.954,0.1,18.1,0,15,464,15
FB3,MC2,2023-07-12T04:45:00Z,85.73,0.949,0.11,18.1,0,15,464,15
FB3,MC2,2023-07-12T05:00:00Z,85.73,0.947,0.11,18.1,0,15,464,15
FB3,MC2,2023-07-12T05:15:00Z,85.74,0.94,0.12,18.1,0,15,462,15
FB3,MC2,2023-07-12T05:30:00Z,85.74,0.932,0.14,18.2,0,15,462,15
FB3,MC2,2023-07-12T05:45:00Z,85.75,0.93,0.15,18.2,5.9,15,463,15
FB3,MC2,2023-07-12T06:00:00Z,85.78,0.927,0.15,18.2,13.5,15,461,15
FB3,MC2,2023-07-12T06:15:00Z,85.79,0.912,0.18,18.3,27.8,15,460,15
FB3,MC2,2023-07-12T06:30:00Z,85.79,0.906,0.2,18.4,40.3,15,460,15
FB3,MC2,2023-07-12T06:45:00Z,85.81,0.913,0.18,18.2,41.4,15,460,15
FB3,MC2,2023-07-12T07:00:00Z,85.83,0.918,0.17,18.2,58.6,15,460,15
FB3,MC2,2023-07-12T07:15:00Z,85.85,0.915,0.18,18.5,64.8,12,460,15
FB3,MC2,2023-07-12T07:30:00Z,85.85,0.896,0.23,19,90.3,1,458,15
FB3,MC2,2023-07-12T07:45:00Z,85.85,0.872,0.29,19.5,98.7,0,458,15
FB3,MC2,2023-07-12T08:00:00Z,85.87,0.895,0.23,19.2,84.2,0,459,15
FB3,MC2,2023-07-12T08:15:00Z,85.88,0.906,0.21,19.3,94.8,0,459,15
FB3,MC2,2023-07-12T08:30:00Z,85.89,0.895,0.24,19.4,113.9,0,458,15
FB3,MC2,2023-07-12T08:45:00Z,85.9,0.892,0.25,19.7,124.7,0,458,15
FB3,MC2,2023-07-12T09:00:00Z,85.91,0.896,0.24,19.7,134.4,0,458,15
FB3,MC2,2023-07-12T09:15:00Z,85.91,0.896,0.24,19.9,145.9,0,458,15
FB3,MC2,2023-07-12T09:30:00Z,85.92,0.89,0.26,20,218.3,0,458,15
FB3,MC2,2023-07-12T09:45:00Z,85.94,0.904,0.22,20,145,0,457,15
FB3,MC2,2023-07-12T10:00:00Z,85.93,0.909,0.21,20.1,200.1,0,457,15
FB3,MC2,2023-07-12T10:15:00Z,85.91,0.884,0.29,21.1,290.6,0,456,15
FB3,MC2,2023-07-12T10:30:00Z,85.9,0.89,0.27,20.8,181.8,0,457,15
FB3,MC2,2023-07-12T10:45:00Z,85.89,0.907,0.22,20.2,176.3,0,457,15
FB3,MC2,2023-07-12T11:00:00Z,85.88,0.912,0.21,20.4,159.7,0,457,15
FB3,MC2,2023-07-12T11:15:00Z,85.86,0.877,0.31,21.2,422.4,0,456,15
FB3,MC2,2023-07-12T11:30:00Z,85.87,0.855,0.38,22,473.3,0,455,15
FB3,MC2,2023-07-12T11:45:00Z,85.86,0.867,0.34,21.5,178.7,0,455,15
FB3,MC2,2023-07-12T12:00:00Z,85.83,0.855,0.38,22,133.5,0,455,15
FB3,MC2,2023-07-12T12:15:00Z,85.81,0.868,0.34,21.6,209.3,0,455,15
FB3,MC2,2023-07-12T12:30:00Z,85.81,0.864,0.36,21.9,125.2,0,456,15
FB3,MC2,2023-07-12T12:45:00Z,85.79,0.894,0.27,21.2,84.4,0,457,15
FB3,MC2,2023-07-12T13:00:00Z,85.78,0.91,0.22,21,72.9,0,458,15
FB3,MC2,2023-07-12T13:15:00Z,85.77,0.927,0.18,20.9,79.3,1,459,15
FB3,MC2,2023-07-12T13:30:00Z,85.77,0.941,0.14,20.6,33,15,462,15
FB3,MC2,2023-07-12T13:45:00Z,85.73,0.946,0.13,21.1,154,3,458,15
FB3,MC2,2023-07-12T14:00:00Z,85.72,0.938,0.15,20.7,67,12,461,15
FB3,MC2,2023-07-12T14:15:00Z,85.73,0.954,0.11,20.2,48.9,15,463,15
FB3,MC2,2023-07-12T14:30:00Z,85.73,0.961,0.09,20,43.6,15,686,15
FB3,MC2,2023-07-12T14:45:00Z,85.72,0.969,0.07,19.7,41.9,15,640,15
FB3,MC2,2023-07-12T15:00:00Z,85.69,0.977,0.05,19.6,53.1,15,649,15
FB3,MC2,2023-07-12T15:15:00Z,85.69,0.983,0.04,19.6,13.7,15,978,15
FB3,MC2,2023-07-12T15:30:00Z,85.69,0.986,0.03,19.5,20.3,15,955,15
FB3,MC2,2023-07-12T15:45:00Z,85.68,0.989,0.02,19.3,45.2,15,642,15
FB3,MC2,2023-07-12T16:00:00Z,85.68,0.992,0.02,19.3,19.6,15,695,15
FB3,MC2,2023-07-12T16:15:00Z,85.68,0.994,0.01,19.4,13.5,15,864,15
FB3,MC2,2023-07-12T16:30:00Z,85.68,0.995,0.01,19.2,10.1,15,912,15
FB3,MC2,2023-07-12T16:45:00Z,85.66,0.997,0.01,19,6.4,15,678,15
FB3,MC2,2023-07-12T17:00:00Z,85.66,0.998,0,18.9,2.2,15,646,15
FB3,MC2,2023-07-12T17:15:00Z,85.67,0.999,0,18.6,1.5,15,651,15
FB3,MC2,2023-07-12T17:30:00Z,85.67,1,0,18.5,5.3,15,666,15
FB3,MC2,2023-07-12T17:45:00Z,85.69,1,0,18.4,0,15,628,15
FB3,MC2,2023-07-12T18:00:00Z,85.72,1,0,18.2,0,15,597,15
FB3,MC2,2023-07-12T18:15:00Z,85.73,1,0,18.2,0,15,617,15
FB3,MC2,2023-07-12T18:30:00Z,85.74,1,0,18.2,0,15,626,15
FB3,MC2,2023-07-12T18:45:00Z,85.76,1.001,0,18.3,0,15,967,15
FB3,MC2,2023-07-12T19:00:00Z,85.75,1.001,0,18.4,0,15,985,15
FB3,MC2,2023-07-12T19:15:00Z,85.77,1.001,0,18.5,0,15,759,15
FB3,MC2,2023-07-12T19:30:00Z,85.78,1,0,18.4,0,15,686,15
FB3,MC2,2023-07-12T19:45:00Z,85.8,1,0,18.3,0,15,625,15
FB3,MC2,2023-07-12T20:00:00Z,85.8,1,0,18.3,0,15,630,15
FB3,MC2,2023-07-12T20:15:00Z,85.82,1,0,18.3,0,15,625,15
FB3,MC2,2023-07-12T20:30:00Z,85.81,1.001,0,18.3,0,15,837,15
FB3,MC2,2023-07-12T20:45:00Z,85.81,1,0,18.3,0,15,689,15
FB3,MC2,2023-07-12T21:00:00Z,85.81,1.001,0,18.2,0,15,618,15
FB3,MC2,2023-07-12T21:15:00Z,85.8,1.001,0,18.3,0,15,613,15
FB3,MC2,2023-07-12T21:30:00Z,85.79,1.001,0,18.3,0,15,606,15
FB3,MC2,2023-07-12T21:45:00Z,85.78,1.001,0,18.3,0,15,644,15
FB3,MC2,2023-07-12T22:00:00Z,85.76,1.001,0,18.4,0,15,675,15
FB3,MC2,2023-07-12T22:15:00Z,85.75,1,0,18.4,0,15,687,15
FB3,MC2,2023-07-12T22:30:00Z,85.76,1,0,18.5,0,15,693,15
FB3,MC2,2023-07-12T22:45:00Z,85.76,1,0,18.5,0,15,686,15
FB3,MC2,2023-07-12T23:00:00Z,85.75,1,0,18.5,0,15,716,15
FB3,MC2,2023-07-12T23:15:00Z,85.75,1,0,18.5,0,15,790,15
FB3,MC2,2023-07-12T23:30:00Z,85.73,1,0,18.5,0,15,877,15
FB3,MC2,2023-07-12T23:45:00Z,85.71,1,0,18.6,0,15,825,15
FB3,MC2,2023-07-13T00:00:00Z,85.7,1,0,18.7,0,15,818,15
FB3,MC2,2023-07-13T00:15:00Z,85.68,1,0,18.7,0,15,800,15
FB3,MC2,2023-07-13T00:30:00Z,85.64,0.999,0,18.7,0,15,720,15
FB3,MC2,2023-07-13T00:45:00Z,85.61,1,0,18.7,0,15,865,15
FB3,MC2,2023-07-13T01:00:00Z,85.61,1,0,18.6,0,15,693,15
FB3,MC2,2023-07-13T01:15:00Z,85.59,1.001,0,18.5,0,15,832,15
FB3,MC2,2023-07-13T01:30:00Z,85.57,0.999,0,18.5,0,15,764,15
FB3,MC2,2023-07-13T01:45:00Z,85.55,1,0,18.4,0,15,694,15
FB3,MC2,2023-07-13T02:00:00Z,85.53,1.001,0,18.3,0,15,789,15
FB3,MC2,2023-07-13T02:15:00Z,85.54,1.001,0,18.3,0,15,696,15
FB3,MC2,2023-07-13T02:30:00Z,85.54,0.999,0,18,0,15,698,15
FB3,MC2,2023-07-13T02:45:00Z,85.55,1,0,17.6,0,15,685,15
FB3,MC2,2023-07-13T03:00:00Z,85.56,1,0,17.4,0,15,628,15
FB3,MC2,2023-07-13T03:15:00Z,85.55,1,0,17.4,0,15,630,15
FB3,MC2,2023-07-13T03:30:00Z,85.53,1,0,17.5,0,15,652,15
FB3,MC2,2023-07-13T03:45:00Z,85.54,1,0,17.6,0,15,630,15
FB3,MC2,2023-07-13T04:00:00Z,85.54,0.999,0,17.6,0,15,653,15
FB3,MC2,2023-07-13T04:15:00Z,85.54,1,0,17.7,0,15,797,15
FB3,MC2,2023-07-13T04:30:00Z,85.53,1,0,17.9,0,15,759,15
FB3,MC2,2023-07-13T04:45:00Z,85.53,0.999,0,18.1,0,15,794,15
FB3,MC2,2023-07-13T05:00:00Z,85.54,1,0,18.1,0,15,742,15
FB3,MC2,2023-07-13T05:15:00Z,85.55,1,0,17.8,0,15,743,15
FB3,MC2,2023-07-13T05:30:00Z,85.55,0.999,0,17.9,0,15,752,15
FB3,MC2,2023-07-13T05:45:00Z,85.57,1,0,18,0,15,757,15
FB3,MC2,2023-07-13T06:00:00Z,85.59,1.001,0,17.8,0.4,15,707,15
FB3,MC2,2023-07-13T06:15:00Z,85.58,1,0,17.7,3.8,15,778,15
FB3,MC2,2023-07-13T06:30:00Z,85.6,1.001,0,17.7,17.8,15,683,15
FB3,MC2,2023-07-13T06:45:00Z,85.61,1,0,17.5,22.3,15,603,15
FB3,MC2,2023-07-13T07:00:00Z,85.62,1,0,17.5,22.3,15,676,15
FB3,MC2,2023-07-13T07:15:00Z,85.61,1,0,17.6,25.8,15,674,15
FB3,MC2,2023-07-13T07:30:00Z,85.62,1,0,17.7,31.3,15,686,15
FB3,MC2,2023-07-13T07:45:00Z,85.64,1,0,17.8,24.2,15,736,15
FB3,MC2,2023-07-13T08:00:00Z,85.66,0.999,0,18,26.6,15,809,15
FB3,MC2,2023-07-13T08:15:00Z,85.68,1.001,0,18.2,35.9,15,782,15
FB3,MC2,2023-07-13T08:30:00Z,85.7,0.999,0,18,50.4,15,673,15
FB3,MC2,2023-07-13T08:45:00Z,85.7,1,0,18.1,61.3,15,636,15
FB3,MC2,2023-07-13T09:00:00Z,85.71,1,0,18.2,52.4,15,688,15
FB3,MC2,2023-07-13T09:15:00Z,85.73,1.001,0,18.3,30.6,15,880,15
FB3,MC2,2023-07-13T09:30:00Z,85.73,1.001,0,18.2,70.1,15,671,15
FB3,MC2,2023-07-13T09:45:00Z,85.74,1,0,18.2,33.5,15,869,15
FB3,MC2,2023-07-13T10:00:00Z,85.73,1,0,18.2,24.2,15,1051,15
FB3,MC2,2023-07-13T10:15:00Z,85.72,0.999,0,18,25.1,15,662,15
FB3,MC2,2023-07-13T10:30:00Z,85.72,0.999,0,18,42.3,15,625,15
FB3,MC2,2023-07-13T10:45:00Z,85.71,0.999,0,18,37,15,678,15
FB3,MC2,2023-07-13T11:00:00Z,85.71,1,0,18,29.8,15,697,15
FB3,MC2,2023-07-13T11:15:00Z,85.7,1,0,18,31.7,15,967,15
FB3,MC2,2023-07-13T11:30:00Z,85.68,1,0,18.1,29.3,15,670,15
FB3,MC2,2023-07-13T11:45:00Z,85.67,1,0,18.2,32.8,15,656,15
FB3,MC2,2023-07-13T12:00:00Z,85.64,1.002,0,18.2,50.4,15,644,15
FB3,MC2,2023-07-13T12:15:00Z,85.63,1,0,18.2,50.2,15,630,15
FB3,MC2,2023-07-13T12:30:00Z,85.63,1,0,18.2,30.4,15,629,15
FB3,MC2,2023-07-13T12:45:00Z,85.65,0.999,0,18.1,44.1,15,596,15
FB3,MC2,2023-07-13T13:00:00Z,85.64,1,0,18,36.8,15,559,15
FB3,MC2,2023-07-13T13:15:00Z,85.63,1,0,18,72,15,487,15
FB3,MC2,2023-07-13T13:30:00Z,85.6,1.001,0,18.2,123.8,15,465,15
FB3,MC2,2023-07-13T13:45:00Z,85.59,1,0,18.6,202,12,460,15
FB3,MC2,2023-07-13T14:00:00Z,85.58,1.001,0,19.3,318.8,4,458,15
FB3,MC2,2023-07-13T14:15:00Z,85.59,1.001,0,19.6,196.3,10,461,15
FB3,MC2,2023-07-13T14:30:00Z,85.59,1,0,19.5,163.3,13,461,15
FB3,MC2,2023-07-13T14:45:00Z,85.57,0.999,0,19.6,141.7,10,459,15
FB3,MC2,2023-07-13T15:00:00Z,85.56,0.991,0.02,19.6,77.3,12,464,15
FB3,MC2,2023-07-13T15:15:00Z,85.54,0.981,0.04,19.3,39,15,463,15
FB3,MC2,2023-07-13T15:30:00Z,85.55,0.97,0.07,19.2,59.3,15,464,15
FB3,MC2,2023-07-13T15:45:00Z,85.58,0.958,0.09,19.4,57.9,15,462,15
FB3,MC2,2023-07-13T16:00:00Z,85.61,0.949,0.12,19.5,51.3,15,464,15
FB3,MC2,2023-07-13T16:15:00Z,85.62,0.952,0.11,19.4,48,15,463,15
FB3,MC2,2023-07-13T16:30:00Z,85.63,0.948,0.12,19.3,38.3,15,464,15
FB3,MC2,2023-07-13T16:45:00Z,85.64,0.958,0.09,19.1,29.7,15,467,15
FB3,MC2,2023-07-13T17:00:00Z,85.63,0.967,0.07,19.1,31.7,15,465,15
FB3,MC2,2023-07-13T17:15:00Z,85.63,0.968,0.07,19,16.1,15,470,15
FB3,MC2,2023-07-13T17:30:00Z,85.65,0.98,0.04,18.9,4.2,15,501,15
FB3,MC2,2023-07-13T17:45:00Z,85.67,0.988,0.03,18.7,2.2,15,481,15
FB3,MC2,2023-07-13T18:00:00Z,85.67,0.991,0.02,18.7,0,15,481,15
FB3,MC2,2023-07-13T18:15:00Z,85.68,0.991,0.02,18.5,0,15,484,15
FB3,MC2,2023-07-13T18:30:00Z,85.7,0.994,0.01,18.3,0,15,476,15
FB3,MC2,2023-07-13T18:45:00Z,85.71,0.998,0,18.3,0,15,524,15
FB3,MC2,2023-07-13T19:00:00Z,85.71,0.998,0,18.4,0,15,798,15
FB3,MC2,2023-07-13T19:15:00Z,85.71,0.999,0,18.5,0,15,1028,15
FB3,MC2,2023-07-13T19:30:00Z,85.75,1,0,18.5,0,15,1004,15
FB3,MC2,2023-07-13T19:45:00Z,85.77,1,0,18.4,0,15,1027,15
FB3,MC2,2023-07-13T20:00:00Z,85.79,1.001,0,18.3,0,15,1072,15
FB3,MC2,2023-07-13T20:15:00Z,85.82,1.001,0,18.4,0,15,1138,15
FB3,MC2,2023-07-13T20:30:00Z,85.82,1.001,0,18.6,0,15,991,15
FB3,MC2,2023-07-13T20:45:00Z,85.82,1,0,18.5,0,15,729,15
FB3,MC2,2023-07-13T21:00:00Z,85.82,1.001,0,18.3,0,15,707,15
FB3,MC2,2023-07-13T21:15:00Z,85.81,1.001,0,18.2,0,15,659,15
FB3,MC2,2023-07-13T21:30:00Z,85.82,1,0,18.2,0,15,645,15
FB3,MC2,2023-07-13T21:45:00Z,85.83,1,0,18.2,0,15,668,15
FB3,MC2,2023-07-13T22:00:00Z,85.84,0.999,0,18.2,0,15,650,15
FB3,MC2,2023-07-13T22:15:00Z,85.82,0.999,0,18.2,0,15,646,15
FB3,MC2,2023-07-13T22:30:00Z,85.81,0.999,0,18.1,0,15,630,15
FB3,MC2,2023-07-13T22:45:00Z,85.82,1,0,18,0,15,622,15
FB3,MC2,2023-07-13T23:00:00Z,85.81,1,0,18,0,15,608,15
FB3,MC2,2023-07-13T23:15:00Z,85.79,1,0,18,0,15,568,15
FB3,MC2,2023-07-13T23:30:00Z,85.78,0.999,0,18.1,0,15,530,15
FB3,MC2,2023-07-13T23:45:00Z,85.75,1,0,18.1,0,15,530,15
FB3,MC2,2023-07-14T00:00:00Z,85.73,1,0,18.2,0,15,597,15
FB3,MC2,2023-07-14T00:15:00Z,85.71,1,0,18.2,0,15,780,15
FB3,MC2,2023-07-14T00:30:00Z,85.69,1,0,18.3,0,15,690,15
FB3,MC2,2023-07-14T00:45:00Z,85.68,1,0,18.2,0,15,823,15
FB3,MC2,2023-07-14T01:00:00Z,85.68,1,0,18.3,0,15,691,15
FB3,MC2,2023-07-14T01:15:00Z,85.67,1,0,18.2,0,15,676,15
FB3,MC2,2023-07-14T01:30:00Z,85.67,1,0,18.2,0,15,663,15
FB3,MC2,2023-07-14T01:45:00Z,85.66,1,0,18.2,0,15,698,15
FB3,MC2,2023-07-14T02:00:00Z,85.67,1,0,18.3,0,15,723,15
FB3,MC2,2023-07-14T02:15:00Z,85.66,1.001,0,18.3,0,15,777,15
FB3,MC2,2023-07-14T02:30:00Z,85.65,1,0,18.4,0,15,686,15
FB3,MC2,2023-07-14T02:45:00Z,85.64,1,0,18.4,0,15,758,15
FB3,MC2,2023-07-14T03:00:00Z,85.63,1.001,0,18.4,0,15,775,15
FB3,MC2,2023-07-14T03:15:00Z,85.63,0.999,0,18.1,0,15,646,15
FB3,MC2,2023-07-14T03:30:00Z,85.63,1,0,17.9,0,15,632,15
FB3,MC2,2023-07-14T03:45:00Z,85.64,1,0,18.1,0,15,637,15
FB3,MC2,2023-07-14T04:00:00Z,85.65,1,0,18.1,0,15,675,15
FB3,MC2,2023-07-14T04:15:00Z,85.66,1,0,18.1,0,15,765,15
FB3,MC2,2023-07-14T04:30:00Z,85.66,1,0,17.9,0,15,638,15
FB3,MC2,2023-07-14T04:45:00Z,85.65,0.999,0,17.8,0,15,606,15
FB3,MC2,2023-07-14T05:00:00Z,85.68,1,0,17.7,0,15,570,15
FB3,MC2,2023-07-14T05:15:00Z,85.71,1,0,17.6,0,15,519,15
FB3,MC2,2023-07-14T05:30:00Z,85.73,0.999,0,17.6,0,15,584,15
FB3,MC2,2023-07-14T05:45:00Z,85.72,1.001,0,17.6,2,15,577,15
FB3,MC2,2023-07-14T06:00:00Z,85.74,1.001,0,17.6,8.1,15,751,15
FB3,MC2,2023-07-14T06:15:00Z,85.76,1,0,17.6,10.3,15,690,15
FB3,MC2,2023-07-14T06:30:00Z,85.78,1,0,17.5,15.4,15,657,15
FB3,MC2,2023-07-14T06:45:00Z,85.79,1,0,17.6,14.5,15,625,15
FB3,MC2,2023-07-14T07:00:00Z,85.79,0.999,0,17.7,14.6,15,903,15
FB3,MC2,2023-07-14T07:15:00Z,85.78,0.999,0,17.9,23.1,15,656,15
FB3,MC2,2023-07-14T07:30:00Z,85.8,1,0,17.9,20.9,15,643,15
FB3,MC2,2023-07-14T07:45:00Z,85.81,0.999,0,18,19.4,15,613,15
FB3,MC2,2023-07-14T08:00:00Z,85.81,1,0,17.9,23.4,15,573,15
FB3,MC2,2023-07-14T08:15:00Z,85.81,0.999,0,18,29.1,15,495,15
FB3,MC2,2023-07-14T08:30:00Z,85.81,1,0,17.9,50,15,471,15
FB3,MC2,2023-07-14T08:45:00Z,85.81,1,0,18,70.7,15,470,15
FB3,MC2,2023-07-14T09:00:00Z,85.82,1,0,18,99.8,15,464,15
FB3,MC2,2023-07-14T09:15:00Z,85.84,1,0,18.1,96.5,14,462,15
FB3,MC2,2023-07-14T09:30:00Z,85.87,0.981,0.04,18,96.5,15,464,15
FB3,MC2,2023-07-14T09:45:00Z,85.88,0.963,0.08,18,90.5,15,465,15
FB3,MC2,2023-07-14T10:00:00Z,85.9,0.946,0.11,18.1,90.5,15,462,15
FB3,MC2,2023-07-14T10:15:00Z,85.91,0.904,0.2,18.3,91.7,5,459,15
FB3,MC2,2023-07-14T10:30:00Z,85.9,0.879,0.26,18.5,101.4,0,459,15
FB3,MC2,2023-07-14T10:45:00Z,85.88,0.898,0.21,18.2,108.2,0,459,15
FB3,MC2,2023-07-14T11:00:00Z,85.86,0.893,0.22,18.2,115,0,459,15
FB3,MC2,2023-07-14T11:15:00Z,85.86,0.897,0.21,18.1,128.7,0,459,15
FB3,MC2,2023-07-14T11:30:00Z,85.85,0.915,0.18,18,128.7,5,460,15
FB3,MC2,2023-07-14T11:45:00Z,85.82,0.934,0.14,18,119.2,15,461,15
FB3,MC2,2023-07-14T12:00:00Z,85.82,0.944,0.12,18,103.1,15,469,15
FB3,MC2,2023-07-14T12:15:00Z,85.8,0.953,0.1,17.9,126.9,15,463,15
FB3,MC2,2023-07-14T12:30:00Z,85.78,0.962,0.08,18,113,15,468,15
FB3,MC2,2023-07-14T12:45:00Z,85.77,0.97,0.06,18,102.5,15,640,15
FB3,MC2,2023-07-14T13:00:00Z,85.75,0.98,0.04,17.8,94.5,15,674,15
FB3,MC2,2023-07-14T13:15:00Z,85.74,0.987,0.03,17.8,88.1,15,701,15
FB3,MC2,2023-07-14T13:30:00Z,85.72,0.99,0.02,17.9,96.3,15,539,15
FB3,MC2,2023-07-14T13:45:00Z,85.7,0.955,0.1,18.4,81.3,15,461,15
FB3,MC2,2023-07-14T14:00:00Z,85.69,0.912,0.19,19,64.1,9,460,15
FB3,MC2,2023-07-14T14:15:00Z,85.68,0.893,0.24,19.3,57.7,13,462,15
FB3,MC2,2023-07-14T14:30:00Z,85.67,0.886,0.26,19.3,50,2,459,15
FB3,MC2,2023-07-14T14:45:00Z,85.66,0.865,0.3,19.3,45.4,0,457,15
FB3,MC2,2023-07-14T15:00:00Z,85.65,0.83,0.38,19.4,48.2,2,458,15
FB3,MC2,2023-07-14T15:15:00Z,85.63,0.813,0.43,19.7,52.6,0,455,15
FB3,MC2,2023-07-14T15:30:00Z,85.61,0.766,0.55,20,48,0,454,15
FB3,MC2,2023-07-14T15:45:00Z,85.6,0.732,0.64,20.4,47.8,0,454,15
FB3,MC2,2023-07-14T16:00:00Z,85.6,0.722,0.67,20.6,46.1,0,454,15
FB3,MC2,2023-07-14T16:15:00Z,85.6,0.706,0.73,21,39,0,454,15
FB3,MC2,2023-07-14T16:30:00Z,85.61,0.729,0.65,20.5,31.9,0,454,15
FB3,MC2,2023-07-14T16:45:00Z,85.62,0.745,0.59,19.8,21.4,0,454,15
FB3,MC2,2023-07-14T17:00:00Z,85.65,0.734,0.61,19.7,17.9,0,454,15
FB3,MC2,2023-07-14T17:15:00Z,85.68,0.744,0.58,19.4,17.6,0,454,15
FB3,MC2,2023-07-14T17:30:00Z,85.71,0.721,0.64,19.7,13.9,0,454,15
FB3,MC2,2023-07-14T17:45:00Z,85.72,0.705,0.69,20,8.1,0,453,15
FB3,MC2,2023-07-14T18:00:00Z,85.73,0.691,0.73,20.2,0,0,453,15
FB3,MC2,2023-07-14T18:15:00Z,85.74,0.704,0.69,20,0,0,453,15
FB3,MC2,2023-07-14T18:30:00Z,85.74,0.716,0.66,19.9,0,0,454,15
