Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_EpiMoisture,Port2_Unknown
FB8,MC2,2024-02-21T22:30:00Z,86.68,0.972,14.2,0.05,86.67,1,0,14.3,0,15,15,576,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T22:45:00Z,86.67,0.972,14.2,0.05,86.66,1,0,14.3,0,15,15,619,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T23:00:00Z,86.65,0.973,14.2,0.04,86.64,1,0,14.2,0,15,15,672,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T23:15:00Z,86.62,0.973,14.2,0.04,86.61,0.999,0,14.2,0,15,15,713,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T23:30:00Z,86.61,0.972,14.2,0.05,86.6,1,0,14.2,0,15,15,638,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-21T23:45:00Z,86.59,0.971,14.2,0.05,86.59,1,0,14.3,0,15,15,700,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T00:00:00Z,86.57,0.972,14.3,0.05,86.56,0.999,0,14.3,0,15,15,599,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T00:15:00Z,86.55,0.972,14.3,0.05,86.54,1,0,14.3,0,15,15,610,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T00:30:00Z,86.53,0.973,14.3,0.04,86.52,0.999,0,14.4,0,15,15,620,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T00:45:00Z,86.51,0.972,14.4,0.05,86.5,1,0,14.4,0,15,15,610,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T01:00:00Z,86.48,0.972,14.4,0.05,86.47,1,0,14.4,0,15,15,751,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T01:15:00Z,86.46,0.972,14.4,0.05,86.45,1,0,14.4,0,15,15,678,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T01:30:00Z,86.45,0.972,14.4,0.05,86.44,1.002,0,14.4,0,15,15,698,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T01:45:00Z,86.44,0.972,14.4,0.04,86.43,1.001,0,14.4,0,15,15,683,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T02:00:00Z,86.42,0.972,14.5,0.05,86.41,1,0,14.4,0,15,15,717,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T02:15:00Z,86.41,0.972,14.4,0.05,86.4,1,0,14.4,0,15,15,713,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T02:30:00Z,86.39,0.972,14.5,0.05,86.38,0.999,0,14.5,0,15,15,859,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T02:45:00Z,86.39,0.974,14.2,0.04,86.38,1,0,14.4,0,15,15,739,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T03:00:00Z,86.39,0.973,14.2,0.04,86.38,1,0,14.3,0,15,15,653,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T03:15:00Z,86.38,0.973,14.2,0.04,86.37,1.001,0,14.2,0,15,15,649,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T03:30:00Z,86.39,0.973,14,0.04,86.38,1,0,14.1,0,15,15,634,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T03:45:00Z,86.39,0.974,14,0.04,86.38,1,0,14,0,15,15,653,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T04:00:00Z,86.38,0.973,14,0.04,86.37,1,0,14,0,15,15,665,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T04:15:00Z,86.39,0.973,13.2,0.04,86.39,1,0,13.3,0,15,15,652,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T04:30:00Z,86.41,0.974,11.8,0.04,86.4,1,0,12,0,15,15,609,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T04:45:00Z,86.39,0.972,11.5,0.04,86.38,1,0,11.5,0,15,15,698,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T05:00:00Z,86.4,0.973,11.1,0.04,86.39,1.001,0,11.2,0,15,15,635,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T05:15:00Z,86.41,0.973,11.1,0.04,86.4,1.001,0,11.1,0,15,15,659,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T05:30:00Z,86.42,0.973,11,0.04,86.41,0.999,0,11.2,0,15,15,585,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T05:45:00Z,86.43,0.973,11,0.04,86.41,1,0,11,0,15,15,569,NA,NA,NA,-0.107,NA
FB8,MC2,2024-02-22T06:00:00Z,86.44,0.973,11.2,0.04,86.42,1,0,11.4,0,15,15,619,NA,NA,NA,-0.108,NA
FB8,MC2,2024-02-22T06:15:00Z,86.44,0.973,11.4,0.04,86.43,1,0,11.5,0,15,15,670,NA,NA,NA,-0.108,NA
FB8,MC2,2024-02-22T06:30:00Z,86.45,0.974,11.5,0.03,86.44,1,0,11.7,0.5,15,15,663,NA,NA,NA,-0.108,NA
FB8,MC2,2024-02-22T06:45:00Z,86.48,0.974,11.6,0.04,86.46,1,0,11.7,1.5,15,15,700,NA,NA,NA,-0.108,NA
FB8,MC2,2024-02-22T07:00:00Z,86.49,0.974,11.7,0.04,86.48,1,0,11.8,6.8,15,15,702,NA,NA,NA,-0.107,NA
FB8,MC2,2024-02-22T07:15:00Z,86.5,0.974,11.9,0.04,86.49,1,0,11.9,9.7,15,15,720,NA,NA,NA,-0.107,NA
FB8,MC2,2024-02-22T07:30:00Z,86.52,0.973,11.9,0.04,86.51,0.999,0,12,12.1,15,15,692,NA,NA,NA,-0.107,NA
FB8,MC2,2024-02-22T07:45:00Z,86.53,0.974,11.6,0.04,86.52,1.001,0,11.7,18.7,15,15,722,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T08:00:00Z,86.53,0.972,11.7,0.04,86.52,1,0,11.6,25.1,15,15,686,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T08:15:00Z,86.54,0.972,11.8,0.04,86.53,1.001,0,11.8,30.6,15,15,637,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T08:30:00Z,86.53,0.971,12,0.04,86.52,0.999,0,12,40.5,15,15,629,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T08:45:00Z,86.53,0.972,12.4,0.04,86.51,1,0,12.4,52.6,15,15,652,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T09:00:00Z,86.52,0.972,12.8,0.04,86.51,1,0,12.7,64.1,15,15,597,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T09:15:00Z,86.52,0.971,13.2,0.04,86.51,0.999,0,13.1,100.2,15,15,683,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T09:30:00Z,86.52,0.972,13.6,0.04,86.51,1,0,13.5,100.3,15,15,573,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T09:45:00Z,86.53,0.97,13.4,0.05,86.51,0.999,0,13.4,84.8,15,15,622,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-22T10:00:00Z,86.51,0.969,13.7,0.05,86.5,0.999,0,13.6,148.3,15,15,547,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T10:15:00Z,86.5,0.965,14.3,0.06,86.49,1,0,14.1,132,15,15,551,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T10:30:00Z,86.48,0.966,15,0.06,86.47,1,0,14.6,122.3,15,15,552,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T10:45:00Z,86.45,0.96,14.9,0.07,86.44,1,0,14.8,105.8,15,15,487,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T11:00:00Z,86.43,0.934,15.3,0.11,86.42,1,0,15.2,137,15,15,476,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T11:15:00Z,86.42,0.914,15.9,0.16,86.41,1,0,15.5,239,14,15,460,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T11:30:00Z,86.39,0.876,16.8,0.24,86.38,0.999,0,16.1,167.9,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T11:45:00Z,86.37,0.865,16.8,0.26,86.37,0.996,0.01,16.2,144.3,0,15,457,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T12:00:00Z,86.35,0.862,17.5,0.28,86.34,0.983,0.03,16.7,756.2,0,15,452,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T12:15:00Z,86.33,0.844,17.7,0.32,86.32,0.949,0.1,17.5,605,0,4,450,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T12:30:00Z,86.31,0.852,17.8,0.3,86.3,0.928,0.14,17.5,537,0,2,451,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T12:45:00Z,86.29,0.84,18.3,0.34,86.28,0.921,0.16,17.5,59.3,0,15,455,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T13:00:00Z,86.27,0.821,19.2,0.4,86.27,0.925,0.15,17.5,46.3,0,15,455,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T13:15:00Z,86.26,0.809,19.2,0.43,86.26,0.922,0.16,17.6,44.3,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T13:30:00Z,86.25,0.827,18.6,0.37,86.24,0.925,0.15,17.6,40.3,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T13:45:00Z,86.22,0.821,19.5,0.4,86.22,0.926,0.15,17.8,37.7,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T14:00:00Z,86.19,0.8,20.1,0.47,86.19,0.919,0.17,18.1,35.7,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T14:15:00Z,86.17,0.8,20.2,0.47,86.17,0.915,0.18,18.4,33.3,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T14:30:00Z,86.15,0.759,21.9,0.63,86.15,0.91,0.19,18.5,31.1,0,15,455,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T14:45:00Z,86.14,0.743,22.4,0.69,86.14,0.912,0.19,18.5,29.8,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T15:00:00Z,86.14,0.765,21.2,0.59,86.14,0.928,0.15,18,28.7,0,15,457,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T15:15:00Z,86.13,0.782,20.9,0.54,86.14,0.945,0.11,17.6,27.3,0,15,458,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T15:30:00Z,86.12,0.782,20.8,0.54,86.13,0.942,0.12,17.8,25.8,0,15,457,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T15:45:00Z,86.13,0.778,20.8,0.54,86.13,0.935,0.13,17.8,25.3,0,15,457,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T16:00:00Z,86.14,0.804,19.3,0.44,86.13,0.936,0.13,17.5,27.6,0,15,458,NA,NA,NA,-0.103,NA
FB8,MC2,2024-02-22T16:15:00Z,86.15,0.838,18.2,0.34,86.14,0.94,0.12,17.2,29.1,0,15,457,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T16:30:00Z,86.15,0.832,18.4,0.36,86.14,0.942,0.12,17.3,64.3,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T16:45:00Z,86.16,0.848,17.8,0.31,86.15,0.927,0.15,17.8,234,0,15,456,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T17:00:00Z,86.17,0.869,16.7,0.25,86.16,0.921,0.15,17.2,181.6,0,15,458,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T17:15:00Z,86.18,0.902,15.7,0.18,86.16,0.963,0.07,15.8,22,6,15,461,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T17:30:00Z,86.18,0.919,15.3,0.14,86.17,0.976,0.04,15.4,7,15,15,462,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T17:45:00Z,86.19,0.929,15.1,0.12,86.18,0.984,0.03,15.2,0,15,15,463,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T18:00:00Z,86.19,0.937,15,0.11,86.18,0.99,0.02,15.1,0,15,15,464,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T18:15:00Z,86.2,0.939,14.9,0.1,86.19,0.994,0.01,15,0,15,15,462,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T18:30:00Z,86.21,0.936,15,0.11,86.2,0.992,0.01,15,0,15,15,462,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T18:45:00Z,86.21,0.933,15,0.11,86.2,0.988,0.02,15,0,15,15,462,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T19:00:00Z,86.23,0.929,14.9,0.12,86.22,0.983,0.03,15,0,15,15,463,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T19:15:00Z,86.23,0.934,14.9,0.11,86.22,0.987,0.02,15,0,15,15,465,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T19:30:00Z,86.26,0.933,15,0.11,86.25,0.987,0.02,15.1,0,15,15,463,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T19:45:00Z,86.27,0.932,15,0.12,86.26,0.986,0.02,15,0,15,15,477,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T20:00:00Z,86.28,0.939,15,0.1,86.27,0.991,0.02,15.1,0,15,15,471,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T20:15:00Z,86.28,0.94,15,0.1,86.27,0.992,0.01,15.1,0,15,15,477,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T20:30:00Z,86.29,0.942,14.8,0.1,86.28,0.995,0.01,14.9,0,15,15,526,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T20:45:00Z,86.3,0.948,14.4,0.09,86.29,0.998,0,14.5,0,15,15,597,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-22T21:00:00Z,86.3,0.95,14.2,0.08,86.29,1.001,0,14.3,0,15,15,648,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T21:15:00Z,86.32,0.953,14.1,0.08,86.31,1,0,14.2,0,15,15,676,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T21:30:00Z,86.32,0.954,14.2,0.08,86.31,0.999,0,14.2,0,15,15,677,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T21:45:00Z,86.32,0.954,14.1,0.07,86.31,0.999,0,14.2,0,15,15,667,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T22:00:00Z,86.33,0.954,14.1,0.07,86.32,1,0,14.2,0,15,15,627,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T22:15:00Z,86.32,0.951,14.1,0.08,86.31,1,0,14.1,0,15,15,604,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T22:30:00Z,86.32,0.946,14.1,0.09,86.31,1,0,14.1,0,15,15,592,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T22:45:00Z,86.31,0.942,14,0.09,86.3,0.996,0.01,14.1,0,15,15,576,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T23:00:00Z,86.31,0.933,14,0.11,86.3,0.987,0.02,14.1,0,15,15,567,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T23:15:00Z,86.3,0.928,14,0.11,86.29,0.982,0.03,14,0,15,15,551,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T23:30:00Z,86.3,0.911,14,0.14,86.28,0.966,0.05,14,0,15,15,515,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-22T23:45:00Z,86.29,0.91,13.9,0.14,86.27,0.965,0.06,14,0,15,15,481,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T00:00:00Z,86.27,0.91,13.9,0.14,86.26,0.965,0.06,14,0,15,15,463,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T00:15:00Z,86.25,0.914,13.8,0.14,86.24,0.967,0.05,13.9,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T00:30:00Z,86.24,0.916,13.8,0.13,86.23,0.97,0.05,13.9,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T00:45:00Z,86.21,0.918,13.8,0.13,86.2,0.972,0.04,13.8,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T01:00:00Z,86.2,0.918,13.7,0.13,86.19,0.972,0.04,13.8,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T01:15:00Z,86.19,0.921,13.7,0.12,86.18,0.975,0.04,13.8,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T01:30:00Z,86.18,0.918,13.6,0.13,86.17,0.973,0.04,13.7,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T01:45:00Z,86.17,0.92,13.6,0.12,86.16,0.975,0.04,13.7,0,15,15,461,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T02:00:00Z,86.15,0.916,13.6,0.13,86.14,0.971,0.05,13.7,0,15,15,461,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T02:15:00Z,86.14,0.918,13.4,0.13,86.13,0.971,0.05,13.6,0,15,15,461,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T02:30:00Z,86.13,0.915,13.5,0.13,86.12,0.971,0.05,13.6,0,15,15,461,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T02:45:00Z,86.12,0.916,13.4,0.13,86.11,0.97,0.05,13.5,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T03:00:00Z,86.11,0.922,13.2,0.12,86.1,0.975,0.04,13.4,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T03:15:00Z,86.1,0.924,13.3,0.12,86.09,0.976,0.04,13.4,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T03:30:00Z,86.1,0.923,13.3,0.12,86.09,0.978,0.03,13.4,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T03:45:00Z,86.1,0.922,13.4,0.12,86.09,0.976,0.04,13.5,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T04:00:00Z,86.1,0.92,13.4,0.12,86.09,0.974,0.04,13.5,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T04:15:00Z,86.11,0.924,13.4,0.12,86.1,0.977,0.04,13.4,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T04:30:00Z,86.11,0.931,13.3,0.11,86.1,0.982,0.03,13.4,0,15,15,462,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T04:45:00Z,86.11,0.929,13.4,0.11,86.1,0.984,0.02,13.4,0,15,15,463,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T05:00:00Z,86.12,0.932,13.4,0.11,86.11,0.985,0.02,13.5,0,15,15,464,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T05:15:00Z,86.12,0.936,13.3,0.1,86.11,0.989,0.02,13.4,0,15,15,464,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T05:30:00Z,86.13,0.938,13.2,0.09,86.12,0.991,0.01,13.2,0,15,15,465,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T05:45:00Z,86.15,0.94,13.3,0.09,86.14,0.993,0.01,13.4,0,15,15,465,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T06:00:00Z,86.15,0.941,13.3,0.09,86.14,0.993,0.01,13.4,0,15,15,465,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T06:15:00Z,86.16,0.942,13.4,0.09,86.15,0.996,0.01,13.4,0,15,15,464,NA,NA,NA,-0.106,NA
FB8,MC2,2024-02-23T06:30:00Z,86.17,0.94,14.1,0.1,86.16,0.995,0.01,14.1,38.5,6,15,455,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T06:45:00Z,86.19,0.906,15,0.16,86.18,0.952,0.08,15.4,76.9,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T07:00:00Z,86.21,0.889,15.2,0.19,86.2,0.928,0.13,15.9,69.6,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T07:15:00Z,86.23,0.886,15.3,0.2,86.22,0.921,0.14,15.7,64.6,0,15,456,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T07:30:00Z,86.24,0.906,14.8,0.16,86.24,0.962,0.06,14.6,57.1,0,15,457,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T07:45:00Z,86.24,0.901,16.2,0.18,86.24,0.972,0.05,15.4,78.9,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T08:00:00Z,86.24,0.836,18.2,0.34,86.23,0.935,0.13,17,65.7,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T08:15:00Z,86.23,0.802,19.6,0.45,86.23,0.914,0.18,17.8,48.7,0,15,455,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T08:30:00Z,86.24,0.782,20.2,0.52,86.24,0.878,0.27,19.2,116.8,0,14,450,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T08:45:00Z,86.25,0.785,20.3,0.51,86.24,0.785,0.57,22.1,140.3,0,0,447,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T09:00:00Z,86.27,0.785,20.3,0.51,86.26,0.736,0.75,23.2,228.9,0,0,449,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T09:15:00Z,86.29,0.792,20.2,0.49,86.27,0.749,0.7,23,322.4,0,4,450,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T09:30:00Z,86.29,0.778,21.2,0.56,86.28,0.734,0.78,23.8,229.6,0,3,449,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T09:45:00Z,86.29,0.767,21.6,0.6,86.28,0.737,0.75,23.3,246.3,0,12,453,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T10:00:00Z,86.29,0.776,21.2,0.57,86.29,0.836,0.39,20.3,207.6,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T10:15:00Z,86.29,0.787,20.8,0.53,86.3,0.89,0.24,19,74.7,0,15,455,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T10:30:00Z,86.29,0.8,20.8,0.49,86.29,0.91,0.19,18.8,78.4,0,15,454,NA,NA,NA,-0.105,NA
FB8,MC2,2024-02-23T10:45:00Z,86.28,0.779,21.7,0.57,86.28,0.907,0.2,19,169.4,0,15,454,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T11:00:00Z,86.26,0.762,22.2,0.64,86.26,0.911,0.19,19,94.1,0,15,455,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T11:15:00Z,86.25,0.765,22.2,0.63,86.26,0.917,0.18,18.9,306.2,0,15,454,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T11:30:00Z,86.24,0.78,21.7,0.57,86.24,0.915,0.19,19.1,119.8,0,15,453,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T11:45:00Z,86.21,0.75,22.7,0.69,86.22,0.916,0.19,19.1,127.3,0,15,454,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T12:00:00Z,86.21,0.776,21.6,0.58,86.21,0.916,0.19,19.1,328.7,0,15,453,NA,NA,NA,-0.104,NA
FB8,MC2,2024-02-23T12:15:00Z,86.19,0.786,21.7,0.55,86.19,0.909,0.21,19.4,428.6,0,7,448,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-23T12:30:00Z,86.16,0.762,22.5,0.65,86.17,0.906,0.22,19.6,159.3,0,3,451,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-23T12:45:00Z,86.15,0.777,22,0.59,86.16,0.914,0.19,19.4,94.1,0,15,454,NA,NA,NA,-0.092,NA
FB8,MC2,2024-02-23T13:00:00Z,86.14,0.789,21.6,0.54,86.14,0.93,0.15,19,57.7,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T13:15:00Z,86.12,0.788,22.2,0.57,86.13,0.933,0.15,19.4,65.4,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T13:30:00Z,86.11,0.766,22.9,0.65,86.11,0.925,0.17,19.6,63,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T13:45:00Z,86.1,0.757,23.4,0.7,86.1,0.923,0.18,19.8,53.1,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T14:00:00Z,86.08,0.745,23.8,0.75,86.09,0.92,0.19,19.8,59.5,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T14:15:00Z,86.08,0.754,23.4,0.71,86.08,0.923,0.18,19.8,62.3,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T14:30:00Z,86.07,0.756,23.2,0.69,86.07,0.923,0.18,19.8,50.2,0,15,455,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T14:45:00Z,86.06,0.762,23.1,0.67,86.06,0.926,0.17,19.8,50.7,0,15,455,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T15:00:00Z,86.06,0.77,22.7,0.63,86.06,0.929,0.16,19.7,50.5,0,15,455,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T15:15:00Z,86.06,0.776,22.4,0.61,86.06,0.929,0.16,19.6,52.7,0,15,456,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T15:30:00Z,86.06,0.778,22.3,0.6,86.06,0.932,0.15,19.4,43.4,0,15,457,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T15:45:00Z,86.08,0.826,20.2,0.41,86.07,0.943,0.12,18.9,31.3,0,15,459,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T16:00:00Z,86.1,0.875,18.6,0.27,86.09,0.955,0.1,18.4,35.9,4,15,461,NA,NA,NA,-0.09,NA
FB8,MC2,2024-02-23T16:15:00Z,86.1,0.901,17.8,0.2,86.09,0.967,0.07,17.8,20.5,15,15,462,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T16:30:00Z,86.11,0.919,17.3,0.16,86.11,0.977,0.05,17.4,9.5,15,15,464,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T16:45:00Z,86.12,0.929,17,0.14,86.11,0.986,0.03,17.1,18.7,15,15,463,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T17:00:00Z,86.12,0.935,17.3,0.13,86.11,0.991,0.02,17.1,15.4,15,15,463,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T17:15:00Z,86.13,0.934,17.1,0.13,86.12,0.994,0.01,17,3.3,15,15,464,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T17:30:00Z,86.15,0.937,16.8,0.12,86.14,0.995,0.01,16.9,0,15,15,464,NA,NA,NA,-0.091,NA
FB8,MC2,2024-02-23T17:45:00Z,86.15,0.94,16.8,0.11,86.14,0.996,0.01,16.8,0,15,15,464,NA,NA,NA,-0.091,NA
