Tree,MC,Timestamp,Port5_Temp,Port5_VPD,Port5_Atmos_pressure,Port5_RH,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port6_LW_minutes
FB6,MC3,2023-06-02T20:45:00Z,18.6,0.17,85.84,0.92,18.4,85.87,0.923,0.16,0,0,451,0,15,454,0,15
FB6,MC3,2023-06-02T21:00:00Z,18.4,0.12,85.84,0.942,18.2,85.87,0.938,0.13,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-02T21:15:00Z,18.2,0.08,85.85,0.961,18.1,85.88,0.95,0.1,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-02T21:30:00Z,18.1,0.07,85.87,0.964,18,85.89,0.955,0.09,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-02T21:45:00Z,18.2,0.08,85.87,0.962,18.1,85.89,0.956,0.09,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-02T22:00:00Z,18.2,0.06,85.86,0.97,18.1,85.89,0.959,0.08,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-02T22:15:00Z,18.1,0.02,85.86,0.988,18.1,85.88,0.97,0.06,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T22:30:00Z,18,0,85.86,0.998,18.1,85.89,0.977,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T22:45:00Z,18,0,85.87,0.999,18,85.9,0.982,0.04,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T23:00:00Z,17.8,0,85.86,1,17.8,85.89,0.985,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T23:15:00Z,17.7,0,85.84,1,17.7,85.87,0.985,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T23:30:00Z,17.6,0,85.83,1,17.6,85.85,0.985,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-02T23:45:00Z,17.6,0,85.82,1,17.6,85.85,0.987,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T00:00:00Z,17.7,0,85.82,1,17.7,85.84,0.986,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T00:15:00Z,17.7,0,85.8,1,17.7,85.83,0.984,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T00:30:00Z,17.6,0,85.78,1,17.7,85.81,0.986,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T00:45:00Z,17.6,0,85.77,1,17.6,85.8,0.987,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T01:00:00Z,17.5,0.01,85.76,0.996,17.5,85.79,0.985,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T01:15:00Z,17.6,0.04,85.75,0.982,17.4,85.78,0.976,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T01:30:00Z,17.6,0.05,85.75,0.973,17.4,85.78,0.968,0.06,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T01:45:00Z,17.7,0.08,85.74,0.96,17.5,85.77,0.96,0.08,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T02:00:00Z,17.7,0.09,85.73,0.958,17.6,85.76,0.954,0.09,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T02:15:00Z,17.7,0.09,85.71,0.958,17.6,85.74,0.953,0.09,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T02:30:00Z,17.8,0.08,85.7,0.963,17.6,85.73,0.955,0.09,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T02:45:00Z,17.8,0.05,85.69,0.973,17.7,85.72,0.962,0.08,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T03:00:00Z,17.7,0.02,85.69,0.989,17.6,85.72,0.971,0.06,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T03:15:00Z,17.8,0.03,85.71,0.986,17.7,85.73,0.973,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T03:30:00Z,18,0.01,85.7,0.993,17.8,85.73,0.977,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T03:45:00Z,17.9,0.04,85.69,0.982,17.7,85.72,0.975,0.05,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T04:00:00Z,18,0.07,85.7,0.966,17.7,85.73,0.965,0.07,0,0,452,0,15,455,0,15
FB6,MC3,2023-06-03T04:15:00Z,18.1,0.1,85.7,0.954,17.8,85.73,0.954,0.09,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T04:30:00Z,18.3,0.12,85.7,0.944,18,85.73,0.949,0.1,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T04:45:00Z,18.3,0.13,85.69,0.937,18,85.72,0.944,0.12,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T05:00:00Z,18.3,0.14,85.7,0.933,18,85.73,0.94,0.12,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T05:15:00Z,18.2,0.13,85.71,0.937,18,85.74,0.941,0.12,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T05:30:00Z,18.2,0.14,85.71,0.934,18,85.74,0.939,0.13,10.1,5.5,451,0,15,455,0,15
FB6,MC3,2023-06-03T05:45:00Z,18.2,0.12,85.72,0.94,18.1,85.74,0.941,0.12,26,27.8,451,0,15,455,0,15
FB6,MC3,2023-06-03T06:00:00Z,18.5,0.13,85.72,0.938,18.5,85.75,0.938,0.13,31.1,54.9,450,0,15,454,0,15
FB6,MC3,2023-06-03T06:15:00Z,19.3,0.21,85.73,0.906,19.3,85.77,0.915,0.19,41.4,66.5,450,0,15,454,0,15
FB6,MC3,2023-06-03T06:30:00Z,19.5,0.2,85.75,0.91,19.8,85.78,0.908,0.21,61,67.6,450,0,15,454,0,15
FB6,MC3,2023-06-03T06:45:00Z,20.1,0.23,85.75,0.901,20.4,85.78,0.897,0.25,79.8,122.7,449,0,10,453,0,15
FB6,MC3,2023-06-03T07:00:00Z,20.7,0.3,85.77,0.876,20.8,85.8,0.878,0.3,175.8,90.8,447,0,0,453,0,15
FB6,MC3,2023-06-03T07:15:00Z,21,0.33,85.78,0.868,22,85.81,0.846,0.41,67.7,63,449,0,0,453,0,15
FB6,MC3,2023-06-03T07:30:00Z,21.4,0.38,85.79,0.851,22.2,85.82,0.829,0.46,346.6,82.9,446,0,0,453,0,15
FB6,MC3,2023-06-03T07:45:00Z,21.9,0.42,85.8,0.841,22.7,85.84,0.826,0.48,210.8,101.4,447,0,0,453,0,15
FB6,MC3,2023-06-03T08:00:00Z,22.2,0.47,85.81,0.825,23.5,85.84,0.797,0.58,108.8,85.7,447,0,0,452,0,15
FB6,MC3,2023-06-03T08:15:00Z,22.5,0.5,85.82,0.817,23.7,85.85,0.787,0.62,75.1,114.8,447,0,0,452,0,15
FB6,MC3,2023-06-03T08:30:00Z,22.7,0.49,85.84,0.822,23.6,85.87,0.795,0.59,80.9,98,447,0,0,452,0,15
FB6,MC3,2023-06-03T08:45:00Z,22.7,0.52,85.84,0.812,23.4,85.87,0.792,0.6,84.4,176.5,448,0,0,452,0,15
FB6,MC3,2023-06-03T09:00:00Z,22.6,0.49,85.85,0.823,23,85.88,0.811,0.53,91.6,153.8,448,0,0,452,0,15
FB6,MC3,2023-06-03T09:15:00Z,22.7,0.46,85.86,0.832,23,85.89,0.827,0.48,111.7,189,448,0,0,452,0,15
FB6,MC3,2023-06-03T09:30:00Z,22.6,0.47,85.87,0.83,22.9,85.9,0.825,0.49,105.1,238.4,448,0,0,452,0,15
FB6,MC3,2023-06-03T09:45:00Z,23,0.45,85.86,0.84,23,85.9,0.838,0.45,130.6,126.7,448,0,0,452,0,15
FB6,MC3,2023-06-03T10:00:00Z,22.8,0.46,85.87,0.836,22.9,85.9,0.836,0.46,166.6,126.5,448,0,0,452,0,15
FB6,MC3,2023-06-03T10:15:00Z,22.9,0.43,85.86,0.845,22.9,85.89,0.844,0.43,315.5,250.7,446,0,0,452,0,15
FB6,MC3,2023-06-03T10:30:00Z,23.4,0.49,85.86,0.831,23.6,85.89,0.827,0.5,187.3,270.6,447,0,0,452,0,15
FB6,MC3,2023-06-03T10:45:00Z,23.2,0.49,85.86,0.829,23.4,85.89,0.82,0.52,177.1,198.1,448,0,0,452,0,15
FB6,MC3,2023-06-03T11:00:00Z,22.6,0.37,85.85,0.866,22.9,85.88,0.854,0.41,313.5,145.4,447,0,0,452,0,15
FB6,MC3,2023-06-03T11:15:00Z,23.2,0.44,85.85,0.845,23.8,85.88,0.828,0.51,241,231.1,447,0,0,452,0,15
FB6,MC3,2023-06-03T11:30:00Z,23.1,0.41,85.84,0.853,23.6,85.87,0.833,0.49,155.5,204.5,448,0,0,452,0,15
FB6,MC3,2023-06-03T11:45:00Z,23.3,0.45,85.83,0.843,23.7,85.86,0.827,0.51,215.1,188.2,447,0,0,452,0,15
FB6,MC3,2023-06-03T12:00:00Z,23.2,0.43,85.82,0.85,23.7,85.85,0.832,0.49,164.4,162.8,447,0,0,452,0,15
FB6,MC3,2023-06-03T12:15:00Z,23,0.39,85.81,0.86,23.4,85.84,0.845,0.44,169.4,172.5,448,0,0,453,0,15
FB6,MC3,2023-06-03T12:30:00Z,23,0.39,85.79,0.86,23.4,85.83,0.845,0.44,360.5,228.7,448,0,0,452,0,15
FB6,MC3,2023-06-03T12:45:00Z,23,0.38,85.78,0.866,23.4,85.81,0.851,0.43,391.5,162.2,447,0,0,452,0,15
FB6,MC3,2023-06-03T13:00:00Z,22.7,0.38,85.77,0.863,23.2,85.8,0.843,0.44,411.8,167,447,0,0,452,0,15
FB6,MC3,2023-06-03T13:15:00Z,22.1,0.31,85.75,0.885,22.6,85.78,0.864,0.37,127.8,113.7,448,0,0,453,0,15
FB6,MC3,2023-06-03T13:30:00Z,22.6,0.33,85.74,0.879,23,85.77,0.865,0.38,170.1,166.4,448,0,0,453,0,15
FB6,MC3,2023-06-03T13:45:00Z,22.6,0.34,85.72,0.876,23,85.75,0.857,0.4,177.2,137.5,448,0,0,452,0,15
FB6,MC3,2023-06-03T14:00:00Z,22.4,0.31,85.72,0.885,22.5,85.75,0.876,0.34,97.4,108,448,0,0,453,0,15
FB6,MC3,2023-06-03T14:15:00Z,22.2,0.31,85.69,0.885,22.3,85.73,0.88,0.32,85.9,158.9,449,0,0,453,0,15
FB6,MC3,2023-06-03T14:30:00Z,22.3,0.31,85.71,0.883,22.4,85.74,0.879,0.33,106.9,371.9,448,0,0,452,0,13
FB6,MC3,2023-06-03T14:45:00Z,22.2,0.32,85.73,0.882,22.5,85.76,0.87,0.36,57.3,68.5,449,0,0,453,0,15
FB6,MC3,2023-06-03T15:00:00Z,21.8,0.22,85.7,0.914,22,85.73,0.897,0.27,94.3,192.4,449,0,0,453,0,15
FB6,MC3,2023-06-03T15:15:00Z,22.6,0.3,85.69,0.889,22.6,85.72,0.886,0.31,79.3,111.3,449,0,0,453,0,15
FB6,MC3,2023-06-03T15:30:00Z,22.1,0.28,85.67,0.895,22.4,85.7,0.878,0.33,72.7,166.3,449,0,0,451,0,15
FB6,MC3,2023-06-03T15:45:00Z,21.9,0.27,85.67,0.896,22.2,85.7,0.882,0.32,55.3,97.4,449,0,0,453,0,15
FB6,MC3,2023-06-03T16:00:00Z,21.3,0.19,85.68,0.924,21.7,85.71,0.9,0.26,37.5,43.8,450,0,1,454,0,15
FB6,MC3,2023-06-03T16:15:00Z,20.9,0.12,85.66,0.95,21.3,85.68,0.923,0.2,48.5,56.9,450,0,12,456,0,15
FB6,MC3,2023-06-03T16:30:00Z,20.6,0.12,85.67,0.949,20.9,85.69,0.924,0.19,35.9,43.8,450,0,14,454,0,15
FB6,MC3,2023-06-03T16:45:00Z,20.2,0.1,85.67,0.96,20.5,85.7,0.934,0.16,30.4,36.1,451,0,15,454,0,15
FB6,MC3,2023-06-03T17:00:00Z,20,0.1,85.67,0.958,20.2,85.7,0.936,0.15,26.7,30.6,450,0,15,454,0,15
FB6,MC3,2023-06-03T17:15:00Z,19.9,0.09,85.7,0.962,20.1,85.73,0.94,0.14,21.1,23.3,451,0,15,455,0,15
FB6,MC3,2023-06-03T17:30:00Z,19.8,0.07,85.72,0.971,20,85.75,0.947,0.12,14.1,15.2,451,0,15,456,0,15
FB6,MC3,2023-06-03T17:45:00Z,19.7,0.03,85.73,0.985,19.9,85.76,0.956,0.1,12.8,13,451,0,15,455,0,15
FB6,MC3,2023-06-03T18:00:00Z,19.6,0.03,85.73,0.987,19.8,85.76,0.96,0.09,7.7,7.3,451,0,15,458,0,15
FB6,MC3,2023-06-03T18:15:00Z,19.4,0.02,85.77,0.993,19.6,85.8,0.965,0.08,0,0,452,0,15,457,0,15
FB6,MC3,2023-06-03T18:30:00Z,19.3,0,85.78,1,19.4,85.81,0.973,0.06,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T18:45:00Z,19.1,0,85.79,1,19.2,85.82,0.977,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T19:00:00Z,19,0,85.81,0.999,19.1,85.84,0.98,0.04,0,0,452,0,15,457,0,15
FB6,MC3,2023-06-03T19:15:00Z,18.9,0,85.82,1.001,19,85.84,0.982,0.04,0,0,452,0,15,458,0,15
FB6,MC3,2023-06-03T19:30:00Z,18.9,0,85.84,1.001,19,85.87,0.983,0.04,0,0,453,0,15,458,0,15
FB6,MC3,2023-06-03T19:45:00Z,18.8,0,85.85,1,18.9,85.88,0.987,0.03,0,0,452,0,15,458,0,15
FB6,MC3,2023-06-03T20:00:00Z,18.7,0,85.86,1,18.8,85.88,0.987,0.03,0,0,453,0,15,459,0,15
FB6,MC3,2023-06-03T20:15:00Z,18.6,0,85.87,1,18.7,85.9,0.988,0.03,0,0,453,0,15,460,0,15
FB6,MC3,2023-06-03T20:30:00Z,18.5,0,85.87,0.999,18.6,85.9,0.989,0.02,0,0,453,0,15,460,2,15
FB6,MC3,2023-06-03T20:45:00Z,18.7,0,85.89,0.999,18.6,85.92,0.991,0.02,0,0,452,0,15,458,0,15
FB6,MC3,2023-06-03T21:00:00Z,18.7,0,85.92,1.001,18.7,85.95,0.99,0.02,0,0,453,0,15,458,0,15
FB6,MC3,2023-06-03T21:15:00Z,18.6,0,85.95,1,18.6,85.98,0.991,0.02,0,0,453,0,15,457,0,15
FB6,MC3,2023-06-03T21:30:00Z,18.6,0,85.96,1,18.7,85.99,0.989,0.02,0,0,453,0,15,457,0,15
FB6,MC3,2023-06-03T21:45:00Z,18.5,0,85.96,1.001,18.6,85.99,0.989,0.02,0,0,453,0,15,457,0,15
FB6,MC3,2023-06-03T22:00:00Z,18.4,0,85.96,0.999,18.5,85.99,0.99,0.02,0,0,452,0,15,457,0,15
FB6,MC3,2023-06-03T22:15:00Z,18.6,0.02,85.95,0.991,18.4,85.98,0.986,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-03T22:30:00Z,18.7,0.09,85.93,0.96,18.4,85.96,0.97,0.06,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T22:45:00Z,19,0.17,85.91,0.922,18.6,85.95,0.942,0.12,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T23:00:00Z,19.3,0.23,85.92,0.898,18.8,85.95,0.92,0.17,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-03T23:15:00Z,19.5,0.25,85.9,0.89,19,85.94,0.913,0.19,0,0,451,0,15,454,0,15
FB6,MC3,2023-06-03T23:30:00Z,19.4,0.23,85.89,0.896,19,85.92,0.91,0.2,0,0,450,0,15,454,0,15
FB6,MC3,2023-06-03T23:45:00Z,19,0.19,85.88,0.912,18.9,85.91,0.914,0.19,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T00:00:00Z,18.7,0.14,85.88,0.933,18.7,85.91,0.926,0.16,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T00:15:00Z,18.8,0.14,85.87,0.933,18.7,85.89,0.932,0.15,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T00:30:00Z,18.8,0.17,85.85,0.922,18.6,85.88,0.925,0.16,0,0,451,0,15,454,0,15
FB6,MC3,2023-06-04T00:45:00Z,19.1,0.24,85.84,0.891,18.7,85.87,0.909,0.2,0,0,450,0,15,454,0,15
FB6,MC3,2023-06-04T01:00:00Z,19,0.22,85.82,0.9,18.8,85.85,0.909,0.2,0,0,450,0,15,454,0,15
FB6,MC3,2023-06-04T01:15:00Z,18.7,0.18,85.79,0.919,18.6,85.81,0.918,0.18,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T01:30:00Z,18.7,0.17,85.76,0.922,18.5,85.79,0.924,0.16,0,0,451,0,15,454,0,15
FB6,MC3,2023-06-04T01:45:00Z,18.6,0.19,85.73,0.911,18.6,85.76,0.916,0.18,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T02:00:00Z,18.3,0.16,85.72,0.925,18.3,85.75,0.921,0.17,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T02:15:00Z,18.2,0.14,85.72,0.935,18.2,85.75,0.928,0.15,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T02:30:00Z,18.4,0.13,85.71,0.937,18.2,85.74,0.933,0.14,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T02:45:00Z,18.5,0.11,85.71,0.95,18.4,85.74,0.942,0.12,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T03:00:00Z,18.1,0.07,85.71,0.966,18.2,85.74,0.948,0.11,0,0,451,0,15,455,0,15
FB6,MC3,2023-06-04T03:15:00Z,17.9,0.04,85.72,0.981,18,85.74,0.959,0.08,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T03:30:00Z,17.8,0.01,85.73,0.994,17.9,85.75,0.969,0.06,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T03:45:00Z,18,0,85.75,1,18,85.78,0.979,0.04,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T04:00:00Z,18.1,0,85.77,1,18.1,85.8,0.985,0.03,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T04:15:00Z,18.1,0,85.77,1,18.2,85.8,0.983,0.04,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T04:30:00Z,18.1,0,85.77,1,18.1,85.8,0.983,0.04,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T04:45:00Z,18,0,85.78,1,18,85.81,0.981,0.04,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T05:00:00Z,18,0.01,85.79,0.995,18,85.81,0.977,0.05,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T05:15:00Z,18.1,0.05,85.78,0.975,18,85.81,0.971,0.06,0,0,452,0,15,456,0,15
FB6,MC3,2023-06-04T05:30:00Z,18.1,0.08,85.8,0.963,18,85.83,0.961,0.08,7,3.8,452,0,15,456,0,15
FB6,MC3,2023-06-04T05:45:00Z,18.3,0.1,85.81,0.951,18.1,85.84,0.954,0.1,24.2,23.4,451,0,15,455,0,15
FB6,MC3,2023-06-04T06:00:00Z,18.6,0.12,85.81,0.945,18.6,85.84,0.941,0.13,31.1,48,450,0,15,455,0,15
FB6,MC3,2023-06-04T06:15:00Z,19.7,0.19,85.81,0.919,19.5,85.85,0.929,0.16,38.8,65,450,0,15,454,0,15
FB6,MC3,2023-06-04T06:30:00Z,20.2,0.22,85.84,0.905,20.4,85.87,0.909,0.22,61.2,63.5,450,0,10,454,0,15
FB6,MC3,2023-06-04T06:45:00Z,21,0.32,85.86,0.87,21.3,85.89,0.859,0.36,76.7,119.8,449,0,0,453,0,15
FB6,MC3,2023-06-04T07:00:00Z,22.4,0.53,85.86,0.806,21.7,85.89,0.826,0.45,179.1,100.2,446,0,0,453,0,15
FB6,MC3,2023-06-04T07:15:00Z,22.4,0.56,85.87,0.792,22.8,85.9,0.785,0.6,70.1,66.7,448,0,0,452,0,15
FB6,MC3,2023-06-04T07:30:00Z,22.4,0.55,85.89,0.795,22.6,85.92,0.781,0.6,327.2,81.5,446,0,0,452,0,15
FB6,MC3,2023-06-04T07:45:00Z,22.8,0.62,85.89,0.775,22.6,85.92,0.783,0.59,183.5,100.2,445,0,0,452,0,15
FB6,MC3,2023-06-04T08:00:00Z,23,0.65,85.89,0.769,23.6,85.92,0.761,0.7,113.7,98,446,0,0,452,0,15
FB6,MC3,2023-06-04T08:15:00Z,23.4,0.57,85.9,0.803,23.8,85.93,0.781,0.65,79.3,102.2,447,0,0,452,0,15
FB6,MC3,2023-06-04T08:30:00Z,23.6,0.59,85.89,0.796,23.8,85.93,0.786,0.63,83.9,102.5,447,0,0,452,0,15
FB6,MC3,2023-06-04T08:45:00Z,23.7,0.58,85.9,0.801,23.7,85.94,0.798,0.59,100.5,222.8,447,0,0,452,0,15
FB6,MC3,2023-06-04T09:00:00Z,23.4,0.55,85.91,0.809,23.2,85.94,0.813,0.53,109.5,157.8,448,0,0,452,0,15
FB6,MC3,2023-06-04T09:15:00Z,22.4,0.4,85.91,0.852,22,85.95,0.86,0.37,117,164.4,448,0,0,452,0,15
FB6,MC3,2023-06-04T09:30:00Z,22.6,0.37,85.93,0.864,22.4,85.96,0.867,0.36,88.1,165.2,449,0,0,453,0,15
FB6,MC3,2023-06-04T09:45:00Z,22.3,0.3,85.93,0.89,22.1,85.96,0.888,0.3,114.3,137,448,0,0,453,0,15
FB6,MC3,2023-06-04T10:00:00Z,22.5,0.25,85.92,0.907,22.4,85.95,0.903,0.26,123,133.3,449,0,0,453,0,15
FB6,MC3,2023-06-04T10:15:00Z,22.8,0.27,85.91,0.902,22.7,85.94,0.899,0.28,235.8,180.9,449,0,0,453,0,15
FB6,MC3,2023-06-04T10:30:00Z,22.1,0.19,85.91,0.927,22,85.95,0.919,0.21,100.7,97.6,449,0,0,454,0,15
FB6,MC3,2023-06-04T10:45:00Z,22.1,0.21,85.92,0.92,22,85.95,0.917,0.22,53.8,52,450,0,0,454,0,15
FB6,MC3,2023-06-04T11:00:00Z,21.3,0.12,85.93,0.954,21.2,85.96,0.941,0.15,89,89.5,450,0,12,454,0,15
FB6,MC3,2023-06-04T11:15:00Z,21.4,0.12,85.94,0.953,21.4,85.97,0.94,0.15,82.4,96.3,450,0,12,454,0,15
FB6,MC3,2023-06-04T11:30:00Z,21.3,0.1,85.93,0.961,21.2,85.96,0.95,0.13,105.3,115.2,450,0,13,454,0,15
FB6,MC3,2023-06-04T11:45:00Z,22.2,0.21,85.91,0.922,22.1,85.94,0.916,0.22,196.1,157.8,449,0,0,453,0,15
FB6,MC3,2023-06-04T12:00:00Z,22.1,0.2,85.91,0.923,22,85.94,0.918,0.22,71.8,69.8,449,0,0,454,0,15
FB6,MC3,2023-06-04T12:15:00Z,21.7,0.23,85.9,0.909,21.7,85.93,0.904,0.25,39,35.2,450,0,0,454,0,15
FB6,MC3,2023-06-04T12:30:00Z,21.3,0.17,85.88,0.931,21.7,85.91,0.911,0.23,234.9,129.5,449,0,1,453,0,15
FB6,MC3,2023-06-04T12:45:00Z,22.5,0.33,85.86,0.878,22.8,85.89,0.869,0.36,165.7,142.6,448,0,0,452,0,15
FB6,MC3,2023-06-04T13:00:00Z,23,0.36,85.83,0.872,23.5,85.87,0.853,0.43,432.7,191.7,448,0,0,452,0,15
FB6,MC3,2023-06-04T13:15:00Z,23.7,0.47,85.81,0.839,24.1,85.84,0.824,0.53,210.8,123.6,448,0,0,452,0,14
FB6,MC3,2023-06-04T13:30:00Z,23.7,0.5,85.8,0.828,23.4,85.83,0.83,0.49,151.8,146.5,448,0,0,452,0,15
FB6,MC3,2023-06-04T13:45:00Z,23.7,0.51,85.78,0.825,23.4,85.81,0.839,0.46,61.3,64.1,448,0,0,452,0,15
FB6,MC3,2023-06-04T14:00:00Z,22.7,0.35,85.79,0.872,23,85.82,0.86,0.39,25.1,26.2,449,0,0,456,0,15
FB6,MC3,2023-06-04T14:15:00Z,20.5,0.18,85.79,0.924,21.3,85.81,0.893,0.27,11.2,11.9,631,12,14,889,14,15
FB6,MC3,2023-06-04T14:30:00Z,18.2,0.03,85.81,0.985,18.8,85.84,0.942,0.12,4.9,7,612,15,15,815,15,15
FB6,MC3,2023-06-04T14:45:00Z,17.6,0.01,85.83,0.994,18,85.86,0.961,0.08,3.5,4.9,825,15,15,1004,15,15
FB6,MC3,2023-06-04T15:00:00Z,17.4,0,85.82,1,17.6,85.85,0.973,0.05,7.1,8.2,700,15,15,885,15,15
FB6,MC3,2023-06-04T15:15:00Z,17.7,0,85.76,0.999,17.8,85.79,0.986,0.03,13.2,14.6,594,15,15,815,15,15
FB6,MC3,2023-06-04T15:30:00Z,18.1,0,85.72,1,18.1,85.75,0.991,0.02,50,59,577,15,15,754,15,15
FB6,MC3,2023-06-04T15:45:00Z,18.8,0,85.77,1,19,85.8,0.995,0.01,72.5,89.7,558,15,15,770,15,15
FB6,MC3,2023-06-04T16:00:00Z,18.6,0,85.76,0.999,18.7,85.79,0.996,0.01,31.9,35.5,545,15,15,727,15,15
FB6,MC3,2023-06-04T16:15:00Z,18.7,0,85.8,1.001,18.7,85.83,0.997,0.01,19.8,24,540,15,15,721,15,15
FB6,MC3,2023-06-04T16:30:00Z,18.7,0,85.8,1.001,18.7,85.83,0.997,0.01,15.7,20.3,541,15,15,700,15,15
FB6,MC3,2023-06-04T16:45:00Z,18.7,0,85.81,1.001,18.6,85.84,0.998,0,11.5,13.9,538,15,15,670,15,15
FB6,MC3,2023-06-04T17:00:00Z,18.6,0,85.83,1,18.5,85.85,0.998,0,3.7,3.7,535,15,15,655,15,15
FB6,MC3,2023-06-04T17:15:00Z,18.5,0,85.84,0.999,18.5,85.87,0.998,0,0,0,518,15,15,663,15,15
FB6,MC3,2023-06-04T17:30:00Z,18.3,0,85.81,0.999,18.2,85.84,0.999,0,0,0,515,15,15,656,15,15
FB6,MC3,2023-06-04T17:45:00Z,18.3,0,85.84,0.999,18.1,85.86,0.999,0,0,0,510,15,15,642,15,15
FB6,MC3,2023-06-04T18:00:00Z,18.3,0.02,85.86,0.992,18,85.89,0.997,0.01,0,0,506,15,15,630,15,15
FB6,MC3,2023-06-04T18:15:00Z,18.3,0.01,85.87,0.993,18,85.9,0.996,0.01,0,0,505,15,15,633,15,15
FB6,MC3,2023-06-04T18:30:00Z,18.4,0,85.89,1,18.2,85.92,0.996,0.01,0,0,509,15,15,623,15,15
FB6,MC3,2023-06-04T18:45:00Z,18.5,0,85.9,1,18.4,85.93,0.998,0.01,0,0,507,15,15,620,15,15
FB6,MC3,2023-06-04T19:00:00Z,18.4,0,85.89,1,18.4,85.92,0.999,0,0,0,505,15,15,618,15,15
FB6,MC3,2023-06-04T19:15:00Z,18.5,0,85.9,1,18.4,85.93,1,0,0,0,502,15,15,620,15,15
FB6,MC3,2023-06-04T19:30:00Z,18.6,0,85.94,1,18.4,85.97,0.999,0,0,0,507,15,15,728,15,15
FB6,MC3,2023-06-04T19:45:00Z,18.5,0,85.96,1,18.4,85.99,1,0,0,0,550,15,15,785,15,15
FB6,MC3,2023-06-04T20:00:00Z,18.3,0,85.98,1,18.3,86.01,1.001,0,0,0,558,15,15,751,15,15
FB6,MC3,2023-06-04T20:15:00Z,18.1,0,86.02,1,18.1,86.04,1.001,0,0,0,554,15,15,763,15,15
FB6,MC3,2023-06-04T20:30:00Z,18,0,86.03,0.999,18,86.06,1,0,0,0,718,15,15,1000,15,15
FB6,MC3,2023-06-04T20:45:00Z,18.1,0,86.08,1,18.1,86.11,1,0,0,0,859,15,15,994,15,15
FB6,MC3,2023-06-04T21:00:00Z,17.8,0,86.1,1.001,17.8,86.13,0.999,0,0,0,688,15,15,943,15,15
