Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV1,MC2,2024-01-11T08:00:00Z,1,18.2,0,85.74,85.77,18,0.06,0.971,180.9,455,15,0,140.6,0,15,458
TV1,MC2,2024-01-11T08:15:00Z,0.985,18.6,0.03,85.76,85.79,18.5,0.11,0.949,126.7,455,15,0,183.7,0,15,457
TV1,MC2,2024-01-11T08:30:00Z,0.966,19,0.07,85.76,85.79,19,0.16,0.926,264.2,452,15,0,254,0,15,455
TV1,MC2,2024-01-11T08:45:00Z,0.949,19.4,0.12,85.77,85.8,19.1,0.19,0.916,486.9,450,15,0,251.2,0,15,455
TV1,MC2,2024-01-11T09:00:00Z,0.921,20.1,0.19,85.77,85.8,19.6,0.23,0.899,584.8,449,2,0,302.3,0,15,454
TV1,MC2,2024-01-11T09:15:00Z,0.909,20.2,0.21,85.77,85.8,19.8,0.26,0.885,635,448,0,0,441.5,0,15,453
TV1,MC2,2024-01-11T09:30:00Z,0.891,20.6,0.26,85.76,85.79,20.3,0.32,0.866,676.4,447,0,0,641.6,0,15,452
TV1,MC2,2024-01-11T09:45:00Z,0.89,20.4,0.26,85.77,85.79,20.4,0.34,0.857,721.1,448,0,0,684.8,0,15,452
TV1,MC2,2024-01-11T10:00:00Z,0.903,20.2,0.23,85.76,85.79,20.2,0.32,0.867,702,447,0,0,676.2,0,15,451
TV1,MC2,2024-01-11T10:15:00Z,0.879,21.2,0.3,85.75,85.78,21.2,0.38,0.848,798.2,446,0,0,774.4,0,15,450
TV1,MC2,2024-01-11T10:30:00Z,0.882,21,0.29,85.76,85.79,21,0.37,0.851,380.1,448,5,0,330.7,0,11,451
TV1,MC2,2024-01-11T10:45:00Z,0.892,20.5,0.26,85.75,85.78,20.6,0.35,0.857,171.9,451,9,0,122.7,0,15,452
TV1,MC2,2024-01-11T11:00:00Z,0.926,19.6,0.17,85.75,85.78,19.8,0.27,0.882,133.5,452,15,0,86.1,0,15,453
TV1,MC2,2024-01-11T11:15:00Z,0.933,20,0.16,85.74,85.77,19.9,0.25,0.891,492.6,449,8,0,308,0,15,451
TV1,MC2,2024-01-11T11:30:00Z,0.912,20.5,0.21,85.72,85.75,20.4,0.3,0.876,647.6,448,3,0,418.2,0,15,452
TV1,MC2,2024-01-11T11:45:00Z,0.894,21.1,0.26,85.71,85.73,21,0.35,0.861,623.8,447,0,0,410.2,0,15,451
TV1,MC2,2024-01-11T12:00:00Z,0.87,21.3,0.33,85.69,85.72,21.1,0.39,0.845,815,446,0,0,384.5,0,15,451
TV1,MC2,2024-01-11T12:15:00Z,0.888,20.7,0.27,85.68,85.71,20.7,0.36,0.854,335.6,450,3,0,260.4,0,15,451
TV1,MC2,2024-01-11T12:30:00Z,0.892,20.7,0.26,85.65,85.68,20.6,0.34,0.859,817,447,0,0,519.7,0,11,451
TV1,MC2,2024-01-11T12:45:00Z,0.884,20.9,0.29,85.63,85.66,21,0.37,0.851,834.8,446,0,0,401.4,0,5,449
TV1,MC2,2024-01-11T13:00:00Z,0.88,21,0.3,85.61,85.64,21,0.38,0.848,700.2,447,0,0,533.6,0,2,447
TV1,MC2,2024-01-11T13:15:00Z,0.87,21,0.32,85.59,85.62,21.1,0.41,0.835,549.9,448,0,0,581.7,0,0,447
TV1,MC2,2024-01-11T13:30:00Z,0.84,21.4,0.41,85.57,85.6,21.7,0.5,0.807,461.1,448,0,0,591.4,0,0,445
TV1,MC2,2024-01-11T13:45:00Z,0.842,21.3,0.4,85.56,85.59,21.7,0.51,0.803,292.8,448,0,0,499.9,0,0,447
TV1,MC2,2024-01-11T14:00:00Z,0.848,21.1,0.38,85.55,85.58,21.5,0.48,0.811,211.5,450,2,0,325.9,0,0,449
TV1,MC2,2024-01-11T14:15:00Z,0.838,21.5,0.42,85.53,85.56,21.8,0.51,0.804,275.6,449,0,0,557.7,0,0,445
TV1,MC2,2024-01-11T14:30:00Z,0.854,21.3,0.37,85.52,85.56,21.5,0.46,0.819,190.4,451,9,0,129.5,0,1,450
TV1,MC2,2024-01-11T14:45:00Z,0.892,20.1,0.25,85.53,85.56,20.3,0.35,0.852,123.6,451,15,0,96.1,0,15,451
TV1,MC2,2024-01-11T15:00:00Z,0.908,20,0.22,85.52,85.55,20.2,0.32,0.865,129.1,451,15,0,192.1,0,13,449
TV1,MC2,2024-01-11T15:15:00Z,0.882,20.5,0.28,85.5,85.53,20.9,0.4,0.839,107.7,451,15,0,345.5,0,0,447
TV1,MC2,2024-01-11T15:30:00Z,0.859,20.9,0.35,85.5,85.52,21.5,0.48,0.812,152.5,449,5,0,380.1,0,0,447
TV1,MC2,2024-01-11T15:45:00Z,0.873,21,0.31,85.5,85.53,21.4,0.44,0.828,143.7,451,7,0,169.7,0,1,450
TV1,MC2,2024-01-11T16:00:00Z,0.903,20.4,0.23,85.51,85.54,20.7,0.36,0.853,55.8,452,15,0,45.6,0,15,452
TV1,MC2,2024-01-11T16:15:00Z,0.924,20,0.18,85.51,85.54,20.2,0.3,0.874,44.1,453,15,0,39.9,0,15,452
TV1,MC2,2024-01-11T16:30:00Z,0.933,19.8,0.15,85.51,85.54,19.9,0.27,0.884,42.5,453,15,0,33.3,0,15,453
TV1,MC2,2024-01-11T16:45:00Z,0.936,19.8,0.15,85.52,85.55,19.9,0.26,0.887,55.7,453,15,0,43.6,0,15,453
TV1,MC2,2024-01-11T17:00:00Z,0.948,19.6,0.12,85.52,85.55,19.7,0.24,0.896,34.6,454,15,0,27.8,0,15,454
TV1,MC2,2024-01-11T17:15:00Z,0.96,19.3,0.09,85.53,85.56,19.5,0.21,0.906,11.9,454,15,0,8.6,0,15,454
TV1,MC2,2024-01-11T17:30:00Z,0.96,19.2,0.09,85.53,85.56,19.4,0.21,0.905,5.5,455,15,0,3.1,0,15,454
TV1,MC2,2024-01-11T17:45:00Z,0.96,19.1,0.09,85.55,85.58,19.3,0.21,0.906,0,455,15,0,0,0,15,454
TV1,MC2,2024-01-11T18:00:00Z,0.967,18.9,0.07,85.57,85.59,19.1,0.19,0.914,0,455,15,0,0,0,15,455
TV1,MC2,2024-01-11T18:15:00Z,0.978,18.8,0.05,85.58,85.61,19,0.17,0.924,0,456,15,0,0,0,15,456
TV1,MC2,2024-01-11T18:30:00Z,0.988,18.7,0.03,85.6,85.62,18.9,0.14,0.936,0,457,15,0,0,0,15,456
TV1,MC2,2024-01-11T18:45:00Z,0.987,18.8,0.03,85.62,85.65,18.8,0.13,0.939,0,456,15,0,0,0,15,456
TV1,MC2,2024-01-11T19:00:00Z,0.981,18.8,0.04,85.63,85.66,18.8,0.13,0.938,0,458,15,0,0,0,15,457
TV1,MC2,2024-01-11T19:15:00Z,0.991,18.4,0.02,85.64,85.66,18.5,0.12,0.942,0,458,15,0,0,0,15,457
TV1,MC2,2024-01-11T19:30:00Z,0.991,18.4,0.02,85.64,85.67,18.6,0.13,0.941,0,458,15,0,0,0,15,457
TV1,MC2,2024-01-11T19:45:00Z,0.991,18.2,0.02,85.65,85.68,18.3,0.12,0.942,0,460,15,0,0,0,15,456
TV1,MC2,2024-01-11T20:00:00Z,0.999,17.8,0,85.66,85.69,17.8,0.09,0.954,0,462,15,15,0,0,15,456
TV1,MC2,2024-01-11T20:15:00Z,0.999,17.6,0,85.68,85.7,17.6,0.08,0.96,0,469,15,15,0,0,15,455
TV1,MC2,2024-01-11T20:30:00Z,1,17.3,0,85.7,85.73,17.2,0.06,0.968,0,476,15,15,0,0,15,458
TV1,MC2,2024-01-11T20:45:00Z,1,17.1,0,85.71,85.74,17.1,0.05,0.973,0,483,15,15,0,8,15,462
TV1,MC2,2024-01-11T21:00:00Z,1,17,0,85.7,85.73,17,0.04,0.977,0,490,15,15,0,15,15,467
TV1,MC2,2024-01-11T21:15:00Z,1,17.1,0,85.69,85.72,17.2,0.04,0.98,0,491,15,15,0,15,15,465
TV1,MC2,2024-01-11T21:30:00Z,1,17.4,0,85.69,85.72,17.4,0.04,0.979,0,494,15,15,0,15,15,466
TV1,MC2,2024-01-11T21:45:00Z,0.999,17.4,0,85.69,85.72,17.4,0.05,0.975,0,497,15,15,0,15,15,467
TV1,MC2,2024-01-11T22:00:00Z,1,17.2,0,85.69,85.72,17.2,0.05,0.974,0,503,15,15,0,15,15,472
TV1,MC2,2024-01-11T22:15:00Z,1,17,0,85.68,85.71,17,0.04,0.978,0,510,15,15,0,15,15,478
TV1,MC2,2024-01-11T22:30:00Z,1,16.9,0,85.69,85.72,17,0.04,0.979,0,517,15,15,0,15,15,484
TV1,MC2,2024-01-11T22:45:00Z,1,16.7,0,85.67,85.7,16.7,0.04,0.981,0,525,15,15,0,15,15,490
TV1,MC2,2024-01-11T23:00:00Z,1,16.5,0,85.66,85.69,16.5,0.03,0.983,0,534,15,15,0,15,15,499
TV1,MC2,2024-01-11T23:15:00Z,1,16.6,0,85.66,85.69,16.6,0.02,0.988,0,544,15,15,0,15,15,508
TV1,MC2,2024-01-11T23:30:00Z,1,16.8,0,85.66,85.69,16.8,0.02,0.991,0,552,15,15,0,15,15,514
TV1,MC2,2024-01-11T23:45:00Z,1,16.9,0,85.64,85.67,16.9,0.02,0.991,0,555,15,15,0,15,15,514
TV1,MC2,2024-01-12T00:00:00Z,1,17,0,85.63,85.66,16.9,0.01,0.993,0,562,15,15,0,15,15,515
TV1,MC2,2024-01-12T00:15:00Z,1,16.9,0,85.61,85.64,16.8,0.01,0.994,0,565,15,15,0,15,15,517
TV1,MC2,2024-01-12T00:30:00Z,0.999,16.8,0,85.59,85.62,16.7,0.01,0.994,0,565,15,15,0,15,15,513
TV1,MC2,2024-01-12T00:45:00Z,1,17,0,85.58,85.6,16.9,0.01,0.995,0,563,15,15,0,15,15,509
TV1,MC2,2024-01-12T01:00:00Z,1,17,0,85.56,85.59,17,0.01,0.997,0,561,15,15,0,15,15,503
TV1,MC2,2024-01-12T01:15:00Z,1,17.1,0,85.56,85.59,17,0.01,0.996,0,560,15,15,0,15,15,499
TV1,MC2,2024-01-12T01:30:00Z,1,17,0,85.55,85.58,17,0.01,0.995,0,559,15,15,0,15,15,495
TV1,MC2,2024-01-12T01:45:00Z,1,17,0,85.54,85.56,17,0.01,0.995,0,561,15,15,0,15,15,496
TV1,MC2,2024-01-12T02:00:00Z,1.001,17,0,85.53,85.56,17,0.01,0.996,0,564,15,15,0,15,15,498
TV1,MC2,2024-01-12T02:15:00Z,1,16.9,0,85.53,85.55,16.9,0.01,0.996,0,565,15,15,0,15,15,500
TV1,MC2,2024-01-12T02:30:00Z,1,16.9,0,85.52,85.55,16.9,0.01,0.997,0,565,15,15,0,15,15,496
TV1,MC2,2024-01-12T02:45:00Z,0.999,16.9,0,85.51,85.54,16.9,0,0.997,0,565,15,15,0,15,15,494
TV1,MC2,2024-01-12T03:00:00Z,1,16.8,0,85.51,85.54,16.8,0.01,0.997,0,569,15,15,0,15,15,499
TV1,MC2,2024-01-12T03:15:00Z,0.999,16.9,0,85.51,85.54,16.8,0,0.999,0,576,15,15,0,15,15,509
TV1,MC2,2024-01-12T03:30:00Z,1.001,16.7,0,85.51,85.55,16.7,0.01,0.997,0,586,15,15,0,15,15,519
TV1,MC2,2024-01-12T03:45:00Z,1,16.4,0,85.52,85.55,16.4,0.01,0.996,0,593,15,15,0,15,15,525
TV1,MC2,2024-01-12T04:00:00Z,0.999,16.4,0,85.52,85.55,16.4,0,0.999,0,602,15,15,0,15,15,530
TV1,MC2,2024-01-12T04:15:00Z,1.001,16.4,0,85.52,85.55,16.5,0,0.999,0,616,15,15,0,15,15,541
TV1,MC2,2024-01-12T04:30:00Z,1.001,16.2,0,85.53,85.55,16.3,0,1,0,626,15,15,0,15,15,549
TV1,MC2,2024-01-12T04:45:00Z,1,16.1,0,85.52,85.55,16.1,0,1,0,637,15,15,0,15,15,560
TV1,MC2,2024-01-12T05:00:00Z,1,16,0,85.52,85.55,16,0,0.999,0,646,15,15,0,15,15,567
TV1,MC2,2024-01-12T05:15:00Z,1,16,0,85.52,85.55,16,0,1,0,656,15,15,0,15,15,572
TV1,MC2,2024-01-12T05:30:00Z,1,15.9,0,85.54,85.56,15.9,0,1,0,665,15,15,0,15,15,581
TV1,MC2,2024-01-12T05:45:00Z,1,15.8,0,85.56,85.59,15.8,0,1,0,672,15,15,0,15,15,587
TV1,MC2,2024-01-12T06:00:00Z,0.999,15.8,0,85.58,85.61,15.7,0,0.999,0,675,15,15,0,15,15,588
TV1,MC2,2024-01-12T06:15:00Z,1.001,15.7,0,85.59,85.62,15.7,0,1.001,9.2,678,15,15,5.1,15,15,589
TV1,MC2,2024-01-12T06:30:00Z,1,15.7,0,85.61,85.64,15.7,0,1,17,683,15,15,12.6,15,15,593
TV1,MC2,2024-01-12T06:45:00Z,1,15.8,0,85.62,85.65,15.8,0,1,29.7,683,15,15,18.1,15,15,597
TV1,MC2,2024-01-12T07:00:00Z,0.999,16.3,0,85.63,85.66,16.2,0,1,52,671,15,15,22.9,15,15,596
TV1,MC2,2024-01-12T07:15:00Z,1.001,16.6,0,85.65,85.68,16.4,0,0.999,52,656,15,15,25.3,15,15,592
TV1,MC2,2024-01-12T07:30:00Z,0.999,17,0,85.68,85.7,16.8,0,1,42.3,650,15,15,28.2,15,15,586
TV1,MC2,2024-01-12T07:45:00Z,1,17.3,0,85.68,85.71,17.1,0,1,52.2,634,15,15,31.7,15,15,577
TV1,MC2,2024-01-12T08:00:00Z,1,18,0,85.7,85.73,17.5,0,1.001,189.9,585,15,15,151.8,15,15,554
TV1,MC2,2024-01-12T08:15:00Z,0.999,19,0,85.71,85.74,18.4,0.01,0.995,98,546,15,15,295.9,15,15,511
TV1,MC2,2024-01-12T08:30:00Z,0.974,19.6,0.06,85.72,85.75,19.3,0.08,0.966,292.6,489,15,15,273.7,15,15,475
TV1,MC2,2024-01-12T08:45:00Z,0.946,20.4,0.13,85.73,85.76,19.9,0.17,0.926,354.1,454,15,11,211.7,7,15,456
TV1,MC2,2024-01-12T09:00:00Z,0.936,20.8,0.16,85.74,85.77,20.2,0.19,0.918,182.4,453,15,0,124.3,0,15,455
TV1,MC2,2024-01-12T09:15:00Z,0.947,20.3,0.13,85.75,85.77,20.1,0.2,0.914,177.2,453,15,0,127.8,0,15,455
TV1,MC2,2024-01-12T09:30:00Z,0.947,20.4,0.13,85.75,85.78,20.2,0.2,0.913,130.2,453,15,0,90.8,0,15,455
TV1,MC2,2024-01-12T09:45:00Z,0.931,20.7,0.17,85.75,85.78,20.4,0.23,0.903,429.6,450,13,0,358.9,0,15,454
TV1,MC2,2024-01-12T10:00:00Z,0.904,21.3,0.24,85.75,85.77,21.4,0.33,0.87,427.6,451,4,0,379.6,0,15,452
TV1,MC2,2024-01-12T10:15:00Z,0.901,21.4,0.25,85.74,85.77,21.6,0.36,0.859,242.8,451,15,0,186.6,0,15,453
TV1,MC2,2024-01-12T10:30:00Z,0.903,21.6,0.25,85.73,85.76,21.4,0.32,0.873,200.3,451,15,0,141.2,0,15,453
TV1,MC2,2024-01-12T10:45:00Z,0.907,21.8,0.24,85.71,85.74,21.6,0.32,0.877,266.2,451,15,0,202.9,0,15,453
TV1,MC2,2024-01-12T11:00:00Z,0.908,21.7,0.24,85.7,85.73,21.8,0.35,0.868,149,453,15,0,101.8,0,15,453
TV1,MC2,2024-01-12T11:15:00Z,0.932,21.1,0.17,85.69,85.72,21.1,0.28,0.887,70.3,454,15,0,48.2,0,15,454
TV1,MC2,2024-01-12T11:30:00Z,0.952,20.5,0.12,85.68,85.71,20.6,0.23,0.903,79.1,454,15,0,55.1,0,15,455
TV1,MC2,2024-01-12T11:45:00Z,0.962,20.4,0.09,85.66,85.69,20.5,0.21,0.912,123.6,454,15,0,89.7,0,15,454
TV1,MC2,2024-01-12T12:00:00Z,0.96,20.3,0.1,85.65,85.68,20.4,0.22,0.91,82,454,15,0,55.8,0,15,455
TV1,MC2,2024-01-12T12:15:00Z,0.973,20,0.06,85.63,85.66,20.1,0.18,0.924,139.3,454,15,0,99.8,0,15,455
TV1,MC2,2024-01-12T12:30:00Z,0.973,19.9,0.06,85.6,85.63,20.1,0.18,0.921,98.7,455,15,0,67.4,0,15,455
TV1,MC2,2024-01-12T12:45:00Z,0.976,19.8,0.05,85.58,85.61,19.9,0.17,0.926,54.6,455,15,0,34.1,0,15,456
TV1,MC2,2024-01-12T13:00:00Z,0.989,19.5,0.03,85.57,85.6,19.7,0.15,0.935,56.9,467,15,9,38.3,2,15,456
TV1,MC2,2024-01-12T13:15:00Z,0.989,19.4,0.03,85.55,85.58,19.6,0.15,0.936,95.9,455,15,6,63.9,0,15,456
TV1,MC2,2024-01-12T13:30:00Z,0.985,19.6,0.03,85.54,85.57,19.8,0.15,0.933,101.4,461,15,11,67.9,4,15,458
TV1,MC2,2024-01-12T13:45:00Z,0.983,19.6,0.04,85.52,85.55,19.8,0.15,0.934,106.8,456,15,0,72.1,0,15,456
TV1,MC2,2024-01-12T14:00:00Z,0.986,19.6,0.03,85.51,85.54,19.7,0.15,0.937,148.7,454,15,0,121.6,0,15,454
TV1,MC2,2024-01-12T14:15:00Z,0.977,19.8,0.05,85.5,85.53,19.9,0.17,0.927,117,455,15,0,90.3,0,15,455
TV1,MC2,2024-01-12T14:30:00Z,0.986,19.5,0.03,85.5,85.53,19.7,0.15,0.935,73.8,455,15,0,51.1,0,15,456
TV1,MC2,2024-01-12T14:45:00Z,0.98,19.5,0.04,85.51,85.53,19.6,0.16,0.932,93.4,455,15,0,70.5,0,15,455
TV1,MC2,2024-01-12T15:00:00Z,0.974,19.7,0.06,85.5,85.53,19.8,0.17,0.927,94.7,455,15,0,66.1,0,15,455
TV1,MC2,2024-01-12T15:15:00Z,0.971,19.8,0.07,85.51,85.54,19.9,0.18,0.922,94.3,455,15,0,75.1,0,15,455
