Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count
ET4,MC1,2024-01-02T10:30:00Z,88.25,0.898,18.8,0.22,88.21,0.923,0.17,18.6,87.3,0,15,453,15,0,457
ET4,MC1,2024-01-02T10:45:00Z,88.23,0.894,19.1,0.23,88.2,0.924,0.17,18.8,89.2,0,15,454,15,0,457
ET4,MC1,2024-01-02T11:00:00Z,88.22,0.916,18.9,0.18,88.18,0.94,0.13,18.7,68.5,0,15,454,15,0,456
ET4,MC1,2024-01-02T11:15:00Z,88.2,0.918,18.9,0.18,88.16,0.942,0.12,18.7,60.1,0,15,454,15,0,457
ET4,MC1,2024-01-02T11:30:00Z,88.16,0.916,19.1,0.19,88.13,0.941,0.13,19,68.1,0,15,454,15,0,457
ET4,MC1,2024-01-02T11:45:00Z,88.13,0.904,19.2,0.21,88.1,0.924,0.17,19.2,76.5,0,15,453,15,0,457
ET4,MC1,2024-01-02T12:00:00Z,88.11,0.877,19.7,0.28,88.08,0.896,0.24,19.6,48.7,0,15,453,15,0,457
ET4,MC1,2024-01-02T12:15:00Z,88.1,0.875,19.8,0.29,88.06,0.897,0.24,19.8,63.9,0,15,453,15,0,456
ET4,MC1,2024-01-02T12:30:00Z,88.08,0.87,20.1,0.31,88.04,0.894,0.25,20,83.9,0,15,453,15,0,456
ET4,MC1,2024-01-02T12:45:00Z,88.06,0.891,19.8,0.25,88.02,0.913,0.2,19.6,83.7,0,15,453,15,0,456
ET4,MC1,2024-01-02T13:00:00Z,88.04,0.91,19.8,0.21,88,0.934,0.15,19.6,60.2,0,15,453,15,0,456
ET4,MC1,2024-01-02T13:15:00Z,88.01,0.895,20,0.24,87.98,0.923,0.18,19.7,53.5,0,15,453,15,0,456
ET4,MC1,2024-01-02T13:30:00Z,88,0.875,20.3,0.3,87.97,0.909,0.21,19.9,45.2,0,15,453,15,0,456
ET4,MC1,2024-01-02T13:45:00Z,88,0.864,20.3,0.32,87.97,0.897,0.24,20,37.4,0,15,453,15,0,456
ET4,MC1,2024-01-02T14:00:00Z,88,0.862,20.5,0.33,87.96,0.894,0.25,20.1,70.3,0,15,453,15,0,456
ET4,MC1,2024-01-02T14:15:00Z,87.98,0.866,20.4,0.32,87.95,0.897,0.24,20.2,45.4,0,15,453,15,0,455
ET4,MC1,2024-01-02T14:30:00Z,87.95,0.851,20.7,0.36,87.92,0.883,0.28,20.4,63.4,0,15,453,15,0,455
ET4,MC1,2024-01-02T14:45:00Z,87.95,0.873,20.6,0.31,87.92,0.902,0.23,20.3,46.1,0,15,453,15,0,456
ET4,MC1,2024-01-02T15:00:00Z,87.94,0.884,20.5,0.28,87.91,0.913,0.21,20.2,145.2,0,15,453,15,0,458
ET4,MC1,2024-01-02T15:15:00Z,87.95,0.939,19.7,0.14,87.9,0.946,0.12,19.8,30.8,8,15,460,15,14,461
ET4,MC1,2024-01-02T15:30:00Z,87.94,0.988,19,0.03,87.9,0.99,0.02,19.2,34.6,0,15,456,15,6,459
ET4,MC1,2024-01-02T15:45:00Z,87.93,0.981,18.9,0.04,87.9,0.99,0.02,19,30,0,15,456,15,1,460
ET4,MC1,2024-01-02T16:00:00Z,87.93,0.987,18.8,0.03,87.89,0.994,0.01,18.9,31.3,0,15,456,15,0,459
ET4,MC1,2024-01-02T16:15:00Z,87.93,0.986,18.7,0.03,87.89,0.996,0.01,18.8,28,0,15,455,15,0,459
ET4,MC1,2024-01-02T16:30:00Z,87.93,0.982,18.7,0.04,87.89,0.994,0.01,18.8,21.8,0,15,455,15,0,459
ET4,MC1,2024-01-02T16:45:00Z,87.93,0.986,18.6,0.03,87.89,0.995,0.01,18.6,16.7,0,15,456,15,0,460
ET4,MC1,2024-01-02T17:00:00Z,87.93,0.987,18.5,0.03,87.89,0.996,0.01,18.6,12.6,0,15,456,15,0,460
ET4,MC1,2024-01-02T17:15:00Z,87.95,0.988,18.4,0.03,87.91,0.998,0,18.5,4.8,0,15,456,15,6,463
ET4,MC1,2024-01-02T17:30:00Z,87.96,0.997,18.2,0.01,87.92,1,0,18.4,0,12,15,526,15,15,595
ET4,MC1,2024-01-02T17:45:00Z,87.96,1,18,0,87.93,1,0,18.2,0,15,15,617,15,15,643
ET4,MC1,2024-01-02T18:00:00Z,87.99,1,18,0,87.95,1,0,18.2,0,15,15,571,15,15,601
ET4,MC1,2024-01-02T18:15:00Z,88,1.001,17.9,0,87.96,1,0,18.1,0,15,15,605,15,15,645
ET4,MC1,2024-01-02T18:30:00Z,88.02,1,17.9,0,87.98,1,0,18,0,15,15,580,15,15,605
ET4,MC1,2024-01-02T18:45:00Z,88.02,1,17.8,0,87.99,1,0,17.9,0,15,15,554,15,15,566
ET4,MC1,2024-01-02T19:00:00Z,88.03,1.001,17.8,0,87.99,1,0,17.9,0,15,15,663,15,15,645
ET4,MC1,2024-01-02T19:15:00Z,88.05,1,17.8,0,88.01,1,0,17.9,0,15,15,594,15,15,676
ET4,MC1,2024-01-02T19:30:00Z,88.07,1.001,17.8,0,88.03,1,0,17.9,0,15,15,572,15,15,578
ET4,MC1,2024-01-02T19:45:00Z,88.08,1,17.6,0,88.04,1,0,17.7,0,15,15,653,15,15,705
ET4,MC1,2024-01-02T20:00:00Z,88.11,1,17.6,0,88.07,0.999,0,17.8,0,15,15,673,15,15,623
ET4,MC1,2024-01-02T20:15:00Z,88.11,1,17.6,0,88.07,1,0,17.7,0,15,15,727,15,15,763
ET4,MC1,2024-01-02T20:30:00Z,88.14,1,17.6,0,88.1,1,0,17.7,0,15,15,631,15,15,613
ET4,MC1,2024-01-02T20:45:00Z,88.14,1,17.5,0,88.1,1,0,17.6,0,15,15,599,15,15,603
ET4,MC1,2024-01-02T21:00:00Z,88.15,1.001,17.4,0,88.11,1,0,17.5,0,15,15,681,15,15,864
ET4,MC1,2024-01-02T21:15:00Z,88.16,1.001,17.3,0,88.12,1,0,17.4,0,15,15,639,15,15,639
ET4,MC1,2024-01-02T21:30:00Z,88.16,1,17.2,0,88.13,1,0,17.3,0,15,15,596,15,15,586
ET4,MC1,2024-01-02T21:45:00Z,88.15,1,17,0,88.11,1,0,17.2,0,15,15,569,15,15,600
ET4,MC1,2024-01-02T22:00:00Z,88.15,1,16.8,0,88.11,1,0,16.9,0,15,15,543,15,15,548
ET4,MC1,2024-01-02T22:15:00Z,88.15,0.999,16.7,0,88.12,1,0,16.8,0,15,15,529,15,15,538
ET4,MC1,2024-01-02T22:30:00Z,88.14,1.001,16.6,0,88.11,1,0,16.7,0,15,15,520,15,15,526
ET4,MC1,2024-01-02T22:45:00Z,88.13,1,16.6,0,88.09,1.001,0,16.7,0,15,15,515,15,15,564
ET4,MC1,2024-01-02T23:00:00Z,88.1,1,16.6,0,88.07,1,0,16.7,0,15,15,517,15,15,563
ET4,MC1,2024-01-02T23:15:00Z,88.08,1,16.7,0,88.05,1.001,0,16.7,0,15,15,592,15,15,623
ET4,MC1,2024-01-02T23:30:00Z,88.08,1,16.8,0,88.04,1,0,16.8,0,15,15,660,15,15,645
ET4,MC1,2024-01-02T23:45:00Z,88.07,1.001,16.8,0,88.03,1,0,16.8,0,15,15,645,15,15,616
ET4,MC1,2024-01-03T00:00:00Z,88.06,1,16.8,0,88.02,1,0,16.9,0,15,15,640,15,15,621
ET4,MC1,2024-01-03T00:15:00Z,88.06,1,16.9,0,88.02,1.001,0,17,0,15,15,611,15,15,646
ET4,MC1,2024-01-03T00:30:00Z,88.05,1.001,17.1,0,88.01,0.999,0,17.2,0,15,15,637,15,15,744
ET4,MC1,2024-01-03T00:45:00Z,88.03,0.999,17.2,0,87.99,0.998,0,17.3,0,15,15,667,15,15,662
ET4,MC1,2024-01-03T01:00:00Z,88.02,1,17.1,0,87.98,0.999,0,17.2,0,15,15,612,15,15,553
ET4,MC1,2024-01-03T01:15:00Z,88.02,1,17,0,87.98,0.999,0,17.1,0,15,15,622,15,15,599
ET4,MC1,2024-01-03T01:30:00Z,88.01,1,17,0,87.97,0.999,0,17,0,15,15,619,15,15,591
ET4,MC1,2024-01-03T01:45:00Z,87.99,0.998,17,0,87.95,1,0,17,0,15,15,594,15,15,597
ET4,MC1,2024-01-03T02:00:00Z,87.97,1,17.1,0,87.93,0.999,0,17.1,0,15,15,557,15,15,564
ET4,MC1,2024-01-03T02:15:00Z,87.96,1,17.1,0,87.92,1,0,17.1,0,15,15,540,15,15,569
ET4,MC1,2024-01-03T02:30:00Z,87.95,1,17.1,0,87.91,1,0,17.1,0,15,15,515,15,15,551
ET4,MC1,2024-01-03T02:45:00Z,87.95,1,17.1,0,87.91,1,0,17,0,15,15,507,15,15,534
ET4,MC1,2024-01-03T03:00:00Z,87.94,0.994,17,0.01,87.91,1,0,17,0,15,15,514,15,15,529
ET4,MC1,2024-01-03T03:15:00Z,87.95,0.994,17,0.01,87.91,1.001,0,17,0,15,15,532,15,15,525
ET4,MC1,2024-01-03T03:30:00Z,87.94,0.992,17.1,0.02,87.91,1,0,17.1,0,15,15,516,15,15,524
ET4,MC1,2024-01-03T03:45:00Z,87.95,0.976,17.1,0.05,87.91,0.995,0.01,17.1,0,15,15,509,15,15,511
ET4,MC1,2024-01-03T04:00:00Z,87.96,0.961,17,0.08,87.92,0.981,0.04,17,0,15,15,497,15,15,494
ET4,MC1,2024-01-03T04:15:00Z,87.98,0.954,16.9,0.09,87.94,0.973,0.05,16.8,0,15,15,494,15,15,479
ET4,MC1,2024-01-03T04:30:00Z,87.98,0.968,16.8,0.06,87.95,0.985,0.03,16.7,0,15,15,488,15,15,469
ET4,MC1,2024-01-03T04:45:00Z,87.98,0.975,16.7,0.05,87.95,0.99,0.02,16.7,0,15,15,484,15,15,462
ET4,MC1,2024-01-03T05:00:00Z,87.98,0.952,16.8,0.09,87.95,0.973,0.05,16.7,0,15,15,474,15,15,461
ET4,MC1,2024-01-03T05:15:00Z,88,0.949,16.7,0.1,87.96,0.968,0.06,16.6,0,15,15,463,15,15,461
ET4,MC1,2024-01-03T05:30:00Z,88.01,0.956,16.5,0.08,87.97,0.973,0.05,16.5,0,4,15,457,15,15,462
ET4,MC1,2024-01-03T05:45:00Z,88.02,0.962,16.4,0.07,87.99,0.981,0.04,16.3,0,0,15,457,15,15,462
ET4,MC1,2024-01-03T06:00:00Z,88.03,0.962,16.3,0.07,87.99,0.977,0.04,16.3,0,0,15,457,15,15,462
ET4,MC1,2024-01-03T06:15:00Z,88.04,0.966,16.2,0.06,88.01,0.98,0.04,16.3,0,0,15,457,15,15,462
ET4,MC1,2024-01-03T06:30:00Z,88.06,0.971,16.4,0.05,88.03,0.987,0.02,16.4,0.4,0,15,457,15,15,462
ET4,MC1,2024-01-03T06:45:00Z,88.08,0.976,16.6,0.05,88.04,0.99,0.02,16.6,6.8,0,15,457,15,15,461
ET4,MC1,2024-01-03T07:00:00Z,88.09,0.975,16.9,0.05,88.05,0.99,0.02,16.9,10.6,0,15,457,15,15,461
ET4,MC1,2024-01-03T07:15:00Z,88.09,0.964,17.4,0.07,88.06,0.988,0.02,17.2,21.8,0,15,456,15,15,460
ET4,MC1,2024-01-03T07:30:00Z,88.1,0.953,17.7,0.1,88.07,0.982,0.04,17.4,19,0,15,456,15,15,460
ET4,MC1,2024-01-03T07:45:00Z,88.12,0.953,18,0.1,88.09,0.986,0.03,17.6,38.6,0,15,456,15,9,460
ET4,MC1,2024-01-03T08:00:00Z,88.13,0.948,18.1,0.11,88.1,0.982,0.04,17.7,36.6,0,15,456,15,0,460
ET4,MC1,2024-01-03T08:15:00Z,88.14,0.946,18.3,0.11,88.11,0.982,0.04,17.8,41.4,0,15,456,15,0,459
ET4,MC1,2024-01-03T08:30:00Z,88.15,0.925,19,0.16,88.11,0.97,0.06,18.3,96.7,0,15,456,15,0,458
ET4,MC1,2024-01-03T08:45:00Z,88.15,0.912,19.3,0.2,88.12,0.959,0.09,18.6,102.2,0,15,455,15,0,458
ET4,MC1,2024-01-03T09:00:00Z,88.15,0.905,19.6,0.22,88.12,0.953,0.1,18.8,177.4,0,15,455,15,0,457
ET4,MC1,2024-01-03T09:15:00Z,88.15,0.911,19.4,0.2,88.12,0.953,0.1,18.8,89,0,15,454,15,0,457
ET4,MC1,2024-01-03T09:30:00Z,88.15,0.899,19.7,0.23,88.12,0.94,0.13,19.2,74.2,0,15,453,15,0,457
ET4,MC1,2024-01-03T09:45:00Z,88.16,0.889,20,0.26,88.13,0.93,0.16,19.3,47.1,0,15,454,15,0,457
ET4,MC1,2024-01-03T10:00:00Z,88.16,0.892,19.8,0.25,88.12,0.933,0.15,19.3,41.4,0,15,454,15,0,457
ET4,MC1,2024-01-03T10:15:00Z,88.14,0.88,20.2,0.28,88.11,0.92,0.18,19.7,39.9,0,15,454,15,0,457
ET4,MC1,2024-01-03T10:30:00Z,88.14,0.884,20.3,0.28,88.11,0.927,0.17,19.8,46.5,0,15,453,15,0,457
ET4,MC1,2024-01-03T10:45:00Z,88.13,0.875,20.5,0.3,88.1,0.92,0.19,20,33.7,0,15,454,15,0,457
ET4,MC1,2024-01-03T11:00:00Z,88.14,0.891,20,0.25,88.1,0.928,0.17,19.7,42.5,0,15,453,15,0,457
ET4,MC1,2024-01-03T11:15:00Z,88.12,0.908,20.3,0.22,88.09,0.948,0.12,19.7,122.7,0,15,452,15,0,456
ET4,MC1,2024-01-03T11:30:00Z,88.11,0.902,20.3,0.23,88.07,0.931,0.16,20.2,67.9,0,15,453,15,0,456
ET4,MC1,2024-01-03T11:45:00Z,88.09,0.899,20.4,0.24,88.06,0.922,0.18,20.3,79.3,0,15,453,15,0,456
ET4,MC1,2024-01-03T12:00:00Z,88.09,0.904,20.7,0.23,88.05,0.932,0.16,20.5,85.7,0,15,454,15,0,456
ET4,MC1,2024-01-03T12:15:00Z,88.08,0.94,19.8,0.14,88.05,0.96,0.09,19.7,59.3,0,15,454,15,0,457
ET4,MC1,2024-01-03T12:30:00Z,88.07,0.956,19.5,0.1,88.04,0.972,0.06,19.5,64.5,0,15,454,15,0,457
ET4,MC1,2024-01-03T12:45:00Z,88.06,0.958,19.6,0.1,88.02,0.975,0.06,19.6,67.7,0,15,454,15,0,457
ET4,MC1,2024-01-03T13:00:00Z,88.03,0.95,19.9,0.12,88,0.973,0.06,19.7,78.9,0,15,454,15,0,456
ET4,MC1,2024-01-03T13:15:00Z,88.02,0.952,19.8,0.11,87.98,0.972,0.07,19.8,41.6,0,15,456,15,5,470
ET4,MC1,2024-01-03T13:30:00Z,88.01,0.983,19.1,0.04,87.97,0.988,0.03,19.3,52.9,0,15,455,15,2,458
ET4,MC1,2024-01-03T13:45:00Z,88,0.987,19,0.03,87.96,0.999,0,19,25.1,0,15,456,15,9,462
ET4,MC1,2024-01-03T14:00:00Z,87.98,0.992,18.9,0.02,87.95,1,0,18.9,33.1,0,15,456,15,10,458
ET4,MC1,2024-01-03T14:15:00Z,87.96,0.975,19.4,0.06,87.92,0.994,0.01,19.2,42.8,0,15,455,15,0,457
ET4,MC1,2024-01-03T14:30:00Z,87.95,0.953,19.8,0.11,87.91,0.977,0.05,19.6,29.1,8,15,462,15,8,477
ET4,MC1,2024-01-03T14:45:00Z,87.94,0.992,19.1,0.02,87.9,0.996,0.01,19.3,18.5,6,15,457,15,15,460
ET4,MC1,2024-01-03T15:00:00Z,87.94,0.999,19,0,87.9,1,0,19.1,17.6,0,15,457,15,12,460
ET4,MC1,2024-01-03T15:15:00Z,87.94,1,19,0,87.9,1.001,0,19.1,14.8,0,15,456,15,14,460
ET4,MC1,2024-01-03T15:30:00Z,87.96,0.994,19.2,0.01,87.92,1,0,19.2,15.4,0,15,456,15,3,459
ET4,MC1,2024-01-03T15:45:00Z,87.97,0.979,19.5,0.05,87.93,0.998,0,19.3,20.7,0,15,455,15,0,459
ET4,MC1,2024-01-03T16:00:00Z,87.98,0.963,19.6,0.08,87.94,0.981,0.04,19.6,15.9,0,15,455,15,0,459
ET4,MC1,2024-01-03T16:15:00Z,87.98,0.981,19.5,0.04,87.95,0.993,0.02,19.5,17,0,15,456,15,1,460
ET4,MC1,2024-01-03T16:30:00Z,87.98,0.994,19.4,0.01,87.95,1,0,19.4,15.7,0,15,457,15,10,462
ET4,MC1,2024-01-03T16:45:00Z,87.99,0.999,19.2,0,87.96,1,0,19.3,8.4,1,15,462,15,15,502
ET4,MC1,2024-01-03T17:00:00Z,88.01,1,19,0,87.98,1.001,0,19.1,0.7,15,15,588,15,15,617
ET4,MC1,2024-01-03T17:15:00Z,88.03,1,18.8,0,88,1,0,19,0.5,15,15,622,15,15,617
ET4,MC1,2024-01-03T17:30:00Z,88.05,1,18.6,0,88.01,1.001,0,18.8,0,15,15,645,15,15,639
ET4,MC1,2024-01-03T17:45:00Z,88.07,1,18.6,0,88.03,1,0,18.7,0,15,15,628,15,15,631
ET4,MC1,2024-01-03T18:00:00Z,88.08,1,18.6,0,88.04,1.001,0,18.7,0,15,15,648,15,15,755
ET4,MC1,2024-01-03T18:15:00Z,88.1,1,18.2,0,88.06,1.001,0,18.4,0,15,15,627,15,15,622
ET4,MC1,2024-01-03T18:30:00Z,88.11,1,18,0,88.07,1,0,18.2,0,15,15,587,15,15,693
ET4,MC1,2024-01-03T18:45:00Z,88.13,1,18.1,0,88.09,1,0,18.2,0,15,15,600,15,15,637
ET4,MC1,2024-01-03T19:00:00Z,88.14,1,18.1,0,88.11,1,0,18.2,0,15,15,554,15,15,636
ET4,MC1,2024-01-03T19:15:00Z,88.15,1,18,0,88.12,1,0,18.2,0,15,15,627,15,15,688
ET4,MC1,2024-01-03T19:30:00Z,88.18,1,18,0,88.14,0.999,0,18.2,0,15,15,581,15,15,670
ET4,MC1,2024-01-03T19:45:00Z,88.19,1,18,0,88.16,0.999,0,18.2,0,15,15,615,15,15,768
ET4,MC1,2024-01-03T20:00:00Z,88.2,0.999,18,0,88.17,1,0,18.1,0,15,15,608,15,15,644
ET4,MC1,2024-01-03T20:15:00Z,88.21,1.001,17.8,0,88.17,1.001,0,18,0,15,15,620,15,15,617
ET4,MC1,2024-01-03T20:30:00Z,88.23,0.999,17.9,0,88.19,1,0,18,0,15,15,602,15,15,609
ET4,MC1,2024-01-03T20:45:00Z,88.25,1,17.8,0,88.21,1,0,18,0,15,15,559,15,15,611
ET4,MC1,2024-01-03T21:00:00Z,88.26,1,17.8,0,88.22,1,0,18,0,15,15,566,15,15,662
ET4,MC1,2024-01-03T21:15:00Z,88.27,1,17.7,0,88.23,1,0,17.9,0,15,15,595,15,15,661
ET4,MC1,2024-01-03T21:30:00Z,88.27,1,17.7,0,88.23,0.999,0,17.8,0,15,15,598,15,15,715
ET4,MC1,2024-01-03T21:45:00Z,88.27,1.001,17.5,0,88.24,1,0,17.7,0,15,15,577,15,15,744
ET4,MC1,2024-01-03T22:00:00Z,88.26,1,17.3,0,88.22,1,0,17.5,0,15,15,550,15,15,662
ET4,MC1,2024-01-03T22:15:00Z,88.25,0.999,17.3,0,88.21,0.999,0,17.4,0,15,15,566,15,15,647
ET4,MC1,2024-01-03T22:30:00Z,88.23,1,17.3,0,88.19,0.999,0,17.4,0,15,15,561,15,15,647
ET4,MC1,2024-01-03T22:45:00Z,88.21,0.999,17.3,0,88.17,0.999,0,17.4,0,15,15,580,15,15,620
ET4,MC1,2024-01-03T23:00:00Z,88.2,0.999,17.2,0,88.16,1,0,17.3,0,15,15,592,15,15,644
ET4,MC1,2024-01-03T23:15:00Z,88.18,1.001,17.2,0,88.15,1,0,17.3,0,15,15,575,15,15,621
ET4,MC1,2024-01-03T23:30:00Z,88.17,1,17.2,0,88.13,0.999,0,17.3,0,15,15,563,15,15,611
ET4,MC1,2024-01-03T23:45:00Z,88.15,0.999,17.2,0,88.12,1.001,0,17.2,0,15,15,555,15,15,604
ET4,MC1,2024-01-04T00:00:00Z,88.14,1,17.1,0,88.1,1,0,17.2,0,15,15,544,15,15,595
ET4,MC1,2024-01-04T00:15:00Z,88.14,1,17.1,0,88.1,1,0,17.2,0,15,15,540,15,15,593
ET4,MC1,2024-01-04T00:30:00Z,88.12,1,17.1,0,88.09,1,0,17.2,0,15,15,536,15,15,587
ET4,MC1,2024-01-04T00:45:00Z,88.11,1,17,0,88.07,1,0,17.2,0,15,15,533,15,15,583
ET4,MC1,2024-01-04T01:00:00Z,88.1,1.001,17.1,0,88.06,0.999,0,17.2,0,15,15,529,15,15,575
ET4,MC1,2024-01-04T01:15:00Z,88.09,1,17.1,0,88.05,1,0,17.3,0,15,15,535,15,15,584
ET4,MC1,2024-01-04T01:30:00Z,88.08,1,17.1,0,88.04,1,0,17.3,0,15,15,539,15,15,591
ET4,MC1,2024-01-04T01:45:00Z,88.08,1,17.2,0,88.03,1,0,17.3,0,15,15,536,15,15,587
ET4,MC1,2024-01-04T02:00:00Z,88.07,1.001,17.2,0,88.03,1,0,17.3,0,15,15,530,15,15,579
ET4,MC1,2024-01-04T02:15:00Z,88.06,1,17.2,0,88.02,1,0,17.3,0,15,15,525,15,15,567
ET4,MC1,2024-01-04T02:30:00Z,88.06,0.999,17.3,0,88.02,0.999,0,17.4,0,15,15,522,15,15,563
ET4,MC1,2024-01-04T02:45:00Z,88.06,0.999,17.3,0,88.02,0.999,0,17.4,0,15,15,521,15,15,565
ET4,MC1,2024-01-04T03:00:00Z,88.06,1,17.2,0,88.02,0.999,0,17.4,0,15,15,521,15,15,567
ET4,MC1,2024-01-04T03:15:00Z,88.06,1,17.2,0,88.02,0.999,0,17.4,0,15,15,521,15,15,577
ET4,MC1,2024-01-04T03:30:00Z,88.06,0.999,17.2,0,88.02,1,0,17.3,0,15,15,539,15,15,775
ET4,MC1,2024-01-04T03:45:00Z,88.06,0.999,17.2,0,88.02,1,0,17.3,0,15,15,544,15,15,717
ET4,MC1,2024-01-04T04:00:00Z,88.06,1,17.3,0,88.02,1,0,17.4,0,15,15,539,15,15,624
ET4,MC1,2024-01-04T04:15:00Z,88.08,1.001,17.3,0,88.04,1,0,17.4,0,15,15,534,15,15,561
ET4,MC1,2024-01-04T04:30:00Z,88.08,1,17.3,0,88.05,0.999,0,17.4,0,15,15,525,15,15,536
ET4,MC1,2024-01-04T04:45:00Z,88.09,1,17.4,0,88.05,1,0,17.4,0,15,15,516,15,15,531
ET4,MC1,2024-01-04T05:00:00Z,88.09,0.999,17.3,0,88.05,0.999,0,17.5,0,15,15,510,15,15,524
ET4,MC1,2024-01-04T05:15:00Z,88.1,1.001,17.4,0,88.06,0.999,0,17.4,0,15,15,510,15,15,523
ET4,MC1,2024-01-04T05:30:00Z,88.12,1,17.4,0,88.08,0.999,0,17.4,0,15,15,506,15,15,520
ET4,MC1,2024-01-04T05:45:00Z,88.14,1,17.4,0,88.1,1,0,17.5,0,15,15,503,15,15,512
ET4,MC1,2024-01-04T06:00:00Z,88.14,1,17.4,0,88.1,1,0,17.4,0,15,15,499,15,15,514
ET4,MC1,2024-01-04T06:15:00Z,88.15,0.997,17.5,0.01,88.12,1,0,17.5,0,15,15,494,15,15,505
ET4,MC1,2024-01-04T06:30:00Z,88.17,0.99,17.6,0.02,88.13,1.001,0,17.5,3.3,15,15,492,15,15,500
ET4,MC1,2024-01-04T06:45:00Z,88.19,0.996,17.5,0.01,88.15,1,0,17.5,11.4,15,15,488,15,15,494
ET4,MC1,2024-01-04T07:00:00Z,88.2,1.001,17.5,0,88.16,1,0,17.5,16.8,15,15,483,15,15,488
ET4,MC1,2024-01-04T07:15:00Z,88.21,0.994,17.7,0.01,88.17,1.001,0,17.6,17,15,15,477,15,15,480
ET4,MC1,2024-01-04T07:30:00Z,88.22,0.981,18,0.04,88.19,0.999,0,17.8,26,15,15,470,15,15,465
ET4,MC1,2024-01-04T07:45:00Z,88.23,0.955,19,0.1,88.2,0.999,0,18.1,44.1,15,15,462,15,10,460
ET4,MC1,2024-01-04T08:00:00Z,88.25,0.944,18.9,0.12,88.21,0.989,0.02,18.3,61.7,9,15,457,15,0,459
ET4,MC1,2024-01-04T08:15:00Z,88.26,0.946,19.1,0.12,88.23,0.987,0.03,18.5,71.4,0,15,456,15,0,459
ET4,MC1,2024-01-04T08:30:00Z,88.26,0.949,19.1,0.11,88.23,0.986,0.03,18.6,80.6,0,15,456,15,0,458
ET4,MC1,2024-01-04T08:45:00Z,88.26,0.925,19.9,0.17,88.23,0.978,0.05,18.9,94.5,0,15,456,15,0,457
ET4,MC1,2024-01-04T09:00:00Z,88.26,0.892,21.2,0.27,88.23,0.968,0.07,19.7,183.8,0,15,455,15,0,456
ET4,MC1,2024-01-04T09:15:00Z,88.27,0.915,20.4,0.2,88.24,0.968,0.07,19.7,93.9,0,15,455,15,0,456
ET4,MC1,2024-01-04T09:30:00Z,88.27,0.912,20.5,0.21,88.24,0.964,0.08,19.8,94.8,0,15,454,15,0,457
ET4,MC1,2024-01-04T09:45:00Z,88.28,0.911,20.4,0.21,88.25,0.957,0.1,19.9,90.8,0,15,454,15,0,456
ET4,MC1,2024-01-04T10:00:00Z,88.28,0.925,19.6,0.17,88.25,0.957,0.1,19.3,89.7,0,15,454,15,0,456
ET4,MC1,2024-01-04T10:15:00Z,88.28,0.92,19.6,0.18,88.24,0.958,0.09,19.3,79.3,0,15,454,15,0,457
ET4,MC1,2024-01-04T10:30:00Z,88.27,0.931,19.1,0.15,88.23,0.96,0.09,19,86.2,0,15,454,15,0,457
ET4,MC1,2024-01-04T10:45:00Z,88.25,0.933,19.1,0.15,88.21,0.962,0.08,19,84,0,15,454,15,0,457
ET4,MC1,2024-01-04T11:00:00Z,88.24,0.943,19,0.12,88.2,0.968,0.07,18.9,59.1,0,15,455,15,0,457
ET4,MC1,2024-01-04T11:15:00Z,88.23,0.97,18.4,0.06,88.2,0.984,0.03,18.6,46.5,0,15,458,15,4,467
ET4,MC1,2024-01-04T11:30:00Z,88.22,0.988,18.4,0.03,88.18,0.998,0,18.4,48.3,0,15,456,15,4,459
ET4,MC1,2024-01-04T11:45:00Z,88.19,0.981,18.5,0.04,88.16,0.999,0,18.4,73.4,0,15,455,15,0,457
ET4,MC1,2024-01-04T12:00:00Z,88.18,0.972,18.3,0.06,88.15,0.991,0.02,18.4,50,0,15,456,15,1,462
ET4,MC1,2024-01-04T12:15:00Z,88.17,0.993,18.2,0.02,88.13,1,0,18.3,48.7,0,15,456,15,3,458
ET4,MC1,2024-01-04T12:30:00Z,88.14,0.983,18.4,0.04,88.11,0.999,0,18.4,56.6,0,15,456,15,6,462
ET4,MC1,2024-01-04T12:45:00Z,88.13,0.993,18,0.01,88.09,1,0,18.2,42.5,11,15,466,15,15,506
ET4,MC1,2024-01-04T13:00:00Z,88.11,0.998,17.9,0,88.07,1,0,18,39.2,10,15,460,15,15,479
ET4,MC1,2024-01-04T13:15:00Z,88.08,1,18,0,88.05,1.001,0,18,40.1,13,15,463,15,15,553
ET4,MC1,2024-01-04T13:30:00Z,88.06,1,18.1,0,88.02,1,0,18.2,48.7,12,15,458,15,15,487
ET4,MC1,2024-01-04T13:45:00Z,88.04,0.999,18.2,0,88.01,1,0,18.4,30.2,4,15,465,15,15,588
ET4,MC1,2024-01-04T14:00:00Z,88.03,1,18,0,87.99,1,0,18.3,23.4,15,15,519,15,15,794
ET4,MC1,2024-01-04T14:15:00Z,88.02,1,18.1,0,87.98,1,0,18.3,18.1,15,15,598,15,15,704
ET4,MC1,2024-01-04T14:30:00Z,88.02,0.999,18.1,0,87.98,1,0,18.2,17.2,15,15,681,15,15,836
ET4,MC1,2024-01-04T14:45:00Z,88.01,1,18.2,0,87.98,0.999,0,18.4,16.1,15,15,642,15,15,739
