Tree,MC,Timestamp,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
FB8,MC1,2023-09-06T11:45:00Z,21.2,0.12,86.29,0.952,86.33,21.2,0.17,0.932,192.6,49.3,458,0,15,0,15,455
FB8,MC1,2023-09-06T12:00:00Z,20.9,0.08,86.24,0.968,86.28,21,0.13,0.947,217,57.5,461,1,15,0,15,455
FB8,MC1,2023-09-06T12:15:00Z,20,0.01,86.22,0.997,86.26,20.1,0.04,0.984,112.8,43,483,15,15,0,15,456
FB8,MC1,2023-09-06T12:30:00Z,20.4,0.04,86.2,0.983,86.23,20.4,0.07,0.969,183.1,58.8,454,7,15,0,15,455
FB8,MC1,2023-09-06T12:45:00Z,21.3,0.19,86.18,0.925,86.22,21.3,0.23,0.91,563.6,49.4,453,0,15,0,15,454
FB8,MC1,2023-09-06T13:00:00Z,21.6,0.19,86.18,0.927,86.22,21.6,0.24,0.908,220.5,49.3,454,0,15,0,15,454
FB8,MC1,2023-09-06T13:15:00Z,21.6,0.27,86.15,0.897,86.19,21.6,0.3,0.884,208.4,51.3,453,0,15,0,15,453
FB8,MC1,2023-09-06T13:30:00Z,21.4,0.27,86.13,0.892,86.18,21.4,0.31,0.878,150.9,49.8,453,0,15,0,15,453
FB8,MC1,2023-09-06T13:45:00Z,21,0.23,86.12,0.909,86.16,21.1,0.27,0.892,137,49.6,454,0,15,0,15,453
FB8,MC1,2023-09-06T14:00:00Z,20.6,0.16,86.13,0.932,86.17,20.6,0.21,0.913,120.3,46.9,454,0,15,0,15,454
FB8,MC1,2023-09-06T14:15:00Z,20.2,0.11,86.12,0.952,86.16,20.2,0.17,0.93,108,42.1,455,0,15,0,15,454
FB8,MC1,2023-09-06T14:30:00Z,20,0.09,86.11,0.962,86.15,20,0.14,0.939,81.8,31.9,456,0,15,0,15,455
FB8,MC1,2023-09-06T14:45:00Z,19.6,0.06,86.1,0.975,86.14,19.6,0.1,0.955,41.7,16.7,457,0,15,0,15,455
FB8,MC1,2023-09-06T15:00:00Z,19.1,0.01,86.1,0.996,86.14,19.1,0.05,0.977,22.2,9,458,0,15,0,15,456
FB8,MC1,2023-09-06T15:15:00Z,19,0,86.1,1.001,86.14,19,0.03,0.986,26.2,11,458,0,15,0,15,456
FB8,MC1,2023-09-06T15:30:00Z,18.9,0,86.1,1,86.13,18.9,0.02,0.991,17.2,6.6,460,0,15,0,15,457
FB8,MC1,2023-09-06T15:45:00Z,18.6,0,86.08,0.999,86.12,18.7,0,0.999,15.7,6.4,460,12,15,0,15,457
FB8,MC1,2023-09-06T16:00:00Z,18.7,0,86.07,0.999,86.11,18.8,0,1,22.2,10.4,459,2,15,0,15,457
FB8,MC1,2023-09-06T16:15:00Z,18.8,0,86.08,1,86.12,18.8,0,1,15.7,6.4,460,2,15,0,15,457
FB8,MC1,2023-09-06T16:30:00Z,18.8,0,86.09,0.999,86.13,18.8,0,0.999,15.6,6,460,0,15,0,15,457
FB8,MC1,2023-09-06T16:45:00Z,18.8,0,86.09,1,86.14,18.9,0,1,9,1.6,460,7,15,0,15,457
FB8,MC1,2023-09-06T17:00:00Z,19,0,86.11,1,86.14,19,0,0.999,12.1,7.3,459,0,15,0,15,457
FB8,MC1,2023-09-06T17:15:00Z,19.2,0.01,86.14,0.997,86.17,19.2,0.05,0.979,6.6,3.8,458,0,15,0,15,456
FB8,MC1,2023-09-06T17:30:00Z,19.4,0.03,86.16,0.989,86.19,19.4,0.07,0.97,3.7,0.5,458,0,15,0,15,456
FB8,MC1,2023-09-06T17:45:00Z,19.4,0.02,86.17,0.989,86.21,19.4,0.07,0.971,2.7,0.4,458,0,15,0,15,456
FB8,MC1,2023-09-06T18:00:00Z,19.3,0.01,86.18,0.997,86.22,19.3,0.05,0.98,0,0,460,0,15,0,15,457
FB8,MC1,2023-09-06T18:15:00Z,19.3,0,86.18,0.999,86.22,19.3,0.04,0.982,0,0,466,7,15,0,15,457
FB8,MC1,2023-09-06T18:30:00Z,19.1,0,86.19,1,86.23,19.2,0.02,0.991,0,0,467,15,15,0,15,457
FB8,MC1,2023-09-06T18:45:00Z,19.2,0.01,86.2,0.996,86.24,19.2,0.05,0.976,0,0,458,9,15,0,15,456
FB8,MC1,2023-09-06T19:00:00Z,19.2,0.05,86.19,0.979,86.22,19.2,0.09,0.959,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-06T19:15:00Z,19.2,0.06,86.2,0.971,86.24,19.2,0.11,0.95,0,0,457,0,15,0,15,456
FB8,MC1,2023-09-06T19:30:00Z,19.2,0.06,86.2,0.974,86.25,19.2,0.1,0.955,0,0,459,0,15,0,15,456
FB8,MC1,2023-09-06T19:45:00Z,18.9,0,86.19,0.998,86.23,18.9,0.04,0.981,0,0,460,0,15,0,15,457
FB8,MC1,2023-09-06T20:00:00Z,18.8,0,86.22,0.999,86.26,18.8,0.01,0.994,0,0,459,9,15,0,15,457
FB8,MC1,2023-09-06T20:15:00Z,18.8,0,86.23,1,86.27,18.9,0.02,0.991,0,0,459,4,15,0,15,457
FB8,MC1,2023-09-06T20:30:00Z,18.8,0,86.26,1,86.3,18.8,0.02,0.991,0,0,563,11,15,0,15,459
FB8,MC1,2023-09-06T20:45:00Z,18.7,0,86.29,1,86.33,18.6,0,0.999,0,0,739,15,15,14,15,538
FB8,MC1,2023-09-06T21:00:00Z,18.6,0,86.29,1,86.33,18.7,0,0.999,0,0,745,15,15,15,15,628
FB8,MC1,2023-09-06T21:15:00Z,18.6,0,86.31,0.999,86.35,18.6,0,1,0,0,675,15,15,15,15,565
FB8,MC1,2023-09-06T21:30:00Z,18.6,0,86.31,0.999,86.35,18.6,0,1,0,0,687,15,15,15,15,575
FB8,MC1,2023-09-06T21:45:00Z,18.6,0,86.31,1.001,86.36,18.6,0,1.001,0,0,657,15,15,15,15,573
FB8,MC1,2023-09-06T22:00:00Z,18.4,0,86.31,1,86.35,18.4,0,1,0,0,646,15,15,15,15,566
FB8,MC1,2023-09-06T22:15:00Z,18.6,0,86.31,0.999,86.35,18.6,0,1.001,0,0,615,15,15,15,15,557
FB8,MC1,2023-09-06T22:30:00Z,18.6,0,86.3,1,86.34,18.6,0,1,0,0,603,15,15,15,15,541
FB8,MC1,2023-09-06T22:45:00Z,18.5,0,86.31,1,86.35,18.5,0,1.001,0,0,587,15,15,15,15,535
FB8,MC1,2023-09-06T23:00:00Z,18.5,0,86.3,0.999,86.34,18.5,0,1.001,0,0,660,15,15,15,15,540
FB8,MC1,2023-09-06T23:15:00Z,18.6,0,86.3,1.001,86.35,18.7,0,1,0,0,690,15,15,15,15,554
FB8,MC1,2023-09-06T23:30:00Z,18.4,0,86.29,0.999,86.33,18.4,0,1.001,0,0,696,15,15,15,15,554
FB8,MC1,2023-09-06T23:45:00Z,18.1,0,86.26,1.001,86.31,18.1,0,1,0,0,784,15,15,15,15,547
FB8,MC1,2023-09-07T00:00:00Z,17.9,0,86.23,1,86.28,18,0,1,0,0,636,15,15,15,15,537
FB8,MC1,2023-09-07T00:15:00Z,17.6,0,86.22,1,86.26,17.6,0,1,0,0,662,15,15,15,15,524
FB8,MC1,2023-09-07T00:30:00Z,17.4,0,86.22,1,86.25,17.4,0,1,0,0,619,15,15,15,15,529
FB8,MC1,2023-09-07T00:45:00Z,17.6,0,86.2,1,86.24,17.6,0,1.001,0,0,631,15,15,15,15,540
FB8,MC1,2023-09-07T01:00:00Z,17.9,0,86.18,1.001,86.22,17.9,0,1,0,0,604,15,15,15,15,567
FB8,MC1,2023-09-07T01:15:00Z,18.2,0,86.15,0.999,86.19,18.2,0,1,0,0,596,15,15,15,15,544
FB8,MC1,2023-09-07T01:30:00Z,18.4,0,86.14,1,86.18,18.4,0,1.001,0,0,712,15,15,15,15,545
FB8,MC1,2023-09-07T01:45:00Z,18.4,0,86.11,1.001,86.15,18.4,0,0.999,0,0,661,15,15,15,15,565
FB8,MC1,2023-09-07T02:00:00Z,18.1,0,86.09,1,86.14,18.1,0,0.999,0,0,636,15,15,15,15,553
FB8,MC1,2023-09-07T02:15:00Z,17.3,0,86.08,1.001,86.12,17.4,0,1,0,0,632,15,15,15,15,528
FB8,MC1,2023-09-07T02:30:00Z,17.3,0,86.05,1,86.09,17.3,0,1.001,0,0,631,15,15,15,15,536
FB8,MC1,2023-09-07T02:45:00Z,17.4,0,86.02,0.999,86.07,17.3,0,1,0,0,609,15,15,15,15,528
FB8,MC1,2023-09-07T03:00:00Z,17.5,0,86.03,1,86.07,17.4,0,1,0,0,600,15,15,15,15,525
FB8,MC1,2023-09-07T03:15:00Z,17.3,0,86.03,1,86.08,17.3,0,1,0,0,602,15,15,15,15,528
FB8,MC1,2023-09-07T03:30:00Z,17.3,0,86.05,1.001,86.1,17.3,0,1.001,0,0,646,15,15,15,15,551
FB8,MC1,2023-09-07T03:45:00Z,17.5,0,86.07,1,86.12,17.5,0,1.001,0,0,633,15,15,15,15,541
FB8,MC1,2023-09-07T04:00:00Z,17.4,0,86.08,1,86.12,17.4,0,1,0,0,597,15,15,15,15,526
FB8,MC1,2023-09-07T04:15:00Z,17.2,0,86.1,1,86.14,17.3,0,1,0,0,596,15,15,15,15,525
FB8,MC1,2023-09-07T04:30:00Z,17.4,0,86.09,1,86.14,17.4,0,1,0,0,601,15,15,15,15,519
FB8,MC1,2023-09-07T04:45:00Z,17.6,0,86.09,1,86.14,17.6,0,0.999,0,0,657,15,15,15,15,529
FB8,MC1,2023-09-07T05:00:00Z,17.4,0,86.11,1,86.16,17.5,0,1,0,0,654,15,15,15,15,548
FB8,MC1,2023-09-07T05:15:00Z,17.6,0,86.12,0.999,86.16,17.6,0,1.001,0,0,634,15,15,15,15,546
FB8,MC1,2023-09-07T05:30:00Z,17.4,0,86.11,1,86.15,17.4,0,1,0,0,615,15,15,15,15,544
FB8,MC1,2023-09-07T05:45:00Z,17.4,0,86.12,1,86.17,17.5,0,0.999,0,0,603,15,15,15,15,532
FB8,MC1,2023-09-07T06:00:00Z,17.6,0,86.12,1,86.17,17.5,0,1.001,0.5,0,603,15,15,15,15,526
FB8,MC1,2023-09-07T06:15:00Z,17.5,0,86.11,1,86.16,17.4,0,1,7.1,0,587,15,15,15,15,520
FB8,MC1,2023-09-07T06:30:00Z,17.4,0,86.11,0.999,86.16,17.4,0,1,7.5,0,582,15,15,15,15,515
FB8,MC1,2023-09-07T06:45:00Z,17.5,0,86.14,1,86.18,17.4,0,1,23.6,9.3,564,15,15,15,15,510
FB8,MC1,2023-09-07T07:00:00Z,17.4,0,86.16,1,86.2,17.4,0,1,26.7,10.6,576,15,15,15,15,503
FB8,MC1,2023-09-07T07:15:00Z,17.4,0,86.19,1,86.23,17.4,0,1.001,38.8,13.4,563,15,15,15,15,497
FB8,MC1,2023-09-07T07:30:00Z,17.4,0,86.22,1,86.26,17.5,0,1,37.4,12.5,544,15,15,15,15,494
FB8,MC1,2023-09-07T07:45:00Z,17.6,0,86.23,0.999,86.28,17.6,0,0.999,53.8,19.2,536,15,15,15,15,490
FB8,MC1,2023-09-07T08:00:00Z,17.7,0,86.25,1,86.29,17.8,0,1,111.1,25.5,519,15,15,15,15,483
FB8,MC1,2023-09-07T08:15:00Z,17.9,0,86.25,1,86.29,18,0,1,116.6,29.8,485,15,15,15,15,475
FB8,MC1,2023-09-07T08:30:00Z,18.3,0,86.25,0.999,86.29,18.3,0,0.998,166.6,33.9,458,12,15,15,15,467
FB8,MC1,2023-09-07T08:45:00Z,18.8,0,86.23,1,86.27,18.6,0.01,0.993,282.2,36.3,458,0,15,15,15,460
FB8,MC1,2023-09-07T09:00:00Z,19,0,86.22,0.999,86.26,18.8,0.04,0.982,409.1,37.2,455,0,15,0,15,458
FB8,MC1,2023-09-07T09:15:00Z,19.1,0.03,86.24,0.988,86.29,19,0.08,0.965,356.3,37.5,455,0,15,0,15,458
FB8,MC1,2023-09-07T09:30:00Z,19,0.03,86.25,0.985,86.3,18.9,0.07,0.969,92.5,30.9,462,5,15,0,15,458
FB8,MC1,2023-09-07T09:45:00Z,19,0.04,86.25,0.98,86.3,18.9,0.08,0.965,290.8,35.3,455,4,15,0,15,457
FB8,MC1,2023-09-07T10:00:00Z,19.3,0.09,86.26,0.961,86.3,19.3,0.12,0.946,142.1,34.8,474,5,15,0,15,457
FB8,MC1,2023-09-07T10:15:00Z,19,0.02,86.25,0.992,86.29,19,0.06,0.974,124.7,40.8,460,15,15,0,15,457
FB8,MC1,2023-09-07T10:30:00Z,19.6,0.07,86.23,0.97,86.27,19.5,0.11,0.952,196.7,41.4,456,0,15,0,15,457
FB8,MC1,2023-09-07T10:45:00Z,20,0.14,86.22,0.94,86.26,19.9,0.18,0.925,412.7,44.9,454,0,15,0,15,456
FB8,MC1,2023-09-07T11:00:00Z,20.3,0.18,86.23,0.926,86.27,20.2,0.21,0.911,145.4,45.8,454,0,15,0,15,456
FB8,MC1,2023-09-07T11:15:00Z,20,0.1,86.21,0.957,86.26,20,0.15,0.936,112.8,39.2,473,2,15,0,15,459
FB8,MC1,2023-09-07T11:30:00Z,19.1,0.01,86.2,0.996,86.24,19.1,0.05,0.979,122.7,46.9,576,15,15,13,15,463
FB8,MC1,2023-09-07T11:45:00Z,19,0,86.18,1,86.22,19,0.01,0.997,192.3,55.1,511,15,15,6,15,457
FB8,MC1,2023-09-07T12:00:00Z,19.2,0,86.18,1.001,86.22,19.3,0.03,0.985,145.9,42.8,461,15,15,0,15,457
FB8,MC1,2023-09-07T12:15:00Z,19.2,0,86.14,0.999,86.18,19.2,0.05,0.979,105.8,35.7,458,1,15,0,15,458
FB8,MC1,2023-09-07T12:30:00Z,19.5,0.01,86.12,0.996,86.16,19.6,0.05,0.978,138.8,47.4,457,0,15,0,15,457
FB8,MC1,2023-09-07T12:45:00Z,19.6,0.01,86.1,0.996,86.15,19.6,0.05,0.979,142.3,43.6,457,0,15,0,15,457
FB8,MC1,2023-09-07T13:00:00Z,19.8,0.04,86.09,0.983,86.13,19.7,0.08,0.967,179.4,46.7,456,0,15,0,15,457
FB8,MC1,2023-09-07T13:15:00Z,20,0.1,86.07,0.958,86.11,20,0.14,0.94,200.9,50.2,454,0,15,0,15,456
FB8,MC1,2023-09-07T13:30:00Z,20.2,0.14,86.06,0.94,86.11,20.2,0.19,0.92,165.7,48.2,455,0,15,0,15,456
FB8,MC1,2023-09-07T13:45:00Z,20,0.09,86.05,0.962,86.1,20,0.14,0.94,131.3,37.2,472,2,15,0,15,458
FB8,MC1,2023-09-07T14:00:00Z,19.3,0,86.04,0.999,86.08,19.3,0.02,0.989,90.3,37,459,14,15,0,15,458
FB8,MC1,2023-09-07T14:15:00Z,19.4,0,86.04,1.001,86.09,19.4,0.01,0.996,91.4,35.5,475,6,15,0,15,459
FB8,MC1,2023-09-07T14:30:00Z,19.1,0,86.04,0.999,86.08,19.1,0,0.999,32.6,13,717,15,15,13,15,539
FB8,MC1,2023-09-07T14:45:00Z,18.9,0,86.03,1,86.08,19,0,0.999,35.7,15.2,595,15,15,15,15,527
FB8,MC1,2023-09-07T15:00:00Z,18.8,0,86.03,1,86.07,18.8,0,1,65.2,26.4,567,15,15,15,15,515
FB8,MC1,2023-09-07T15:15:00Z,18.7,0,86.02,1,86.07,18.7,0,1,74.2,32.4,544,15,15,15,15,490
FB8,MC1,2023-09-07T15:30:00Z,18.5,0,86.03,1,86.07,18.5,0,1.001,67.6,33.5,528,15,15,15,15,478
FB8,MC1,2023-09-07T15:45:00Z,18.8,0,86.02,1,86.06,18.8,0,1,65.4,33.9,505,15,15,15,15,468
FB8,MC1,2023-09-07T16:00:00Z,19.1,0,86.02,1,86.06,19.2,0.03,0.986,58.8,36.6,472,15,15,15,15,461
FB8,MC1,2023-09-07T16:15:00Z,19.2,0,86.04,1.001,86.08,19.2,0.03,0.986,37.2,19.2,465,15,15,5,15,459
FB8,MC1,2023-09-07T16:30:00Z,19.1,0,86.06,1.001,86.1,19.1,0.01,0.997,21.4,9.5,462,15,15,0,15,459
FB8,MC1,2023-09-07T16:45:00Z,19,0,86.07,1,86.11,19,0,1,13.4,5.1,464,15,15,0,15,459
FB8,MC1,2023-09-07T17:00:00Z,19,0,86.08,1,86.12,19,0,1,10.3,2.4,466,15,15,0,15,459
FB8,MC1,2023-09-07T17:15:00Z,19,0,86.08,1,86.12,19,0,1,3.7,0,475,15,15,0,15,459
FB8,MC1,2023-09-07T17:30:00Z,18.9,0,86.07,1,86.11,19,0,1,2.2,0,488,15,15,9,15,461
FB8,MC1,2023-09-07T17:45:00Z,18.9,0,86.08,1,86.12,19,0,1,0,0,534,15,15,15,15,466
FB8,MC1,2023-09-07T18:00:00Z,18.8,0,86.1,0.999,86.14,18.8,0,1.001,0,0,529,15,15,15,15,464
FB8,MC1,2023-09-07T18:15:00Z,18.7,0,86.09,1,86.14,18.7,0,1,0,0,523,15,15,15,15,462
FB8,MC1,2023-09-07T18:30:00Z,18.6,0,86.1,1,86.14,18.6,0,1,0,0,520,15,15,15,15,461
FB8,MC1,2023-09-07T18:45:00Z,18.7,0,86.12,1,86.16,18.7,0,1,0,0,524,15,15,15,15,461
FB8,MC1,2023-09-07T19:00:00Z,18.7,0,86.12,1.001,86.17,18.7,0,0.999,0,0,519,15,15,15,15,460
FB8,MC1,2023-09-07T19:15:00Z,18.8,0,86.14,0.999,86.19,18.8,0,1,0,0,518,15,15,0,15,460
FB8,MC1,2023-09-07T19:30:00Z,18.8,0,86.14,1,86.18,18.9,0,1,0,0,756,15,15,15,15,490
FB8,MC1,2023-09-07T19:45:00Z,19,0,86.15,1.001,86.19,19,0,1.001,0,0,662,15,15,15,15,505
FB8,MC1,2023-09-07T20:00:00Z,19,0,86.17,1,86.21,19,0,1,0,0,603,15,15,15,15,511
FB8,MC1,2023-09-07T20:15:00Z,19,0,86.17,1.001,86.21,19.1,0,0.999,0,0,589,15,15,15,15,514
FB8,MC1,2023-09-07T20:30:00Z,19,0,86.18,1.001,86.22,19,0,0.999,0,0,577,15,15,15,15,515
FB8,MC1,2023-09-07T20:45:00Z,19,0,86.19,1,86.24,19.1,0,1,0,0,654,15,15,15,15,526
FB8,MC1,2023-09-07T21:00:00Z,19.1,0,86.2,1.001,86.25,19.2,0,1,0,0,712,15,15,15,15,569
FB8,MC1,2023-09-07T21:15:00Z,19.2,0,86.21,1.001,86.25,19.2,0,0.999,0,0,663,15,15,15,15,565
FB8,MC1,2023-09-07T21:30:00Z,19,0,86.2,0.999,86.24,19,0,1,0,0,620,15,15,15,15,560
FB8,MC1,2023-09-07T21:45:00Z,19,0,86.2,1,86.24,19,0,1.001,0,0,607,15,15,15,15,571
FB8,MC1,2023-09-07T22:00:00Z,19,0,86.2,1,86.24,19,0,0.999,0,0,660,15,15,15,15,579
FB8,MC1,2023-09-07T22:15:00Z,18.9,0,86.2,0.999,86.24,18.9,0,1.001,0,0,716,15,15,15,15,577
FB8,MC1,2023-09-07T22:30:00Z,18.7,0,86.19,1,86.24,18.7,0,1,0,0,621,15,15,15,15,562
FB8,MC1,2023-09-07T22:45:00Z,18.6,0,86.18,0.999,86.22,18.6,0,1,0,0,630,15,15,15,15,568
FB8,MC1,2023-09-07T23:00:00Z,18.4,0,86.16,0.999,86.21,18.4,0,1.001,0,0,682,15,15,15,15,565
FB8,MC1,2023-09-07T23:15:00Z,18.4,0,86.15,1,86.19,18.4,0,1.001,0,0,636,15,15,15,15,571
FB8,MC1,2023-09-07T23:30:00Z,18.4,0,86.15,1,86.2,18.4,0,1,0,0,632,15,15,15,15,563
FB8,MC1,2023-09-07T23:45:00Z,18.4,0,86.15,0.999,86.19,18.4,0,1.001,0,0,626,15,15,15,15,562
FB8,MC1,2023-09-08T00:00:00Z,18.3,0,86.14,1,86.18,18.3,0,1.001,0,0,624,15,15,15,15,553
FB8,MC1,2023-09-08T00:15:00Z,18.1,0,86.12,1,86.16,18.1,0,1,0,0,618,15,15,15,15,558
FB8,MC1,2023-09-08T00:30:00Z,18,0,86.09,0.999,86.13,18,0,0.999,0,0,598,15,15,15,15,542
FB8,MC1,2023-09-08T00:45:00Z,17.9,0,86.08,1,86.13,17.9,0,1,0,0,587,15,15,15,15,530
FB8,MC1,2023-09-08T01:00:00Z,17.8,0,86.06,1,86.11,17.8,0,1.001,0,0,587,15,15,15,15,527
FB8,MC1,2023-09-08T01:15:00Z,17.8,0,86.04,1.001,86.09,17.8,0,1,0,0,588,15,15,15,15,528
FB8,MC1,2023-09-08T01:30:00Z,17.8,0,86.02,1,86.07,17.8,0,1.001,0,0,591,15,15,15,15,525
FB8,MC1,2023-09-08T01:45:00Z,17.8,0,86.02,1,86.06,17.8,0,1,0,0,573,15,15,15,15,523
FB8,MC1,2023-09-08T02:00:00Z,17.9,0,86.02,1,86.07,17.9,0,1,0,0,593,15,15,15,15,524
FB8,MC1,2023-09-08T02:15:00Z,18.1,0,86.03,1,86.08,18.1,0,1,0,0,658,15,15,15,15,543
FB8,MC1,2023-09-08T02:30:00Z,18.2,0,86.02,1,86.07,18.2,0,1,0,0,623,15,15,15,15,546
FB8,MC1,2023-09-08T02:45:00Z,18.1,0,86.03,1,86.07,18.1,0,1,0,0,602,15,15,15,15,536
FB8,MC1,2023-09-08T03:00:00Z,17.8,0,86.05,1.001,86.1,17.8,0,1,0,0,574,15,15,15,15,525
FB8,MC1,2023-09-08T03:15:00Z,17.9,0,86.08,1.001,86.12,17.9,0,1,0,0,561,15,15,15,15,521
FB8,MC1,2023-09-08T03:30:00Z,18,0,86.09,1,86.14,18,0,1,0,0,596,15,15,15,15,519
FB8,MC1,2023-09-08T03:45:00Z,18,0,86.07,1,86.12,18,0,1,0,0,572,15,15,15,15,516
FB8,MC1,2023-09-08T04:00:00Z,18,0,86.07,1.001,86.11,18,0,0.999,0,0,641,15,15,15,15,513
FB8,MC1,2023-09-08T04:15:00Z,18.1,0,86.08,0.999,86.13,18.2,0,1,0,0,777,15,15,15,15,552
FB8,MC1,2023-09-08T04:30:00Z,18.5,0,86.09,0.999,86.14,18.5,0,1,0,0,679,15,15,15,15,584
FB8,MC1,2023-09-08T04:45:00Z,18.5,0,86.08,0.999,86.13,18.5,0,0.999,0,0,773,15,15,15,15,586
FB8,MC1,2023-09-08T05:00:00Z,18.4,0,86.08,1,86.13,18.4,0,1,0,0,685,15,15,15,15,583
FB8,MC1,2023-09-08T05:15:00Z,18.3,0,86.12,1,86.17,18.2,0,1,0,0,644,15,15,15,15,573
FB8,MC1,2023-09-08T05:30:00Z,18.2,0,86.12,1.001,86.17,18.3,0,1,0,0,632,15,15,15,15,599
FB8,MC1,2023-09-08T05:45:00Z,18.3,0,86.11,1,86.15,18.3,0,1,0,0,614,15,15,15,15,543
FB8,MC1,2023-09-08T06:00:00Z,18.3,0,86.1,1,86.14,18.3,0,0.999,0,0,639,15,15,15,15,548
FB8,MC1,2023-09-08T06:15:00Z,18.4,0,86.1,0.999,86.15,18.4,0,1,0.4,0,842,15,15,15,15,611
FB8,MC1,2023-09-08T06:30:00Z,18.5,0,86.1,1,86.15,18.6,0,1,2.9,0,716,15,15,15,15,574
FB8,MC1,2023-09-08T06:45:00Z,18.6,0,86.11,1,86.16,18.6,0,1,1.8,0,824,15,15,15,15,626
FB8,MC1,2023-09-08T07:00:00Z,18.6,0,86.14,1,86.19,18.6,0,1,0,0,747,15,15,15,15,590
FB8,MC1,2023-09-08T07:15:00Z,18.6,0,86.18,1,86.23,18.6,0,1,3.1,0,787,15,15,15,15,590
FB8,MC1,2023-09-08T07:30:00Z,18.6,0,86.2,1,86.25,18.7,0,1.001,1.1,0,781,15,15,15,15,599
FB8,MC1,2023-09-08T07:45:00Z,18.8,0,86.24,1,86.29,18.8,0,1,0,0,877,15,15,15,15,639
FB8,MC1,2023-09-08T08:00:00Z,18.6,0,86.28,1,86.32,18.6,0,1.001,0,0,837,15,15,15,15,676
FB8,MC1,2023-09-08T08:15:00Z,18.1,0,86.29,1,86.34,18.1,0,1.001,0,0,830,15,15,15,15,599
FB8,MC1,2023-09-08T08:30:00Z,17.9,0,86.26,1.001,86.3,17.9,0,1,0,0,723,15,15,15,15,608
FB8,MC1,2023-09-08T08:45:00Z,17.8,0,86.26,1.001,86.3,17.9,0,1,4.6,0,720,15,15,15,15,609
FB8,MC1,2023-09-08T09:00:00Z,17.8,0,86.27,1,86.32,17.8,0,1,9.7,1.6,688,15,15,15,15,571
FB8,MC1,2023-09-08T09:15:00Z,17.8,0,86.3,1,86.35,17.9,0,1,11.4,1.3,748,15,15,15,15,594
FB8,MC1,2023-09-08T09:30:00Z,18,0,86.32,1.001,86.37,18,0,1,10.6,0.4,793,15,15,15,15,570
FB8,MC1,2023-09-08T09:45:00Z,18.1,0,86.32,1,86.37,18.1,0,0.999,14.8,5.1,845,15,15,15,15,580
FB8,MC1,2023-09-08T10:00:00Z,18.2,0,86.32,1,86.36,18.2,0,1,25.3,9.7,743,15,15,15,15,641
FB8,MC1,2023-09-08T10:15:00Z,18.3,0,86.31,1,86.36,18.3,0,1,26.4,10.3,676,15,15,15,15,643
FB8,MC1,2023-09-08T10:30:00Z,18.3,0,86.29,1,86.33,18.3,0,1,24.9,9.5,631,15,15,15,15,622
FB8,MC1,2023-09-08T10:45:00Z,18.3,0,86.27,1,86.32,18.4,0,1.001,19.4,7.5,674,15,15,15,15,566
FB8,MC1,2023-09-08T11:00:00Z,18.4,0,86.24,1,86.29,18.4,0,1,19,7.3,788,15,15,15,15,554
FB8,MC1,2023-09-08T11:15:00Z,18.3,0,86.21,1,86.26,18.4,0,1,26.6,10.8,680,15,15,15,15,568
FB8,MC1,2023-09-08T11:30:00Z,18.2,0,86.21,1,86.25,18.2,0,0.998,52.7,22.2,666,15,15,15,15,548
FB8,MC1,2023-09-08T11:45:00Z,18.4,0,86.19,1,86.23,18.3,0,1,98.9,37.5,606,15,15,15,15,530
FB8,MC1,2023-09-08T12:00:00Z,19,0,86.15,1,86.2,18.9,0,0.999,163.3,51.6,556,15,15,15,15,520
FB8,MC1,2023-09-08T12:15:00Z,19.6,0,86.15,1.001,86.2,19.5,0,1,147.2,52.6,539,15,15,15,15,501
FB8,MC1,2023-09-08T12:30:00Z,19.4,0,86.15,1,86.19,19.4,0,1.001,127.3,46.7,525,15,15,15,15,521
FB8,MC1,2023-09-08T12:45:00Z,19.4,0,86.12,1,86.17,19.3,0,1,105.7,38.5,564,15,15,15,15,519
FB8,MC1,2023-09-08T13:00:00Z,19,0,86.11,1,86.16,19,0,1,73.1,28.7,539,15,15,15,15,515
FB8,MC1,2023-09-08T13:15:00Z,18.8,0,86.1,1,86.15,18.8,0,1,41.4,16.3,590,15,15,15,15,517
FB8,MC1,2023-09-08T13:30:00Z,18.7,0,86.08,0.999,86.13,18.7,0,1,53.5,20.9,609,15,15,15,15,535
FB8,MC1,2023-09-08T13:45:00Z,18.7,0,86.07,1,86.11,18.8,0,0.999,93.4,36.6,589,15,15,15,15,508
FB8,MC1,2023-09-08T14:00:00Z,18.7,0,86.06,1,86.1,18.7,0,1.001,70.7,27.5,568,15,15,15,15,510
FB8,MC1,2023-09-08T14:15:00Z,18.7,0,86.05,1,86.09,18.8,0,1,59,22.3,586,15,15,15,15,506
FB8,MC1,2023-09-08T14:30:00Z,18.7,0,86.03,0.999,86.08,18.7,0,0.999,65,26.6,563,15,15,15,15,507
FB8,MC1,2023-09-08T14:45:00Z,18.7,0,86.02,1,86.06,18.7,0,1.001,83.5,32,556,15,15,15,15,498
