Tree,MC,Timestamp,Port1_Solar,Port2_Solar,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port4_LW_minutes,Port4_LW_minutes_H,Port4_LWS_Count,Port5_Temp,Port5_RH,Port5_Atmos_pressure,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port7_Drop1,Port7_Drop2,Port8_Drop3,Port8_Drop4
ET1,MC2,2023-04-13T05:15:00Z,0,0,18.4,0.972,87.91,15,15,471,18.4,0.957,87.8,15,15,487,100,8402,87.74,18.3
ET1,MC2,2023-04-13T05:30:00Z,0,0,18.3,0.974,87.93,15,15,464,18.4,0.96,87.81,15,15,482,100,8405,87.74,18.3
ET1,MC2,2023-04-13T05:45:00Z,0,0,18.3,0.975,87.93,15,3,457,18.3,0.96,87.81,15,15,472,100,8403,87.75,18.3
ET1,MC2,2023-04-13T06:00:00Z,3.7,2.4,18.4,0.975,87.94,15,5,461,18.3,0.96,87.83,15,15,464,100,8401,87.76,18.3
ET1,MC2,2023-04-13T06:15:00Z,13.5,10.8,18.3,0.976,87.95,15,11,563,18.3,0.963,87.84,15,6,472,100,8400,87.77,18.3
ET1,MC2,2023-04-13T06:30:00Z,30.9,25.5,18.4,0.97,87.95,15,15,501,18.4,0.953,87.84,15,4,456,100,8398,87.77,18.3
ET1,MC2,2023-04-13T06:45:00Z,52.4,43.4,18.5,0.967,87.97,15,13,457,18.5,0.953,87.85,15,0,455,100,8395,87.78,18.3
ET1,MC2,2023-04-13T07:00:00Z,107.8,111.7,18.6,0.966,87.97,15,2,455,18.6,0.951,87.86,15,0,455,100,8405,87.79,18.5
ET1,MC2,2023-04-13T07:15:00Z,73.2,69.4,18.5,0.967,87.99,15,0,455,18.6,0.951,87.88,15,0,455,100,8399,87.81,18.8
ET1,MC2,2023-04-13T07:30:00Z,93.9,79.1,18.6,0.963,88.02,15,0,455,18.7,0.945,87.9,15,0,455,100,8402,87.84,18.9
ET1,MC2,2023-04-13T07:45:00Z,136.8,123.2,18.7,0.961,88.03,15,0,455,18.6,0.948,87.92,15,0,455,100,8404,87.85,18.9
ET1,MC2,2023-04-13T08:00:00Z,163.5,149.8,18.7,0.96,88.05,15,0,454,18.7,0.946,87.93,15,0,455,100,8402,87.87,19
ET1,MC2,2023-04-13T08:15:00Z,253.4,248.7,18.8,0.961,88.07,15,0,453,18.7,0.946,87.95,15,0,454,100,8361,87.88,19.3
ET1,MC2,2023-04-13T08:30:00Z,375.4,403.7,19.1,0.943,88.08,15,0,452,19.2,0.926,87.96,15,0,452,100,8403,87.89,20.1
ET1,MC2,2023-04-13T08:45:00Z,516.2,552.1,19.6,0.924,88.09,15,0,452,19.6,0.907,87.97,15,0,452,100,8427,87.9,20.8
ET1,MC2,2023-04-13T09:00:00Z,259.1,236,19.4,0.931,88.08,15,0,455,19.4,0.917,87.96,15,0,454,100,8422,87.89,21
ET1,MC2,2023-04-13T09:15:00Z,349.4,332.9,19.2,0.949,88.08,15,2,452,19.3,0.933,87.96,15,0,452,100,8430,87.89,20.6
ET1,MC2,2023-04-13T09:30:00Z,338.9,326.3,19.5,0.951,88.07,15,2,464,19.7,0.928,87.95,15,0,456,100,8437,87.88,20.9
ET1,MC2,2023-04-13T09:45:00Z,367.1,407.6,19.3,0.958,88.07,15,2,453,19.5,0.938,87.95,15,0,453,100,8450,87.88,20.7
ET1,MC2,2023-04-13T10:00:00Z,475.7,804.7,19.6,0.935,88.06,15,0,452,19.7,0.917,87.94,15,0,452,100,8476,87.88,21
ET1,MC2,2023-04-13T10:15:00Z,503.5,502.3,19.7,0.929,88.05,15,0,452,19.9,0.911,87.93,15,0,451,100,8485,87.86,21.3
ET1,MC2,2023-04-13T10:30:00Z,576.2,545.5,19.9,0.925,88.04,15,0,452,20.1,0.903,87.92,15,0,452,100,8493,87.85,21.4
ET1,MC2,2023-04-13T10:45:00Z,905.5,893.4,20.1,0.921,88.03,15,0,451,20.4,0.897,87.91,15,0,451,100,8507,87.84,21.6
ET1,MC2,2023-04-13T11:00:00Z,956.2,895.4,20.5,0.913,88.01,15,0,451,20.8,0.888,87.88,11,0,450,100,8517,87.82,22.1
ET1,MC2,2023-04-13T11:15:00Z,479.9,425,20.6,0.91,88,15,0,452,20.7,0.892,87.88,14,0,452,100,8518,87.81,22.3
ET1,MC2,2023-04-13T11:30:00Z,293.5,229.8,20.3,0.926,87.98,15,0,453,20.4,0.909,87.86,15,0,454,100,8513,87.79,22
ET1,MC2,2023-04-13T11:45:00Z,283.4,238.6,19.9,0.939,87.97,15,5,452,19.9,0.925,87.85,15,0,453,100,8514,87.78,21.5
ET1,MC2,2023-04-13T12:00:00Z,487.8,421.3,20.2,0.93,87.93,15,0,451,20.4,0.911,87.81,15,0,452,100,8518,87.74,21.4
ET1,MC2,2023-04-13T12:15:00Z,586.7,510.5,20.7,0.913,87.91,15,0,451,21,0.888,87.79,15,0,451,100,8515,87.72,21.6
ET1,MC2,2023-04-13T12:30:00Z,238.2,200.7,20.7,0.909,87.89,15,0,452,21,0.885,87.77,15,0,452,100,8514,87.7,21.8
ET1,MC2,2023-04-13T12:45:00Z,548,337.6,20.7,0.914,87.87,15,0,451,20.9,0.891,87.75,15,0,452,100,8513,87.68,21.7
ET1,MC2,2023-04-13T13:00:00Z,425.4,322.4,21.2,0.891,87.84,15,0,451,21.4,0.871,87.72,15,0,451,100,8511,87.65,21.8
ET1,MC2,2023-04-13T13:15:00Z,257.6,231.8,21.4,0.897,87.81,15,0,452,21.6,0.876,87.69,15,0,452,100,8512,87.63,22
ET1,MC2,2023-04-13T13:30:00Z,298.3,257.3,21,0.918,87.8,15,0,451,20.9,0.909,87.69,15,2,452,100,8512,87.62,21.9
ET1,MC2,2023-04-13T13:45:00Z,200,173.2,20.9,0.921,87.79,15,8,465,21.1,0.897,87.68,15,2,454,100,8505,87.6,22
ET1,MC2,2023-04-13T14:00:00Z,219.5,218.6,20.7,0.943,87.78,15,2,453,20.7,0.925,87.66,15,0,453,100,8507,87.59,21.6
ET1,MC2,2023-04-13T14:15:00Z,240.1,211.7,20.8,0.943,87.77,15,0,452,20.8,0.932,87.65,15,0,452,100,8505,87.58,21.7
ET1,MC2,2023-04-13T14:30:00Z,232.5,218.1,21.3,0.927,87.75,15,0,452,21.6,0.901,87.63,15,0,452,100,8502,87.57,22.2
ET1,MC2,2023-04-13T14:45:00Z,218.8,190.1,21.6,0.917,87.74,15,0,453,21.2,0.916,87.62,15,0,453,100,8505,87.56,22.4
ET1,MC2,2023-04-13T15:00:00Z,147.2,128,21,0.934,87.73,15,0,453,20.6,0.936,87.62,15,0,454,100,8500,87.55,22.1
ET1,MC2,2023-04-13T15:15:00Z,135.5,124.5,20.5,0.949,87.73,15,0,453,20.2,0.949,87.62,15,0,453,100,8497,87.55,21.6
ET1,MC2,2023-04-13T15:30:00Z,167.5,203.1,20.7,0.943,87.71,15,0,452,20.7,0.933,87.59,15,0,452,100,8494,87.53,21.7
ET1,MC2,2023-04-13T15:45:00Z,154.5,171.6,21,0.919,87.7,15,4,492,21.3,0.896,87.58,15,4,478,100,8491,87.51,21.9
ET1,MC2,2023-04-13T16:00:00Z,71.2,61,20.6,0.951,87.7,15,10,454,20.5,0.94,87.59,15,5,455,100,8488,87.52,21.4
ET1,MC2,2023-04-13T16:15:00Z,108.9,120.7,20.4,0.946,87.71,15,1,463,20.5,0.93,87.59,15,1,468,100,8485,87.52,21.2
ET1,MC2,2023-04-13T16:30:00Z,32.2,27.1,20.3,0.951,87.72,15,15,607,20.2,0.94,87.61,15,15,674,100,8481,87.54,21
ET1,MC2,2023-04-13T16:45:00Z,65.9,57.1,19.9,0.978,87.74,15,15,551,19.7,0.972,87.62,15,15,666,100,8475,87.56,20.4
ET1,MC2,2023-04-13T17:00:00Z,72.1,66.3,19.9,0.975,87.74,15,15,508,20,0.963,87.62,15,15,636,100,8474,87.55,20.3
ET1,MC2,2023-04-13T17:15:00Z,30,26,20,0.967,87.73,15,15,499,20.1,0.951,87.62,15,15,649,100,8471,87.56,20.2
ET1,MC2,2023-04-13T17:30:00Z,8.6,7.1,19.8,0.978,87.76,15,15,481,19.7,0.97,87.65,15,15,626,100,8468,87.58,20
ET1,MC2,2023-04-13T17:45:00Z,4.4,3.3,19.7,0.985,87.78,15,15,480,19.8,0.972,87.67,15,15,606,100,8464,87.6,19.9
ET1,MC2,2023-04-13T18:00:00Z,0,0,19.7,0.987,87.81,15,15,542,19.8,0.974,87.69,15,15,633,100,8462,87.62,19.9
ET1,MC2,2023-04-13T18:15:00Z,0,0,19.7,0.985,87.81,15,15,631,19.8,0.968,87.7,15,15,754,100,8460,87.63,19.8
ET1,MC2,2023-04-13T18:30:00Z,0,0,19.5,0.988,87.83,15,15,565,19.6,0.972,87.72,15,15,648,100,8458,87.65,19.6
ET1,MC2,2023-04-13T18:45:00Z,0,0,19.5,0.988,87.85,15,15,570,19.5,0.974,87.74,15,15,690,100,8455,87.67,19.5
ET1,MC2,2023-04-13T19:00:00Z,0,0,19.4,0.989,87.88,15,15,902,19.5,0.972,87.77,15,15,986,100,8452,87.7,19.5
ET1,MC2,2023-04-13T19:15:00Z,0,0,19.5,0.987,87.9,15,15,603,19.5,0.972,87.78,15,15,657,100,8449,87.72,19.4
ET1,MC2,2023-04-13T19:30:00Z,0,0,19.3,0.992,87.89,15,15,606,19.4,0.977,87.77,15,15,674,100,8447,87.71,19.3
ET1,MC2,2023-04-13T19:45:00Z,0,0,19.2,0.996,87.91,15,15,529,19.2,0.981,87.79,15,15,591,100,8443,87.73,19.2
ET1,MC2,2023-04-13T20:00:00Z,0,0,19.1,0.999,87.91,15,15,621,19,0.986,87.79,15,15,613,100,8443,87.72,19.1
ET1,MC2,2023-04-13T20:15:00Z,0,0,19,1,87.91,15,15,647,19,0.991,87.79,15,15,666,100,8440,87.73,19.1
ET1,MC2,2023-04-13T20:30:00Z,0,0,19,1,87.91,15,15,723,19,0.996,87.8,15,15,794,100,8437,87.73,19
ET1,MC2,2023-04-13T20:45:00Z,0,0,19.1,0.999,87.92,15,15,650,19,0.999,87.81,15,15,720,100,8436,87.74,19
ET1,MC2,2023-04-13T21:00:00Z,0,0,19,1,87.93,15,15,757,19,1.001,87.82,15,15,907,100,8433,87.76,19.1
ET1,MC2,2023-04-13T21:15:00Z,0,0,19,1,87.94,15,15,719,19,1.001,87.82,15,15,682,100,8433,87.75,19
ET1,MC2,2023-04-13T21:30:00Z,0,0,18.9,1,87.96,15,15,682,18.9,0.999,87.84,15,15,754,100,8433,87.77,19
ET1,MC2,2023-04-13T21:45:00Z,0,0,18.8,1,87.96,15,15,648,18.9,0.995,87.84,15,15,644,100,8428,87.78,18.9
ET1,MC2,2023-04-13T22:00:00Z,0,0,18.8,1,87.97,15,15,561,18.9,0.988,87.85,15,15,644,100,8427,87.79,18.9
ET1,MC2,2023-04-13T22:15:00Z,0,0,18.8,1,87.97,15,15,505,18.9,0.98,87.85,15,15,589,100,8423,87.79,18.9
ET1,MC2,2023-04-13T22:30:00Z,0,0,18.9,0.994,87.97,15,15,611,18.9,0.972,87.85,15,15,632,100,8423,87.78,18.8
ET1,MC2,2023-04-13T22:45:00Z,0,0,18.8,0.996,87.96,15,15,602,18.8,0.978,87.84,15,15,578,100,8418,87.77,18.8
ET1,MC2,2023-04-13T23:00:00Z,0,0,18.7,0.999,87.96,15,15,631,18.7,0.982,87.84,15,15,601,100,8420,87.78,18.7
ET1,MC2,2023-04-13T23:15:00Z,0,0,18.7,0.999,87.96,15,15,681,18.7,0.984,87.84,15,15,657,100,8420,87.78,18.7
ET1,MC2,2023-04-13T23:30:00Z,0,0,18.6,1,87.95,15,15,602,18.6,0.986,87.84,15,15,661,100,8415,87.77,18.7
ET1,MC2,2023-04-13T23:45:00Z,0,0,18.6,1,87.95,15,15,703,18.6,0.99,87.83,15,15,756,100,8414,87.76,18.6
ET1,MC2,2023-04-14T00:00:00Z,0,0,18.6,1,87.94,15,15,731,18.6,0.991,87.83,15,15,883,100,8412,87.76,18.6
ET1,MC2,2023-04-14T00:15:00Z,0,0,18.6,1.001,87.93,15,15,723,18.5,0.996,87.82,15,15,901,100,8377,87.75,18.8
ET1,MC2,2023-04-14T00:30:00Z,0,0,18.5,1.001,87.92,15,15,775,18.5,1,87.81,15,15,1015,100,8393,87.74,18.7
ET1,MC2,2023-04-14T00:45:00Z,0,0,18.6,0.999,87.92,15,15,861,18.5,1,87.8,15,15,1043,100,8391,87.74,18.6
ET1,MC2,2023-04-14T01:00:00Z,0,0,18.6,1,87.92,15,15,716,18.6,0.999,87.8,15,15,1042,100,8391,87.74,18.6
ET1,MC2,2023-04-14T01:15:00Z,0,0,18.6,1.001,87.9,15,15,679,18.6,0.999,87.78,15,15,950,100,8389,87.72,18.7
ET1,MC2,2023-04-14T01:30:00Z,0,0,18.6,1.001,87.89,15,15,664,18.6,0.999,87.78,15,15,738,100,8388,87.71,18.6
ET1,MC2,2023-04-14T01:45:00Z,0,0,18.6,1,87.87,15,15,664,18.5,1,87.76,15,15,801,100,8385,87.69,18.6
ET1,MC2,2023-04-14T02:00:00Z,0,0,18.5,1,87.86,15,15,785,18.5,1,87.74,15,15,959,100,8387,87.68,18.6
ET1,MC2,2023-04-14T02:15:00Z,0,0,18.4,1,87.86,15,15,715,18.4,1,87.74,15,15,924,100,8385,87.68,18.6
ET1,MC2,2023-04-14T02:30:00Z,0,0,18.2,1,87.84,15,15,698,18.2,1,87.72,15,15,967,100,8384,87.67,18.4
ET1,MC2,2023-04-14T02:45:00Z,0,0,18.2,1,87.84,15,15,840,18.2,1.001,87.73,15,15,1037,100,8384,87.66,18.4
ET1,MC2,2023-04-14T03:00:00Z,0,0,18.2,0.999,87.84,15,15,659,18.2,1,87.72,15,15,940,100,8382,87.66,18.3
ET1,MC2,2023-04-14T03:15:00Z,0,0,18.2,1,87.85,15,15,661,18.1,1,87.73,15,15,853,100,8379,87.66,18.3
ET1,MC2,2023-04-14T03:30:00Z,0,0,18.1,1,87.85,15,15,719,18.1,1,87.73,15,15,921,100,8377,87.66,18.3
ET1,MC2,2023-04-14T03:45:00Z,0,0,18.1,1,87.85,15,15,639,18.1,1,87.73,15,15,857,100,8378,87.67,18.3
ET1,MC2,2023-04-14T04:00:00Z,0,0,18.1,1,87.86,15,15,731,18,1,87.74,15,15,817,100,8376,87.68,18.2
ET1,MC2,2023-04-14T04:15:00Z,0,0,17.9,1.001,87.88,15,15,711,17.9,1.001,87.76,15,15,866,100,8377,87.69,18.1
ET1,MC2,2023-04-14T04:30:00Z,0,0,18.1,0.999,87.88,15,15,750,18,1.001,87.76,15,15,797,100,8372,87.69,18.2
ET1,MC2,2023-04-14T04:45:00Z,0,0,18.2,0.999,87.89,15,15,926,18.1,1,87.77,15,15,910,100,8375,87.71,18.2
ET1,MC2,2023-04-14T05:00:00Z,0,0,18.2,1,87.9,15,15,696,18.2,1,87.78,15,15,982,100,8372,87.71,18.2
ET1,MC2,2023-04-14T05:15:00Z,0,0,18.2,1,87.89,15,15,652,18.1,1,87.78,15,15,991,100,8371,87.71,18.3
ET1,MC2,2023-04-14T05:30:00Z,0,0,17.8,1,87.91,15,15,745,17.8,1,87.79,15,15,1034,100,8370,87.73,18.1
ET1,MC2,2023-04-14T05:45:00Z,0,0,17.8,1,87.93,15,15,698,17.7,1,87.81,15,15,862,100,8368,87.75,18
ET1,MC2,2023-04-14T06:00:00Z,0.7,0,17.7,1.001,87.95,15,15,683,17.6,1,87.83,15,15,907,100,8368,87.76,17.9
ET1,MC2,2023-04-14T06:15:00Z,8.1,6.4,17.7,1,87.96,15,15,664,17.6,1,87.84,15,15,651,100,8365,87.78,17.8
ET1,MC2,2023-04-14T06:30:00Z,14.5,12.1,17.9,0.999,87.98,15,15,638,17.8,1,87.86,15,15,844,100,8365,87.79,17.9
ET1,MC2,2023-04-14T06:45:00Z,31.1,26.2,18,1.001,87.97,15,15,604,18,1.001,87.86,15,15,735,100,8365,87.8,18
ET1,MC2,2023-04-14T07:00:00Z,49.3,41,18.2,1,87.99,15,15,545,18.2,1,87.87,15,15,637,100,8362,87.8,18.2
ET1,MC2,2023-04-14T07:15:00Z,42.1,34.4,18.4,1,88,15,15,516,18.3,1,87.88,15,15,622,100,8360,87.82,18.4
ET1,MC2,2023-04-14T07:30:00Z,74.3,62.8,18.5,1.001,88.03,15,15,514,18.5,0.999,87.91,15,15,596,100,8362,87.84,18.5
ET1,MC2,2023-04-14T07:45:00Z,67.2,54.9,18.6,1.001,88.03,15,15,537,18.6,1,87.91,15,15,580,100,8360,87.85,18.6
ET1,MC2,2023-04-14T08:00:00Z,113,95.9,18.7,1,88.03,15,15,580,18.6,0.999,87.91,15,15,563,100,8358,87.85,18.7
ET1,MC2,2023-04-14T08:15:00Z,145,125.6,18.7,1.001,88.03,15,15,529,18.7,1,87.91,15,15,538,100,8363,87.85,18.8
ET1,MC2,2023-04-14T08:30:00Z,185.7,161.3,18.9,1,88.03,15,15,470,18.9,1,87.9,15,15,519,100,8315,87.84,19
ET1,MC2,2023-04-14T08:45:00Z,354.9,344.8,19.1,0.998,88.03,15,3,455,19.1,0.999,87.91,15,8,456,100,8352,87.86,19.5
ET1,MC2,2023-04-14T09:00:00Z,247.2,226.7,19.3,0.987,88.02,15,0,455,19.4,0.977,87.9,15,0,456,100,8357,87.85,19.8
ET1,MC2,2023-04-14T09:15:00Z,187.3,160.8,19.3,0.982,88.03,15,0,456,19.3,0.966,87.91,15,0,457,100,8358,87.85,19.9
ET1,MC2,2023-04-14T09:30:00Z,216.2,183.8,19.3,0.984,88.03,15,5,467,19.3,0.969,87.91,15,3,458,100,8349,87.85,19.8
ET1,MC2,2023-04-14T09:45:00Z,250.7,213.9,19.4,0.982,88.04,15,0,454,19.4,0.965,87.92,15,0,455,100,8361,87.86,19.9
ET1,MC2,2023-04-14T10:00:00Z,336.5,322.3,19.6,0.971,88.04,15,0,454,19.6,0.955,87.92,15,0,454,100,8368,87.86,20
ET1,MC2,2023-04-14T10:15:00Z,193,161.1,19.6,0.969,88.05,15,1,455,19.6,0.952,87.93,15,0,455,100,8366,87.86,20.2
ET1,MC2,2023-04-14T10:30:00Z,464.2,435.2,19.5,0.979,88.04,15,2,454,19.6,0.963,87.92,15,0,454,100,8377,87.86,20.1
ET1,MC2,2023-04-14T10:45:00Z,461.1,416.4,19.8,0.964,88.03,15,0,453,19.9,0.95,87.9,15,0,453,100,8381,87.84,20.4
ET1,MC2,2023-04-14T11:00:00Z,593.8,553.3,20.2,0.95,88.01,15,0,452,20.4,0.93,87.89,15,0,453,100,8397,87.83,20.9
ET1,MC2,2023-04-14T11:15:00Z,319,273.7,20.1,0.955,88,15,0,453,20.3,0.937,87.89,15,0,454,100,8400,87.82,21.1
ET1,MC2,2023-04-14T11:30:00Z,305.4,257.1,20.1,0.961,87.99,15,0,453,20.2,0.945,87.87,15,0,454,100,8403,87.8,21
ET1,MC2,2023-04-14T11:45:00Z,249.6,221.6,19.9,0.974,87.97,15,3,456,20.1,0.954,87.85,15,2,466,100,8403,87.79,20.9
ET1,MC2,2023-04-14T12:00:00Z,99.4,83.5,19.7,0.981,87.97,15,13,673,19.9,0.962,87.85,15,12,514,100,8401,87.78,20.7
ET1,MC2,2023-04-14T12:15:00Z,56.9,48.3,19.5,0.997,87.96,15,15,638,19.4,0.981,87.84,15,15,879,100,8396,87.78,20.2
ET1,MC2,2023-04-14T12:30:00Z,110,93.8,19.3,1,87.94,15,15,706,19.1,0.996,87.83,15,15,988,100,8397,87.76,19.8
ET1,MC2,2023-04-14T12:45:00Z,177.8,151.2,19.2,1,87.92,15,15,688,19.1,1,87.8,15,15,873,100,8399,87.74,19.7
ET1,MC2,2023-04-14T13:00:00Z,90.8,77.3,19.1,1,87.9,15,15,731,18.9,0.999,87.78,15,15,910,100,8396,87.72,19.5
ET1,MC2,2023-04-14T13:15:00Z,51.3,43.6,18.9,1.001,87.91,15,15,687,18.8,1,87.79,15,15,803,100,8393,87.72,19.3
ET1,MC2,2023-04-14T13:30:00Z,85.5,72.1,18.8,1,87.89,15,15,875,18.7,1,87.77,15,15,1026,100,8390,87.71,19.1
ET1,MC2,2023-04-14T13:45:00Z,88.1,73.6,18.7,1,87.88,15,15,813,18.7,0.999,87.76,15,15,802,100,8392,87.7,19
ET1,MC2,2023-04-14T14:00:00Z,52.4,44.3,18.5,1,87.87,15,15,749,18.4,1,87.75,15,15,761,100,8389,87.69,18.8
ET1,MC2,2023-04-14T14:15:00Z,45.8,38.6,18.3,1,87.86,15,15,797,18.3,1,87.74,15,15,748,100,8389,87.67,18.6
ET1,MC2,2023-04-14T14:30:00Z,50.2,42.3,18.2,1,87.84,15,15,746,18.2,1.001,87.72,15,15,890,100,8385,87.66,18.5
ET1,MC2,2023-04-14T14:45:00Z,81.1,69,18.1,0.999,87.83,15,15,544,18.2,1,87.71,15,15,578,100,8385,87.64,18.3
ET1,MC2,2023-04-14T15:00:00Z,64.8,53.8,18.2,1,87.83,15,15,571,18.2,1,87.71,15,15,619,100,8384,87.65,18.3
ET1,MC2,2023-04-14T15:15:00Z,168.6,152.5,18.1,0.988,87.84,15,15,470,18.2,0.982,87.71,15,15,522,100,8383,87.65,18.2
ET1,MC2,2023-04-14T15:30:00Z,149,302.5,18.5,0.925,87.84,15,1,453,18.7,0.907,87.71,15,8,453,100,8384,87.65,18.6
ET1,MC2,2023-04-14T15:45:00Z,117.2,277.8,18.9,0.908,87.84,15,0,452,19.1,0.892,87.72,15,0,452,100,8384,87.65,19.2
ET1,MC2,2023-04-14T16:00:00Z,117.7,139.9,18.9,0.901,87.86,15,0,453,19,0.888,87.73,15,0,453,100,8384,87.67,19.2
ET1,MC2,2023-04-14T16:15:00Z,111.3,173.2,18.8,0.917,87.85,15,0,453,19,0.9,87.73,15,0,453,100,8384,87.66,19.2
ET1,MC2,2023-04-14T16:30:00Z,40.6,33.3,18.5,0.942,87.86,15,7,458,18.6,0.926,87.74,15,5,456,100,8382,87.67,19
ET1,MC2,2023-04-14T16:45:00Z,61.7,52.2,18.4,0.946,87.89,15,0,454,18.5,0.93,87.77,15,0,454,100,8379,87.71,18.8
ET1,MC2,2023-04-14T17:00:00Z,52.2,47.4,18.6,0.913,87.88,15,0,453,18.7,0.898,87.76,15,0,454,100,8378,87.7,18.8
ET1,MC2,2023-04-14T17:15:00Z,23.1,20.5,18.6,0.913,87.89,15,0,453,18.6,0.899,87.77,15,0,454,100,8376,87.7,18.8
ET1,MC2,2023-04-14T17:30:00Z,16.1,13.7,18.6,0.908,87.93,15,0,453,18.7,0.894,87.81,15,0,454,100,8377,87.74,18.7
ET1,MC2,2023-04-14T17:45:00Z,4.8,3.8,18.5,0.905,87.96,15,0,453,18.6,0.889,87.84,15,0,454,100,8372,87.78,18.7
ET1,MC2,2023-04-14T18:00:00Z,0,0,18.5,0.9,88,15,0,453,18.5,0.887,87.88,15,0,454,100,8374,87.81,18.6
ET1,MC2,2023-04-14T18:15:00Z,0,0,18.4,0.905,88.01,15,0,453,18.4,0.892,87.89,15,0,453,100,8369,87.82,18.5
ET1,MC2,2023-04-14T18:30:00Z,0,0,18.4,0.904,88.02,15,0,453,18.4,0.89,87.9,15,0,454,100,8370,87.83,18.5
ET1,MC2,2023-04-14T18:45:00Z,0,0,18.4,0.898,88.04,15,0,453,18.5,0.883,87.92,15,0,453,100,8366,87.85,18.5
ET1,MC2,2023-04-14T19:00:00Z,0,0,18.4,0.895,88.05,15,0,453,18.5,0.88,87.93,15,0,453,100,8369,87.86,18.5
ET1,MC2,2023-04-14T19:15:00Z,0,0,18.4,0.887,88.06,15,0,453,18.5,0.875,87.94,15,0,453,100,8365,87.87,18.5
ET1,MC2,2023-04-14T19:30:00Z,0,0,18.5,0.877,88.06,15,0,453,18.5,0.867,87.94,15,0,453,100,8367,87.88,18.5
ET1,MC2,2023-04-14T19:45:00Z,0,0,18.4,0.88,88.07,15,0,453,18.4,0.869,87.95,15,0,453,100,8365,87.88,18.4
ET1,MC2,2023-04-14T20:00:00Z,0,0,18.2,0.891,88.09,15,0,453,18.2,0.881,87.97,15,0,453,100,8361,87.9,18.3
ET1,MC2,2023-04-14T20:15:00Z,0,0,18.2,0.878,88.1,15,0,452,18.2,0.867,87.98,15,0,453,100,8361,87.91,18.3
ET1,MC2,2023-04-14T20:30:00Z,0,0,18.2,0.879,88.12,15,0,453,18.2,0.869,88,15,0,453,100,8362,87.93,18.3
ET1,MC2,2023-04-14T20:45:00Z,0,0,18,0.896,88.13,15,0,453,18,0.884,88.01,15,0,453,100,8358,87.94,18.1
ET1,MC2,2023-04-14T21:00:00Z,0,0,18,0.899,88.14,15,0,453,18,0.887,88.02,15,0,453,100,8356,87.95,18.1
ET1,MC2,2023-04-14T21:15:00Z,0,0,18,0.896,88.16,15,0,453,18,0.885,88.04,15,0,454,100,8355,87.97,18
ET1,MC2,2023-04-14T21:30:00Z,0,0,17.7,0.907,88.15,15,0,453,17.8,0.894,88.04,15,0,454,100,8355,87.96,17.9
ET1,MC2,2023-04-14T21:45:00Z,0,0,17.9,0.897,88.14,15,0,453,17.9,0.886,88.03,15,0,454,100,8353,87.95,17.8
ET1,MC2,2023-04-14T22:00:00Z,0,0,17.9,0.898,88.14,15,0,453,17.9,0.886,88.02,15,0,454,100,8350,87.95,17.8
ET1,MC2,2023-04-14T22:15:00Z,0,0,17.7,0.9,88.13,15,0,453,17.8,0.887,88.02,15,0,454,100,8353,87.94,17.7
ET1,MC2,2023-04-14T22:30:00Z,0,0,17.8,0.895,88.12,15,0,453,17.8,0.882,88.01,15,0,453,100,8351,87.93,17.7
ET1,MC2,2023-04-14T22:45:00Z,0,0,17.9,0.885,88.12,15,0,453,17.9,0.875,88,15,0,453,100,8350,87.93,17.7
ET1,MC2,2023-04-14T23:00:00Z,0,0,17.9,0.879,88.11,15,0,453,17.9,0.871,87.99,15,0,453,100,8349,87.92,17.7
ET1,MC2,2023-04-14T23:15:00Z,0,0,18,0.869,88.09,15,0,452,18,0.859,87.98,15,0,453,100,8349,87.9,17.7
ET1,MC2,2023-04-14T23:30:00Z,0,0,18.1,0.862,88.09,15,0,453,18.1,0.853,87.97,15,0,453,100,8345,87.9,17.8
ET1,MC2,2023-04-14T23:45:00Z,0,0,18,0.871,88.07,15,0,453,18,0.863,87.96,15,0,453,100,8346,87.89,17.8
ET1,MC2,2023-04-15T00:00:00Z,0,0,17.8,0.891,88.07,15,0,453,17.8,0.879,87.96,15,0,453,100,8343,87.89,17.8
ET1,MC2,2023-04-15T00:15:00Z,0,0,17.8,0.886,88.03,15,0,453,17.8,0.874,87.92,15,0,453,100,8311,87.84,17.9
ET1,MC2,2023-04-15T00:30:00Z,0,0,17.8,0.872,88.01,15,0,453,17.9,0.862,87.9,15,0,453,100,8325,87.82,17.9
ET1,MC2,2023-04-15T00:45:00Z,0,0,17.9,0.865,88,15,0,452,18,0.855,87.89,15,0,453,100,8326,87.81,17.8
ET1,MC2,2023-04-15T01:00:00Z,0,0,18,0.849,87.98,15,0,452,18.1,0.838,87.86,15,0,452,100,8328,87.79,17.9
ET1,MC2,2023-04-15T01:15:00Z,0,0,18.1,0.835,87.96,15,0,452,18.2,0.826,87.85,15,0,452,100,8323,87.78,17.9
ET1,MC2,2023-04-15T01:30:00Z,0,0,17.8,0.842,87.95,15,0,452,17.8,0.836,87.83,15,0,452,100,8325,87.76,17.8
ET1,MC2,2023-04-15T01:45:00Z,0,0,17.5,0.864,87.94,15,0,452,17.5,0.856,87.83,15,0,453,100,8323,87.75,17.6
ET1,MC2,2023-04-15T02:00:00Z,0,0,17.2,0.881,87.93,15,0,452,17.3,0.87,87.82,15,0,453,100,8322,87.74,17.4
