Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV2,MC3,2023-07-27T01:00:00Z,0.991,17.3,0.02,85.45,455,15,0,85.44,17.3,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-07-27T01:15:00Z,0.99,17.3,0.02,85.45,455,15,0,85.44,17.4,0.04,0.979,0,0,0,15,458
TV2,MC3,2023-07-27T01:30:00Z,0.996,17.4,0.01,85.44,456,15,0,85.43,17.5,0.03,0.986,0,0,4,15,458
TV2,MC3,2023-07-27T01:45:00Z,0.999,17.5,0,85.42,463,15,1,85.42,17.5,0.02,0.992,0,0,13,15,513
TV2,MC3,2023-07-27T02:00:00Z,1,17.5,0,85.42,508,15,15,85.41,17.5,0,0.999,0,0,15,15,566
TV2,MC3,2023-07-27T02:15:00Z,0.999,17.4,0,85.41,510,15,15,85.4,17.4,0,0.999,0,0,15,15,535
TV2,MC3,2023-07-27T02:30:00Z,1,17.3,0,85.41,499,15,15,85.41,17.2,0,0.999,0,0,15,15,485
TV2,MC3,2023-07-27T02:45:00Z,0.999,17.4,0,85.41,473,15,15,85.4,17.4,0.02,0.992,0,0,13,15,459
TV2,MC3,2023-07-27T03:00:00Z,0.994,17.5,0.01,85.41,461,15,15,85.41,17.5,0.03,0.983,0,0,0,15,458
TV2,MC3,2023-07-27T03:15:00Z,0.99,17.6,0.02,85.41,456,15,1,85.4,17.5,0.04,0.981,0,0,0,15,458
TV2,MC3,2023-07-27T03:30:00Z,0.991,17.6,0.02,85.43,456,15,0,85.42,17.6,0.03,0.983,0,0,0,15,459
TV2,MC3,2023-07-27T03:45:00Z,0.995,17.6,0.01,85.45,456,15,0,85.44,17.6,0.03,0.987,0,0,2,15,458
TV2,MC3,2023-07-27T04:00:00Z,0.995,17.6,0.01,85.44,455,15,0,85.43,17.6,0.03,0.986,0,0,0,15,458
TV2,MC3,2023-07-27T04:15:00Z,0.994,17.7,0.01,85.44,456,15,0,85.43,17.6,0.03,0.986,0,0,6,15,492
TV2,MC3,2023-07-27T04:30:00Z,0.995,17.7,0.01,85.43,457,15,1,85.42,17.6,0.02,0.989,0,0,15,15,470
TV2,MC3,2023-07-27T04:45:00Z,1,17.7,0,85.43,463,15,4,85.42,17.6,0.01,0.995,0,0,11,15,464
TV2,MC3,2023-07-27T05:00:00Z,1.001,17.8,0,85.44,456,15,3,85.43,17.8,0.02,0.992,0,0,9,15,458
TV2,MC3,2023-07-27T05:15:00Z,0.997,17.8,0.01,85.47,455,15,0,85.46,17.8,0.02,0.989,0,0,0,15,458
TV2,MC3,2023-07-27T05:30:00Z,0.996,17.8,0.01,85.47,457,15,0,85.46,17.8,0.03,0.987,0,0,5,15,475
TV2,MC3,2023-07-27T05:45:00Z,0.998,17.8,0,85.48,468,15,7,85.48,17.8,0.02,0.991,0,0,15,15,585
TV2,MC3,2023-07-27T06:00:00Z,1,17.8,0,85.48,501,15,15,85.47,17.8,0,1,6,0,15,15,656
TV2,MC3,2023-07-27T06:15:00Z,1,17.9,0,85.5,652,15,15,85.5,17.8,0,1.001,11.4,3.7,15,15,753
TV2,MC3,2023-07-27T06:30:00Z,1,17.8,0,85.53,589,15,15,85.52,17.8,0,0.999,16.1,6.8,15,15,646
TV2,MC3,2023-07-27T06:45:00Z,0.999,17.7,0,85.54,624,15,15,85.53,17.6,0,1.001,22.5,9.3,15,15,736
TV2,MC3,2023-07-27T07:00:00Z,1,17.6,0,85.56,761,15,15,85.55,17.5,0,1,31.3,12.8,15,15,766
TV2,MC3,2023-07-27T07:15:00Z,1.001,17.6,0,85.59,692,15,15,85.58,17.5,0,1,33.1,13.2,15,15,667
TV2,MC3,2023-07-27T07:30:00Z,1,17.4,0,85.62,747,15,15,85.61,17.3,0,1,41.9,16.5,15,15,823
TV2,MC3,2023-07-27T07:45:00Z,1,17.4,0,85.63,698,15,15,85.62,17.4,0,1,40.1,16.5,15,15,689
TV2,MC3,2023-07-27T08:00:00Z,1,17.5,0,85.66,661,15,15,85.66,17.5,0,0.999,49.8,20.3,15,15,738
TV2,MC3,2023-07-27T08:15:00Z,1,17.5,0,85.67,644,15,15,85.66,17.5,0,0.999,62.6,26.4,15,15,697
TV2,MC3,2023-07-27T08:30:00Z,1.001,17.6,0,85.67,655,15,15,85.66,17.6,0,1,92.1,37.9,15,15,669
TV2,MC3,2023-07-27T08:45:00Z,1,17.5,0,85.66,608,15,15,85.66,17.4,0,1,130.9,62.3,15,15,634
TV2,MC3,2023-07-27T09:00:00Z,1,17.7,0,85.65,591,15,15,85.64,17.5,0,1,220.1,158.2,15,15,591
TV2,MC3,2023-07-27T09:15:00Z,0.997,18,0.01,85.63,527,15,15,85.62,18,0.03,0.985,294.8,79.7,15,15,544
TV2,MC3,2023-07-27T09:30:00Z,0.966,18.1,0.07,85.63,522,15,15,85.61,18,0.1,0.953,178.2,68.7,15,15,532
TV2,MC3,2023-07-27T09:45:00Z,0.943,18,0.12,85.62,506,15,15,85.61,18,0.13,0.936,114.1,50.2,15,15,539
TV2,MC3,2023-07-27T10:00:00Z,0.94,18.1,0.12,85.6,496,15,15,85.6,18.1,0.14,0.932,142.8,74.5,15,15,516
TV2,MC3,2023-07-27T10:15:00Z,0.934,18.5,0.14,85.6,481,15,15,85.59,18.6,0.17,0.921,276.7,183.5,15,15,476
TV2,MC3,2023-07-27T10:30:00Z,0.923,19.3,0.17,85.59,452,15,7,85.58,19.2,0.2,0.909,497.5,101.1,4,15,455
TV2,MC3,2023-07-27T10:45:00Z,0.892,19.7,0.25,85.59,452,15,0,85.58,19.6,0.27,0.882,376.6,144.1,0,15,455
TV2,MC3,2023-07-27T11:00:00Z,0.878,19.3,0.27,85.56,452,15,0,85.55,19.4,0.3,0.867,228,105.8,0,15,454
TV2,MC3,2023-07-27T11:15:00Z,0.862,19.6,0.32,85.55,451,15,0,85.54,19.8,0.35,0.848,238,294.4,0,15,453
TV2,MC3,2023-07-27T11:30:00Z,0.859,19.6,0.32,85.56,451,15,0,85.55,19.7,0.37,0.839,203.2,111.9,0,15,453
TV2,MC3,2023-07-27T11:45:00Z,0.852,19.7,0.34,85.56,451,15,0,85.55,19.9,0.38,0.837,345.5,131.3,0,15,453
TV2,MC3,2023-07-27T12:00:00Z,0.85,20.6,0.36,85.54,451,13,0,85.52,20.7,0.41,0.833,287.1,75.4,0,15,453
TV2,MC3,2023-07-27T12:15:00Z,0.863,20.5,0.33,85.51,451,15,0,85.49,20.8,0.38,0.845,139.2,62.6,0,15,453
TV2,MC3,2023-07-27T12:30:00Z,0.886,20.6,0.28,85.5,450,15,0,85.49,21,0.35,0.859,321,65.9,0,15,453
TV2,MC3,2023-07-27T12:45:00Z,0.909,20.4,0.22,85.5,451,15,0,85.49,20.5,0.27,0.89,228.1,65.9,0,15,454
TV2,MC3,2023-07-27T13:00:00Z,0.9,20.4,0.24,85.51,451,15,0,85.49,20.4,0.27,0.889,263.9,77.5,0,15,454
TV2,MC3,2023-07-27T13:15:00Z,0.907,20.2,0.22,85.5,451,15,0,85.49,20,0.24,0.898,186.8,67.6,0,15,454
TV2,MC3,2023-07-27T13:30:00Z,0.918,20.1,0.19,85.5,451,15,0,85.49,20.1,0.22,0.908,236.2,73.2,0,15,454
TV2,MC3,2023-07-27T13:45:00Z,0.935,19.6,0.15,85.5,452,15,0,85.49,19.7,0.17,0.924,75.8,32.2,0,15,455
TV2,MC3,2023-07-27T14:00:00Z,0.954,19.1,0.1,85.5,452,15,0,85.49,19.2,0.12,0.945,61.7,26.6,0,15,455
TV2,MC3,2023-07-27T14:15:00Z,0.954,19.4,0.1,85.49,452,15,0,85.48,19.3,0.12,0.948,96.7,37.9,0,15,455
TV2,MC3,2023-07-27T14:30:00Z,0.965,19.4,0.08,85.48,453,15,0,85.47,19.2,0.09,0.96,47.8,19.2,0,15,456
TV2,MC3,2023-07-27T14:45:00Z,0.975,19.1,0.06,85.47,452,15,0,85.46,19,0.07,0.97,79.5,30.8,0,15,456
TV2,MC3,2023-07-27T15:00:00Z,0.963,19.7,0.09,85.45,451,15,0,85.44,19.6,0.11,0.952,167.2,65.4,0,15,455
TV2,MC3,2023-07-27T15:15:00Z,0.926,20.9,0.18,85.45,449,7,0,85.44,20.6,0.2,0.919,243.2,67.6,0,15,454
TV2,MC3,2023-07-27T15:30:00Z,0.924,20.5,0.18,85.47,452,12,0,85.46,20.4,0.19,0.922,63.9,24.9,0,15,456
TV2,MC3,2023-07-27T15:45:00Z,0.965,19.5,0.08,85.49,453,15,0,85.48,19.4,0.09,0.959,31.7,12.6,0,15,456
TV2,MC3,2023-07-27T16:00:00Z,0.967,19.3,0.07,85.49,453,15,0,85.48,19.2,0.08,0.964,24.2,8.8,0,15,456
TV2,MC3,2023-07-27T16:15:00Z,0.973,19.2,0.06,85.49,453,15,0,85.48,19.2,0.07,0.967,52.6,18.3,0,15,456
TV2,MC3,2023-07-27T16:30:00Z,0.974,19.3,0.06,85.49,453,15,0,85.48,19.3,0.08,0.963,57.3,17.4,0,15,456
TV2,MC3,2023-07-27T16:45:00Z,0.973,19.2,0.06,85.49,453,15,0,85.48,19.3,0.09,0.962,70.3,17,0,15,456
TV2,MC3,2023-07-27T17:00:00Z,0.961,19.1,0.09,85.49,453,15,0,85.48,19.2,0.12,0.948,52.6,12.3,0,15,456
TV2,MC3,2023-07-27T17:15:00Z,0.964,18.9,0.08,85.52,453,15,0,85.51,18.9,0.1,0.952,20.9,6,0,15,456
TV2,MC3,2023-07-27T17:30:00Z,0.968,18.6,0.07,85.55,453,15,0,85.54,18.6,0.09,0.957,15.4,2.6,0,15,456
TV2,MC3,2023-07-27T17:45:00Z,0.955,18.6,0.1,85.57,453,15,0,85.56,18.6,0.11,0.947,10.3,0,0,15,456
TV2,MC3,2023-07-27T18:00:00Z,0.951,18.5,0.11,85.57,453,15,0,85.56,18.5,0.12,0.944,4.2,0,0,15,456
TV2,MC3,2023-07-27T18:15:00Z,0.953,18.2,0.1,85.59,454,15,0,85.58,18.2,0.12,0.944,0,0,0,15,456
TV2,MC3,2023-07-27T18:30:00Z,0.959,18.2,0.09,85.63,454,15,0,85.62,18.2,0.1,0.951,0,0,0,15,456
TV2,MC3,2023-07-27T18:45:00Z,0.962,18.3,0.08,85.63,454,15,0,85.62,18.3,0.1,0.954,0,0,0,15,456
TV2,MC3,2023-07-27T19:00:00Z,0.958,18.4,0.09,85.61,453,15,0,85.6,18.4,0.11,0.948,0,0,0,15,456
TV2,MC3,2023-07-27T19:15:00Z,0.95,18.6,0.11,85.6,454,15,0,85.59,18.5,0.12,0.945,0,0,0,15,456
TV2,MC3,2023-07-27T19:30:00Z,0.944,18.8,0.12,85.59,453,15,0,85.58,18.7,0.13,0.94,0,0,0,15,456
TV2,MC3,2023-07-27T19:45:00Z,0.947,18.8,0.12,85.62,453,15,0,85.61,18.8,0.13,0.941,0,0,0,15,456
TV2,MC3,2023-07-27T20:00:00Z,0.958,18.7,0.09,85.63,454,15,0,85.62,18.7,0.1,0.952,0,0,0,15,456
TV2,MC3,2023-07-27T20:15:00Z,0.979,18.6,0.04,85.62,455,15,0,85.61,18.6,0.06,0.971,0,0,2,15,459
TV2,MC3,2023-07-27T20:30:00Z,0.987,18.5,0.03,85.63,454,15,0,85.62,18.6,0.05,0.975,0,0,0,15,457
TV2,MC3,2023-07-27T20:45:00Z,0.984,18.5,0.03,85.63,454,15,0,85.62,18.6,0.06,0.971,0,0,0,15,457
TV2,MC3,2023-07-27T21:00:00Z,0.979,18.5,0.04,85.63,454,15,0,85.62,18.6,0.07,0.968,0,0,0,15,457
TV2,MC3,2023-07-27T21:15:00Z,0.985,18.5,0.03,85.63,455,15,0,85.62,18.6,0.06,0.974,0,0,0,15,457
TV2,MC3,2023-07-27T21:30:00Z,0.995,18.3,0.01,85.63,455,15,0,85.62,18.4,0.03,0.984,0,0,0,15,458
TV2,MC3,2023-07-27T21:45:00Z,0.999,18.2,0,85.64,455,15,0,85.63,18.2,0.02,0.99,0,0,3,15,459
TV2,MC3,2023-07-27T22:00:00Z,0.999,18.1,0,85.64,455,15,0,85.63,18.1,0.02,0.989,0,0,0,15,457
TV2,MC3,2023-07-27T22:15:00Z,0.991,18,0.02,85.64,455,15,0,85.63,18,0.04,0.98,0,0,0,15,457
TV2,MC3,2023-07-27T22:30:00Z,0.993,18,0.01,85.64,455,15,0,85.63,17.9,0.03,0.986,0,0,0,15,457
TV2,MC3,2023-07-27T22:45:00Z,0.993,17.9,0.01,85.65,455,15,0,85.65,17.9,0.03,0.983,0,0,0,15,457
TV2,MC3,2023-07-27T23:00:00Z,0.992,17.8,0.02,85.64,455,15,0,85.63,17.8,0.04,0.982,0,0,0,15,458
TV2,MC3,2023-07-27T23:15:00Z,0.992,17.9,0.02,85.63,455,15,0,85.62,17.9,0.04,0.981,0,0,0,15,457
TV2,MC3,2023-07-27T23:30:00Z,0.985,18,0.03,85.62,459,15,0,85.61,18,0.05,0.974,0,0,3,15,472
TV2,MC3,2023-07-27T23:45:00Z,0.994,17.8,0.01,85.6,502,15,14,85.6,17.9,0.03,0.985,0,0,15,15,491
TV2,MC3,2023-07-28T00:00:00Z,0.999,17.7,0,85.57,496,15,15,85.56,17.7,0.02,0.989,0,0,15,15,480
TV2,MC3,2023-07-28T00:15:00Z,0.995,17.6,0.01,85.56,484,15,15,85.55,17.5,0.03,0.985,0,0,11,15,458
TV2,MC3,2023-07-28T00:30:00Z,0.995,17.5,0.01,85.55,473,15,15,85.55,17.5,0.03,0.984,0,0,0,15,458
TV2,MC3,2023-07-28T00:45:00Z,0.991,17.5,0.02,85.54,463,15,15,85.54,17.5,0.04,0.98,0,0,0,15,457
TV2,MC3,2023-07-28T01:00:00Z,0.989,17.5,0.02,85.52,456,15,6,85.52,17.5,0.04,0.979,0,0,0,15,457
TV2,MC3,2023-07-28T01:15:00Z,0.989,17.5,0.02,85.51,455,15,0,85.5,17.5,0.04,0.979,0,0,0,15,457
TV2,MC3,2023-07-28T01:30:00Z,0.989,17.4,0.02,85.5,455,15,0,85.49,17.4,0.05,0.976,0,0,0,15,457
TV2,MC3,2023-07-28T01:45:00Z,0.984,17.4,0.03,85.49,455,15,0,85.49,17.4,0.05,0.973,0,0,0,15,457
TV2,MC3,2023-07-28T02:00:00Z,0.981,17.4,0.04,85.48,455,15,0,85.47,17.4,0.06,0.971,0,0,0,15,457
TV2,MC3,2023-07-28T02:15:00Z,0.976,17.4,0.05,85.46,455,15,0,85.45,17.5,0.07,0.964,0,0,0,15,457
TV2,MC3,2023-07-28T02:30:00Z,0.978,17.3,0.04,85.46,455,15,0,85.45,17.3,0.06,0.969,0,0,0,15,457
TV2,MC3,2023-07-28T02:45:00Z,0.979,17.3,0.04,85.46,455,15,0,85.45,17.4,0.07,0.966,0,0,0,15,457
TV2,MC3,2023-07-28T03:00:00Z,0.973,17.4,0.05,85.45,455,15,0,85.44,17.4,0.08,0.958,0,0,0,15,457
TV2,MC3,2023-07-28T03:15:00Z,0.974,17.2,0.05,85.45,455,15,0,85.45,17.3,0.08,0.958,0,0,0,15,457
TV2,MC3,2023-07-28T03:30:00Z,0.975,17.1,0.05,85.45,455,15,0,85.45,17.1,0.07,0.964,0,0,0,15,457
TV2,MC3,2023-07-28T03:45:00Z,0.973,17,0.05,85.47,454,15,0,85.47,17.1,0.08,0.958,0,0,0,15,457
TV2,MC3,2023-07-28T04:00:00Z,0.967,17.1,0.06,85.47,455,15,0,85.46,17.2,0.09,0.954,0,0,0,15,457
TV2,MC3,2023-07-28T04:15:00Z,0.977,17,0.05,85.48,455,15,0,85.47,17,0.07,0.966,0,0,0,15,457
TV2,MC3,2023-07-28T04:30:00Z,0.98,17,0.04,85.49,455,15,0,85.48,17,0.05,0.972,0,0,0,15,457
TV2,MC3,2023-07-28T04:45:00Z,0.981,17,0.04,85.52,455,15,0,85.51,17,0.06,0.97,0,0,0,15,457
TV2,MC3,2023-07-28T05:00:00Z,0.987,17,0.03,85.54,455,15,0,85.53,17,0.05,0.976,0,0,0,15,457
TV2,MC3,2023-07-28T05:15:00Z,0.992,17.1,0.02,85.54,456,15,0,85.53,17,0.03,0.983,0,0,0,15,458
TV2,MC3,2023-07-28T05:30:00Z,0.98,17.2,0.04,85.52,454,15,0,85.52,17.1,0.05,0.972,0,0,0,15,457
TV2,MC3,2023-07-28T05:45:00Z,0.968,17.2,0.06,85.54,455,15,0,85.53,17.2,0.08,0.958,0,0,0,15,457
TV2,MC3,2023-07-28T06:00:00Z,0.973,17.1,0.05,85.55,455,15,0,85.54,17.1,0.07,0.963,5.1,3.3,0,15,457
TV2,MC3,2023-07-28T06:15:00Z,0.974,17.2,0.05,85.58,454,15,0,85.57,17.3,0.07,0.963,13.7,40.3,0,15,456
TV2,MC3,2023-07-28T06:30:00Z,0.966,17.6,0.07,85.59,454,15,0,85.58,17.6,0.09,0.956,22.2,33.5,0,15,456
TV2,MC3,2023-07-28T06:45:00Z,0.961,17.9,0.08,85.59,454,15,0,85.58,18.1,0.12,0.944,26.2,62.3,0,15,456
TV2,MC3,2023-07-28T07:00:00Z,0.958,18,0.09,85.6,454,15,0,85.59,18.2,0.13,0.937,30.2,188.6,0,15,453
TV2,MC3,2023-07-28T07:15:00Z,0.954,18,0.1,85.62,454,15,0,85.61,18.4,0.15,0.928,35,89.2,0,15,454
TV2,MC3,2023-07-28T07:30:00Z,0.959,18.1,0.08,85.62,454,15,0,85.61,18.3,0.13,0.938,41.4,40.8,0,15,455
TV2,MC3,2023-07-28T07:45:00Z,0.966,18.2,0.07,85.62,454,15,0,85.61,18.3,0.11,0.949,70.9,49.4,0,15,455
TV2,MC3,2023-07-28T08:00:00Z,0.971,18.3,0.06,85.63,454,15,0,85.62,18.4,0.1,0.954,57.5,70.5,0,15,456
TV2,MC3,2023-07-28T08:15:00Z,0.962,18.5,0.08,85.63,453,15,0,85.62,18.6,0.11,0.95,68.1,41,0,15,455
TV2,MC3,2023-07-28T08:30:00Z,0.952,18.8,0.1,85.64,453,15,0,85.63,18.9,0.14,0.935,63.9,36.3,0,15,455
TV2,MC3,2023-07-28T08:45:00Z,0.951,19.1,0.11,85.66,453,15,0,85.65,19,0.13,0.939,132,80.9,0,15,455
TV2,MC3,2023-07-28T09:00:00Z,0.931,19.5,0.16,85.66,452,15,0,85.65,19.2,0.17,0.925,166.3,89.7,0,15,455
TV2,MC3,2023-07-28T09:15:00Z,0.925,19.5,0.17,85.67,452,15,0,85.66,19.3,0.18,0.918,286,62.3,0,15,454
TV2,MC3,2023-07-28T09:30:00Z,0.899,20.4,0.24,85.68,452,15,0,85.67,19.4,0.2,0.912,353.8,74.7,0,15,455
TV2,MC3,2023-07-28T09:45:00Z,0.908,20.6,0.22,85.68,451,15,0,85.68,19.5,0.16,0.931,303.8,223.9,0,15,454
TV2,MC3,2023-07-28T10:00:00Z,0.885,20.8,0.28,85.67,452,15,0,85.66,19.8,0.21,0.911,150.7,160.9,0,15,454
TV2,MC3,2023-07-28T10:15:00Z,0.904,20.1,0.23,85.69,452,15,0,85.68,19.9,0.22,0.905,175,86.8,0,15,454
TV2,MC3,2023-07-28T10:30:00Z,0.919,19.8,0.19,85.69,452,15,0,85.68,19.6,0.19,0.917,130.7,48,0,15,455
TV2,MC3,2023-07-28T10:45:00Z,0.934,20,0.15,85.69,452,15,0,85.68,19.5,0.14,0.937,191.5,87.3,0,15,455
TV2,MC3,2023-07-28T11:00:00Z,0.917,20,0.19,85.68,451,15,0,85.67,19.6,0.18,0.922,285.3,158.4,0,15,454
TV2,MC3,2023-07-28T11:15:00Z,0.88,21.1,0.3,85.65,450,15,0,85.64,20.7,0.29,0.883,287.7,773.3,0,15,452
TV2,MC3,2023-07-28T11:30:00Z,0.836,21.6,0.42,85.63,450,5,0,85.61,21.4,0.43,0.83,427.4,181.8,0,15,452
TV2,MC3,2023-07-28T11:45:00Z,0.822,22.4,0.48,85.61,447,0,0,85.6,21.6,0.44,0.828,910,328.7,0,15,452
TV2,MC3,2023-07-28T12:00:00Z,0.803,22.7,0.54,85.6,449,0,0,85.59,22.1,0.49,0.814,219.2,61,0,15,452
TV2,MC3,2023-07-28T12:15:00Z,0.811,22.2,0.51,85.59,449,0,0,85.58,22.2,0.52,0.806,124.9,62.4,0,15,452
TV2,MC3,2023-07-28T12:30:00Z,0.786,22.7,0.59,85.57,448,0,0,85.56,22.5,0.6,0.781,341.9,62.4,0,15,452
TV2,MC3,2023-07-28T12:45:00Z,0.771,23.3,0.66,85.54,447,0,0,85.53,23,0.65,0.767,267.2,73.6,0,15,451
TV2,MC3,2023-07-28T13:00:00Z,0.778,23.4,0.64,85.53,449,0,0,85.51,22.5,0.56,0.795,191.3,60.4,0,15,452
TV2,MC3,2023-07-28T13:15:00Z,0.826,22.4,0.47,85.52,449,0,0,85.5,22.1,0.44,0.834,147.8,50.7,0,15,453
TV2,MC3,2023-07-28T13:30:00Z,0.862,21.6,0.36,85.5,450,5,0,85.49,21.5,0.35,0.863,118.7,40.1,0,15,453
TV2,MC3,2023-07-28T13:45:00Z,0.862,22.3,0.37,85.48,449,0,0,85.46,22.1,0.37,0.862,137.3,50.4,0,15,453
TV2,MC3,2023-07-28T14:00:00Z,0.863,22.2,0.37,85.48,450,10,0,85.46,22,0.35,0.867,56.8,25.1,0,15,453
TV2,MC3,2023-07-28T14:15:00Z,0.911,21.6,0.23,85.46,452,15,0,85.44,21.5,0.23,0.91,51.1,22.9,0,15,455
TV2,MC3,2023-07-28T14:30:00Z,0.96,20.9,0.1,85.45,452,15,0,85.44,20.7,0.1,0.959,66.8,24.2,0,15,456
TV2,MC3,2023-07-28T14:45:00Z,0.97,20.7,0.07,85.45,453,15,0,85.44,20.6,0.08,0.967,45.8,18.5,0,15,456
TV2,MC3,2023-07-28T15:00:00Z,0.964,20.9,0.09,85.45,451,15,0,85.44,20.6,0.07,0.971,118.7,45.4,0,15,455
TV2,MC3,2023-07-28T15:15:00Z,0.935,21.6,0.17,85.43,451,15,0,85.42,21.1,0.13,0.947,60.8,22.5,0,15,455
TV2,MC3,2023-07-28T15:30:00Z,0.935,21.4,0.16,85.42,451,15,0,85.41,21.1,0.14,0.943,88.8,34.1,0,15,455
TV2,MC3,2023-07-28T15:45:00Z,0.915,22.6,0.23,85.41,449,3,0,85.4,21.7,0.18,0.929,332.5,61.3,0,15,454
TV2,MC3,2023-07-28T16:00:00Z,0.885,22.7,0.32,85.42,451,13,0,85.41,21.1,0.17,0.933,60.4,25.5,0,15,455
TV2,MC3,2023-07-28T16:15:00Z,0.914,22,0.23,85.42,452,15,0,85.41,20.9,0.12,0.953,62.4,25.3,0,15,456
TV2,MC3,2023-07-28T16:30:00Z,0.927,22,0.19,85.42,451,15,0,85.41,21.1,0.12,0.952,94.7,30.9,0,15,455
TV2,MC3,2023-07-28T16:45:00Z,0.918,22.2,0.22,85.44,452,15,0,85.43,21.4,0.14,0.945,52.7,19.4,0,15,455
TV2,MC3,2023-07-28T17:00:00Z,0.926,21.9,0.2,85.46,452,15,0,85.45,21.2,0.14,0.946,18.1,8.1,0,15,456
TV2,MC3,2023-07-28T17:15:00Z,0.938,21.3,0.16,85.48,453,15,0,85.47,20.7,0.11,0.957,17,7.1,0,15,456
TV2,MC3,2023-07-28T17:30:00Z,0.953,20.8,0.11,85.48,453,15,0,85.47,20.5,0.09,0.964,13.5,4.6,0,15,456
TV2,MC3,2023-07-28T17:45:00Z,0.969,20.4,0.07,85.48,454,15,0,85.47,20.2,0.07,0.97,9,0,0,15,457
TV2,MC3,2023-07-28T18:00:00Z,0.975,20.1,0.06,85.49,454,15,0,85.48,20,0.06,0.974,2,0,0,15,457
TV2,MC3,2023-07-28T18:15:00Z,0.985,20,0.03,85.51,454,15,0,85.5,19.9,0.04,0.983,0,0,0,15,457
TV2,MC3,2023-07-28T18:30:00Z,0.988,19.9,0.03,85.53,454,15,0,85.52,19.8,0.03,0.986,0,0,0,15,457
TV2,MC3,2023-07-28T18:45:00Z,0.984,19.9,0.04,85.54,454,15,0,85.53,19.8,0.04,0.981,0,0,0,15,456
TV2,MC3,2023-07-28T19:00:00Z,0.982,19.9,0.04,85.55,455,15,0,85.54,19.8,0.05,0.978,0,0,0,15,457
TV2,MC3,2023-07-28T19:15:00Z,0.986,19.8,0.03,85.57,454,15,0,85.56,19.7,0.04,0.983,0,0,0,15,457
TV2,MC3,2023-07-28T19:30:00Z,0.987,19.8,0.03,85.59,454,15,0,85.58,19.7,0.04,0.983,0,0,0,15,457
TV2,MC3,2023-07-28T19:45:00Z,0.985,19.7,0.03,85.6,454,15,0,85.59,19.6,0.04,0.983,0,0,0,15,458
TV2,MC3,2023-07-28T20:00:00Z,0.99,19.5,0.02,85.6,455,15,0,85.59,19.5,0.03,0.988,0,0,0,15,457
TV2,MC3,2023-07-28T20:15:00Z,0.992,19.5,0.02,85.6,454,15,0,85.59,19.4,0.03,0.988,0,0,0,15,457
TV2,MC3,2023-07-28T20:30:00Z,0.993,19.5,0.02,85.6,455,15,0,85.59,19.4,0.03,0.988,0,0,0,15,458
TV2,MC3,2023-07-28T20:45:00Z,0.995,19.4,0.01,85.61,455,15,0,85.6,19.4,0.02,0.991,0,0,0,15,458
TV2,MC3,2023-07-28T21:00:00Z,1,19.3,0,85.62,455,15,0,85.61,19.2,0.01,0.996,0,0,0,15,458
TV2,MC3,2023-07-28T21:15:00Z,1,19.3,0,85.62,456,15,0,85.61,19.2,0.01,0.995,0,0,0,15,458
TV2,MC3,2023-07-28T21:30:00Z,1,19.3,0,85.62,455,15,0,85.61,19.2,0.01,0.996,0,0,0,15,458
TV2,MC3,2023-07-28T21:45:00Z,0.999,19.2,0,85.63,456,15,0,85.62,19.2,0.01,0.996,0,0,0,15,458
TV2,MC3,2023-07-28T22:00:00Z,0.999,19.2,0,85.61,457,15,0,85.61,19.2,0.01,0.995,0,0,0,15,458
TV2,MC3,2023-07-28T22:15:00Z,1.001,19.1,0,85.63,457,15,0,85.62,19.2,0.01,0.994,0,0,0,15,458
TV2,MC3,2023-07-28T22:30:00Z,1,19.2,0,85.65,474,15,9,85.64,19.2,0,0.999,0,0,8,15,466
TV2,MC3,2023-07-28T22:45:00Z,0.999,19.2,0,85.63,478,15,15,85.62,19.2,0,1,0,0,15,15,469
TV2,MC3,2023-07-28T23:00:00Z,0.999,19.2,0,85.6,484,15,15,85.6,19.1,0,0.999,0,0,15,15,469
TV2,MC3,2023-07-28T23:15:00Z,0.992,19,0.02,85.6,461,15,15,85.59,18.7,0.01,0.997,0,0,13,15,460
TV2,MC3,2023-07-28T23:30:00Z,0.974,19,0.06,85.59,456,15,0,85.58,18.7,0.04,0.983,0,0,0,15,458
TV2,MC3,2023-07-28T23:45:00Z,0.983,18.7,0.04,85.59,459,15,0,85.58,18.7,0.04,0.983,0,0,9,15,461
TV2,MC3,2023-07-29T00:00:00Z,0.992,18.8,0.02,85.58,456,15,3,85.57,18.7,0.02,0.99,0,0,6,15,459
TV2,MC3,2023-07-29T00:15:00Z,0.983,18.9,0.04,85.56,655,15,12,85.55,18.8,0.03,0.984,0,0,14,15,802
TV2,MC3,2023-07-29T00:30:00Z,0.997,18.9,0.01,85.53,600,15,15,85.52,18.9,0.02,0.991,0,0,15,15,638
TV2,MC3,2023-07-29T00:45:00Z,1,19,0,85.51,596,15,15,85.5,18.9,0,1,0,0,15,15,576
TV2,MC3,2023-07-29T01:00:00Z,1,19,0,85.51,597,15,15,85.5,19,0,0.999,0,0,15,15,564
