Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
ET8,MC3,2023-09-17T04:00:00Z,87.69,19.5,0.01,0.996,19.2,0.04,87.73,0.982,0,0,460,0,15,0,15,457
ET8,MC3,2023-09-17T04:15:00Z,87.7,19.5,0.01,0.995,19.2,0.04,87.75,0.982,0,0,460,0,15,0,15,457
ET8,MC3,2023-09-17T04:30:00Z,87.72,19.5,0,0.999,19.3,0.04,87.76,0.983,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-17T04:45:00Z,87.75,19.5,0,1,19.3,0.04,87.79,0.982,0,0,459,0,15,0,15,457
ET8,MC3,2023-09-17T05:00:00Z,87.77,19.6,0,0.999,19.3,0.04,87.82,0.981,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-17T05:15:00Z,87.78,19.6,0.01,0.996,19.4,0.05,87.83,0.977,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-17T05:30:00Z,87.79,19.8,0.02,0.99,19.5,0.06,87.84,0.974,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-17T05:45:00Z,87.78,19.8,0.03,0.988,19.6,0.07,87.82,0.971,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-17T06:00:00Z,87.77,19.8,0.03,0.986,19.7,0.08,87.81,0.967,0,0.5,458,0,15,0,15,456
ET8,MC3,2023-09-17T06:15:00Z,87.75,20,0.06,0.973,19.7,0.1,87.79,0.958,1.8,8.4,457,0,15,0,15,456
ET8,MC3,2023-09-17T06:30:00Z,87.75,20.2,0.11,0.955,19.9,0.13,87.79,0.944,6.6,13.9,457,0,15,0,15,455
ET8,MC3,2023-09-17T06:45:00Z,87.78,20.2,0.11,0.952,20,0.14,87.82,0.94,8.1,14.8,457,0,15,0,15,455
ET8,MC3,2023-09-17T07:00:00Z,87.8,20.2,0.09,0.963,20,0.13,87.84,0.945,14.6,28.4,457,0,15,0,15,455
ET8,MC3,2023-09-17T07:15:00Z,87.82,20.3,0.11,0.956,20.3,0.15,87.86,0.936,16.1,31.5,457,0,15,0,15,455
ET8,MC3,2023-09-17T07:30:00Z,87.84,20.3,0.09,0.964,20.2,0.13,87.88,0.943,19,35.5,457,0,15,0,15,455
ET8,MC3,2023-09-17T07:45:00Z,87.87,20.3,0.08,0.967,20.2,0.13,87.91,0.947,20.9,38.3,457,0,15,0,15,456
ET8,MC3,2023-09-17T08:00:00Z,87.92,20.4,0.08,0.968,20.4,0.13,87.96,0.947,24.7,44.3,457,0,15,0,15,456
ET8,MC3,2023-09-17T08:15:00Z,87.94,20.6,0.08,0.968,20.6,0.14,87.99,0.944,22,38.1,457,0,15,0,15,456
ET8,MC3,2023-09-17T08:30:00Z,87.95,20.5,0.06,0.974,20.6,0.13,87.99,0.948,20.7,36.6,457,0,15,0,15,456
ET8,MC3,2023-09-17T08:45:00Z,87.94,20.6,0.06,0.975,20.6,0.12,87.98,0.95,22.5,40.3,457,0,15,0,15,456
ET8,MC3,2023-09-17T09:00:00Z,87.95,20.5,0.07,0.973,20.6,0.13,87.99,0.946,23.6,41.7,457,0,15,0,15,456
ET8,MC3,2023-09-17T09:15:00Z,87.95,20.6,0.08,0.969,20.7,0.14,87.99,0.943,38.5,69.6,457,0,15,0,15,455
ET8,MC3,2023-09-17T09:30:00Z,87.94,21,0.11,0.957,21.2,0.18,87.98,0.929,46.3,90.5,455,0,15,0,15,455
ET8,MC3,2023-09-17T09:45:00Z,87.94,21.3,0.15,0.94,21.6,0.23,87.98,0.912,49.6,88.1,456,0,15,0,15,455
ET8,MC3,2023-09-17T10:00:00Z,87.95,21.4,0.16,0.938,21.7,0.23,87.99,0.909,41.6,80,456,0,15,0,15,455
ET8,MC3,2023-09-17T10:15:00Z,87.95,21.3,0.15,0.94,21.5,0.22,87.99,0.913,44.1,78.6,456,0,15,0,15,455
ET8,MC3,2023-09-17T10:30:00Z,87.94,21.8,0.19,0.927,22,0.26,87.98,0.902,60.2,99.8,455,0,15,0,15,454
ET8,MC3,2023-09-17T10:45:00Z,87.93,21.6,0.16,0.936,21.9,0.25,87.97,0.905,31.5,55.1,456,0,15,0,15,455
ET8,MC3,2023-09-17T11:00:00Z,87.93,20.8,0.1,0.958,20.8,0.16,87.97,0.933,30.4,51.6,458,0,15,0,15,456
ET8,MC3,2023-09-17T11:15:00Z,87.93,20.8,0.05,0.98,20.8,0.1,87.97,0.957,56.4,104.4,456,0,15,0,15,455
ET8,MC3,2023-09-17T11:30:00Z,87.92,21.4,0.1,0.959,21.8,0.2,87.96,0.925,60.8,125.1,456,0,15,0,15,455
ET8,MC3,2023-09-17T11:45:00Z,87.89,21.4,0.11,0.955,22,0.22,87.93,0.916,37.7,65.7,457,0,15,0,15,455
ET8,MC3,2023-09-17T12:00:00Z,87.88,21.1,0.07,0.972,21.2,0.14,87.93,0.944,21.4,36.3,459,1,15,0,15,457
ET8,MC3,2023-09-17T12:15:00Z,87.88,20.7,0.03,0.987,20.7,0.09,87.92,0.962,11.4,19.2,459,0,15,11,15,459
ET8,MC3,2023-09-17T12:30:00Z,87.85,20.6,0.01,0.996,20.6,0.07,87.89,0.969,27.1,48.9,458,0,15,0,15,456
ET8,MC3,2023-09-17T12:45:00Z,87.83,20.7,0.03,0.988,20.8,0.11,87.87,0.956,34.4,58.2,458,0,15,0,15,456
ET8,MC3,2023-09-17T13:00:00Z,87.8,20.6,0.03,0.986,20.7,0.1,87.85,0.958,15.4,26.6,459,3,15,0,15,456
ET8,MC3,2023-09-17T13:15:00Z,87.82,20.5,0.03,0.989,20.5,0.09,87.86,0.963,0.7,1.8,538,11,15,11,15,496
ET8,MC3,2023-09-17T13:30:00Z,87.83,19.9,0,0.999,19.8,0.04,87.88,0.983,0,0.9,768,15,15,15,15,967
ET8,MC3,2023-09-17T13:45:00Z,87.84,19.1,0,1,19,0.02,87.88,0.992,0,1.1,673,15,15,15,15,916
ET8,MC3,2023-09-17T14:00:00Z,87.81,18.9,0,1,18.7,0,87.86,1.001,0,1.8,625,15,15,15,15,841
ET8,MC3,2023-09-17T14:15:00Z,87.81,18.7,0,1,18.6,0,87.86,1.001,0,0,613,15,15,15,15,705
ET8,MC3,2023-09-17T14:30:00Z,87.81,18.9,0,1,18.7,0,87.85,1,0,0,646,15,15,15,15,751
ET8,MC3,2023-09-17T14:45:00Z,87.78,19,0,1,18.7,0,87.83,1,0,0,624,15,15,15,15,725
ET8,MC3,2023-09-17T15:00:00Z,87.73,19,0,1.001,18.6,0,87.78,0.999,0,0,651,15,15,15,15,694
ET8,MC3,2023-09-17T15:15:00Z,87.74,19.1,0,1,18.6,0,87.78,1.001,0,1.8,629,15,15,15,15,682
ET8,MC3,2023-09-17T15:30:00Z,87.74,18.9,0,0.998,18.4,0,87.78,1,0,5.9,671,15,15,15,15,710
ET8,MC3,2023-09-17T15:45:00Z,87.73,18.7,0,0.999,18.2,0,87.78,1,0,7.3,624,15,15,15,15,644
ET8,MC3,2023-09-17T16:00:00Z,87.76,18.6,0,1,18.2,0,87.8,1,0,7.3,610,15,15,15,15,650
ET8,MC3,2023-09-17T16:15:00Z,87.76,18.6,0,1,18.2,0,87.8,0.999,0,6.4,596,15,15,15,15,598
ET8,MC3,2023-09-17T16:30:00Z,87.76,18.7,0.01,0.997,18.1,0,87.81,1,0,5.1,585,15,15,15,15,591
ET8,MC3,2023-09-17T16:45:00Z,87.77,18.9,0.05,0.978,18,0,87.81,1,0,0.4,573,15,15,15,15,520
ET8,MC3,2023-09-17T17:00:00Z,87.79,18.9,0.05,0.975,18,0,87.83,1,0,0,564,15,15,15,15,524
ET8,MC3,2023-09-17T17:15:00Z,87.8,18.7,0.03,0.984,18,0,87.85,1,0,0,560,15,15,15,15,516
ET8,MC3,2023-09-17T17:30:00Z,87.8,18.7,0.02,0.99,18.1,0,87.85,1,0,0,557,15,15,15,15,508
ET8,MC3,2023-09-17T17:45:00Z,87.79,18.5,0,0.999,18,0,87.84,0.999,0,0,553,15,15,15,15,501
ET8,MC3,2023-09-17T18:00:00Z,87.79,18.3,0,1.001,17.9,0,87.83,1,0,0,541,15,15,15,15,492
ET8,MC3,2023-09-17T18:15:00Z,87.79,18.4,0,1,18,0,87.83,0.999,0,0,532,15,15,15,15,481
ET8,MC3,2023-09-17T18:30:00Z,87.79,18.6,0,0.999,18,0,87.84,1,0,0,522,15,15,15,15,469
ET8,MC3,2023-09-17T18:45:00Z,87.81,18.7,0,0.999,18.2,0,87.85,1,0,0,516,15,15,15,15,460
ET8,MC3,2023-09-17T19:00:00Z,87.84,18.8,0.01,0.997,18.3,0,87.88,1,0,0,510,15,15,0,15,457
ET8,MC3,2023-09-17T19:15:00Z,87.88,18.8,0.01,0.995,18.3,0,87.93,1,0,0,505,15,15,0,15,457
ET8,MC3,2023-09-17T19:30:00Z,87.93,19,0.02,0.989,18.4,0,87.97,1.001,0,0,505,15,15,0,15,457
ET8,MC3,2023-09-17T19:45:00Z,87.96,19,0.04,0.984,18.4,0.01,88,0.995,0,0,499,15,15,0,15,456
ET8,MC3,2023-09-17T20:00:00Z,87.97,19.2,0.08,0.966,18.4,0.03,88.02,0.985,0,0,494,15,15,0,15,457
ET8,MC3,2023-09-17T20:15:00Z,88,19.1,0.06,0.974,18.5,0.04,88.04,0.983,0,0,482,15,15,0,15,457
ET8,MC3,2023-09-17T20:30:00Z,88.01,19.2,0.06,0.971,18.5,0.04,88.05,0.982,0,0,473,15,15,0,15,456
ET8,MC3,2023-09-17T20:45:00Z,88,19.2,0.07,0.97,18.6,0.04,88.04,0.98,0,0,466,15,15,0,15,456
ET8,MC3,2023-09-17T21:00:00Z,88,19.2,0.05,0.978,18.6,0.04,88.04,0.983,0,0,463,15,15,0,15,456
ET8,MC3,2023-09-17T21:15:00Z,88,19.2,0.05,0.979,18.7,0.04,88.04,0.981,0,0,461,15,15,0,15,457
ET8,MC3,2023-09-17T21:30:00Z,88,19,0.02,0.989,18.7,0.03,88.05,0.984,0,0,460,15,15,0,15,457
ET8,MC3,2023-09-17T21:45:00Z,88,19,0.01,0.994,18.7,0.03,88.05,0.984,0,0,460,15,15,0,15,457
ET8,MC3,2023-09-17T22:00:00Z,87.98,19.1,0.02,0.99,18.7,0.04,88.02,0.983,0,0,460,13,15,0,15,457
ET8,MC3,2023-09-17T22:15:00Z,87.95,19.1,0.04,0.983,18.7,0.05,88,0.976,0,0,459,2,15,0,15,457
ET8,MC3,2023-09-17T22:30:00Z,87.93,19.3,0.08,0.966,18.7,0.07,87.98,0.968,0,0,460,11,15,0,15,456
ET8,MC3,2023-09-17T22:45:00Z,87.88,19.8,0.17,0.927,19,0.12,87.93,0.945,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-17T23:00:00Z,87.86,20.4,0.28,0.883,19.4,0.19,87.91,0.914,0,0,456,0,15,0,15,454
ET8,MC3,2023-09-17T23:15:00Z,87.85,19.9,0.22,0.905,19.4,0.19,87.9,0.914,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-17T23:30:00Z,87.83,20,0.24,0.896,19.2,0.19,87.87,0.914,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-17T23:45:00Z,87.79,20.5,0.36,0.85,19.5,0.26,87.83,0.884,0,0,454,0,15,0,15,454
ET8,MC3,2023-09-18T00:00:00Z,87.77,20.7,0.41,0.834,19.7,0.3,87.81,0.869,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-18T00:15:00Z,87.74,21,0.47,0.809,19.8,0.34,87.78,0.854,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T00:30:00Z,87.71,21.1,0.51,0.794,20,0.37,87.75,0.841,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T00:45:00Z,87.67,21.5,0.6,0.765,20.2,0.43,87.71,0.817,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T01:00:00Z,87.65,22,0.71,0.732,20.6,0.5,87.7,0.795,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T01:15:00Z,87.65,21.6,0.64,0.754,20.6,0.49,87.69,0.8,0,0,453,0,15,0,15,452
ET8,MC3,2023-09-18T01:30:00Z,87.65,21.6,0.61,0.762,20.5,0.46,87.69,0.81,0,0,453,0,15,0,15,452
ET8,MC3,2023-09-18T01:45:00Z,87.68,20.6,0.42,0.829,20.3,0.38,87.72,0.841,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T02:00:00Z,87.71,18.8,0.11,0.948,19.1,0.17,87.75,0.924,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-18T02:15:00Z,87.71,18.3,0.01,0.995,18.4,0.06,87.75,0.97,0,0,459,0,15,0,15,456
ET8,MC3,2023-09-18T02:30:00Z,87.71,18.3,0,1,18.2,0.03,87.74,0.985,0,0,467,10,15,6,15,462
ET8,MC3,2023-09-18T02:45:00Z,87.7,18.1,0,1,18,0.01,87.74,0.996,0,0,473,15,15,15,15,469
ET8,MC3,2023-09-18T03:00:00Z,87.68,18.1,0,1.001,18,0,87.72,0.998,0,0,469,15,15,15,15,460
ET8,MC3,2023-09-18T03:15:00Z,87.68,18.3,0,1.001,18,0.01,87.72,0.996,0,0,460,14,15,0,15,456
ET8,MC3,2023-09-18T03:30:00Z,87.7,18.7,0.09,0.959,18.2,0.1,87.74,0.954,0,0,458,0,15,0,15,455
ET8,MC3,2023-09-18T03:45:00Z,87.69,18.8,0.17,0.922,18.3,0.15,87.73,0.927,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-18T04:00:00Z,87.71,18.6,0.16,0.927,18.2,0.16,87.75,0.923,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-18T04:15:00Z,87.71,18.4,0.13,0.938,18.1,0.14,87.75,0.931,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-18T04:30:00Z,87.74,18.2,0.1,0.951,18,0.12,87.78,0.941,0,0,457,0,15,0,15,455
ET8,MC3,2023-09-18T04:45:00Z,87.78,18.1,0.08,0.962,17.9,0.11,87.82,0.948,0,0,457,0,15,0,15,455
ET8,MC3,2023-09-18T05:00:00Z,87.81,18.3,0.11,0.947,17.8,0.11,87.85,0.945,0,0,455,0,15,0,15,455
ET8,MC3,2023-09-18T05:15:00Z,87.83,18.9,0.22,0.899,18.3,0.19,87.87,0.911,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T05:30:00Z,87.84,19,0.25,0.888,18.5,0.22,87.88,0.895,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T05:45:00Z,87.83,19.2,0.24,0.893,18.7,0.22,87.87,0.899,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T06:00:00Z,87.84,19.4,0.26,0.886,18.9,0.23,87.88,0.893,0,0.9,454,0,15,0,15,454
ET8,MC3,2023-09-18T06:15:00Z,87.86,19.4,0.26,0.883,19,0.24,87.9,0.889,0,5.5,455,0,15,0,15,454
ET8,MC3,2023-09-18T06:30:00Z,87.88,19.4,0.23,0.896,19,0.22,87.92,0.898,0,4.2,455,0,15,0,15,454
ET8,MC3,2023-09-18T06:45:00Z,87.89,19.3,0.21,0.907,19,0.21,87.93,0.903,2.4,7.9,455,0,15,0,15,454
ET8,MC3,2023-09-18T07:00:00Z,87.89,19.1,0.18,0.92,18.8,0.19,87.93,0.911,4.2,10.1,455,0,15,0,15,454
ET8,MC3,2023-09-18T07:15:00Z,87.91,19.2,0.17,0.925,18.8,0.18,87.95,0.918,6.8,12.8,455,0,15,0,15,454
ET8,MC3,2023-09-18T07:30:00Z,87.93,19.2,0.15,0.93,19,0.17,87.97,0.924,8.8,17.4,457,3,15,1,15,455
ET8,MC3,2023-09-18T07:45:00Z,87.93,19.2,0.15,0.934,19,0.16,87.96,0.925,13.4,26.6,455,0,15,0,15,454
ET8,MC3,2023-09-18T08:00:00Z,87.92,19.6,0.17,0.927,19.3,0.18,87.96,0.92,19.8,35.2,455,0,15,0,15,454
ET8,MC3,2023-09-18T08:15:00Z,87.92,20,0.19,0.92,19.8,0.21,87.96,0.909,26.4,45.2,455,0,15,0,15,454
ET8,MC3,2023-09-18T08:30:00Z,87.93,19.8,0.15,0.933,19.8,0.2,87.96,0.913,22.9,41.6,456,0,15,0,15,455
ET8,MC3,2023-09-18T08:45:00Z,87.94,19.7,0.12,0.947,19.7,0.17,87.98,0.926,31.5,51.8,455,0,15,0,15,455
ET8,MC3,2023-09-18T09:00:00Z,87.95,19.7,0.11,0.953,19.8,0.16,87.99,0.929,27.5,44.7,457,0,15,0,15,455
ET8,MC3,2023-09-18T09:15:00Z,87.97,19.6,0.08,0.964,19.6,0.14,88.01,0.939,27.1,47.1,456,2,15,0,15,455
ET8,MC3,2023-09-18T09:30:00Z,87.97,19.7,0.11,0.952,19.6,0.15,88,0.934,30,54.9,457,0,15,0,15,456
ET8,MC3,2023-09-18T09:45:00Z,87.97,19.7,0.11,0.95,19.7,0.16,88.01,0.93,38.5,65.9,456,3,15,0,15,455
ET8,MC3,2023-09-18T10:00:00Z,87.96,19.9,0.11,0.955,20,0.16,88,0.93,50,87.7,455,0,15,0,15,454
ET8,MC3,2023-09-18T10:15:00Z,87.96,20.4,0.16,0.933,20.6,0.23,87.99,0.907,44.5,83.9,455,0,15,0,15,454
ET8,MC3,2023-09-18T10:30:00Z,87.97,20.3,0.15,0.937,20.6,0.22,88.01,0.909,51.5,88.4,455,0,15,0,15,454
ET8,MC3,2023-09-18T10:45:00Z,87.96,20.5,0.16,0.934,20.8,0.24,87.99,0.904,45.8,83.1,455,0,15,0,15,455
ET8,MC3,2023-09-18T11:00:00Z,87.94,20.6,0.17,0.929,20.7,0.23,87.98,0.905,53.6,132,454,0,15,0,15,454
ET8,MC3,2023-09-18T11:15:00Z,87.93,20.9,0.24,0.903,21.1,0.3,87.97,0.882,52.7,151.8,454,0,15,0,15,454
ET8,MC3,2023-09-18T11:30:00Z,87.92,21,0.27,0.89,21.2,0.33,87.95,0.869,50,153.3,454,0,15,0,15,454
ET8,MC3,2023-09-18T11:45:00Z,87.89,21,0.27,0.89,21.3,0.33,87.93,0.869,49.1,74.9,454,0,15,0,15,454
ET8,MC3,2023-09-18T12:00:00Z,87.87,21.3,0.31,0.877,21.5,0.37,87.91,0.857,51.8,80.9,455,0,15,0,15,454
ET8,MC3,2023-09-18T12:15:00Z,87.86,20.5,0.13,0.947,20.6,0.18,87.89,0.925,55.1,90.6,456,0,15,4,15,455
ET8,MC3,2023-09-18T12:30:00Z,87.84,20,0.05,0.98,20.2,0.12,87.88,0.947,57.9,101.3,456,0,15,0,15,455
ET8,MC3,2023-09-18T12:45:00Z,87.82,20.5,0.11,0.955,20.9,0.2,87.85,0.918,64.1,136,455,0,15,0,15,454
ET8,MC3,2023-09-18T13:00:00Z,87.8,21,0.18,0.929,21.4,0.26,87.84,0.899,73.6,141.2,455,0,15,0,15,455
ET8,MC3,2023-09-18T13:15:00Z,87.79,20.3,0.09,0.961,20.8,0.19,87.82,0.922,47.1,77.3,456,0,15,0,15,455
ET8,MC3,2023-09-18T13:30:00Z,87.76,19.9,0.09,0.962,20.4,0.19,87.8,0.922,57.9,114.8,455,0,15,0,15,455
ET8,MC3,2023-09-18T13:45:00Z,87.74,20.1,0.16,0.933,20.5,0.24,87.78,0.901,82.9,166.1,454,0,15,0,15,454
ET8,MC3,2023-09-18T14:00:00Z,87.72,20.3,0.19,0.92,20.7,0.27,87.76,0.891,63.5,97,454,0,15,0,15,454
ET8,MC3,2023-09-18T14:15:00Z,87.7,20.4,0.2,0.916,20.8,0.28,87.74,0.886,102.7,84.4,454,0,15,0,15,454
ET8,MC3,2023-09-18T14:30:00Z,87.69,20.5,0.21,0.912,21,0.3,87.73,0.88,96.7,70.9,454,0,15,0,15,454
ET8,MC3,2023-09-18T14:45:00Z,87.68,20.6,0.2,0.918,21.1,0.29,87.72,0.883,59.1,65.2,454,0,15,0,15,454
ET8,MC3,2023-09-18T15:00:00Z,87.67,20.6,0.19,0.92,21.1,0.29,87.7,0.884,55.1,54.2,454,0,15,0,15,454
ET8,MC3,2023-09-18T15:15:00Z,87.66,20.8,0.22,0.909,21.1,0.31,87.7,0.878,50,48.9,454,0,15,0,15,454
ET8,MC3,2023-09-18T15:30:00Z,87.66,20.9,0.27,0.892,21.2,0.33,87.69,0.868,48.9,55.1,454,0,15,0,15,454
ET8,MC3,2023-09-18T15:45:00Z,87.66,21,0.23,0.907,21.2,0.3,87.69,0.881,37.4,55.1,455,0,15,0,15,454
ET8,MC3,2023-09-18T16:00:00Z,87.66,20.8,0.19,0.921,21,0.27,87.69,0.893,41.2,44.1,455,0,15,0,15,454
ET8,MC3,2023-09-18T16:15:00Z,87.67,20.7,0.21,0.914,20.9,0.28,87.7,0.887,31.9,34.6,454,0,15,0,15,454
ET8,MC3,2023-09-18T16:30:00Z,87.68,20.6,0.23,0.904,20.7,0.29,87.72,0.883,24,29.1,454,0,15,0,15,454
ET8,MC3,2023-09-18T16:45:00Z,87.7,20.4,0.23,0.904,20.4,0.27,87.73,0.887,14.8,22,455,0,15,0,15,454
ET8,MC3,2023-09-18T17:00:00Z,87.7,20.3,0.19,0.92,20.2,0.23,87.73,0.902,11.9,18.3,455,0,15,0,15,454
ET8,MC3,2023-09-18T17:15:00Z,87.72,20,0.15,0.935,20,0.2,87.75,0.913,8.1,11.4,455,0,15,0,15,455
ET8,MC3,2023-09-18T17:30:00Z,87.73,19.9,0.13,0.946,19.8,0.17,87.77,0.925,2.6,5.9,456,0,15,0,15,455
ET8,MC3,2023-09-18T17:45:00Z,87.73,19.8,0.1,0.958,19.7,0.15,87.77,0.934,0,0,456,0,15,0,15,455
ET8,MC3,2023-09-18T18:00:00Z,87.74,19.6,0.15,0.933,19.5,0.19,87.78,0.914,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T18:15:00Z,87.75,19.5,0.19,0.918,19.3,0.21,87.79,0.905,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T18:30:00Z,87.76,19.3,0.19,0.916,19.1,0.21,87.8,0.905,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T18:45:00Z,87.79,19.4,0.23,0.897,19.1,0.24,87.83,0.89,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-18T19:00:00Z,87.81,19.4,0.27,0.878,19.1,0.28,87.85,0.874,0,0,454,0,15,0,15,454
ET8,MC3,2023-09-18T19:15:00Z,87.83,19.3,0.33,0.854,19,0.32,87.87,0.855,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-18T19:30:00Z,87.85,19.4,0.34,0.849,19,0.33,87.88,0.851,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-18T19:45:00Z,87.86,19.5,0.34,0.851,19.2,0.33,87.9,0.853,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-18T20:00:00Z,87.86,19.6,0.35,0.846,19.2,0.33,87.9,0.85,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T20:15:00Z,87.87,19.7,0.37,0.837,19.3,0.36,87.91,0.84,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T20:30:00Z,87.89,19.8,0.42,0.82,19.4,0.39,87.93,0.827,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T20:45:00Z,87.9,20,0.45,0.808,19.5,0.42,87.94,0.814,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-18T21:00:00Z,87.92,20,0.47,0.797,19.6,0.45,87.95,0.802,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T21:15:00Z,87.93,20.2,0.5,0.787,19.8,0.48,87.96,0.794,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T21:30:00Z,87.93,20.2,0.51,0.785,19.8,0.48,87.96,0.79,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T21:45:00Z,87.93,20,0.5,0.788,19.7,0.48,87.96,0.791,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T22:00:00Z,87.92,20.1,0.5,0.788,19.7,0.48,87.96,0.792,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T22:15:00Z,87.92,20.1,0.48,0.796,19.7,0.46,87.95,0.798,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T22:30:00Z,87.91,20.1,0.46,0.803,19.7,0.45,87.95,0.803,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T22:45:00Z,87.91,20,0.46,0.803,19.7,0.45,87.94,0.804,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T23:00:00Z,87.9,20.1,0.47,0.799,19.7,0.46,87.93,0.801,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T23:15:00Z,87.89,20,0.47,0.797,19.6,0.46,87.93,0.8,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T23:30:00Z,87.88,20,0.48,0.795,19.6,0.46,87.91,0.799,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-18T23:45:00Z,87.86,19.8,0.46,0.802,19.5,0.45,87.89,0.803,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T00:00:00Z,87.84,20,0.5,0.787,19.5,0.45,87.87,0.799,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T00:15:00Z,87.81,19.9,0.5,0.786,19.5,0.46,87.85,0.795,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T00:30:00Z,87.78,19.8,0.47,0.795,19.4,0.45,87.82,0.8,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T00:45:00Z,87.75,19.8,0.48,0.791,19.4,0.45,87.79,0.801,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T01:00:00Z,87.74,19.8,0.48,0.793,19.4,0.45,87.78,0.8,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T01:15:00Z,87.73,19.7,0.45,0.804,19.4,0.44,87.76,0.806,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T01:30:00Z,87.71,19.7,0.46,0.799,19.2,0.42,87.75,0.809,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T01:45:00Z,87.7,19.5,0.44,0.804,19.1,0.41,87.74,0.812,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T02:00:00Z,87.71,19.7,0.47,0.795,19.1,0.42,87.74,0.809,0,0,452,0,15,0,15,452
ET8,MC3,2023-09-19T02:15:00Z,87.71,19.4,0.43,0.81,19.1,0.41,87.74,0.815,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-19T02:30:00Z,87.71,19.1,0.37,0.832,18.8,0.38,87.75,0.828,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-19T02:45:00Z,87.71,19,0.35,0.843,18.8,0.35,87.74,0.838,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-19T03:00:00Z,87.71,19.1,0.32,0.854,18.8,0.33,87.74,0.849,0,0,453,0,15,0,15,453
ET8,MC3,2023-09-19T03:15:00Z,87.72,18.9,0.28,0.871,18.7,0.3,87.75,0.86,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-19T03:30:00Z,87.73,18.9,0.25,0.887,18.6,0.27,87.76,0.876,0,0,454,0,15,0,15,453
ET8,MC3,2023-09-19T03:45:00Z,87.73,18.8,0.21,0.905,18.7,0.23,87.76,0.891,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-19T04:00:00Z,87.73,18.9,0.17,0.922,18.6,0.2,87.76,0.905,0,0,455,0,15,0,15,454
ET8,MC3,2023-09-19T04:15:00Z,87.73,18.8,0.16,0.927,18.6,0.19,87.76,0.911,0,0,455,0,15,0,15,454
