Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port5_RH,Port5_VPD,Port5_Temp,Port5_Atmos_pressure,Port2_ATM22_Yaxis,Port2_Gust_speed,Port2_ATM22_temp,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_Wind_speed,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes
TV2,MC2,2023-10-17T20:15:00Z,1,85.47,0,17.6,1,0,17.6,85.45,1.3,1.13,17.6,111,-2.4,0.43,0,15,15,611,15,829,15
TV2,MC2,2023-10-17T20:30:00Z,1,85.47,0,17.6,1.001,0,17.7,85.45,1.4,1.5,17.6,112,-2.4,0.64,0,15,15,600,15,828,15
TV2,MC2,2023-10-17T20:45:00Z,0.999,85.48,0,17.7,0.999,0,17.8,85.46,1.3,2.63,17.7,108,-2.4,0.78,0,15,15,592,15,827,15
TV2,MC2,2023-10-17T21:00:00Z,0.999,85.49,0,17.7,1,0,17.8,85.47,1.3,1.08,17.8,107,-2.4,0.46,0,15,15,597,15,828,15
TV2,MC2,2023-10-17T21:15:00Z,0.999,85.5,0,17.8,0.999,0,18,85.48,1.4,2.44,18,118,-2.4,0.71,0,15,15,596,15,831,15
TV2,MC2,2023-10-17T21:30:00Z,0.999,85.5,0,17.8,0.995,0.01,18,85.48,1.4,1.41,18,116,-2.3,0.43,0,15,15,592,15,822,15
TV2,MC2,2023-10-17T21:45:00Z,1,85.51,0,17.7,0.99,0.02,18,85.49,1.3,0.87,17.9,101,-2.4,0.35,0,15,15,592,15,822,15
TV2,MC2,2023-10-17T22:00:00Z,1,85.5,0,17.7,0.986,0.03,18,85.48,1.4,0.9,17.9,109,-2.4,0.45,0,15,15,596,15,824,15
TV2,MC2,2023-10-17T22:15:00Z,1,85.49,0,17.7,0.983,0.04,18,85.47,1.4,1.45,18,111,-2.4,0.68,0,15,15,593,15,819,15
TV2,MC2,2023-10-17T22:30:00Z,0.999,85.5,0,17.7,0.981,0.04,18,85.48,1.3,2.12,18,111,-2.4,0.84,0,15,15,588,15,817,15
TV2,MC2,2023-10-17T22:45:00Z,1,85.48,0,17.8,0.981,0.04,18,85.47,1.3,2.33,18,112,-2.4,0.93,0,15,15,607,15,849,15
TV2,MC2,2023-10-17T23:00:00Z,0.999,85.47,0,17.9,0.983,0.04,18,85.45,1.3,2.45,18,111,-2.4,1.2,0,15,15,611,15,900,15
TV2,MC2,2023-10-17T23:15:00Z,1,85.45,0,17.9,0.989,0.02,17.9,85.43,1.3,2.89,18,109,-2.4,1.22,0,15,15,601,15,888,15
TV2,MC2,2023-10-17T23:30:00Z,1,85.43,0,17.9,0.993,0.02,17.9,85.41,1.4,3.16,18,108,-2.4,1.47,0,15,15,595,15,886,15
TV2,MC2,2023-10-17T23:45:00Z,1,85.41,0,18,0.994,0.01,18,85.39,1.4,4.36,18.1,110,-2.4,1.5,0,15,15,594,15,883,15
TV2,MC2,2023-10-18T00:00:00Z,1.001,85.4,0,17.9,0.995,0.01,18,85.38,1.4,3.13,18,108,-2.4,1.59,0,15,15,586,15,872,15
TV2,MC2,2023-10-18T00:15:00Z,1.001,85.38,0,18,0.999,0,17.9,85.36,1.3,4.39,18,110,-2.3,2.41,0,15,15,600,15,886,15
TV2,MC2,2023-10-18T00:30:00Z,1,85.36,0,18,0.998,0,18,85.34,1.4,4.75,18,114,-2.3,2.31,0,15,15,631,15,867,15
TV2,MC2,2023-10-18T00:45:00Z,1,85.35,0,17.9,1,0,17.9,85.33,1.4,4.92,17.9,111,-2.4,2.02,0,15,15,619,15,868,15
TV2,MC2,2023-10-18T01:00:00Z,1,85.32,0,17.8,1,0,17.8,85.3,1.4,3.82,17.8,109,-2.4,1.64,0,15,15,599,15,857,15
TV2,MC2,2023-10-18T01:15:00Z,1,85.28,0,17.7,1.001,0,17.6,85.26,1.4,4.75,17.6,108,-2.4,1.61,0,15,15,600,15,840,15
TV2,MC2,2023-10-18T01:30:00Z,1,85.27,0,17.6,1.001,0,17.6,85.25,1.4,3.44,17.5,109,-2.4,1.65,0,15,15,590,15,832,15
TV2,MC2,2023-10-18T01:45:00Z,1,85.25,0,17.6,1.001,0,17.6,85.23,1.4,6.59,17.6,107,-2.4,2.37,0,15,15,575,15,830,15
TV2,MC2,2023-10-18T02:00:00Z,0.999,85.24,0,17.7,1,0,17.7,85.22,1.3,4.31,17.8,111,-2.3,1.98,0,15,15,577,15,831,15
TV2,MC2,2023-10-18T02:15:00Z,1,85.22,0,17.8,1,0,17.7,85.2,1.4,4.98,17.9,108,-2.4,2.28,0,15,15,571,15,831,15
TV2,MC2,2023-10-18T02:30:00Z,0.999,85.2,0,17.9,0.997,0.01,17.8,85.18,1.4,4.92,18,109,-2.4,2.33,0,15,15,564,15,829,15
TV2,MC2,2023-10-18T02:45:00Z,1,85.19,0,17.9,0.994,0.01,17.8,85.17,1.4,3.9,18,108,-2.3,2.15,0,15,15,549,15,826,15
TV2,MC2,2023-10-18T03:00:00Z,0.999,85.18,0,17.8,0.991,0.02,17.8,85.15,1.4,6.15,17.9,108,-2.3,1.96,0,15,15,534,15,825,15
TV2,MC2,2023-10-18T03:15:00Z,0.998,85.18,0,17.8,0.99,0.02,17.7,85.16,1.4,5.08,17.9,109,-2.3,2.18,0,15,15,501,15,821,15
TV2,MC2,2023-10-18T03:30:00Z,0.998,85.18,0,17.8,0.988,0.03,17.7,85.16,1.3,4.46,17.8,108,-2.3,1.83,0,15,15,488,15,823,15
TV2,MC2,2023-10-18T03:45:00Z,1,85.18,0,17.8,0.989,0.02,17.7,85.16,1.5,4.07,17.9,109,-2.3,2.1,0,15,15,476,15,825,15
TV2,MC2,2023-10-18T04:00:00Z,1,85.18,0,17.9,0.987,0.03,17.8,85.16,1.4,6.06,18,107,-2.4,1.94,0,15,15,465,15,820,15
TV2,MC2,2023-10-18T04:15:00Z,0.996,85.19,0.01,17.9,0.986,0.03,17.8,85.16,1.5,5.06,18,108,-2.4,2.09,0,15,15,464,15,819,15
TV2,MC2,2023-10-18T04:30:00Z,0.99,85.18,0.02,17.9,0.982,0.04,17.8,85.16,1.3,7,18,106,-2.3,1.97,0,15,15,468,15,814,15
TV2,MC2,2023-10-18T04:45:00Z,0.989,85.18,0.02,17.8,0.979,0.04,17.8,85.16,1.3,3.45,17.9,111,-2.4,1.68,0,15,15,468,15,810,15
TV2,MC2,2023-10-18T05:00:00Z,0.988,85.19,0.02,17.8,0.976,0.05,17.8,85.17,1.4,4.75,18,107,-2.4,2.16,0,15,15,467,15,806,15
TV2,MC2,2023-10-18T05:15:00Z,0.982,85.2,0.04,17.8,0.97,0.06,17.8,85.18,1.4,5.04,17.9,110,-2.3,2.09,0,15,15,467,15,805,15
TV2,MC2,2023-10-18T05:30:00Z,0.982,85.21,0.04,17.8,0.967,0.07,17.7,85.18,1.4,5.38,17.9,109,-2.3,2.32,0,15,15,466,15,805,15
TV2,MC2,2023-10-18T05:45:00Z,0.985,85.22,0.03,17.8,0.972,0.06,17.7,85.2,1.4,6.03,17.8,109,-2.4,2.76,1.5,15,15,470,15,809,15
TV2,MC2,2023-10-18T06:00:00Z,0.989,85.24,0.02,17.6,0.978,0.04,17.6,85.21,1.5,5.44,17.8,114,-2.2,3,9.3,15,15,464,15,805,15
TV2,MC2,2023-10-18T06:15:00Z,0.985,85.26,0.03,17.6,0.972,0.06,17.6,85.23,1.3,6.03,17.8,112,-2.2,2.53,17.4,15,15,462,15,805,15
TV2,MC2,2023-10-18T06:30:00Z,0.979,85.28,0.04,17.7,0.964,0.07,17.7,85.25,1.4,5.45,17.8,110,-2.4,2.17,26.4,15,15,461,15,805,15
TV2,MC2,2023-10-18T06:45:00Z,0.982,85.3,0.04,17.8,0.965,0.07,17.8,85.27,1.3,5.35,17.8,110,-2.4,2.56,33.5,15,15,462,15,806,15
