Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_ATM22_temp,Port2_Gust_speed,Port6_Unknown,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port5_LW_minutes_H,Port5_LW_minutes,Port5_LWS_Count
TV3,MC2,2023-12-24T14:00:00Z,0.835,85.01,0.41,21,3.8,0.45,70,-1.1,22.2,2.07,0,195.7,0,456,15,0,15,452
TV3,MC2,2023-12-24T14:15:00Z,0.828,84.99,0.42,20.8,3.8,0.43,112,-1.1,22.4,1.32,0,159.1,0,456,15,0,15,451
TV3,MC2,2023-12-24T14:30:00Z,0.834,84.99,0.41,20.9,3.8,0.47,121,-1.1,22.6,1.43,0,185.5,0,456,15,0,15,451
TV3,MC2,2023-12-24T14:45:00Z,0.847,84.97,0.37,20.4,3.8,0.66,240,-1.2,21.8,2.36,0,174.7,0,457,15,0,15,452
TV3,MC2,2023-12-24T15:00:00Z,0.856,84.95,0.34,20.2,3.9,0.73,268,-1.2,21.5,4.06,0,112.4,0,458,15,0,15,453
TV3,MC2,2023-12-24T15:15:00Z,0.868,84.93,0.31,20,3.9,0.48,151,-1.2,21.3,1.95,0,108,0,460,15,0,15,454
TV3,MC2,2023-12-24T15:30:00Z,0.894,84.95,0.24,19.6,3.9,0.5,109,-1.2,20.6,2.96,0,39.9,15,539,15,5,15,519
TV3,MC2,2023-12-24T15:45:00Z,0.937,84.95,0.14,18.9,4,0.44,126,-1.3,19.7,1.37,0,20.1,15,644,15,15,15,618
TV3,MC2,2023-12-24T16:00:00Z,0.963,84.94,0.08,18.5,4,0.33,125,-1.3,19.3,1.93,0,15.6,15,723,15,15,15,671
TV3,MC2,2023-12-24T16:15:00Z,0.974,84.94,0.05,18.3,4,0.39,133,-1.3,18.9,1.5,0,6.8,15,994,15,15,15,613
TV3,MC2,2023-12-24T16:30:00Z,0.979,84.95,0.04,18.2,4,0.32,106,-1.3,18.8,0.98,0,2.2,15,990,15,15,15,592
TV3,MC2,2023-12-24T16:45:00Z,0.98,84.96,0.04,18.2,4,0.36,98,-1.2,18.6,0.9,0,0.4,15,950,15,15,15,554
TV3,MC2,2023-12-24T17:00:00Z,0.98,84.96,0.04,17.8,4.1,0.53,87,-1.2,18.2,1.46,0,2.4,15,940,15,15,15,537
TV3,MC2,2023-12-24T17:15:00Z,0.982,84.95,0.04,17.6,4.1,0.46,42,-1.2,18,1.56,0,0,15,935,15,15,15,530
TV3,MC2,2023-12-24T17:30:00Z,0.983,84.96,0.03,17.6,4.1,0.56,341,-1.2,17.9,2.11,0,0,15,929,15,15,15,519
TV3,MC2,2023-12-24T17:45:00Z,0.983,84.99,0.03,17.6,4.1,0.49,59,-1.3,17.8,1.42,0,0,15,924,15,15,15,515
TV3,MC2,2023-12-24T18:00:00Z,0.983,85.01,0.03,17.5,4.1,0.52,66,-1.3,17.6,2.15,0,0,15,920,15,15,15,515
TV3,MC2,2023-12-24T18:15:00Z,0.983,85.02,0.03,17.3,4.1,0.63,83,-1.3,17.5,2.87,0,0,15,915,15,15,15,512
TV3,MC2,2023-12-24T18:30:00Z,0.984,85.03,0.03,17.2,4.1,0.49,87,-1.3,17.4,1.63,0,0,15,908,15,15,15,507
TV3,MC2,2023-12-24T18:45:00Z,0.984,85.05,0.03,17.1,4.1,0.5,64,-1.2,17.4,2,0,0,15,904,15,15,15,505
TV3,MC2,2023-12-24T19:00:00Z,0.983,85.06,0.03,17,4.1,0.51,86,-1.3,17.3,2.02,0,0,15,899,15,15,15,504
TV3,MC2,2023-12-24T19:15:00Z,0.983,85.08,0.03,17,4.1,0.6,93,-1.3,17.2,2.51,0,0,15,888,15,15,15,499
TV3,MC2,2023-12-24T19:30:00Z,0.982,85.1,0.03,16.9,4.1,0.58,45,-1.2,17.1,1.7,0,0,15,877,15,15,15,497
TV3,MC2,2023-12-24T19:45:00Z,0.983,85.11,0.03,16.8,4.1,0.58,111,-1.3,17,2.32,0,0,15,871,15,15,15,498
TV3,MC2,2023-12-24T20:00:00Z,0.983,85.13,0.03,16.8,4.2,0.5,69,-1.3,17.1,1.56,0,0,15,868,15,15,15,501
TV3,MC2,2023-12-24T20:15:00Z,0.983,85.14,0.03,16.9,4.1,0.46,89,-1.2,17.1,1.88,0,0,15,862,15,15,15,501
TV3,MC2,2023-12-24T20:30:00Z,0.983,85.15,0.03,17,4.1,0.54,105,-1.2,17.2,2.63,0,0,15,851,15,15,15,498
TV3,MC2,2023-12-24T20:45:00Z,0.984,85.15,0.03,17.1,4.1,0.48,23,-1.3,17.2,2.95,0,0,15,841,15,15,15,498
TV3,MC2,2023-12-24T21:00:00Z,0.983,85.16,0.03,17.2,4.1,0.41,112,-1.2,17.3,1.16,0,0,15,829,15,15,15,496
TV3,MC2,2023-12-24T21:15:00Z,0.983,85.17,0.03,17.2,4.1,0.34,110,-1.3,17.4,1.7,0,0,15,823,15,15,15,497
TV3,MC2,2023-12-24T21:30:00Z,0.983,85.17,0.03,17.2,4.1,0.38,87,-1.3,17.4,1.18,0,0,15,832,15,15,15,507
TV3,MC2,2023-12-24T21:45:00Z,0.982,85.18,0.04,17.3,4.1,0.33,86,-1.2,17.4,1.08,0,0,15,866,15,15,15,526
TV3,MC2,2023-12-24T22:00:00Z,0.983,85.18,0.03,17.3,4.1,0.48,107,-1.3,17.5,1.57,0,0,15,891,15,15,15,544
TV3,MC2,2023-12-24T22:15:00Z,0.983,85.17,0.03,17.3,4.1,0.62,345,-1.2,17.5,2.95,0,0,15,889,15,15,15,543
TV3,MC2,2023-12-24T22:30:00Z,0.983,85.16,0.03,17.3,4.1,0.45,93,-1.2,17.4,1.21,0,0,15,894,15,15,15,547
TV3,MC2,2023-12-24T22:45:00Z,0.983,85.15,0.03,17.1,4.1,0.4,42,-1.2,17.3,1.35,0,0,15,889,15,15,15,543
TV3,MC2,2023-12-24T23:00:00Z,0.982,85.15,0.04,16.9,4.1,0.44,69,-1.3,17.1,2.09,0,0,15,884,15,15,15,538
TV3,MC2,2023-12-24T23:15:00Z,0.98,85.15,0.04,16.8,4.1,0.4,52,-1.3,17,2.45,0,0,15,877,15,15,15,534
TV3,MC2,2023-12-24T23:30:00Z,0.976,85.16,0.05,16.8,4.1,0.42,49,-1.3,16.9,1.78,0,0,15,865,15,15,15,527
TV3,MC2,2023-12-24T23:45:00Z,0.979,85.16,0.04,16.7,4.1,0.42,75,-1.2,16.9,1.96,0,0,15,856,15,15,15,523
TV3,MC2,2023-12-25T00:00:00Z,0.976,85.16,0.05,16.8,4.2,0.36,37,-1.2,16.9,1.25,0,0,15,832,15,15,15,511
TV3,MC2,2023-12-25T00:15:00Z,0.973,85.16,0.05,16.8,4.1,0.38,6,-1.3,16.9,1.03,0,0,15,783,15,15,15,499
TV3,MC2,2023-12-25T00:30:00Z,0.971,85.15,0.05,16.8,4.1,0.34,45,-1.3,16.9,0.98,0,0,15,736,15,15,15,494
TV3,MC2,2023-12-25T00:45:00Z,0.973,85.15,0.05,16.9,4.1,0.34,47,-1.2,16.9,1.03,0,0,15,732,15,15,15,498
TV3,MC2,2023-12-25T01:00:00Z,0.973,85.13,0.05,16.9,4.1,0.41,53,-1.2,17,1.3,0,0,15,703,15,15,15,492
TV3,MC2,2023-12-25T01:15:00Z,0.965,85.14,0.07,16.8,4.1,0.41,68,-1.2,16.8,1.08,0,0,15,687,15,15,15,490
TV3,MC2,2023-12-25T01:30:00Z,0.963,85.12,0.07,16.6,4.1,0.49,49,-1.2,16.7,3.17,0,0,15,669,15,15,15,489
TV3,MC2,2023-12-25T01:45:00Z,0.966,85.12,0.06,16.5,4.1,0.45,79,-1.2,16.6,1.51,0,0,15,659,15,15,15,489
TV3,MC2,2023-12-25T02:00:00Z,0.968,85.11,0.06,16.4,4.1,0.4,45,-1.2,16.6,1.15,0,0,15,647,15,15,15,488
TV3,MC2,2023-12-25T02:15:00Z,0.965,85.1,0.07,16.4,4.2,0.45,32,-1.2,16.5,1.37,0,0,15,627,15,15,15,486
TV3,MC2,2023-12-25T02:30:00Z,0.963,85.09,0.07,16.5,4.1,0.32,87,-1.3,16.6,0.98,0,0,15,601,15,15,15,484
TV3,MC2,2023-12-25T02:45:00Z,0.952,85.09,0.09,16.6,4.1,0.25,62,-1.3,16.7,0.97,0,0,15,566,15,15,15,481
TV3,MC2,2023-12-25T03:00:00Z,0.94,85.08,0.11,16.7,4.2,0.3,117,-1.2,16.7,1.51,0,0,15,532,15,15,15,479
TV3,MC2,2023-12-25T03:15:00Z,0.933,85.09,0.13,16.6,4.2,0.16,53,-1.2,16.6,0.42,0,0,15,509,15,15,15,479
TV3,MC2,2023-12-25T03:30:00Z,0.929,85.1,0.13,16.5,4.1,0.2,356,-1.3,16.6,0.79,0,0,15,498,15,15,15,478
TV3,MC2,2023-12-25T03:45:00Z,0.927,85.12,0.14,16.4,4.2,0.17,69,-1.3,16.4,0.41,0,0,15,498,15,15,15,479
TV3,MC2,2023-12-25T04:00:00Z,0.932,85.13,0.12,16.1,4.2,0.26,126,-1.3,16.2,1.01,0,0,15,492,15,15,15,474
TV3,MC2,2023-12-25T04:15:00Z,0.926,85.14,0.14,16.1,4.1,0.31,88,-1.3,16.4,1.08,0,0,15,483,15,15,15,473
TV3,MC2,2023-12-25T04:30:00Z,0.928,85.15,0.13,16,4.1,0.27,113,-1.2,16.2,1.04,0,0,15,485,15,15,15,472
TV3,MC2,2023-12-25T04:45:00Z,0.934,85.16,0.12,16,4.2,0.12,78,-1.2,16.2,0.46,0,0,15,483,15,15,15,471
TV3,MC2,2023-12-25T05:00:00Z,0.932,85.16,0.13,16.4,4.2,0.26,248,-1.3,16.4,0.68,0,0,15,481,15,15,15,470
TV3,MC2,2023-12-25T05:15:00Z,0.915,85.16,0.16,17,4.2,0.35,216,-1.2,16.8,1,0,0,15,474,15,15,15,467
TV3,MC2,2023-12-25T05:30:00Z,0.912,85.17,0.17,16.9,4.1,0.2,28,-1.3,16.6,0.87,0,0,15,478,15,15,15,465
TV3,MC2,2023-12-25T05:45:00Z,0.924,85.17,0.14,16.8,4.1,0.19,277,-1.2,16.6,0.65,0,0,15,479,15,15,15,463
TV3,MC2,2023-12-25T06:00:00Z,0.927,85.19,0.14,16.7,4.2,0.13,2,-1.2,16.5,0.7,0,1.6,15,481,15,15,15,461
TV3,MC2,2023-12-25T06:15:00Z,0.938,85.2,0.12,16.6,4.2,0.19,209,-1.2,16.6,0.65,0,8.4,15,483,15,13,15,460
TV3,MC2,2023-12-25T06:30:00Z,0.94,85.21,0.12,16.8,4.1,0.17,204,-1.3,16.8,0.54,0,11,15,480,15,0,15,459
TV3,MC2,2023-12-25T06:45:00Z,0.933,85.22,0.13,17.1,4.2,0.14,279,-1.3,16.8,0.52,0,13,15,476,15,6,15,458
TV3,MC2,2023-12-25T07:00:00Z,0.916,85.24,0.17,17.3,4.2,0.15,155,-1.2,17.3,0.48,0,15.6,15,468,15,0,15,457
TV3,MC2,2023-12-25T07:15:00Z,0.913,85.26,0.18,17.8,4.2,0.17,122,-1.2,17.4,0.79,0,24.4,15,468,15,0,15,458
TV3,MC2,2023-12-25T07:30:00Z,0.895,85.27,0.22,18.4,4.1,0.25,256,-1.3,18.2,0.92,0,184.4,15,462,15,0,15,457
TV3,MC2,2023-12-25T07:45:00Z,0.862,85.29,0.31,19.4,4.1,0.26,242,-1.2,18.6,0.84,0,32.4,15,462,15,0,15,456
TV3,MC2,2023-12-25T08:00:00Z,0.871,85.3,0.29,19.3,4.1,0.2,165,-1.2,18.5,0.56,0,41.4,9,461,15,0,15,456
TV3,MC2,2023-12-25T08:15:00Z,0.877,85.31,0.27,19.3,4.1,0.24,162,-1.2,18.9,0.54,0,105.1,14,461,15,0,15,456
TV3,MC2,2023-12-25T08:30:00Z,0.872,85.31,0.3,19.9,4,0.26,154,-1.2,19.5,0.9,0,41.9,15,462,15,0,15,455
TV3,MC2,2023-12-25T08:45:00Z,0.876,85.32,0.29,19.9,4,0.24,130,-1.1,19.9,0.65,0,368.6,12,457,15,0,13,449
TV3,MC2,2023-12-25T09:00:00Z,0.846,85.32,0.38,20.6,4,0.31,190,-1.1,20.4,1.12,0,577.7,0,451,15,0,0,448
TV3,MC2,2023-12-25T09:15:00Z,0.834,85.32,0.41,20.8,3.9,0.4,216,-1.1,21.2,2.05,0,606.8,0,450,14,0,0,449
TV3,MC2,2023-12-25T09:30:00Z,0.813,85.33,0.48,21.4,3.9,0.29,187,-1,22.3,1.32,0,700.2,0,449,11,0,2,450
TV3,MC2,2023-12-25T09:45:00Z,0.765,85.33,0.65,22.7,3.8,0.28,169,-1.1,22.9,0.79,0,655.3,0,449,0,0,9,450
TV3,MC2,2023-12-25T10:00:00Z,0.783,85.34,0.57,21.8,3.7,0.28,130,-1.1,23.4,1.19,0,655,0,448,2,0,7,448
TV3,MC2,2023-12-25T10:15:00Z,0.793,85.34,0.53,21.6,3.7,0.5,169,-1.1,23,1.63,0,702.9,0,450,5,0,0,447
TV3,MC2,2023-12-25T10:30:00Z,0.803,85.34,0.5,21.4,3.9,0.45,115,-1.2,22.6,2.21,0,388.5,0,451,11,0,0,448
TV3,MC2,2023-12-25T10:45:00Z,0.808,85.32,0.5,21.7,3.8,0.45,166,-1.1,22.7,1.85,0,425,0,452,15,0,0,449
TV3,MC2,2023-12-25T11:00:00Z,0.839,85.31,0.4,21,3.9,0.61,142,-1.1,22.4,2.08,0,526.1,0,451,15,0,6,449
TV3,MC2,2023-12-25T11:15:00Z,0.847,85.29,0.38,20.8,3.8,0.51,134,-1.2,22,1.52,0,393.1,0,454,15,0,10,451
TV3,MC2,2023-12-25T11:30:00Z,0.833,85.27,0.43,21.5,3.9,0.39,154,-1.1,22.4,1.6,0,812.6,0,452,15,0,6,449
TV3,MC2,2023-12-25T11:45:00Z,0.82,85.25,0.48,22,3.9,0.46,135,-1.1,22.6,1.56,0,658.6,0,454,15,0,5,450
TV3,MC2,2023-12-25T12:00:00Z,0.833,85.25,0.42,21.2,3.9,0.52,102,-1.1,22.3,2.04,0,550.4,0,453,15,0,15,450
TV3,MC2,2023-12-25T12:15:00Z,0.808,85.24,0.5,21.7,3.8,0.52,51,-1.2,22.5,1.65,0,631.2,0,453,15,0,4,449
TV3,MC2,2023-12-25T12:30:00Z,0.806,85.22,0.51,21.8,3.9,0.45,158,-1.2,22.7,1.19,0,808.6,0,453,15,0,1,450
TV3,MC2,2023-12-25T12:45:00Z,0.794,85.2,0.54,22,3.8,0.41,103,-1.1,23.3,1.37,0,666.1,0,454,15,0,15,450
TV3,MC2,2023-12-25T13:00:00Z,0.788,85.19,0.56,22,3.8,0.39,133,-1,24.2,1.38,0,100.9,0,454,15,0,8,450
TV3,MC2,2023-12-25T13:15:00Z,0.801,85.17,0.52,21.7,3.8,0.53,113,-1.2,23.5,1.45,0,208.6,0,455,15,0,6,450
TV3,MC2,2023-12-25T13:30:00Z,0.804,85.16,0.51,21.7,3.8,0.43,97,-1.2,23.4,3.17,0,121.4,0,454,15,0,13,450
TV3,MC2,2023-12-25T13:45:00Z,0.797,85.14,0.54,22,3.9,0.44,146,-1.1,23.3,1.65,0,362,0,454,15,0,15,450
TV3,MC2,2023-12-25T14:00:00Z,0.8,85.13,0.53,22,3.9,0.46,170,-1.2,23.4,1.8,0,213.9,0,454,15,0,15,450
TV3,MC2,2023-12-25T14:15:00Z,0.803,85.13,0.51,21.8,3.8,0.47,151,-1.1,23.8,1.41,0,151.1,0,455,15,0,13,450
TV3,MC2,2023-12-25T14:30:00Z,0.801,85.1,0.53,22.1,3.8,0.41,133,-1.2,24.3,1.59,0,110.2,0,455,15,0,15,451
TV3,MC2,2023-12-25T14:45:00Z,0.804,85.09,0.52,22,3.8,0.56,110,-1.2,23.8,2.1,0,69.2,0,455,15,0,15,451
TV3,MC2,2023-12-25T15:00:00Z,0.803,85.08,0.5,21.4,3.8,0.7,180,-1.2,23.2,2.64,0,97,0,456,15,0,15,451
TV3,MC2,2023-12-25T15:15:00Z,0.8,85.07,0.51,21.6,3.7,0.48,115,-1.1,23.9,2.22,0,247,0,455,15,0,15,451
TV3,MC2,2023-12-25T15:30:00Z,0.798,85.07,0.53,21.8,3.7,0.37,132,-1.1,24.1,0.96,0,31.3,0,457,15,0,15,452
TV3,MC2,2023-12-25T15:45:00Z,0.82,85.08,0.45,21.2,3.8,0.4,110,-1.2,23.5,1.09,0,51.8,0,456,15,0,15,452
TV3,MC2,2023-12-25T16:00:00Z,0.802,85.07,0.53,22.2,3.8,0.37,145,-1.2,24.1,0.93,0,59.9,0,455,15,0,15,452
TV3,MC2,2023-12-25T16:15:00Z,0.823,85.08,0.46,21.9,3.8,0.31,103,-1.2,23.5,0.79,0,39.6,0,459,15,0,15,453
TV3,MC2,2023-12-25T16:30:00Z,0.853,85.08,0.36,20.5,3.9,0.34,201,-1.2,22,0.99,0,24.9,5,460,15,0,15,454
TV3,MC2,2023-12-25T16:45:00Z,0.87,85.1,0.3,19.6,4,0.27,306,-1.3,21.2,0.98,0,13.2,15,461,15,0,15,454
TV3,MC2,2023-12-25T17:00:00Z,0.877,85.1,0.28,19.3,4,0.2,114,-1.2,20.5,0.46,0,10.1,15,462,15,0,15,454
TV3,MC2,2023-12-25T17:15:00Z,0.888,85.11,0.25,19,4,0.24,101,-1.3,20,0.96,0,5.5,15,464,15,0,15,455
TV3,MC2,2023-12-25T17:30:00Z,0.903,85.11,0.21,18.8,4.1,0.25,231,-1.3,19.5,1.03,0,0,15,467,15,0,15,456
TV3,MC2,2023-12-25T17:45:00Z,0.917,85.12,0.18,18.6,4.1,0.28,60,-1.3,19.1,0.74,0,0,15,468,15,0,15,456
TV3,MC2,2023-12-25T18:00:00Z,0.924,85.13,0.16,18.5,4,0.29,81,-1.2,18.9,0.78,0,0,15,470,15,0,15,457
TV3,MC2,2023-12-25T18:15:00Z,0.932,85.15,0.14,18.5,4.1,0.27,128,-1.3,18.8,0.79,0,0,15,470,15,0,15,457
TV3,MC2,2023-12-25T18:30:00Z,0.943,85.17,0.12,18.5,4,0.24,57,-1.3,18.8,0.61,0,0,15,469,15,0,15,457
TV3,MC2,2023-12-25T18:45:00Z,0.948,85.19,0.11,18.7,4,0.23,80,-1.2,18.9,1.08,0,0,15,481,15,9,15,468
TV3,MC2,2023-12-25T19:00:00Z,0.955,85.22,0.1,18.7,4,0.23,124,-1.3,19,0.84,0,0,15,970,15,15,15,695
TV3,MC2,2023-12-25T19:15:00Z,0.963,85.24,0.08,18.7,4.1,0.24,109,-1.2,18.9,0.94,0,0,15,978,15,15,15,627
TV3,MC2,2023-12-25T19:30:00Z,0.965,85.25,0.07,18.4,4,0.29,103,-1.2,18.7,1.15,0,0,15,950,15,15,15,580
TV3,MC2,2023-12-25T19:45:00Z,0.971,85.26,0.06,18.2,4.1,0.28,98,-1.2,18.6,1.18,0,0,15,921,15,15,15,570
TV3,MC2,2023-12-25T20:00:00Z,0.975,85.28,0.05,18.2,4.1,0.32,103,-1.2,18.5,1.87,0,0,15,913,15,15,15,545
TV3,MC2,2023-12-25T20:15:00Z,0.978,85.29,0.05,18.3,4.1,0.28,116,-1.1,18.5,1.05,0,0,15,912,15,15,15,536
TV3,MC2,2023-12-25T20:30:00Z,0.98,85.29,0.04,18.2,4.1,0.31,91,-1.2,18.5,0.83,0,0,15,912,15,15,15,528
TV3,MC2,2023-12-25T20:45:00Z,0.982,85.29,0.04,18.2,4.1,0.31,118,-1.2,18.5,1.08,0,0,15,910,15,15,15,521
TV3,MC2,2023-12-25T21:00:00Z,0.983,85.3,0.04,18.2,4.1,0.33,115,-1.2,18.4,1.06,0,0,15,911,15,15,15,519
TV3,MC2,2023-12-25T21:15:00Z,0.984,85.31,0.03,18.2,4.1,0.33,110,-1.2,18.4,1.1,0,0,15,909,15,15,15,515
TV3,MC2,2023-12-25T21:30:00Z,0.983,85.32,0.04,18.2,4.1,0.23,140,-1.2,18.4,0.77,0,0,15,921,15,15,15,558
TV3,MC2,2023-12-25T21:45:00Z,0.984,85.31,0.03,18.2,4.1,0.31,151,-1.1,18.3,1.37,0,0,15,938,15,15,15,582
TV3,MC2,2023-12-25T22:00:00Z,0.983,85.3,0.04,18,4.1,0.3,106,-1.2,18.2,0.74,0,0,15,913,15,15,15,550
TV3,MC2,2023-12-25T22:15:00Z,0.982,85.3,0.04,17.8,4.1,0.39,156,-1.2,18.1,1.26,0,0,15,914,15,15,15,534
TV3,MC2,2023-12-25T22:30:00Z,0.983,85.3,0.03,17.8,4.1,0.29,159,-1.2,18.1,0.91,0,0,15,918,15,15,15,525
TV3,MC2,2023-12-25T22:45:00Z,0.983,85.29,0.03,17.8,4.1,0.32,160,-1.2,18,1.4,0,0,15,920,15,15,15,517
TV3,MC2,2023-12-25T23:00:00Z,0.983,85.28,0.03,17.6,4.1,0.29,104,-1.2,17.8,1.05,0,0,15,923,15,15,15,510
TV3,MC2,2023-12-25T23:15:00Z,0.984,85.26,0.03,17.3,4.1,0.31,121,-1.2,17.6,0.9,0,0,15,926,15,15,15,513
TV3,MC2,2023-12-25T23:30:00Z,0.982,85.25,0.04,17.1,4.2,0.34,45,-1.2,17.4,0.84,0,0,15,927,15,15,15,512
TV3,MC2,2023-12-25T23:45:00Z,0.973,85.24,0.05,17,4.2,0.37,31,-1.2,17.2,1.02,0,0,15,927,15,15,15,506
TV3,MC2,2023-12-26T00:00:00Z,0.961,85.22,0.08,16.9,4.2,0.38,12,-1.2,17.1,1.13,0,0,15,927,15,15,15,498
TV3,MC2,2023-12-26T00:15:00Z,0.954,85.21,0.09,16.8,4.2,0.37,21,-1.2,17,0.97,0,0,15,925,15,15,15,492
TV3,MC2,2023-12-26T00:30:00Z,0.941,85.19,0.11,16.8,4.1,0.34,37,-1.3,16.9,1.22,0,0,15,922,15,15,15,489
TV3,MC2,2023-12-26T00:45:00Z,0.948,85.18,0.1,16.7,4.2,0.43,24,-1.3,16.8,1.32,0,0,15,920,15,15,15,489
TV3,MC2,2023-12-26T01:00:00Z,0.958,85.17,0.08,16.5,4.2,0.49,117,-1.3,16.6,1.8,0,0,15,920,15,15,15,490
TV3,MC2,2023-12-26T01:15:00Z,0.961,85.15,0.07,16.5,4.2,0.5,356,-1.3,16.7,2.72,0,0,15,917,15,15,15,490
TV3,MC2,2023-12-26T01:30:00Z,0.958,85.13,0.08,16.6,4.2,0.41,351,-1.3,16.7,2.08,0,0,15,915,15,15,15,489
TV3,MC2,2023-12-26T01:45:00Z,0.955,85.11,0.09,16.6,4.1,0.36,75,-1.2,16.8,0.97,0,0,15,912,15,15,15,489
TV3,MC2,2023-12-26T02:00:00Z,0.94,85.09,0.11,16.7,4.1,0.4,45,-1.2,16.8,0.79,0,0,15,902,15,15,15,485
TV3,MC2,2023-12-26T02:15:00Z,0.929,85.08,0.14,16.7,4.2,0.39,49,-1.2,16.8,0.97,0,0,15,882,15,15,15,484
TV3,MC2,2023-12-26T02:30:00Z,0.922,85.08,0.15,16.8,4.2,0.41,46,-1.2,16.8,1.32,0,0,15,838,15,15,15,482
TV3,MC2,2023-12-26T02:45:00Z,0.937,85.07,0.12,16.5,4.2,0.51,30,-1.2,16.6,1.52,0,0,15,798,15,15,15,482
TV3,MC2,2023-12-26T03:00:00Z,0.939,85.07,0.11,16.4,4.2,0.54,4,-1.2,16.5,2.57,0,0,15,748,15,15,15,483
TV3,MC2,2023-12-26T03:15:00Z,0.954,85.06,0.09,16.2,4.1,0.6,35,-1.2,16.4,2.61,0,0,15,723,15,15,15,482
TV3,MC2,2023-12-26T03:30:00Z,0.947,85.06,0.1,16.3,4.2,0.51,45,-1.2,16.4,1.32,0,0,15,681,15,15,15,480
TV3,MC2,2023-12-26T03:45:00Z,0.931,85.06,0.13,16.4,4.2,0.52,22,-1.3,16.5,1.39,0,0,15,629,15,15,15,477
TV3,MC2,2023-12-26T04:00:00Z,0.913,85.06,0.17,16.7,4.2,0.58,36,-1.3,16.7,1.81,0,0,15,563,15,15,15,474
TV3,MC2,2023-12-26T04:15:00Z,0.899,85.07,0.19,16.8,4.1,0.51,29,-1.3,16.8,1.29,0,0,15,505,15,15,15,471
TV3,MC2,2023-12-26T04:30:00Z,0.887,85.07,0.22,16.8,4.1,0.52,40,-1.2,16.8,1.55,0,0,15,475,15,15,15,467
TV3,MC2,2023-12-26T04:45:00Z,0.872,85.07,0.25,17,4.1,0.47,14,-1.2,16.9,1.45,0,0,15,468,15,15,15,464
TV3,MC2,2023-12-26T05:00:00Z,0.862,85.07,0.27,17.1,4.2,0.47,10,-1.2,17,1.1,0,0,15,465,15,6,15,456
TV3,MC2,2023-12-26T05:15:00Z,0.864,85.07,0.27,17.1,4.1,0.55,14,-1.2,17.1,1.46,0,0,15,465,15,0,15,456
TV3,MC2,2023-12-26T05:30:00Z,0.87,85.07,0.25,17.2,4.2,0.55,23,-1.3,17.1,1.26,0,0,15,465,15,0,15,456
TV3,MC2,2023-12-26T05:45:00Z,0.873,85.08,0.25,17.1,4.2,0.46,22,-1.2,17.1,1.41,0,0,15,465,15,0,15,456
TV3,MC2,2023-12-26T06:00:00Z,0.873,85.08,0.25,17.2,4.1,0.52,8,-1.2,17.2,1.57,0,0.4,15,465,15,0,15,456
TV3,MC2,2023-12-26T06:15:00Z,0.873,85.09,0.25,17.2,4.1,0.51,16,-1.3,17.1,1.68,0,7.5,15,465,15,0,15,456
TV3,MC2,2023-12-26T06:30:00Z,0.872,85.11,0.25,17.1,4.1,0.49,28,-1.2,17.1,1.51,0,10.3,15,465,15,0,15,456
TV3,MC2,2023-12-26T06:45:00Z,0.872,85.12,0.25,17.2,4.1,0.52,49,-1.3,17.2,1.52,0,12.6,15,465,15,0,15,456
TV3,MC2,2023-12-26T07:00:00Z,0.879,85.14,0.24,17.4,4.1,0.57,27,-1.3,17.4,1.6,0,16.5,15,465,15,0,15,456
TV3,MC2,2023-12-26T07:15:00Z,0.884,85.15,0.23,17.6,4.1,0.61,56,-1.2,17.5,1.74,0,23.1,15,466,15,0,15,456
TV3,MC2,2023-12-26T07:30:00Z,0.895,85.17,0.21,17.6,4.1,0.67,46,-1.2,17.6,1.73,0,203.4,15,463,15,0,15,456
TV3,MC2,2023-12-26T07:45:00Z,0.89,85.18,0.22,17.8,4.1,0.67,63,-1.3,17.8,1.87,0,39.7,15,463,15,0,15,456
TV3,MC2,2023-12-26T08:00:00Z,0.898,85.19,0.21,17.7,4.1,0.81,47,-1.2,17.7,3.53,0,50.7,15,462,15,0,15,456
TV3,MC2,2023-12-26T08:15:00Z,0.904,85.19,0.19,17.7,4.1,0.94,52,-1.3,17.7,3.61,0,135.1,15,463,15,0,15,456
TV3,MC2,2023-12-26T08:30:00Z,0.9,85.19,0.21,18,4.1,0.81,32,-1.2,18.1,3.97,0,46,15,463,15,0,15,455
TV3,MC2,2023-12-26T08:45:00Z,0.887,85.19,0.24,18.4,4.1,0.71,25,-1.2,18.6,2.82,0,323.7,13,458,15,0,15,451
TV3,MC2,2023-12-26T09:00:00Z,0.871,85.19,0.28,18.8,4,0.82,37,-1.2,18.9,3.22,0,593.4,0,454,15,0,15,450
TV3,MC2,2023-12-26T09:15:00Z,0.86,85.19,0.31,19.2,4,0.9,76,-1.2,19.5,4.5,0,634.6,0,453,15,0,7,450
TV3,MC2,2023-12-26T09:30:00Z,0.851,85.19,0.34,19.6,3.9,0.83,27,-1,19.9,2.33,0,668.7,0,452,15,0,11,452
TV3,MC2,2023-12-26T09:45:00Z,0.849,85.19,0.35,19.7,3.9,0.9,62,-1.1,20.2,2.48,0,700.9,0,452,15,0,15,452
