Tree,MC,Timestamp,Port6_Temp,Port6_Atmos_pressure,Port6_RH,Port6_VPD,Port3_Temp,Port3_VPD,Port3_Atmos_pressure,Port3_RH,Port1_Solar,Port2_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes,Port5_LWS_Count,Port5_LW_minutes,Port5_LW_minutes_H
FB7,MC2,2023-07-10T05:45:00Z,18.1,86.24,0.957,0.09,17.8,0,86.29,1,0,0,488,15,15,459,15,0
FB7,MC2,2023-07-10T06:00:00Z,17.9,86.32,0.967,0.07,17.8,0,86.37,1,10.1,10.1,485,15,15,459,15,0
FB7,MC2,2023-07-10T06:15:00Z,17.8,86.35,0.978,0.05,17.8,0,86.4,1,19.6,18.9,475,15,15,460,15,0
FB7,MC2,2023-07-10T06:30:00Z,18,86.36,0.981,0.04,18,0,86.41,1,24.4,22.5,488,15,15,467,15,15
FB7,MC2,2023-07-10T06:45:00Z,18,86.38,0.987,0.03,18.1,0,86.43,0.999,37,35.5,467,15,15,464,15,15
FB7,MC2,2023-07-10T07:00:00Z,18.4,86.38,0.975,0.05,18.4,0,86.44,0.999,46.1,44.3,460,15,15,459,15,13
FB7,MC2,2023-07-10T07:15:00Z,18.3,86.39,0.976,0.05,18.3,0,86.44,1,50.7,49.1,461,15,15,459,15,0
FB7,MC2,2023-07-10T07:30:00Z,18.5,86.4,0.975,0.05,18.4,0,86.45,1,57.9,54.4,459,7,15,458,15,0
FB7,MC2,2023-07-10T07:45:00Z,18.7,86.4,0.967,0.07,18.7,0,86.45,1,75.3,70.7,459,0,15,458,15,0
FB7,MC2,2023-07-10T08:00:00Z,19,86.42,0.956,0.1,19,0.02,86.47,0.993,117.7,114.1,459,0,15,457,15,0
FB7,MC2,2023-07-10T08:15:00Z,19.1,86.43,0.962,0.08,19.1,0.01,86.48,0.995,120.5,113.7,459,0,15,457,15,0
FB7,MC2,2023-07-10T08:30:00Z,19,86.45,0.966,0.07,19,0,86.5,0.999,89,85.3,459,0,15,457,15,0
FB7,MC2,2023-07-10T08:45:00Z,19,86.46,0.972,0.06,19,0,86.51,1,118.7,108,459,6,15,457,15,0
FB7,MC2,2023-07-10T09:00:00Z,19.2,86.46,0.973,0.06,19.2,0,86.51,1,176.5,169.6,460,5,15,457,15,2
FB7,MC2,2023-07-10T09:15:00Z,19.3,86.46,0.974,0.06,19.3,0,86.51,1,107.7,101.8,462,3,15,458,15,0
FB7,MC2,2023-07-10T09:30:00Z,19.1,86.48,0.975,0.05,19.2,0,86.53,1.001,107.5,103.3,506,15,15,465,15,5
FB7,MC2,2023-07-10T09:45:00Z,19.4,86.46,0.97,0.07,19.4,0,86.51,0.999,200.7,222.3,457,10,15,455,15,2
FB7,MC2,2023-07-10T10:00:00Z,20.1,86.44,0.945,0.13,20.2,0.05,86.49,0.979,259.1,337.8,456,0,15,455,15,0
FB7,MC2,2023-07-10T10:15:00Z,20.2,86.44,0.935,0.15,20.2,0.09,86.5,0.964,225,234.2,456,0,15,454,15,0
FB7,MC2,2023-07-10T10:30:00Z,20.2,86.44,0.934,0.16,20.2,0.08,86.49,0.967,209.7,238,456,0,15,454,15,0
FB7,MC2,2023-07-10T10:45:00Z,20,86.43,0.941,0.14,20.1,0.07,86.49,0.97,190.8,185.9,461,2,15,457,15,0
FB7,MC2,2023-07-10T11:00:00Z,19.9,86.41,0.952,0.11,20,0.04,86.47,0.982,199,195,458,0,15,455,15,0
FB7,MC2,2023-07-10T11:15:00Z,20,86.41,0.941,0.14,20,0.06,86.46,0.975,154,142.6,456,0,15,455,15,0
FB7,MC2,2023-07-10T11:30:00Z,20.2,86.39,0.934,0.16,20.3,0.08,86.44,0.965,267,403,455,0,15,453,15,0
FB7,MC2,2023-07-10T11:45:00Z,20.8,86.37,0.917,0.2,20.8,0.13,86.42,0.947,248.1,240.1,455,0,15,454,15,0
FB7,MC2,2023-07-10T12:00:00Z,20.4,86.36,0.931,0.17,20.3,0.08,86.41,0.965,232.2,232.4,455,0,15,453,15,0
FB7,MC2,2023-07-10T12:15:00Z,20,86.35,0.934,0.15,20,0.08,86.4,0.965,218.6,207.5,455,0,15,454,15,0
FB7,MC2,2023-07-10T12:30:00Z,20,86.34,0.931,0.16,20,0.08,86.39,0.965,261.3,235.8,455,0,15,453,15,0
FB7,MC2,2023-07-10T12:45:00Z,19.9,86.34,0.924,0.18,20,0.1,86.39,0.956,288,191.5,455,0,15,454,15,0
FB7,MC2,2023-07-10T13:00:00Z,20.8,86.32,0.91,0.22,20.9,0.15,86.37,0.938,829.8,255.4,453,0,15,451,15,0
FB7,MC2,2023-07-10T13:15:00Z,21.1,86.3,0.892,0.27,21.2,0.23,86.35,0.91,440,238.6,454,0,15,453,15,0
FB7,MC2,2023-07-10T13:30:00Z,20.4,86.28,0.905,0.23,20.4,0.17,86.33,0.929,255.8,219.2,454,0,15,453,15,0
FB7,MC2,2023-07-10T13:45:00Z,20.2,86.27,0.914,0.2,20.3,0.14,86.32,0.943,222.7,201.8,454,0,15,453,15,0
FB7,MC2,2023-07-10T14:00:00Z,20.5,86.24,0.909,0.22,20.4,0.14,86.29,0.942,222.5,211.3,454,0,15,452,15,0
FB7,MC2,2023-07-10T14:15:00Z,20.4,86.23,0.908,0.22,20.5,0.16,86.29,0.934,173.8,163.9,455,0,15,454,15,0
FB7,MC2,2023-07-10T14:30:00Z,20.4,86.2,0.911,0.21,20.3,0.14,86.26,0.94,260.9,352.5,454,0,15,452,15,0
FB7,MC2,2023-07-10T14:45:00Z,20.6,86.19,0.907,0.23,20.5,0.16,86.24,0.935,297.4,369.3,454,0,15,452,15,0
FB7,MC2,2023-07-10T15:00:00Z,20.3,86.2,0.916,0.2,20.3,0.13,86.25,0.945,115.4,111,456,0,15,455,15,0
FB7,MC2,2023-07-10T15:15:00Z,19.7,86.2,0.933,0.16,19.8,0.09,86.25,0.962,107.3,101.3,456,0,15,455,15,0
FB7,MC2,2023-07-10T15:30:00Z,19.4,86.22,0.94,0.13,19.5,0.07,86.27,0.969,111,102.5,455,0,15,454,15,0
FB7,MC2,2023-07-10T15:45:00Z,19.3,86.23,0.942,0.13,19.4,0.07,86.28,0.971,58.6,55.3,458,0,15,456,15,0
FB7,MC2,2023-07-10T16:00:00Z,18.9,86.25,0.967,0.07,19,0.01,86.29,0.996,47.4,44.5,458,0,15,457,15,0
FB7,MC2,2023-07-10T16:15:00Z,18.9,86.26,0.972,0.06,18.9,0,86.32,1,30.4,28.7,458,0,15,458,15,0
FB7,MC2,2023-07-10T16:30:00Z,18.9,86.27,0.973,0.06,18.9,0,86.32,1,20.5,20,459,0,15,458,15,0
FB7,MC2,2023-07-10T16:45:00Z,18.8,86.28,0.974,0.06,18.8,0,86.33,0.999,10.8,10.4,469,14,15,461,15,13
FB7,MC2,2023-07-10T17:00:00Z,18.8,86.3,0.981,0.04,18.8,0,86.35,1,4.2,4,585,15,15,473,15,15
FB7,MC2,2023-07-10T17:15:00Z,18.7,86.31,0.975,0.05,18.7,0,86.36,1,8.8,8.6,538,15,15,459,15,14
FB7,MC2,2023-07-10T17:30:00Z,18.8,86.32,0.941,0.13,18.8,0.05,86.37,0.978,7.3,7.3,466,15,15,457,15,0
FB7,MC2,2023-07-10T17:45:00Z,18.8,86.33,0.937,0.14,18.8,0.06,86.38,0.971,1.3,1.5,458,2,15,458,15,0
FB7,MC2,2023-07-10T18:00:00Z,18.9,86.34,0.945,0.12,18.8,0.05,86.39,0.979,0,0,458,0,15,458,15,0
FB7,MC2,2023-07-10T18:15:00Z,18.9,86.36,0.95,0.11,18.9,0.04,86.41,0.984,0,0,458,0,15,458,15,0
FB7,MC2,2023-07-10T18:30:00Z,19,86.39,0.955,0.1,19,0.03,86.44,0.987,0,0,461,1,15,459,15,0
FB7,MC2,2023-07-10T18:45:00Z,18.9,86.4,0.964,0.08,18.9,0.01,86.45,0.995,0,0,467,15,15,465,15,14
FB7,MC2,2023-07-10T19:00:00Z,18.9,86.41,0.968,0.07,19,0,86.46,0.998,0,0,460,9,15,463,15,15
FB7,MC2,2023-07-10T19:15:00Z,18.8,86.42,0.97,0.07,18.9,0,86.47,0.999,0,0,460,11,15,461,15,15
FB7,MC2,2023-07-10T19:30:00Z,18.8,86.4,0.968,0.07,18.9,0,86.44,0.999,0,0,460,0,15,460,15,11
FB7,MC2,2023-07-10T19:45:00Z,18.6,86.38,0.975,0.05,18.7,0,86.43,1,0,0,460,11,15,460,15,15
FB7,MC2,2023-07-10T20:00:00Z,18.6,86.38,0.981,0.04,18.7,0,86.42,1,0,0,461,15,15,460,15,14
FB7,MC2,2023-07-10T20:15:00Z,18.7,86.36,0.98,0.04,18.7,0,86.41,1,0,0,462,15,15,460,15,15
FB7,MC2,2023-07-10T20:30:00Z,18.7,86.35,0.974,0.06,18.7,0,86.4,1,0,0,460,14,15,460,15,3
FB7,MC2,2023-07-10T20:45:00Z,18.5,86.36,0.977,0.05,18.5,0,86.41,1,0,0,461,15,15,461,15,9
FB7,MC2,2023-07-10T21:00:00Z,18.4,86.36,0.982,0.04,18.5,0,86.41,1,0,0,463,15,15,462,15,13
FB7,MC2,2023-07-10T21:15:00Z,18.5,86.36,0.985,0.03,18.5,0,86.41,1,0,0,461,15,15,462,15,15
FB7,MC2,2023-07-10T21:30:00Z,18.4,86.37,0.988,0.03,18.5,0,86.41,1,0,0,538,15,15,470,15,15
FB7,MC2,2023-07-10T21:45:00Z,18.5,86.37,0.989,0.02,18.6,0,86.41,1,0,0,661,15,15,472,15,15
FB7,MC2,2023-07-10T22:00:00Z,18.5,86.37,0.987,0.03,18.5,0,86.42,1,0,0,807,15,15,473,15,15
FB7,MC2,2023-07-10T22:15:00Z,18.4,86.38,0.991,0.02,18.5,0,86.43,1.001,0,0,684,15,15,470,15,15
FB7,MC2,2023-07-10T22:30:00Z,18.7,86.37,0.989,0.02,18.6,0,86.42,0.999,0,0,564,15,15,465,15,15
FB7,MC2,2023-07-10T22:45:00Z,18.6,86.36,0.987,0.03,18.6,0,86.41,1.001,0,0,532,15,15,463,15,15
FB7,MC2,2023-07-10T23:00:00Z,18.6,86.35,0.986,0.03,18.6,0,86.4,1,0,0,506,15,15,462,15,15
FB7,MC2,2023-07-10T23:15:00Z,18.6,86.34,0.982,0.04,18.5,0,86.39,1.001,0,0,487,15,15,461,15,15
FB7,MC2,2023-07-10T23:30:00Z,18.5,86.32,0.977,0.05,18.6,0,86.37,1.001,0,0,491,15,15,461,15,15
FB7,MC2,2023-07-10T23:45:00Z,18.5,86.31,0.973,0.06,18.6,0,86.36,1,0,0,491,15,15,462,15,15
FB7,MC2,2023-07-11T00:00:00Z,18.5,86.29,0.973,0.06,18.5,0,86.34,1,0,0,491,15,15,459,15,10
FB7,MC2,2023-07-11T00:15:00Z,18.6,86.29,0.969,0.07,18.6,0,86.34,1,0,0,488,15,15,459,15,0
FB7,MC2,2023-07-11T00:30:00Z,18.6,86.27,0.961,0.08,18.6,0.01,86.32,0.995,0,0,483,15,15,459,15,0
FB7,MC2,2023-07-11T00:45:00Z,18.7,86.26,0.95,0.11,18.7,0.04,86.31,0.981,0,0,481,15,15,459,15,0
FB7,MC2,2023-07-11T01:00:00Z,18.6,86.26,0.957,0.09,18.6,0.03,86.31,0.988,0,0,481,15,15,459,15,0
FB7,MC2,2023-07-11T01:15:00Z,18.7,86.26,0.947,0.11,18.7,0.04,86.31,0.979,0,0,477,15,15,458,15,0
FB7,MC2,2023-07-11T01:30:00Z,18.6,86.24,0.952,0.1,18.6,0.04,86.29,0.983,0,0,462,15,15,459,15,0
FB7,MC2,2023-07-11T01:45:00Z,18.7,86.22,0.944,0.12,18.7,0.05,86.27,0.976,0,0,459,2,15,458,15,0
FB7,MC2,2023-07-11T02:00:00Z,18.6,86.2,0.947,0.11,18.6,0.05,86.24,0.978,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-11T02:15:00Z,18.4,86.19,0.952,0.1,18.4,0.03,86.24,0.985,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-11T02:30:00Z,18.3,86.2,0.963,0.08,18.4,0.01,86.25,0.993,0,0,495,11,15,471,15,8
FB7,MC2,2023-07-11T02:45:00Z,18.2,86.21,0.976,0.05,18.2,0,86.26,1,0,0,602,15,15,468,15,15
FB7,MC2,2023-07-11T03:00:00Z,18.2,86.2,0.97,0.06,18.2,0,86.25,1,0,0,578,15,15,471,15,15
FB7,MC2,2023-07-11T03:15:00Z,18.2,86.2,0.972,0.06,18.2,0,86.25,0.999,0,0,551,15,15,467,15,15
FB7,MC2,2023-07-11T03:30:00Z,18.2,86.2,0.966,0.07,18.2,0,86.25,0.998,0,0,517,15,15,465,15,15
FB7,MC2,2023-07-11T03:45:00Z,18,86.21,0.974,0.05,18.1,0,86.26,1,0,0,489,15,15,464,15,15
FB7,MC2,2023-07-11T04:00:00Z,18.2,86.22,0.972,0.06,18.2,0,86.27,0.999,0,0,463,15,15,461,15,15
FB7,MC2,2023-07-11T04:15:00Z,18.3,86.23,0.967,0.07,18.3,0,86.27,0.999,0,0,464,15,15,462,15,15
FB7,MC2,2023-07-11T04:30:00Z,18.2,86.23,0.979,0.04,18.2,0,86.28,0.999,0,0,494,15,15,472,15,15
FB7,MC2,2023-07-11T04:45:00Z,18.1,86.25,0.99,0.02,18.2,0,86.3,1,0,0,551,15,15,470,15,15
FB7,MC2,2023-07-11T05:00:00Z,18.2,86.29,0.992,0.02,18.2,0,86.34,0.999,0,0,639,15,15,472,15,15
FB7,MC2,2023-07-11T05:15:00Z,18.3,86.33,0.993,0.01,18.3,0,86.38,1,0,0,717,15,15,479,15,15
FB7,MC2,2023-07-11T05:30:00Z,18.3,86.39,0.993,0.01,18.4,0,86.44,0.999,0,0,1079,15,15,499,15,15
FB7,MC2,2023-07-11T05:45:00Z,18.4,86.44,0.995,0.01,18.4,0,86.49,1,0,0,1023,15,15,685,15,15
FB7,MC2,2023-07-11T06:00:00Z,17,86.52,0.989,0.02,17.2,0,86.57,0.999,0.7,0.4,694,15,15,517,15,15
FB7,MC2,2023-07-11T06:15:00Z,16.6,86.47,0.992,0.01,16.7,0,86.52,1,14.3,13.2,558,15,15,471,15,15
FB7,MC2,2023-07-11T06:30:00Z,17.2,86.49,0.985,0.03,17,0,86.54,0.999,19.8,18.9,520,15,15,459,15,7
FB7,MC2,2023-07-11T06:45:00Z,17.4,86.5,0.974,0.05,17.3,0,86.55,1,46.3,43.6,529,15,15,459,15,0
FB7,MC2,2023-07-11T07:00:00Z,17.5,86.47,0.98,0.04,17.4,0,86.52,1,36.6,35.5,527,15,15,460,15,0
FB7,MC2,2023-07-11T07:15:00Z,17.9,86.46,0.986,0.03,17.9,0,86.51,1,25.1,23.6,540,15,15,463,15,14
FB7,MC2,2023-07-11T07:30:00Z,18.2,86.46,0.992,0.02,18.2,0,86.51,1,23.8,22.5,543,15,15,469,15,15
FB7,MC2,2023-07-11T07:45:00Z,18.3,86.45,0.995,0.01,18.3,0,86.5,1,54.4,52.2,523,15,15,463,15,15
FB7,MC2,2023-07-11T08:00:00Z,18.4,86.44,0.998,0,18.4,0,86.48,1,72.9,71,519,15,15,460,15,15
FB7,MC2,2023-07-11T08:15:00Z,18.5,86.45,0.998,0.01,18.5,0,86.5,1,72.5,68.8,515,15,15,459,15,1
FB7,MC2,2023-07-11T08:30:00Z,18.4,86.46,0.996,0.01,18.4,0,86.51,1,98.7,95,506,15,15,458,15,0
FB7,MC2,2023-07-11T08:45:00Z,18.6,86.45,0.996,0.01,18.6,0,86.5,1,107.7,100.3,505,15,15,459,15,0
FB7,MC2,2023-07-11T09:00:00Z,18.6,86.45,0.994,0.01,18.5,0,86.5,1.001,82,79.8,469,15,15,458,15,0
FB7,MC2,2023-07-11T09:15:00Z,19.1,86.42,0.972,0.06,19,0,86.47,1.001,235.3,242.6,457,3,15,456,15,0
FB7,MC2,2023-07-11T09:30:00Z,19,86.42,0.965,0.08,18.9,0,86.47,1,149.6,152.2,458,0,15,456,15,0
FB7,MC2,2023-07-11T09:45:00Z,18.9,86.42,0.966,0.07,18.9,0,86.47,0.999,155.8,159.7,458,0,15,456,15,0
FB7,MC2,2023-07-11T10:00:00Z,19.1,86.41,0.948,0.12,19.1,0.04,86.47,0.983,182.4,189.1,457,0,15,455,15,0
FB7,MC2,2023-07-11T10:15:00Z,19.2,86.41,0.942,0.13,19.2,0.06,86.46,0.975,166.3,212.6,458,0,15,456,15,0
FB7,MC2,2023-07-11T10:30:00Z,19.6,86.4,0.936,0.14,19.6,0.06,86.45,0.972,245.2,299.9,456,0,15,455,15,0
FB7,MC2,2023-07-11T10:45:00Z,19.9,86.38,0.932,0.16,19.8,0.08,86.43,0.965,234.9,258.2,457,0,15,455,15,0
FB7,MC2,2023-07-11T11:00:00Z,19.9,86.36,0.931,0.16,19.9,0.09,86.41,0.963,152.5,193,460,2,15,456,15,0
FB7,MC2,2023-07-11T11:15:00Z,19.6,86.39,0.937,0.14,19.6,0.07,86.44,0.971,145.2,161.7,457,1,15,456,15,0
FB7,MC2,2023-07-11T11:30:00Z,19.6,86.4,0.934,0.15,19.6,0.07,86.45,0.967,118.3,117,458,2,15,456,15,0
FB7,MC2,2023-07-11T11:45:00Z,19.8,86.39,0.926,0.17,19.8,0.09,86.44,0.959,208.4,336.5,456,0,15,455,15,0
FB7,MC2,2023-07-11T12:00:00Z,20.4,86.38,0.908,0.22,20.4,0.15,86.44,0.939,258.7,518.4,455,0,15,454,15,0
FB7,MC2,2023-07-11T12:15:00Z,20.7,86.38,0.889,0.27,20.7,0.21,86.43,0.913,233.1,344.2,455,0,15,454,15,0
FB7,MC2,2023-07-11T12:30:00Z,20.1,86.38,0.903,0.23,20.1,0.17,86.43,0.929,150.1,135.5,482,2,15,457,15,0
FB7,MC2,2023-07-11T12:45:00Z,19.8,86.37,0.928,0.17,19.8,0.09,86.41,0.959,210.6,165.3,456,9,15,455,15,3
FB7,MC2,2023-07-11T13:00:00Z,19.9,86.34,0.935,0.15,20,0.08,86.38,0.965,201,143.7,459,0,15,457,15,0
FB7,MC2,2023-07-11T13:15:00Z,19.2,86.32,0.97,0.07,19.4,0.01,86.37,0.995,57.1,54.4,871,14,15,482,15,13
FB7,MC2,2023-07-11T13:30:00Z,18.9,86.31,0.985,0.03,19,0,86.36,0.999,105.1,97.4,709,15,15,474,15,15
FB7,MC2,2023-07-11T13:45:00Z,18.7,86.31,0.989,0.02,18.7,0,86.36,1,155.3,139.2,614,15,15,482,15,15
FB7,MC2,2023-07-11T14:00:00Z,18.6,86.31,0.992,0.02,18.7,0,86.36,1.001,159.3,123,655,15,15,475,15,15
FB7,MC2,2023-07-11T14:15:00Z,18.4,86.3,0.992,0.02,18.5,0,86.35,0.999,118.7,108.9,539,15,15,458,15,13
FB7,MC2,2023-07-11T14:30:00Z,18.3,86.31,0.993,0.01,18.3,0,86.35,0.999,72,66.3,625,15,15,468,15,5
FB7,MC2,2023-07-11T14:45:00Z,18.1,86.28,0.995,0.01,18.2,0,86.33,1,74.3,70.5,629,15,15,476,15,15
FB7,MC2,2023-07-11T15:00:00Z,18,86.25,0.993,0.01,18,0,86.3,1,94.3,88.3,560,15,15,460,15,10
FB7,MC2,2023-07-11T15:15:00Z,17.9,86.24,0.994,0.01,18,0,86.29,1,62.6,58.6,564,15,15,470,15,13
FB7,MC2,2023-07-11T15:30:00Z,18,86.23,0.995,0.01,18,0,86.27,0.999,60.1,56.8,591,15,15,476,15,15
FB7,MC2,2023-07-11T15:45:00Z,18.2,86.21,0.994,0.01,18.2,0,86.26,0.999,81.7,74,534,15,15,459,15,12
FB7,MC2,2023-07-11T16:00:00Z,18.3,86.2,0.987,0.03,18.3,0,86.25,0.999,108,89.2,512,15,15,457,15,0
FB7,MC2,2023-07-11T16:15:00Z,18.6,86.18,0.957,0.09,18.5,0.02,86.23,0.99,171.6,108.2,487,15,15,455,15,0
FB7,MC2,2023-07-11T16:30:00Z,19.4,86.18,0.894,0.24,19.2,0.16,86.23,0.928,175.8,99.1,456,10,15,454,15,0
FB7,MC2,2023-07-11T16:45:00Z,19.6,86.19,0.882,0.27,19.4,0.21,86.24,0.909,122.9,67.7,456,0,15,455,15,0
FB7,MC2,2023-07-11T17:00:00Z,19.3,86.21,0.886,0.25,19.2,0.21,86.26,0.907,39,30.6,456,0,15,456,15,0
FB7,MC2,2023-07-11T17:15:00Z,18.7,86.23,0.913,0.19,18.7,0.13,86.28,0.941,14.6,13.7,457,0,15,457,15,0
FB7,MC2,2023-07-11T17:30:00Z,18.3,86.26,0.941,0.12,18.3,0.06,86.3,0.971,8.2,7.7,459,0,15,459,15,0
FB7,MC2,2023-07-11T17:45:00Z,18,86.26,0.964,0.07,18,0.01,86.31,0.994,2.6,1.6,459,4,15,458,15,0
FB7,MC2,2023-07-11T18:00:00Z,17.9,86.27,0.962,0.08,17.9,0.01,86.31,0.995,0,0,460,3,15,459,15,0
FB7,MC2,2023-07-11T18:15:00Z,17.6,86.29,0.977,0.05,17.7,0,86.34,1,0,0,462,15,15,460,15,13
FB7,MC2,2023-07-11T18:30:00Z,17.5,86.3,0.985,0.03,17.6,0,86.35,1.001,0,0,463,15,15,461,15,15
FB7,MC2,2023-07-11T18:45:00Z,17.5,86.32,0.99,0.02,17.6,0,86.36,1,0,0,462,15,15,461,15,15
FB7,MC2,2023-07-11T19:00:00Z,17.8,86.31,0.986,0.03,17.7,0,86.36,1,0,0,460,10,15,459,15,9
FB7,MC2,2023-07-11T19:15:00Z,18,86.31,0.96,0.08,17.9,0.02,86.36,0.993,0,0,459,0,15,458,15,0
FB7,MC2,2023-07-11T19:30:00Z,18.1,86.31,0.943,0.12,18.1,0.05,86.36,0.976,0,0,459,0,15,458,15,0
FB7,MC2,2023-07-11T19:45:00Z,18.2,86.3,0.956,0.09,18.2,0.03,86.35,0.988,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-11T20:00:00Z,18.1,86.31,0.971,0.06,18.1,0,86.36,0.999,0,0,460,11,15,460,15,2
FB7,MC2,2023-07-11T20:15:00Z,18.1,86.3,0.976,0.05,18.1,0,86.35,0.999,0,0,459,12,15,459,15,6
FB7,MC2,2023-07-11T20:30:00Z,18.3,86.32,0.962,0.08,18.4,0.01,86.37,0.995,0,0,555,5,15,470,15,5
FB7,MC2,2023-07-11T20:45:00Z,18.1,86.32,0.977,0.05,18.2,0,86.37,0.999,0,0,750,15,15,480,15,15
FB7,MC2,2023-07-11T21:00:00Z,18.1,86.32,0.987,0.03,18.2,0,86.37,0.999,0,0,649,15,15,481,15,15
FB7,MC2,2023-07-11T21:15:00Z,18,86.31,0.991,0.02,18.1,0,86.35,1,0,0,614,15,15,474,15,15
FB7,MC2,2023-07-11T21:30:00Z,18,86.3,0.994,0.01,18,0,86.35,1,0,0,564,15,15,468,15,15
FB7,MC2,2023-07-11T21:45:00Z,18,86.31,0.996,0.01,18,0,86.36,1,0,0,556,15,15,470,15,15
FB7,MC2,2023-07-11T22:00:00Z,18,86.31,0.996,0.01,18.1,0,86.36,0.999,0,0,592,15,15,479,15,15
FB7,MC2,2023-07-11T22:15:00Z,18.1,86.29,0.998,0,18.2,0,86.35,1,0,0,565,15,15,469,15,15
FB7,MC2,2023-07-11T22:30:00Z,18.3,86.29,0.996,0.01,18.3,0,86.35,1,0,0,536,15,15,463,15,15
FB7,MC2,2023-07-11T22:45:00Z,18.4,86.28,0.992,0.02,18.4,0,86.33,0.999,0,0,514,15,15,461,15,15
FB7,MC2,2023-07-11T23:00:00Z,18.4,86.27,0.984,0.03,18.4,0,86.32,0.999,0,0,515,15,15,461,15,15
FB7,MC2,2023-07-11T23:15:00Z,18.3,86.26,0.986,0.03,18.3,0,86.31,1,0,0,539,15,15,468,15,15
FB7,MC2,2023-07-11T23:30:00Z,18.3,86.25,0.983,0.04,18.3,0,86.3,1,0,0,529,15,15,470,15,15
FB7,MC2,2023-07-11T23:45:00Z,18.3,86.26,0.98,0.04,18.3,0,86.3,1,0,0,538,15,15,476,15,15
FB7,MC2,2023-07-12T00:00:00Z,18.1,86.24,0.984,0.03,18.2,0,86.29,1,0,0,515,15,15,468,15,15
FB7,MC2,2023-07-12T00:15:00Z,18.3,86.23,0.974,0.05,18.3,0,86.29,1.001,0,0,509,15,15,463,15,15
FB7,MC2,2023-07-12T00:30:00Z,18.3,86.21,0.972,0.06,18.3,0,86.26,1,0,0,493,15,15,462,15,15
FB7,MC2,2023-07-12T00:45:00Z,18.5,86.2,0.954,0.1,18.4,0.02,86.25,0.99,0,0,461,15,15,459,15,6
FB7,MC2,2023-07-12T01:00:00Z,18.5,86.18,0.95,0.11,18.5,0.03,86.24,0.985,0,0,460,6,15,459,15,2
FB7,MC2,2023-07-12T01:15:00Z,18.5,86.18,0.951,0.11,18.4,0.04,86.23,0.983,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T01:30:00Z,18.5,86.17,0.947,0.11,18.5,0.05,86.22,0.978,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T01:45:00Z,18.3,86.17,0.957,0.09,18.3,0.03,86.22,0.987,0,0,460,3,15,459,15,0
FB7,MC2,2023-07-12T02:00:00Z,18.2,86.17,0.961,0.08,18.3,0.01,86.23,0.993,0,0,460,4,15,459,15,0
FB7,MC2,2023-07-12T02:15:00Z,18.3,86.17,0.958,0.09,18.3,0.02,86.22,0.99,0,0,460,4,15,459,15,0
FB7,MC2,2023-07-12T02:30:00Z,18.2,86.15,0.961,0.08,18.3,0.02,86.2,0.992,0,0,460,1,15,459,15,0
FB7,MC2,2023-07-12T02:45:00Z,18.2,86.15,0.962,0.08,18.3,0.01,86.2,0.994,0,0,460,5,15,459,15,0
FB7,MC2,2023-07-12T03:00:00Z,18.3,86.14,0.955,0.1,18.3,0.03,86.19,0.987,0,0,460,0,15,459,15,0
FB7,MC2,2023-07-12T03:15:00Z,18.3,86.14,0.956,0.09,18.3,0.02,86.19,0.989,0,0,460,1,15,459,15,0
FB7,MC2,2023-07-12T03:30:00Z,18.3,86.15,0.953,0.1,18.4,0.03,86.2,0.986,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T03:45:00Z,18.2,86.16,0.954,0.1,18.3,0.03,86.21,0.986,0,0,460,2,15,459,15,0
FB7,MC2,2023-07-12T04:00:00Z,18.3,86.18,0.953,0.1,18.3,0.03,86.23,0.986,0,0,460,0,15,459,15,0
FB7,MC2,2023-07-12T04:15:00Z,18.3,86.19,0.957,0.09,18.3,0.02,86.24,0.988,0,0,460,14,15,460,15,13
FB7,MC2,2023-07-12T04:30:00Z,18.5,86.2,0.943,0.12,18.5,0.05,86.24,0.976,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T04:45:00Z,18.6,86.21,0.935,0.14,18.5,0.07,86.26,0.968,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T05:00:00Z,18.4,86.22,0.937,0.13,18.4,0.07,86.27,0.969,0,0,459,0,15,459,15,0
FB7,MC2,2023-07-12T05:15:00Z,18.5,86.22,0.931,0.15,18.5,0.08,86.27,0.962,0,0,458,0,15,458,15,0
FB7,MC2,2023-07-12T05:30:00Z,18.7,86.23,0.918,0.18,18.7,0.11,86.28,0.947,0,0,458,0,15,458,15,0
FB7,MC2,2023-07-12T05:45:00Z,18.7,86.22,0.915,0.18,18.7,0.12,86.27,0.943,4.8,4,458,0,15,457,15,0
FB7,MC2,2023-07-12T06:00:00Z,18.7,86.26,0.913,0.19,18.7,0.13,86.31,0.941,13.4,12.1,458,0,15,457,15,0
FB7,MC2,2023-07-12T06:15:00Z,18.8,86.27,0.902,0.21,18.8,0.16,86.32,0.928,21.2,19.6,457,0,15,456,15,0
