Tree,MC,Timestamp,Port5_RH,Port5_VPD,Port5_Atmos_pressure,Port5_Temp,Port2_Atmos_pressure,Port2_VPD,Port2_Temp,Port2_RH,Port1_Solar,Port3_LW_minutes,Port3_LWS_Count,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV4,MC2,2023-09-07T08:30:00Z,0.963,0.08,85.02,18,85.1,0.11,17.8,0.948,27.5,15,453,0,35.2,0,15,454
TV4,MC2,2023-09-07T08:45:00Z,0.969,0.06,85,18.1,85.08,0.1,18,0.952,30.9,15,453,0,44.7,0,15,455
TV4,MC2,2023-09-07T09:00:00Z,0.966,0.07,85.01,18.1,85.09,0.1,17.9,0.949,36.4,15,453,0,58.2,0,15,455
TV4,MC2,2023-09-07T09:15:00Z,0.964,0.07,85.02,18.3,85.1,0.11,18.2,0.947,44.7,15,453,0,65.9,0,15,454
TV4,MC2,2023-09-07T09:30:00Z,0.961,0.08,85.03,18.4,85.11,0.12,18.4,0.943,53.5,15,453,0,78.9,0,15,454
TV4,MC2,2023-09-07T09:45:00Z,0.953,0.1,85.03,18.6,85.11,0.13,18.4,0.939,45,15,453,0,69.8,0,15,454
TV4,MC2,2023-09-07T10:00:00Z,0.948,0.12,85.03,19.1,85.11,0.14,18.8,0.936,48.2,15,453,0,121.2,0,15,452
TV4,MC2,2023-09-07T10:15:00Z,0.952,0.11,85.01,19.2,85.09,0.14,19,0.937,53.1,15,453,0,219.5,0,15,452
TV4,MC2,2023-09-07T10:30:00Z,0.931,0.15,85,19.2,85.08,0.17,19,0.921,46.3,15,452,0,216.8,0,15,451
TV4,MC2,2023-09-07T10:45:00Z,0.927,0.16,85,19.3,85.08,0.19,19.1,0.914,51.8,15,452,0,330.7,0,15,451
TV4,MC2,2023-09-07T11:00:00Z,0.933,0.15,85,19.6,85.08,0.19,19.4,0.918,53.1,15,452,0,191,0,15,452
TV4,MC2,2023-09-07T11:15:00Z,0.935,0.15,84.99,19.8,85.07,0.19,19.7,0.919,79.7,15,452,0,121.8,0,15,452
TV4,MC2,2023-09-07T11:30:00Z,0.935,0.15,84.97,19.4,85.05,0.19,19.4,0.916,89,15,452,0,137,0,15,456
TV4,MC2,2023-09-07T11:45:00Z,0.963,0.08,84.95,19.1,85.04,0.14,19.1,0.937,75.1,15,452,0,147.8,0,15,453
TV4,MC2,2023-09-07T12:00:00Z,0.938,0.14,84.94,19.4,85.03,0.19,19.3,0.917,74.3,15,452,0,107.1,0,15,452
TV4,MC2,2023-09-07T12:15:00Z,0.943,0.13,84.91,19.2,84.99,0.17,19.2,0.921,131.5,15,452,0,119.9,0,15,452
TV4,MC2,2023-09-07T12:30:00Z,0.938,0.14,84.89,19.6,84.98,0.18,19.5,0.92,157.8,15,451,0,129.3,0,15,452
TV4,MC2,2023-09-07T12:45:00Z,0.929,0.16,84.88,19.6,84.97,0.21,19.6,0.909,101.8,15,451,0,124.7,0,15,452
TV4,MC2,2023-09-07T13:00:00Z,0.924,0.17,84.87,19.6,84.95,0.22,19.5,0.902,93.4,15,451,0,106.6,0,15,452
TV4,MC2,2023-09-07T13:15:00Z,0.889,0.25,84.85,19.6,84.93,0.29,19.6,0.872,110,15,451,0,121.4,0,15,451
TV4,MC2,2023-09-07T13:30:00Z,0.877,0.28,84.83,19.7,84.92,0.32,19.6,0.86,103.1,15,450,0,151.6,0,15,452
TV4,MC2,2023-09-07T13:45:00Z,0.919,0.19,84.83,19.9,84.91,0.24,19.8,0.897,110.8,15,451,0,151.4,0,15,454
TV4,MC2,2023-09-07T14:00:00Z,0.954,0.1,84.81,19.7,84.9,0.17,19.8,0.928,78.9,15,451,0,133.5,0,15,452
TV4,MC2,2023-09-07T14:15:00Z,0.965,0.08,84.81,19.6,84.89,0.14,19.7,0.94,63.5,15,452,0,102.5,0,15,454
TV4,MC2,2023-09-07T14:30:00Z,0.991,0.02,84.81,19.3,84.89,0.08,19.3,0.965,43.6,15,452,0,66.1,9,15,571
TV4,MC2,2023-09-07T14:45:00Z,1,0,84.82,18.8,84.89,0.05,18.9,0.979,37.4,15,452,0,55.1,15,15,501
TV4,MC2,2023-09-07T15:00:00Z,0.985,0.03,84.81,19,84.89,0.1,19,0.955,56.8,15,452,0,101.3,15,15,463
TV4,MC2,2023-09-07T15:15:00Z,0.957,0.09,84.81,19.1,84.89,0.15,19.1,0.933,50.4,15,452,0,84.4,1,15,453
TV4,MC2,2023-09-07T15:30:00Z,0.965,0.08,84.81,18.9,84.9,0.13,18.9,0.941,41.9,15,452,0,69,0,15,453
TV4,MC2,2023-09-07T15:45:00Z,0.968,0.07,84.8,18.9,84.89,0.12,18.9,0.944,41.6,15,452,0,67.7,0,15,454
TV4,MC2,2023-09-07T16:00:00Z,0.971,0.06,84.82,19,84.91,0.12,18.9,0.946,35.9,15,452,0,61.2,0,15,454
TV4,MC2,2023-09-07T16:15:00Z,0.972,0.06,84.85,19.1,84.93,0.11,19.1,0.949,23.4,15,452,0,35,0,15,454
TV4,MC2,2023-09-07T16:30:00Z,0.976,0.05,84.87,19.1,84.96,0.11,19.1,0.951,11.9,15,452,0,16.1,0,15,456
TV4,MC2,2023-09-07T16:45:00Z,0.984,0.03,84.88,19,84.96,0.09,19,0.958,7.5,15,453,0,9.9,9,15,457
TV4,MC2,2023-09-07T17:00:00Z,0.997,0.01,84.89,18.9,84.97,0.07,18.9,0.969,8.8,15,453,0,11.9,0,15,456
TV4,MC2,2023-09-07T17:15:00Z,0.999,0,84.9,18.8,84.98,0.06,18.9,0.973,1.6,15,453,0,5.5,12,15,459
TV4,MC2,2023-09-07T17:30:00Z,0.999,0,84.88,18.7,84.96,0.06,18.8,0.974,3.3,15,453,0,7.7,0,15,456
TV4,MC2,2023-09-07T17:45:00Z,0.999,0,84.91,18.7,84.98,0.05,18.7,0.978,0,15,460,2,0,14,15,588
TV4,MC2,2023-09-07T18:00:00Z,1,0,84.92,18.5,84.99,0.04,18.5,0.983,0,15,455,0,0,15,15,556
TV4,MC2,2023-09-07T18:15:00Z,1,0,84.92,18.4,84.99,0.03,18.4,0.986,0,15,454,0,0,15,15,534
TV4,MC2,2023-09-07T18:30:00Z,1.001,0,84.93,18.3,85,0.02,18.3,0.99,0,15,453,0,0,15,15,513
TV4,MC2,2023-09-07T18:45:00Z,1,0,84.95,18.4,85.02,0.02,18.4,0.99,0,15,453,0,0,15,15,503
TV4,MC2,2023-09-07T19:00:00Z,0.999,0,84.96,18.5,85.02,0.02,18.4,0.992,0,15,453,0,0,15,15,485
TV4,MC2,2023-09-07T19:15:00Z,1,0,84.97,18.6,85.04,0.02,18.5,0.989,0,15,453,0,0,15,15,466
TV4,MC2,2023-09-07T19:30:00Z,0.999,0,84.96,18.6,85.03,0.03,18.6,0.985,0,15,453,0,0,15,15,469
TV4,MC2,2023-09-07T19:45:00Z,1,0,84.98,18.6,85.05,0.03,18.6,0.985,0,15,453,0,0,15,15,466
TV4,MC2,2023-09-07T20:00:00Z,0.999,0,85,18.6,85.07,0.03,18.6,0.987,0,15,453,0,0,12,15,465
TV4,MC2,2023-09-07T20:15:00Z,0.999,0,84.99,18.6,85.06,0.04,18.6,0.983,0,15,453,0,0,7,15,456
TV4,MC2,2023-09-07T20:30:00Z,0.999,0,85.01,18.6,85.08,0.03,18.6,0.985,0,15,453,0,0,0,15,456
TV4,MC2,2023-09-07T20:45:00Z,1,0,85.02,18.7,85.09,0.03,18.6,0.987,0,15,457,0,0,9,15,514
TV4,MC2,2023-09-07T21:00:00Z,1,0,85.04,18.7,85.1,0.01,18.7,0.994,0,15,477,11,0,15,15,659
TV4,MC2,2023-09-07T21:15:00Z,1,0,85.03,18.7,85.09,0,18.7,0.998,0,15,493,15,0,15,15,636
TV4,MC2,2023-09-07T21:30:00Z,1,0,85.02,18.6,85.07,0,18.6,1,0,15,500,15,0,15,15,592
TV4,MC2,2023-09-07T21:45:00Z,1,0,85.03,18.5,85.08,0,18.4,1,0,15,502,15,0,15,15,592
TV4,MC2,2023-09-07T22:00:00Z,1,0,85.03,18.4,85.08,0,18.4,1.001,0,15,502,15,0,15,15,570
TV4,MC2,2023-09-07T22:15:00Z,1.001,0,85.04,18.5,85.08,0,18.4,1.001,0,15,524,15,0,15,15,624
TV4,MC2,2023-09-07T22:30:00Z,1,0,85.03,18.4,85.07,0,18.4,1,0,15,529,15,0,15,15,593
TV4,MC2,2023-09-07T22:45:00Z,1,0,85.01,18.2,85.05,0,18.1,0.999,0,15,528,15,0,15,15,596
TV4,MC2,2023-09-07T23:00:00Z,1.001,0,84.98,18.1,85.02,0,18,1.001,0,15,529,15,0,15,15,598
TV4,MC2,2023-09-07T23:15:00Z,1.001,0,84.95,17.9,85,0,17.8,1,0,15,526,15,0,15,15,568
TV4,MC2,2023-09-07T23:30:00Z,1,0,84.95,17.7,84.99,0,17.7,1.001,0,15,517,15,0,15,15,580
TV4,MC2,2023-09-07T23:45:00Z,1,0,84.96,17.6,85.01,0,17.5,1,0,15,507,15,0,15,15,533
TV4,MC2,2023-09-08T00:00:00Z,1,0,84.97,17.5,85.01,0,17.5,0.999,0,15,497,15,0,15,15,515
TV4,MC2,2023-09-08T00:15:00Z,1.001,0,84.94,17.4,84.99,0,17.4,1,0,15,487,15,0,15,15,507
TV4,MC2,2023-09-08T00:30:00Z,1.001,0,84.91,17.3,84.95,0,17.4,1.001,0,15,475,15,0,15,15,496
TV4,MC2,2023-09-08T00:45:00Z,1,0,84.88,17.4,84.94,0.01,17.4,0.995,0,15,463,15,0,15,15,489
TV4,MC2,2023-09-08T01:00:00Z,0.999,0,84.84,17.5,84.91,0.03,17.4,0.986,0,15,459,9,0,15,15,485
TV4,MC2,2023-09-08T01:15:00Z,1,0,84.83,17.6,84.9,0.03,17.5,0.986,0,15,456,0,0,15,15,468
TV4,MC2,2023-09-08T01:30:00Z,1,0,84.81,17.6,84.88,0.03,17.6,0.985,0,15,454,0,0,7,15,456
TV4,MC2,2023-09-08T01:45:00Z,0.999,0,84.8,17.7,84.87,0.03,17.6,0.983,0,15,454,0,0,0,15,458
TV4,MC2,2023-09-08T02:00:00Z,1,0,84.82,17.8,84.89,0.02,17.7,0.991,0,15,454,0,0,9,15,483
TV4,MC2,2023-09-08T02:15:00Z,1.001,0,84.83,17.9,84.88,0,17.9,0.998,0,15,454,0,0,15,15,552
TV4,MC2,2023-09-08T02:30:00Z,1,0,84.82,17.9,84.88,0,17.9,0.998,0,15,454,0,0,15,15,518
TV4,MC2,2023-09-08T02:45:00Z,1,0,84.83,17.8,84.89,0.02,17.7,0.988,0,15,454,0,0,15,15,473
TV4,MC2,2023-09-08T03:00:00Z,1,0,84.84,17.5,84.91,0.04,17.5,0.981,0,15,454,0,0,8,15,456
TV4,MC2,2023-09-08T03:15:00Z,1,0,84.87,17.6,84.94,0.03,17.6,0.986,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-08T03:30:00Z,1.001,0,84.89,17.8,84.96,0.03,17.8,0.986,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-08T03:45:00Z,1,0,84.87,17.8,84.94,0.02,17.7,0.99,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-08T04:00:00Z,1,0,84.87,17.8,84.94,0.02,17.7,0.991,0,15,454,0,0,0,15,457
TV4,MC2,2023-09-08T04:15:00Z,1.001,0,84.88,17.9,84.94,0.01,17.8,0.995,0,15,454,0,0,14,15,634
TV4,MC2,2023-09-08T04:30:00Z,1.001,0,84.9,18,84.95,0,17.9,0.999,0,15,480,12,0,15,15,640
TV4,MC2,2023-09-08T04:45:00Z,1,0,84.9,18,84.95,0,18,1,0,15,496,15,0,15,15,630
TV4,MC2,2023-09-08T05:00:00Z,1.001,0,84.89,17.9,84.94,0,17.8,1,0,15,512,15,0,15,15,620
TV4,MC2,2023-09-08T05:15:00Z,1,0,84.95,17.8,84.99,0,17.8,0.999,0,15,525,15,0,15,15,623
TV4,MC2,2023-09-08T05:30:00Z,1,0,84.95,17.8,84.99,0,17.8,1,0,15,524,15,0,15,15,610
TV4,MC2,2023-09-08T05:45:00Z,1,0,84.93,17.7,84.97,0,17.7,1,0,15,524,15,0,15,15,590
TV4,MC2,2023-09-08T06:00:00Z,1,0,84.92,17.8,84.96,0,17.8,0.999,0,15,523,15,0,15,15,579
TV4,MC2,2023-09-08T06:15:00Z,1,0,84.93,17.9,84.97,0,17.9,1,3.7,15,530,15,5.7,15,15,971
TV4,MC2,2023-09-08T06:30:00Z,1,0,84.94,18.1,84.98,0,18,1,5.9,15,584,15,8.4,15,15,645
TV4,MC2,2023-09-08T06:45:00Z,1,0,84.95,18.1,84.99,0,18,1,4.2,15,584,15,6.8,15,15,655
TV4,MC2,2023-09-08T07:00:00Z,1.001,0,84.98,18,85.02,0,18,1,7.7,15,719,15,10.3,15,15,663
TV4,MC2,2023-09-08T07:15:00Z,0.999,0,85.02,18.2,85.06,0,18.2,1,4.9,15,709,15,6.8,15,15,663
TV4,MC2,2023-09-08T07:30:00Z,1,0,85.05,18.2,85.09,0,18.2,1,0,15,673,15,0,15,15,817
TV4,MC2,2023-09-08T07:45:00Z,1,0,85.1,18.2,85.14,0,18.2,1,0,15,717,15,0,15,15,1082
TV4,MC2,2023-09-08T08:00:00Z,1.001,0,85.12,18,85.16,0,18,1,0,15,608,15,0,15,15,670
TV4,MC2,2023-09-08T08:15:00Z,1,0,85.12,17.7,85.16,0,17.7,1,0,15,542,15,0,15,15,652
TV4,MC2,2023-09-08T08:30:00Z,1,0,85.1,17.6,85.14,0,17.6,1,0,15,540,15,0,15,15,636
TV4,MC2,2023-09-08T08:45:00Z,1,0,85.09,17.4,85.13,0,17.4,1,0,15,530,15,0,15,15,612
TV4,MC2,2023-09-08T09:00:00Z,1.001,0,85.1,17.1,85.14,0,17.1,1,1.3,15,515,15,4.6,15,15,598
TV4,MC2,2023-09-08T09:15:00Z,0.999,0,85.11,17.2,85.15,0,17.2,1.001,7.1,15,512,15,9.3,15,15,643
TV4,MC2,2023-09-08T09:30:00Z,0.999,0,85.14,17.4,85.18,0,17.4,1,7.7,15,537,15,10.4,15,15,667
TV4,MC2,2023-09-08T09:45:00Z,1,0,85.14,17.6,85.18,0,17.5,1.001,9.7,15,533,15,12.8,15,15,767
TV4,MC2,2023-09-08T10:00:00Z,1.001,0,85.14,17.8,85.18,0,17.8,1.001,15.6,15,532,15,20.9,15,15,697
TV4,MC2,2023-09-08T10:15:00Z,1,0,85.14,18,85.18,0,17.9,1,22,15,545,15,30.6,15,15,639
TV4,MC2,2023-09-08T10:30:00Z,1.001,0,85.12,17.9,85.16,0,17.9,0.999,25.5,15,528,15,35.3,15,15,601
TV4,MC2,2023-09-08T10:45:00Z,1,0,85.09,17.9,85.14,0,17.9,0.999,21.1,15,516,15,29.1,15,15,586
TV4,MC2,2023-09-08T11:00:00Z,1,0,85.07,17.9,85.12,0,17.9,1,17.8,15,506,15,24.4,15,15,589
TV4,MC2,2023-09-08T11:15:00Z,1,0,85.06,17.9,85.1,0,17.9,0.998,18.3,15,535,15,24.9,15,15,633
TV4,MC2,2023-09-08T11:30:00Z,0.999,0,85.05,17.8,85.1,0,17.7,1,22,15,513,15,29.7,15,15,584
TV4,MC2,2023-09-08T11:45:00Z,1.001,0,85.03,17.9,85.07,0,17.8,1,38.6,15,484,15,49.3,15,15,536
TV4,MC2,2023-09-08T12:00:00Z,1,0,84.98,18.2,85.03,0,18.1,1,56.8,15,473,15,77.8,15,15,510
TV4,MC2,2023-09-08T12:15:00Z,0.991,0.02,84.95,18.8,85.03,0.05,18.6,0.974,79.8,15,471,15,108.4,15,15,500
TV4,MC2,2023-09-08T12:30:00Z,0.963,0.08,84.94,19.2,85.03,0.1,19,0.954,107.5,15,469,15,132,15,15,479
TV4,MC2,2023-09-08T12:45:00Z,0.967,0.07,84.93,19.4,85.01,0.1,19.2,0.957,106,15,469,15,153.3,9,15,454
TV4,MC2,2023-09-08T13:00:00Z,0.964,0.08,84.91,19.4,84.99,0.11,19.2,0.952,81.5,15,468,15,110.4,0,15,455
TV4,MC2,2023-09-08T13:15:00Z,0.984,0.03,84.9,18.9,84.98,0.08,18.9,0.964,42.7,15,472,15,59.3,7,15,517
TV4,MC2,2023-09-08T13:30:00Z,0.998,0.01,84.88,18.7,84.96,0.04,18.7,0.98,53.6,15,479,15,72.5,15,15,512
TV4,MC2,2023-09-08T13:45:00Z,0.999,0,84.89,18.7,84.96,0.03,18.7,0.987,45,15,476,15,60.4,15,15,481
TV4,MC2,2023-09-08T14:00:00Z,1,0,84.86,18.6,84.93,0.04,18.6,0.981,59,15,467,15,87.2,8,15,460
TV4,MC2,2023-09-08T14:15:00Z,0.999,0,84.85,18.5,84.93,0.05,18.5,0.978,46.5,15,470,15,67.6,12,15,457
TV4,MC2,2023-09-08T14:30:00Z,0.998,0,84.83,18.4,84.9,0.04,18.4,0.979,47.4,15,463,15,76.7,0,15,455
TV4,MC2,2023-09-08T14:45:00Z,0.998,0,84.8,18.6,84.88,0.05,18.4,0.978,56,15,461,15,82.4,0,15,455
TV4,MC2,2023-09-08T15:00:00Z,0.989,0.02,84.82,18.6,84.9,0.06,18.6,0.97,52.9,15,459,6,97.2,0,15,455
TV4,MC2,2023-09-08T15:15:00Z,0.988,0.03,84.81,18.8,84.89,0.06,18.7,0.97,61,15,456,0,106,0,15,455
TV4,MC2,2023-09-08T15:30:00Z,0.986,0.03,84.81,18.7,84.89,0.07,18.6,0.967,45.4,15,456,0,81.1,0,15,455
TV4,MC2,2023-09-08T15:45:00Z,0.985,0.03,84.81,18.5,84.9,0.07,18.4,0.968,26.6,15,454,0,46.3,0,15,455
TV4,MC2,2023-09-08T16:00:00Z,0.981,0.04,84.8,18.5,84.88,0.08,18.4,0.964,30.4,15,454,0,52.4,0,15,455
TV4,MC2,2023-09-08T16:15:00Z,0.989,0.02,84.81,18.6,84.89,0.06,18.5,0.97,26.2,15,454,0,39.2,0,15,455
TV4,MC2,2023-09-08T16:30:00Z,0.988,0.03,84.82,18.4,84.9,0.06,18.3,0.969,26.4,15,454,0,40.5,0,15,456
TV4,MC2,2023-09-08T16:45:00Z,0.979,0.04,84.81,18.4,84.9,0.08,18.3,0.96,27.1,15,453,0,72,0,15,455
TV4,MC2,2023-09-08T17:00:00Z,0.974,0.06,84.8,18.3,84.89,0.09,18.2,0.955,15.9,15,453,0,45.6,0,15,455
TV4,MC2,2023-09-08T17:15:00Z,0.979,0.04,84.81,18.1,84.9,0.08,18,0.96,13.4,15,454,0,49.4,0,15,455
TV4,MC2,2023-09-08T17:30:00Z,0.983,0.03,84.81,17.9,84.89,0.07,17.8,0.964,3.5,15,454,0,7.9,0,15,455
TV4,MC2,2023-09-08T17:45:00Z,0.986,0.03,84.82,17.7,84.9,0.07,17.6,0.965,0,15,454,0,0,0,15,455
TV4,MC2,2023-09-08T18:00:00Z,0.987,0.03,84.83,17.6,84.91,0.07,17.5,0.967,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T18:15:00Z,0.945,0.11,84.87,17.8,84.96,0.16,17.8,0.921,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T18:30:00Z,0.962,0.08,84.91,17.7,84.99,0.12,17.7,0.941,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T18:45:00Z,0.952,0.1,84.92,17.7,85,0.12,17.5,0.938,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T19:00:00Z,0.935,0.13,84.92,17.8,85,0.15,17.6,0.926,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T19:15:00Z,0.948,0.1,84.94,17.7,85.02,0.13,17.5,0.935,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T19:30:00Z,0.974,0.05,84.97,17.6,85.05,0.09,17.4,0.957,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T19:45:00Z,0.986,0.03,84.99,17.4,85.07,0.07,17.3,0.967,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T20:00:00Z,0.983,0.03,85.01,17.4,85.09,0.07,17.3,0.965,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T20:15:00Z,0.965,0.07,85.02,17.6,85.1,0.1,17.4,0.95,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T20:30:00Z,0.961,0.08,85.05,17.6,85.14,0.11,17.5,0.945,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T20:45:00Z,0.965,0.07,85.06,17.6,85.14,0.1,17.5,0.949,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T21:00:00Z,0.97,0.06,85.08,17.6,85.16,0.1,17.5,0.95,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T21:15:00Z,0.96,0.08,85.08,17.7,85.16,0.11,17.5,0.946,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T21:30:00Z,0.958,0.09,85.09,17.8,85.17,0.11,17.6,0.944,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T21:45:00Z,0.964,0.07,85.09,17.8,85.18,0.1,17.6,0.951,0,15,453,0,0,0,15,454
TV4,MC2,2023-09-08T22:00:00Z,0.974,0.05,85.08,17.6,85.16,0.09,17.5,0.956,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T22:15:00Z,0.983,0.03,85.06,17.5,85.14,0.07,17.4,0.964,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T22:30:00Z,0.993,0.01,85.05,17.4,85.13,0.05,17.3,0.973,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T22:45:00Z,0.997,0.01,85.04,17.4,85.12,0.05,17.3,0.975,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T23:00:00Z,0.989,0.02,85.02,17.6,85.11,0.06,17.5,0.972,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T23:15:00Z,0.993,0.01,85.02,17.6,85.1,0.05,17.5,0.974,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-08T23:30:00Z,1,0,85.01,17.6,85.08,0.04,17.5,0.98,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-08T23:45:00Z,0.998,0,85.01,17.7,85.08,0.04,17.5,0.98,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:00:00Z,0.995,0.01,85,17.7,85.08,0.05,17.6,0.974,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.06,0.05,17.6,0.975,0,1,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.06,0.05,17.6,0.975,0,1,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.06,0.05,17.6,0.975,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.06,0.05,17.6,0.975,0,15,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.04,0.05,17.6,0.974,0,1,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.04,0.05,17.6,0.974,0,1,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.04,0.05,17.6,0.974,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.998,0.01,84.96,17.8,85.04,0.05,17.6,0.974,0,15,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.06,0.05,17.6,0.975,0,1,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.06,0.05,17.6,0.975,0,1,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.06,0.05,17.6,0.975,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.06,0.05,17.6,0.975,0,15,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.04,0.05,17.6,0.974,0,1,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.04,0.05,17.6,0.974,0,1,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.04,0.05,17.6,0.974,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T00:15:00Z,0.995,0.01,84.98,17.7,85.04,0.05,17.6,0.974,0,15,453,0,0,0,1,455
TV4,MC2,2023-09-09T00:30:00Z,0.996,0.01,84.95,17.7,85.03,0.05,17.6,0.975,0,15,454,0,0,0,15,455
TV4,MC2,2023-09-09T00:45:00Z,0.998,0,84.93,17.7,85.01,0.04,17.6,0.979,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-09T01:00:00Z,1.001,0,84.94,17.6,85.01,0.04,17.6,0.98,0,15,454,0,0,0,15,455
TV4,MC2,2023-09-09T01:15:00Z,0.999,0,84.94,17.6,85.01,0.04,17.5,0.98,0,15,454,0,0,0,15,456
TV4,MC2,2023-09-09T01:30:00Z,0.999,0,84.95,17.6,85.03,0.04,17.5,0.981,0,15,453,0,0,0,15,456
TV4,MC2,2023-09-09T01:45:00Z,1,0,84.94,17.6,85.01,0.04,17.4,0.982,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T02:00:00Z,0.995,0.01,84.91,17.6,84.98,0.05,17.5,0.976,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T02:15:00Z,0.99,0.02,84.89,17.7,84.97,0.06,17.6,0.971,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T02:30:00Z,0.99,0.02,84.88,17.7,84.96,0.06,17.6,0.969,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T02:45:00Z,0.994,0.01,84.86,17.6,84.94,0.06,17.5,0.972,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T03:00:00Z,0.994,0.01,84.87,17.6,84.95,0.05,17.5,0.973,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T03:15:00Z,0.988,0.02,84.89,17.6,84.97,0.06,17.5,0.969,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T03:30:00Z,0.981,0.04,84.89,17.6,84.97,0.07,17.5,0.962,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T03:45:00Z,0.984,0.03,84.88,17.6,84.96,0.07,17.5,0.965,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T04:00:00Z,0.983,0.03,84.88,17.6,84.96,0.07,17.5,0.964,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T04:15:00Z,0.99,0.02,84.9,17.6,84.98,0.06,17.4,0.969,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T04:30:00Z,0.994,0.01,84.9,17.6,84.98,0.05,17.5,0.973,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T04:45:00Z,0.99,0.02,84.9,17.6,84.98,0.06,17.6,0.97,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T05:00:00Z,0.982,0.04,84.91,17.7,84.99,0.07,17.6,0.964,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T05:15:00Z,0.985,0.03,84.92,17.7,85,0.07,17.6,0.966,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T05:30:00Z,0.984,0.03,84.93,17.7,85.01,0.07,17.6,0.964,0,15,453,0,0,0,15,455
TV4,MC2,2023-09-09T05:45:00Z,0.984,0.03,84.95,17.8,85.03,0.07,17.6,0.964,0,15,453,0,0,0,15,455
