Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port5_Temp,Port5_VPD,Port5_RH,Port5_Atmos_pressure,Port1_Solar,Port2_Solar,Port4_LW_minutes,Port4_LWS_Count,Port4_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H
FB2,MC2,2023-06-29T04:00:00Z,0.991,17.4,85.73,0.02,17.5,0.02,0.992,85.85,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T04:15:00Z,0.99,17.5,85.74,0.02,17.5,0.02,0.991,85.86,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T04:30:00Z,0.989,17.5,85.75,0.02,17.4,0.02,0.991,85.87,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T04:45:00Z,0.988,17.4,85.76,0.02,17.4,0.02,0.988,85.88,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T05:00:00Z,0.988,17.4,85.79,0.02,17.5,0.03,0.987,85.9,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T05:15:00Z,0.989,17.5,85.81,0.02,17.5,0.02,0.988,85.92,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T05:30:00Z,0.987,17.5,85.83,0.03,17.6,0.03,0.987,85.95,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T05:45:00Z,0.988,17.6,85.87,0.02,17.6,0.03,0.987,85.99,0,0,15,454,0,15,456,0
FB2,MC2,2023-06-29T06:00:00Z,0.99,17.6,85.9,0.02,17.6,0.02,0.99,86.02,8.4,6.2,15,454,0,15,456,0
FB2,MC2,2023-06-29T06:15:00Z,0.986,17.7,85.92,0.03,17.7,0.03,0.987,86.04,18.1,13.7,15,454,0,15,456,0
FB2,MC2,2023-06-29T06:30:00Z,0.982,17.9,85.93,0.04,17.8,0.03,0.983,86.05,25.5,18.9,15,454,0,15,456,0
FB2,MC2,2023-06-29T06:45:00Z,0.979,18,85.95,0.04,17.9,0.04,0.982,86.07,20.5,14.8,15,454,0,15,456,0
FB2,MC2,2023-06-29T07:00:00Z,0.977,18,85.96,0.05,17.9,0.04,0.98,86.08,26.9,19.8,15,453,0,15,456,0
FB2,MC2,2023-06-29T07:15:00Z,0.974,18,85.98,0.05,18,0.05,0.975,86.1,26.6,18.9,15,454,0,15,456,0
FB2,MC2,2023-06-29T07:30:00Z,0.975,18.1,86,0.05,18,0.05,0.977,86.12,44.9,25.3,15,453,0,15,456,0
FB2,MC2,2023-06-29T07:45:00Z,0.971,18.4,86.01,0.06,18.3,0.06,0.973,86.14,55.5,32.4,15,453,0,15,456,0
FB2,MC2,2023-06-29T08:00:00Z,0.964,18.6,86.04,0.08,18.5,0.06,0.97,86.16,49.1,34.2,15,453,0,15,455,0
FB2,MC2,2023-06-29T08:15:00Z,0.954,19,86.04,0.1,18.7,0.08,0.963,86.16,75.6,46.7,15,452,0,15,455,0
FB2,MC2,2023-06-29T08:30:00Z,0.944,19.2,86.05,0.13,18.9,0.1,0.955,86.17,73.2,46.9,15,452,0,15,455,0
FB2,MC2,2023-06-29T08:45:00Z,0.936,19.7,86.04,0.15,19.3,0.11,0.95,86.16,95,57.1,15,452,0,15,455,0
FB2,MC2,2023-06-29T09:00:00Z,0.921,20.2,86.03,0.19,19.8,0.14,0.938,86.15,151.1,61.2,15,451,0,15,455,0
FB2,MC2,2023-06-29T09:15:00Z,0.904,20.9,86.01,0.24,20.4,0.17,0.928,86.14,143,71.4,15,451,0,15,455,0
FB2,MC2,2023-06-29T09:30:00Z,0.899,21.1,86.01,0.25,20.6,0.19,0.921,86.13,113,69.9,15,451,0,15,454,0
FB2,MC2,2023-06-29T09:45:00Z,0.899,20.8,86.01,0.25,20.5,0.2,0.918,86.13,126.5,74,15,451,0,15,454,0
FB2,MC2,2023-06-29T10:00:00Z,0.899,20.9,86,0.25,20.6,0.2,0.918,86.12,108.4,71.6,15,451,0,15,455,0
FB2,MC2,2023-06-29T10:15:00Z,0.897,21.2,85.98,0.26,20.9,0.21,0.915,86.1,107.3,84.8,15,451,0,15,454,0
FB2,MC2,2023-06-29T10:30:00Z,0.888,21.5,85.97,0.29,21.2,0.23,0.908,86.09,118.1,86.4,15,451,0,15,454,0
FB2,MC2,2023-06-29T10:45:00Z,0.885,21.7,85.95,0.3,21.4,0.23,0.908,86.08,127.4,89.9,15,451,0,15,454,0
FB2,MC2,2023-06-29T11:00:00Z,0.89,21.8,85.95,0.29,21.5,0.24,0.907,86.07,119.6,115,15,451,0,15,454,0
FB2,MC2,2023-06-29T11:15:00Z,0.884,22,85.94,0.31,21.8,0.26,0.901,86.06,198.5,85.7,15,451,0,15,454,0
FB2,MC2,2023-06-29T11:30:00Z,0.875,22.3,85.91,0.34,22,0.27,0.896,86.03,161.9,81.1,15,450,0,15,454,0
FB2,MC2,2023-06-29T11:45:00Z,0.867,22.8,85.91,0.37,22.5,0.31,0.887,86.03,119.8,79.5,15,450,0,15,453,0
FB2,MC2,2023-06-29T12:00:00Z,0.868,22.8,85.9,0.37,22.4,0.3,0.891,86.02,194.8,95,15,450,0,15,453,0
FB2,MC2,2023-06-29T12:15:00Z,0.86,23.1,85.9,0.4,22.6,0.31,0.887,86.02,186,92.7,15,450,0,15,454,0
FB2,MC2,2023-06-29T12:30:00Z,0.861,23.1,85.89,0.39,22.9,0.32,0.884,86.01,126.2,103.6,15,450,0,15,453,0
FB2,MC2,2023-06-29T12:45:00Z,0.855,23.2,85.88,0.41,22.9,0.35,0.876,86,110.4,93.2,15,450,0,15,453,0
FB2,MC2,2023-06-29T13:00:00Z,0.855,23.3,85.87,0.41,23,0.35,0.877,85.99,110,89.9,15,450,0,15,453,0
FB2,MC2,2023-06-29T13:15:00Z,0.878,22.6,85.87,0.33,22.1,0.26,0.901,86,111.5,87.3,15,450,0,15,453,0
FB2,MC2,2023-06-29T13:30:00Z,0.892,21.9,85.87,0.29,21.5,0.23,0.912,85.99,80.6,61.7,15,451,0,15,454,0
FB2,MC2,2023-06-29T13:45:00Z,0.915,21.3,85.85,0.22,20.9,0.17,0.931,85.97,91.2,69.4,15,451,0,15,454,0
FB2,MC2,2023-06-29T14:00:00Z,0.915,21.6,85.83,0.22,21.2,0.18,0.93,85.95,76.2,58.4,15,451,0,15,454,0
FB2,MC2,2023-06-29T14:15:00Z,0.921,21.1,85.82,0.2,20.9,0.16,0.933,85.94,61.2,43.4,15,452,0,15,454,0
FB2,MC2,2023-06-29T14:30:00Z,0.928,20.9,85.8,0.18,20.8,0.15,0.94,85.93,71.8,58,15,452,0,15,454,0
FB2,MC2,2023-06-29T14:45:00Z,0.921,21,85.79,0.2,20.8,0.17,0.931,85.91,47.6,35.7,15,452,0,15,454,0
FB2,MC2,2023-06-29T15:00:00Z,0.936,20.5,85.8,0.16,20.3,0.13,0.945,85.92,48.2,35.2,15,452,0,15,454,0
FB2,MC2,2023-06-29T15:15:00Z,0.941,20.4,85.79,0.14,20.2,0.11,0.953,85.91,34.8,24.7,15,452,0,15,455,0
FB2,MC2,2023-06-29T15:30:00Z,0.952,20.4,85.79,0.12,20.1,0.09,0.961,85.91,39.2,28.2,15,452,0,15,455,0
FB2,MC2,2023-06-29T15:45:00Z,0.95,20.3,85.78,0.12,20.1,0.09,0.96,85.9,28.9,22.3,15,456,0,15,456,0
FB2,MC2,2023-06-29T16:00:00Z,0.959,20.1,85.77,0.1,20,0.08,0.964,85.9,24.4,16.8,15,453,0,15,455,0
FB2,MC2,2023-06-29T16:15:00Z,0.965,20.1,85.77,0.08,19.9,0.06,0.973,85.89,30.8,22.5,15,453,0,15,455,0
FB2,MC2,2023-06-29T16:30:00Z,0.963,20,85.78,0.09,19.8,0.07,0.971,85.9,12.8,9,15,453,0,15,455,0
FB2,MC2,2023-06-29T16:45:00Z,0.97,19.8,85.79,0.07,19.7,0.05,0.976,85.91,8.6,5.9,15,457,0,15,456,0
FB2,MC2,2023-06-29T17:00:00Z,0.974,19.6,85.8,0.06,19.5,0.05,0.979,85.92,11.4,8.2,15,457,0,15,457,0
FB2,MC2,2023-06-29T17:15:00Z,0.981,19.6,85.8,0.04,19.5,0.04,0.984,85.92,6.6,2.9,15,485,14,15,465,3
FB2,MC2,2023-06-29T17:30:00Z,0.988,19.5,85.81,0.03,19.4,0.02,0.991,85.93,0,0,15,673,15,15,527,15
FB2,MC2,2023-06-29T17:45:00Z,0.995,19.5,85.81,0.01,19.4,0.01,0.997,85.93,0,0,15,748,15,15,574,15
FB2,MC2,2023-06-29T18:00:00Z,1,19.5,85.82,0,19.4,0,0.999,85.94,0,0,15,612,15,15,576,15
FB2,MC2,2023-06-29T18:15:00Z,1,19.4,85.83,0,19.4,0,1.001,85.95,0,0,15,636,15,15,569,15
FB2,MC2,2023-06-29T18:30:00Z,1,19.5,85.84,0,19.4,0,1,85.96,0,0,15,638,15,15,577,15
FB2,MC2,2023-06-29T18:45:00Z,1.001,19.4,85.85,0,19.4,0,0.999,85.97,0,0,15,664,15,15,584,15
FB2,MC2,2023-06-29T19:00:00Z,1.001,19.3,85.87,0,19.3,0,1,85.99,0,0,15,735,15,15,586,15
FB2,MC2,2023-06-29T19:15:00Z,0.999,19.2,85.88,0,19.1,0,1,86,0,0,15,690,15,15,573,15
FB2,MC2,2023-06-29T19:30:00Z,1,19,85.89,0,19,0,1,86.01,0,0,15,645,15,15,563,15
FB2,MC2,2023-06-29T19:45:00Z,0.999,19,85.9,0,19,0,1.001,86.02,0,0,15,621,15,15,549,15
FB2,MC2,2023-06-29T20:00:00Z,1,18.9,85.91,0,18.8,0,1,86.03,0,0,15,589,15,15,541,15
FB2,MC2,2023-06-29T20:15:00Z,0.999,18.8,85.93,0,18.8,0,1.001,86.05,0,0,15,595,15,15,534,15
FB2,MC2,2023-06-29T20:30:00Z,1,18.8,85.93,0,18.8,0,1.001,86.05,0,0,15,624,15,15,541,15
FB2,MC2,2023-06-29T20:45:00Z,1,18.8,85.94,0,18.7,0,1,86.06,0,0,15,655,15,15,594,15
FB2,MC2,2023-06-29T21:00:00Z,1,18.6,85.94,0,18.6,0,1,86.06,0,0,15,635,15,15,565,15
FB2,MC2,2023-06-29T21:15:00Z,1,18.5,85.95,0,18.4,0,0.999,86.07,0,0,15,684,15,15,537,15
FB2,MC2,2023-06-29T21:30:00Z,1.001,18.2,85.96,0,18.1,0,1,86.08,0,0,15,648,15,15,522,15
FB2,MC2,2023-06-29T21:45:00Z,1.001,18,85.98,0,17.9,0,1,86.1,0,0,15,638,15,15,530,15
FB2,MC2,2023-06-29T22:00:00Z,1,18.1,85.98,0,18.1,0,1,86.1,0,0,15,639,15,15,526,15
FB2,MC2,2023-06-29T22:15:00Z,1.001,18.3,85.99,0,18.2,0,1,86.11,0,0,15,765,15,15,548,15
FB2,MC2,2023-06-29T22:30:00Z,1,18.4,85.99,0,18.4,0,1,86.11,0,0,15,643,15,15,567,15
FB2,MC2,2023-06-29T22:45:00Z,0.999,18.5,85.99,0,18.5,0,0.999,86.11,0,0,15,638,15,15,565,15
FB2,MC2,2023-06-29T23:00:00Z,0.999,18.4,85.96,0,18.4,0,1,86.08,0,0,15,591,15,15,553,15
FB2,MC2,2023-06-29T23:15:00Z,1.001,18.4,85.95,0,18.4,0,0.999,86.07,0,0,15,579,15,15,536,15
FB2,MC2,2023-06-29T23:30:00Z,1,18.5,85.94,0,18.5,0,0.999,86.05,0,0,15,625,15,15,543,15
FB2,MC2,2023-06-29T23:45:00Z,1,18.4,85.91,0,18.3,0,1,86.04,0,0,15,573,15,15,521,15
FB2,MC2,2023-06-30T00:00:00Z,1.001,18.2,85.9,0,18.2,0,0.999,86.02,0,0,15,561,15,15,519,15
FB2,MC2,2023-06-30T00:15:00Z,1,18.1,85.91,0,18.1,0,0.999,86.03,0,0,15,560,15,15,508,15
FB2,MC2,2023-06-30T00:30:00Z,1.001,18,85.91,0,17.9,0,1,86.03,0,0,15,557,15,15,510,15
FB2,MC2,2023-06-30T00:45:00Z,1,17.9,85.9,0,17.9,0,0.999,86.02,0,0,15,547,15,15,504,15
FB2,MC2,2023-06-30T01:00:00Z,1,18,85.87,0,18,0,0.999,85.99,0,0,15,592,15,15,516,15
FB2,MC2,2023-06-30T01:15:00Z,0.999,17.9,85.86,0,17.9,0,1,85.97,0,0,15,565,15,15,508,15
FB2,MC2,2023-06-30T01:30:00Z,0.999,18,85.84,0,17.9,0,1.001,85.97,0,0,15,597,15,15,501,15
FB2,MC2,2023-06-30T01:45:00Z,1,18.1,85.83,0,18,0,1.001,85.95,0,0,15,551,15,15,509,15
FB2,MC2,2023-06-30T02:00:00Z,0.999,18,85.83,0,18,0,1,85.95,0,0,15,559,15,15,499,15
FB2,MC2,2023-06-30T02:15:00Z,0.999,17.9,85.82,0,17.8,0,1.001,85.93,0,0,15,547,15,15,493,15
FB2,MC2,2023-06-30T02:30:00Z,1.001,17.8,85.82,0,17.8,0,1.001,85.94,0,0,15,543,15,15,494,15
FB2,MC2,2023-06-30T02:45:00Z,1,17.9,85.84,0,17.8,0,1.001,85.96,0,0,15,633,15,15,531,15
FB2,MC2,2023-06-30T03:00:00Z,1,18,85.86,0,18,0,1,85.98,0,0,15,618,15,15,545,15
FB2,MC2,2023-06-30T03:15:00Z,1.001,18.1,85.85,0,18,0,1,85.97,0,0,15,590,15,15,537,15
FB2,MC2,2023-06-30T03:30:00Z,1,18,85.86,0,18,0,0.999,85.98,0,0,15,597,15,15,550,15
FB2,MC2,2023-06-30T03:45:00Z,1,18.1,85.86,0,18.1,0,1,85.98,0,0,15,590,15,15,546,15
FB2,MC2,2023-06-30T04:00:00Z,1.001,18.1,85.88,0,18.1,0,0.999,86,0,0,15,575,15,15,542,15
FB2,MC2,2023-06-30T04:15:00Z,1.001,18,85.86,0,18,0,0.999,85.98,0,0,15,572,15,15,532,15
FB2,MC2,2023-06-30T04:30:00Z,1,17.8,85.83,0,17.8,0,1,85.95,0,0,15,553,15,15,523,15
FB2,MC2,2023-06-30T04:45:00Z,1.001,17.4,85.82,0,17.4,0,1,85.94,0,0,15,546,15,15,516,15
FB2,MC2,2023-06-30T05:00:00Z,1,17.4,85.82,0,17.3,0,1,85.94,0,0,15,557,15,15,512,15
FB2,MC2,2023-06-30T05:15:00Z,1,17.6,85.82,0,17.6,0,1,85.94,0,0,15,584,15,15,506,15
FB2,MC2,2023-06-30T05:30:00Z,1,17.7,85.83,0,17.7,0,1,85.95,0,0,15,563,15,15,509,15
FB2,MC2,2023-06-30T05:45:00Z,1,17.8,85.85,0,17.8,0,1.001,85.97,0,0,15,552,15,15,502,15
FB2,MC2,2023-06-30T06:00:00Z,1,17.9,85.87,0,17.9,0,1.001,86,3.1,0.7,15,546,15,15,511,15
FB2,MC2,2023-06-30T06:15:00Z,1.001,18,85.9,0,18,0,1.001,86.02,9.2,5.9,15,559,15,15,504,15
FB2,MC2,2023-06-30T06:30:00Z,1.001,18.1,85.91,0,18.1,0,1,86.04,16.3,12.1,15,537,15,15,499,15
FB2,MC2,2023-06-30T06:45:00Z,1,18.2,85.92,0,18.1,0,1,86.04,21.1,15.7,15,527,15,15,489,15
FB2,MC2,2023-06-30T07:00:00Z,1,18.2,85.93,0,18.1,0,1,86.05,28.6,20.5,15,512,15,15,480,15
FB2,MC2,2023-06-30T07:15:00Z,1,18.1,85.92,0,18,0,1,86.04,44.1,30.4,15,494,15,15,471,15
FB2,MC2,2023-06-30T07:30:00Z,1.001,18.2,85.93,0,18.2,0,1,86.05,53.6,38.3,15,512,15,15,467,15
FB2,MC2,2023-06-30T07:45:00Z,1.001,18.4,85.94,0,18.4,0,1,86.06,55.5,39.4,15,486,15,15,465,15
FB2,MC2,2023-06-30T08:00:00Z,0.999,18.6,85.94,0,18.5,0,1,86.06,54.9,41,15,473,15,15,463,15
FB2,MC2,2023-06-30T08:15:00Z,1.001,18.6,85.96,0,18.5,0,1.001,86.08,54.6,40.3,15,467,15,15,462,15
FB2,MC2,2023-06-30T08:30:00Z,1,18.6,85.98,0,18.6,0,1,86.1,39.4,28.9,15,471,15,15,464,15
FB2,MC2,2023-06-30T08:45:00Z,0.999,18.7,85.99,0,18.6,0,1,86.11,55.8,41.6,15,485,15,15,471,15
FB2,MC2,2023-06-30T09:00:00Z,1,18.9,85.96,0,18.7,0,1,86.09,71.2,52.6,15,486,15,15,473,15
FB2,MC2,2023-06-30T09:15:00Z,0.999,19,85.94,0,18.8,0,1.001,86.06,72.3,53.8,15,475,15,15,467,15
FB2,MC2,2023-06-30T09:30:00Z,1,19.2,85.92,0,19,0,1.001,86.04,106.2,77.6,15,461,15,15,459,13
FB2,MC2,2023-06-30T09:45:00Z,1,19.4,85.92,0,19.3,0,1,86.04,102.5,75.6,15,460,14,15,457,0
FB2,MC2,2023-06-30T10:00:00Z,1,19.4,85.95,0,19.2,0,0.999,86.07,69,54.9,15,465,15,15,457,0
FB2,MC2,2023-06-30T10:15:00Z,1,19.3,85.95,0,19.2,0,1,86.07,79.5,63,15,463,15,15,457,0
FB2,MC2,2023-06-30T10:30:00Z,0.995,19.5,85.96,0.01,19.4,0.01,0.996,86.08,68.5,50,15,462,15,15,460,0
FB2,MC2,2023-06-30T10:45:00Z,0.996,19.4,85.95,0.01,19.3,0.01,0.995,86.07,68.7,54.7,15,486,15,15,473,6
FB2,MC2,2023-06-30T11:00:00Z,0.998,19.8,85.94,0,19.6,0,0.999,86.06,121.2,92.8,15,504,15,15,472,15
FB2,MC2,2023-06-30T11:15:00Z,0.991,20.1,85.93,0.02,20,0.01,0.997,86.05,145,100.5,15,474,15,15,458,10
FB2,MC2,2023-06-30T11:30:00Z,0.973,20.6,85.9,0.07,20.5,0.05,0.979,86.02,164.2,119.4,15,458,10,15,456,0
FB2,MC2,2023-06-30T11:45:00Z,0.961,20.5,85.9,0.09,20.4,0.08,0.968,86.02,139.9,102.4,15,456,0,15,457,0
FB2,MC2,2023-06-30T12:00:00Z,0.964,20.6,85.9,0.09,20.4,0.07,0.969,86.02,151.6,109.7,15,455,0,15,456,0
FB2,MC2,2023-06-30T12:15:00Z,0.955,20.7,85.88,0.11,20.6,0.1,0.958,86.01,126.5,97.8,15,455,0,15,456,0
FB2,MC2,2023-06-30T12:30:00Z,0.957,20.4,85.88,0.1,20.3,0.1,0.96,86,91,70.7,15,457,0,15,457,0
FB2,MC2,2023-06-30T12:45:00Z,0.963,20.4,85.87,0.09,20.3,0.08,0.964,86,128.4,102.2,15,454,0,15,456,0
FB2,MC2,2023-06-30T13:00:00Z,0.955,20.8,85.86,0.11,20.7,0.1,0.958,85.98,125.8,96.7,15,453,0,15,456,0
FB2,MC2,2023-06-30T13:15:00Z,0.947,21,85.85,0.13,20.9,0.12,0.95,85.97,127.3,99.4,15,453,0,15,456,0
FB2,MC2,2023-06-30T13:30:00Z,0.95,21.1,85.83,0.13,20.9,0.11,0.953,85.95,118.1,92.8,15,453,0,15,456,0
FB2,MC2,2023-06-30T13:45:00Z,0.954,21.3,85.81,0.12,21.1,0.1,0.961,85.94,127.3,103.1,15,453,0,15,456,0
FB2,MC2,2023-06-30T14:00:00Z,0.95,21.2,85.81,0.13,21,0.1,0.958,85.93,106.9,87.5,15,453,0,15,456,0
FB2,MC2,2023-06-30T14:15:00Z,0.955,21,85.81,0.11,20.8,0.09,0.961,85.93,89.4,70.1,15,453,0,15,456,0
FB2,MC2,2023-06-30T14:30:00Z,0.957,20.6,85.81,0.1,20.4,0.08,0.965,85.93,74,55.3,15,454,0,15,456,0
FB2,MC2,2023-06-30T14:45:00Z,0.963,21,85.81,0.09,20.8,0.08,0.968,85.93,97.6,80,15,454,0,15,457,0
FB2,MC2,2023-06-30T15:00:00Z,0.956,21,85.81,0.11,20.7,0.09,0.964,85.93,89.2,69.6,15,454,0,15,456,0
FB2,MC2,2023-06-30T15:15:00Z,0.958,20.9,85.8,0.1,20.7,0.09,0.964,85.93,66.1,50.2,15,455,0,15,457,0
FB2,MC2,2023-06-30T15:30:00Z,0.97,20.6,85.81,0.07,20.4,0.06,0.976,85.93,54.6,42.3,15,455,0,15,457,0
FB2,MC2,2023-06-30T15:45:00Z,0.98,20.6,85.82,0.05,20.3,0.03,0.987,85.94,43.4,33.1,15,455,0,15,457,0
FB2,MC2,2023-06-30T16:00:00Z,0.984,20.3,85.81,0.04,20.1,0.02,0.99,85.93,24.9,18.9,15,540,6,15,511,5
FB2,MC2,2023-06-30T16:15:00Z,0.991,20,85.81,0.02,19.8,0.01,0.995,85.93,21.2,15.7,15,662,15,15,572,15
FB2,MC2,2023-06-30T16:30:00Z,0.997,19.7,85.8,0.01,19.5,0,0.999,85.92,20.5,15,15,747,15,15,588,15
FB2,MC2,2023-06-30T16:45:00Z,1,19.5,85.81,0,19.4,0,1,85.93,13.4,9.9,15,733,15,15,596,15
FB2,MC2,2023-06-30T17:00:00Z,1,19.3,85.82,0,19.2,0,1,85.94,11.9,8.8,15,739,15,15,611,15
FB2,MC2,2023-06-30T17:15:00Z,1,19.2,85.83,0,19,0,1.001,85.95,11.9,8.8,15,757,15,15,636,15
FB2,MC2,2023-06-30T17:30:00Z,0.999,19.2,85.84,0,19,0,1.001,85.96,5.9,2.7,15,732,15,15,653,15
FB2,MC2,2023-06-30T17:45:00Z,1.001,19.2,85.84,0,19,0,1.001,85.96,1.8,0.4,15,563,15,15,618,15
FB2,MC2,2023-06-30T18:00:00Z,1,19.1,85.84,0,19,0,1,85.96,0,0,15,573,15,15,616,15
FB2,MC2,2023-06-30T18:15:00Z,1,19,85.91,0,19,0,1,86.03,0,0,15,602,15,15,575,15
FB2,MC2,2023-06-30T18:30:00Z,0.999,19,85.92,0,18.9,0,1,86.04,0,0,15,673,15,15,572,15
FB2,MC2,2023-06-30T18:45:00Z,1.001,18.8,85.91,0,18.8,0,1,86.03,0,0,15,598,15,15,559,15
FB2,MC2,2023-06-30T19:00:00Z,1,18.9,85.95,0,18.8,0,0.999,86.06,0,0,15,591,15,15,543,15
FB2,MC2,2023-06-30T19:15:00Z,1,18.9,85.98,0,18.9,0,1,86.1,0,0,15,769,15,15,559,15
FB2,MC2,2023-06-30T19:30:00Z,0.999,19,86.03,0,19,0,1.001,86.15,0,0,15,692,15,15,672,15
FB2,MC2,2023-06-30T19:45:00Z,0.999,19,86.06,0,18.9,0,1.001,86.18,0,0,15,750,15,15,890,15
FB2,MC2,2023-06-30T20:00:00Z,1,18.8,86.07,0,18.7,0,1.001,86.19,0,0,15,610,15,15,554,15
FB2,MC2,2023-06-30T20:15:00Z,0.999,18.8,86.08,0,18.7,0,1,86.2,0,0,15,670,15,15,555,15
FB2,MC2,2023-06-30T20:30:00Z,0.999,18.8,86.1,0,18.7,0,1,86.22,0,0,15,878,15,15,598,15
FB2,MC2,2023-06-30T20:45:00Z,1,18.3,86.14,0,18.2,0,1,86.26,0,0,15,795,15,15,674,15
FB2,MC2,2023-06-30T21:00:00Z,1,17.9,86.11,0,17.9,0,1.001,86.22,0,0,15,606,15,15,559,15
FB2,MC2,2023-06-30T21:15:00Z,1.001,18,86.09,0,18,0,1,86.21,0,0,15,595,15,15,552,15
FB2,MC2,2023-06-30T21:30:00Z,1.001,18.1,86.08,0,18.2,0,1,86.2,0,0,15,611,15,15,529,15
FB2,MC2,2023-06-30T21:45:00Z,1.001,18.3,86.12,0,18.3,0,1,86.24,0,0,15,651,15,15,579,15
FB2,MC2,2023-06-30T22:00:00Z,1,18.4,86.1,0,18.4,0,1,86.22,0,0,15,702,15,15,642,15
FB2,MC2,2023-06-30T22:15:00Z,1,18.6,86.11,0,18.5,0,1,86.23,0,0,15,719,15,15,598,15
FB2,MC2,2023-06-30T22:30:00Z,1,18.6,86.14,0,18.6,0,0.999,86.26,0,0,15,650,15,15,560,15
FB2,MC2,2023-06-30T22:45:00Z,1,18.6,86.12,0,18.6,0,0.999,86.23,0,0,15,608,15,15,555,15
FB2,MC2,2023-06-30T23:00:00Z,1,18.6,86.1,0,18.6,0,1.001,86.22,0,0,15,632,15,15,550,15
FB2,MC2,2023-06-30T23:15:00Z,0.999,18.7,86.09,0,18.6,0,1.001,86.21,0,0,15,681,15,15,555,15
FB2,MC2,2023-06-30T23:30:00Z,1.001,18.7,86.07,0,18.7,0,1,86.19,0,0,15,614,15,15,546,15
FB2,MC2,2023-06-30T23:45:00Z,1,18.7,86.03,0,18.7,0,1.001,86.15,0,0,15,604,15,15,534,15
FB2,MC2,2023-07-01T00:00:00Z,1,18.7,86.01,0,18.7,0,1.001,86.13,0,0,15,622,15,15,537,15
FB2,MC2,2023-07-01T00:15:00Z,1,18.7,86.01,0,18.7,0,1.001,86.12,0,0,15,621,15,15,531,15
FB2,MC2,2023-07-01T00:30:00Z,1,18.7,85.99,0,18.7,0,1,86.11,0,0,15,626,15,15,563,15
FB2,MC2,2023-07-01T00:45:00Z,1,18.6,85.98,0,18.5,0,1,86.09,0,0,15,587,15,15,528,15
FB2,MC2,2023-07-01T01:00:00Z,1.001,18.2,85.99,0,18.2,0,1,86.11,0,0,15,656,15,15,582,15
FB2,MC2,2023-07-01T01:15:00Z,1.001,18,86.02,0,18,0,1.001,86.14,0,0,15,591,15,15,532,15
FB2,MC2,2023-07-01T01:30:00Z,0.999,17.9,86.01,0,17.8,0,1,86.13,0,0,15,606,15,15,517,15
FB2,MC2,2023-07-01T01:45:00Z,1,17.8,85.99,0,17.8,0,1,86.11,0,0,15,561,15,15,512,15
FB2,MC2,2023-07-01T02:00:00Z,1.001,17.7,85.96,0,17.7,0,1,86.08,0,0,15,561,15,15,503,15
FB2,MC2,2023-07-01T02:15:00Z,0.999,17.7,85.97,0,17.6,0,1,86.09,0,0,15,556,15,15,499,15
FB2,MC2,2023-07-01T02:30:00Z,0.999,17.8,85.95,0,17.7,0,1,86.07,0,0,15,614,15,15,546,15
FB2,MC2,2023-07-01T02:45:00Z,1,17.8,85.94,0,17.8,0,1,86.06,0,0,15,622,15,15,543,15
FB2,MC2,2023-07-01T03:00:00Z,0.999,17.9,85.92,0,17.8,0,1.001,86.04,0,0,15,604,15,15,539,15
FB2,MC2,2023-07-01T03:15:00Z,1,17.9,85.92,0,17.9,0,1,86.04,0,0,15,737,15,15,561,15
FB2,MC2,2023-07-01T03:30:00Z,1,18,85.91,0,18,0,1,86.03,0,0,15,857,15,15,602,15
FB2,MC2,2023-07-01T03:45:00Z,1,17.9,85.91,0,17.9,0,1,86.03,0,0,15,626,15,15,565,15
FB2,MC2,2023-07-01T04:00:00Z,1.001,17.9,85.91,0,17.8,0,1,86.03,0,0,15,696,15,15,565,15
FB2,MC2,2023-07-01T04:15:00Z,1,17.9,85.91,0,17.8,0,1.001,86.02,0,0,15,594,15,15,538,15
FB2,MC2,2023-07-01T04:30:00Z,0.999,17.9,85.89,0,17.8,0,1,86.01,0,0,15,589,15,15,539,15
FB2,MC2,2023-07-01T04:45:00Z,0.999,18,85.87,0,17.9,0,1.001,85.99,0,0,15,571,15,15,526,15
FB2,MC2,2023-07-01T05:00:00Z,1,18,85.88,0,18,0,1,86,0,0,15,561,15,15,517,15
FB2,MC2,2023-07-01T05:15:00Z,1.001,18,85.9,0,18,0,0.999,86.02,0,0,15,556,15,15,511,15
FB2,MC2,2023-07-01T05:30:00Z,1.001,18.1,85.92,0,18.1,0,1,86.04,0,0,15,559,15,15,519,15
FB2,MC2,2023-07-01T05:45:00Z,1.001,18,85.94,0,18,0,1,86.06,0,0,15,556,15,15,521,15
FB2,MC2,2023-07-01T06:00:00Z,1,17.8,85.94,0,17.8,0,1,86.06,1.8,0.4,15,581,15,15,529,15
FB2,MC2,2023-07-01T06:15:00Z,0.999,17.8,85.94,0,17.7,0,1.001,86.06,8.8,5.7,15,612,15,15,547,15
