Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_VPD,Port3_Atmos_pressure,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port5_EpiMoisture,Port6_EpiTemp
ET2,MC3,2023-10-12T16:45:00Z,20.5,0.982,0.04,87.81,21.6,0,15,456,NA,NA
ET2,MC3,2023-10-12T17:00:00Z,20.5,0.979,0.05,87.85,11.9,0,15,456,NA,NA
ET2,MC3,2023-10-12T17:15:00Z,20.3,0.977,0.05,87.85,2,0,15,456,NA,NA
ET2,MC3,2023-10-12T17:30:00Z,20.2,0.976,0.06,87.85,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T17:45:00Z,20.2,0.976,0.06,87.86,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T18:00:00Z,20.2,0.977,0.06,87.89,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T18:15:00Z,20.3,0.974,0.06,87.87,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T18:30:00Z,20.3,0.973,0.06,87.93,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T18:45:00Z,20.4,0.967,0.08,87.95,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T19:00:00Z,20.5,0.965,0.08,87.96,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T19:15:00Z,20.5,0.965,0.09,87.96,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T19:30:00Z,20.6,0.96,0.1,87.95,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T19:45:00Z,20.5,0.96,0.1,87.95,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T20:00:00Z,20.5,0.956,0.11,88.01,0,9,15,491,NA,NA
ET2,MC3,2023-10-12T20:15:00Z,20.6,0.955,0.11,88.02,0,15,15,477,NA,NA
ET2,MC3,2023-10-12T20:30:00Z,20.5,0.961,0.09,88.04,0,15,15,465,NA,NA
ET2,MC3,2023-10-12T20:45:00Z,20.6,0.959,0.1,88.03,0,15,15,462,NA,NA
ET2,MC3,2023-10-12T21:00:00Z,20.5,0.955,0.11,88.04,0,2,15,456,NA,NA
ET2,MC3,2023-10-12T21:15:00Z,20.1,0.951,0.11,88.04,0,0,15,456,NA,NA
ET2,MC3,2023-10-12T21:30:00Z,19.8,0.947,0.12,88.02,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T21:45:00Z,19.6,0.946,0.12,88.01,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T22:00:00Z,20,0.929,0.17,88.02,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T22:15:00Z,19.9,0.935,0.15,88.03,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T22:30:00Z,19.8,0.947,0.12,88.03,0,0,15,455,NA,NA
ET2,MC3,2023-10-12T22:45:00Z,19.9,0.941,0.14,88.03,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T23:00:00Z,19.9,0.931,0.16,88.02,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T23:15:00Z,19.8,0.931,0.16,88,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T23:30:00Z,19.8,0.928,0.17,87.99,0,0,15,454,NA,NA
ET2,MC3,2023-10-12T23:45:00Z,19.7,0.924,0.17,87.98,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T00:00:00Z,19.7,0.924,0.18,87.96,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T00:15:00Z,19.6,0.93,0.16,87.95,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T00:30:00Z,19.4,0.935,0.15,87.93,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T00:45:00Z,19.4,0.938,0.14,87.92,0,0,15,455,NA,NA
ET2,MC3,2023-10-13T01:00:00Z,19.2,0.948,0.11,87.92,0,0,15,455,NA,NA
ET2,MC3,2023-10-13T01:15:00Z,19.3,0.952,0.11,87.9,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T01:30:00Z,19.7,0.929,0.16,87.89,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T01:45:00Z,19.8,0.922,0.18,87.87,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T02:00:00Z,19.8,0.918,0.19,87.86,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T02:15:00Z,19.8,0.922,0.18,87.86,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T02:30:00Z,19.8,0.924,0.18,87.85,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T02:45:00Z,19.6,0.925,0.17,87.86,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T03:00:00Z,19.3,0.93,0.16,87.86,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T03:15:00Z,19.1,0.931,0.15,87.87,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T03:30:00Z,18.9,0.941,0.13,87.89,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T03:45:00Z,19.1,0.936,0.14,87.91,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T04:00:00Z,19.2,0.94,0.13,87.93,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T04:15:00Z,19.9,0.935,0.15,87.93,0,0,15,454,NA,NA
ET2,MC3,2023-10-13T04:30:00Z,19.9,0.941,0.14,87.95,0,0,15,455,NA,NA
ET2,MC3,2023-10-13T04:45:00Z,19.9,0.957,0.1,87.96,0,0,15,455,NA,NA
ET2,MC3,2023-10-13T05:00:00Z,19.6,0.962,0.09,87.97,0,0,15,457,NA,NA
ET2,MC3,2023-10-13T05:15:00Z,19.3,0.981,0.04,87.98,0,0,15,455,NA,NA
ET2,MC3,2023-10-13T05:30:00Z,19.7,0.975,0.06,88,0,0,15,456,NA,NA
ET2,MC3,2023-10-13T05:45:00Z,19.4,0.973,0.06,88.01,5.1,0,15,456,NA,NA
ET2,MC3,2023-10-13T06:00:00Z,19.2,0.982,0.04,88.02,12.8,0,15,457,NA,NA
ET2,MC3,2023-10-13T06:15:00Z,19.3,0.985,0.03,88.05,19.4,0,15,455,NA,NA
ET2,MC3,2023-10-13T06:30:00Z,19.9,0.972,0.07,88.06,51.3,0,15,455,NA,NA
ET2,MC3,2023-10-13T06:45:00Z,20.5,0.943,0.14,88.08,45,0,15,455,NA,NA
ET2,MC3,2023-10-13T07:00:00Z,21.3,0.935,0.16,88.1,106.9,0,15,455,NA,NA
ET2,MC3,2023-10-13T07:15:00Z,22,0.913,0.23,88.12,391.8,0,15,453,NA,NA
ET2,MC3,2023-10-13T07:30:00Z,23,0.885,0.32,88.13,292.2,0,15,453,NA,NA
ET2,MC3,2023-10-13T07:45:00Z,22.2,0.903,0.26,88.15,99.2,0,15,453,NA,NA
ET2,MC3,2023-10-13T08:00:00Z,22.3,0.905,0.26,88.15,133.5,0,15,453,NA,NA
ET2,MC3,2023-10-13T08:15:00Z,22.1,0.916,0.22,88.17,70.7,0,15,454,NA,NA
ET2,MC3,2023-10-13T08:30:00Z,22.3,0.919,0.22,88.18,170.7,0,15,453,NA,NA
ET2,MC3,2023-10-13T08:45:00Z,22.6,0.903,0.27,88.19,205.4,0,15,453,NA,NA
ET2,MC3,2023-10-13T09:00:00Z,22.7,0.906,0.26,88.19,222.7,0,15,453,NA,NA
ET2,MC3,2023-10-13T09:15:00Z,22.7,0.899,0.28,88.19,376.5,0,15,452,NA,NA
ET2,MC3,2023-10-13T09:30:00Z,22.4,0.917,0.22,88.19,76.4,0,15,453,NA,NA
ET2,MC3,2023-10-13T09:45:00Z,22.1,0.936,0.17,88.17,81.8,0,15,453,NA,NA
ET2,MC3,2023-10-13T10:00:00Z,22,0.947,0.14,88.17,79.5,0,15,454,NA,NA
ET2,MC3,2023-10-13T10:15:00Z,22.5,0.953,0.13,88.16,276.7,0,11,449,NA,NA
ET2,MC3,2023-10-13T10:30:00Z,23.9,0.892,0.32,88.14,397.9,0,4,449,NA,NA
ET2,MC3,2023-10-13T10:45:00Z,23.7,0.881,0.35,88.13,149.6,0,10,451,NA,NA
ET2,MC3,2023-10-13T11:00:00Z,23.2,0.887,0.32,88.12,263.3,0,11,449,NA,NA
ET2,MC3,2023-10-13T11:15:00Z,23.3,0.876,0.35,88.1,459.2,0,8,449,NA,NA
ET2,MC3,2023-10-13T11:30:00Z,23.3,0.881,0.34,88.08,250.5,0,7,451,NA,NA
ET2,MC3,2023-10-13T11:45:00Z,23.3,0.88,0.34,88.06,449.2,0,10,449,NA,NA
ET2,MC3,2023-10-13T12:00:00Z,23.6,0.882,0.34,88.04,133.1,0,12,451,NA,NA
ET2,MC3,2023-10-13T12:15:00Z,22.9,0.914,0.24,88.02,117.9,0,15,451,NA,NA
ET2,MC3,2023-10-13T12:30:00Z,23,0.904,0.27,87.99,200.9,0,15,451,NA,NA
ET2,MC3,2023-10-13T12:45:00Z,23.2,0.91,0.26,87.95,168.6,0,15,451,NA,NA
ET2,MC3,2023-10-13T13:00:00Z,23,0.91,0.25,87.95,97.4,0,15,451,NA,NA
ET2,MC3,2023-10-13T13:15:00Z,23,0.908,0.26,87.94,54.7,0,15,452,NA,NA
ET2,MC3,2023-10-13T13:30:00Z,22.6,0.909,0.25,87.94,62.3,10,15,541,NA,NA
ET2,MC3,2023-10-13T13:45:00Z,21.7,0.925,0.19,87.92,78,15,15,478,NA,NA
ET2,MC3,2023-10-13T14:00:00Z,21.8,0.922,0.2,87.9,91.4,15,15,462,NA,NA
ET2,MC3,2023-10-13T14:15:00Z,22.3,0.901,0.27,87.88,119.8,3,15,451,NA,NA
ET2,MC3,2023-10-13T14:30:00Z,23.4,0.877,0.35,87.87,198.9,0,9,450,NA,NA
ET2,MC3,2023-10-13T14:45:00Z,23.4,0.841,0.46,87.89,78.7,0,15,451,NA,NA
ET2,MC3,2023-10-13T15:00:00Z,22.9,0.888,0.31,87.9,87.9,9,15,466,NA,NA
ET2,MC3,2023-10-13T15:15:00Z,21.6,0.923,0.2,87.9,28.4,15,15,667,NA,NA
ET2,MC3,2023-10-13T15:30:00Z,20.6,0.972,0.07,87.9,30.6,15,15,608,NA,NA
ET2,MC3,2023-10-13T15:45:00Z,20.6,0.981,0.05,87.91,36.1,15,15,570,NA,NA
ET2,MC3,2023-10-13T16:00:00Z,20.5,0.989,0.03,87.91,22.9,15,15,529,NA,NA
ET2,MC3,2023-10-13T16:15:00Z,20.1,1,0,87.91,15,15,15,531,NA,NA
ET2,MC3,2023-10-13T16:30:00Z,20.1,1,0,87.92,15,15,15,496,NA,NA
ET2,MC3,2023-10-13T16:45:00Z,20.1,1,0,87.91,17.9,14,15,459,NA,NA
ET2,MC3,2023-10-13T17:00:00Z,20.2,0.998,0,87.92,18.5,0,15,456,NA,NA
ET2,MC3,2023-10-13T17:15:00Z,20.4,0.988,0.03,87.91,6.4,0,15,456,NA,NA
ET2,MC3,2023-10-13T17:30:00Z,20.2,0.987,0.03,87.93,0,3,15,527,NA,NA
ET2,MC3,2023-10-13T17:45:00Z,20,0.983,0.04,87.96,0,15,15,579,NA,NA
ET2,MC3,2023-10-13T18:00:00Z,19.9,0.988,0.03,87.99,0,15,15,531,NA,NA
ET2,MC3,2023-10-13T18:15:00Z,19.7,0.997,0.01,88.04,0,15,15,560,NA,NA
ET2,MC3,2023-10-13T18:30:00Z,19.6,1,0,88.06,0,15,15,516,NA,NA
ET2,MC3,2023-10-13T18:45:00Z,19.7,0.994,0.01,88.09,0,15,15,482,NA,NA
ET2,MC3,2023-10-13T19:00:00Z,19.8,0.986,0.03,88.1,0,15,15,465,NA,NA
ET2,MC3,2023-10-13T19:15:00Z,19.9,0.98,0.05,88.1,0,8,15,457,NA,NA
ET2,MC3,2023-10-13T19:30:00Z,19.9,0.982,0.04,88.12,0,0,15,457,NA,NA
ET2,MC3,2023-10-13T19:45:00Z,19.9,0.979,0.05,88.12,0,0,15,457,NA,NA
ET2,MC3,2023-10-13T20:00:00Z,19.7,0.981,0.04,88.13,0,0,15,457,NA,NA
ET2,MC3,2023-10-13T20:15:00Z,19.7,0.981,0.04,88.16,0,0,15,456,NA,NA
ET2,MC3,2023-10-13T20:30:00Z,19.8,0.977,0.05,88.17,0,0,15,456,NA,NA
ET2,MC3,2023-10-13T20:45:00Z,19.8,0.973,0.06,88.19,0,0,15,456,NA,NA
ET2,MC3,2023-10-13T21:00:00Z,19.7,0.974,0.06,88.18,0,0,15,457,NA,NA
ET2,MC3,2023-10-13T21:15:00Z,19.6,0.98,0.05,88.2,0,6,15,560,NA,NA
ET2,MC3,2023-10-13T21:30:00Z,19.5,0.983,0.04,88.2,0,15,15,594,NA,NA
ET2,MC3,2023-10-13T21:45:00Z,19.7,0.979,0.05,88.17,0,15,15,523,NA,NA
ET2,MC3,2023-10-13T22:00:00Z,19.7,0.978,0.05,88.17,0,15,15,474,NA,NA
ET2,MC3,2023-10-13T22:15:00Z,19.7,0.981,0.04,88.16,0,15,15,506,NA,NA
ET2,MC3,2023-10-13T22:30:00Z,19.8,0.982,0.04,88.17,0,15,15,517,NA,NA
ET2,MC3,2023-10-13T22:45:00Z,19.9,0.979,0.05,88.17,0,15,15,501,NA,NA
ET2,MC3,2023-10-13T23:00:00Z,19.9,0.979,0.05,88.16,0,15,15,471,NA,NA
ET2,MC3,2023-10-13T23:15:00Z,20.5,0.954,0.11,88.14,0,13,15,464,NA,NA
ET2,MC3,2023-10-13T23:30:00Z,20.6,0.945,0.13,88.11,0,15,15,529,NA,NA
ET2,MC3,2023-10-13T23:45:00Z,20.6,0.947,0.13,88.09,0,15,15,486,NA,NA
ET2,MC3,2023-10-14T00:00:00Z,20.4,0.946,0.13,88.07,0,15,15,467,NA,NA
ET2,MC3,2023-10-14T00:15:00Z,20.6,0.932,0.17,88.03,0,11,15,459,NA,NA
ET2,MC3,2023-10-14T00:30:00Z,20.7,0.924,0.18,88.01,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T00:45:00Z,20.6,0.926,0.18,87.98,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T01:00:00Z,20.5,0.93,0.17,87.98,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T01:15:00Z,20,0.946,0.13,87.98,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T01:30:00Z,19.7,0.958,0.1,87.97,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T01:45:00Z,19.7,0.952,0.11,87.97,0,0,15,455,NA,NA
ET2,MC3,2023-10-14T02:00:00Z,19.6,0.948,0.12,87.97,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T02:15:00Z,19.4,0.964,0.08,87.98,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T02:30:00Z,19.5,0.963,0.08,87.98,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T02:45:00Z,19.4,0.978,0.05,87.97,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T03:00:00Z,19.7,0.98,0.05,87.96,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T03:15:00Z,19.8,0.976,0.05,87.95,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T03:30:00Z,19.8,0.973,0.06,87.94,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T03:45:00Z,19.8,0.969,0.07,87.97,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T04:00:00Z,19.9,0.968,0.08,87.99,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T04:15:00Z,19.8,0.972,0.06,88.01,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T04:30:00Z,19.8,0.97,0.07,88.02,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T04:45:00Z,19.8,0.971,0.07,88.03,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T05:00:00Z,19.7,0.976,0.06,88.05,0,0,15,458,NA,NA
ET2,MC3,2023-10-14T05:15:00Z,19.6,0.982,0.04,88.04,0,0,15,458,NA,NA
ET2,MC3,2023-10-14T05:30:00Z,19.4,0.987,0.03,88.05,0,0,15,460,NA,NA
ET2,MC3,2023-10-14T05:45:00Z,19.2,0.992,0.02,88.07,2.4,6,15,462,NA,NA
ET2,MC3,2023-10-14T06:00:00Z,19.3,0.996,0.01,88.08,11.7,15,15,466,NA,NA
ET2,MC3,2023-10-14T06:15:00Z,19.5,0.991,0.02,88.08,34.2,11,15,459,NA,NA
ET2,MC3,2023-10-14T06:30:00Z,20.4,0.961,0.09,88.1,36.3,0,15,457,NA,NA
ET2,MC3,2023-10-14T06:45:00Z,20.2,0.965,0.08,88.12,42.5,0,15,457,NA,NA
ET2,MC3,2023-10-14T07:00:00Z,20,0.979,0.05,88.11,79.7,0,15,456,NA,NA
ET2,MC3,2023-10-14T07:15:00Z,20.2,0.973,0.06,88.12,126.2,0,15,456,NA,NA
ET2,MC3,2023-10-14T07:30:00Z,20.6,0.965,0.09,88.13,172.3,0,15,455,NA,NA
ET2,MC3,2023-10-14T07:45:00Z,21,0.943,0.14,88.13,144.5,0,15,455,NA,NA
ET2,MC3,2023-10-14T08:00:00Z,21,0.946,0.13,88.17,193.2,0,15,454,NA,NA
ET2,MC3,2023-10-14T08:15:00Z,21.4,0.936,0.16,88.19,152,0,15,454,NA,NA
ET2,MC3,2023-10-14T08:30:00Z,21.5,0.931,0.18,88.2,257.6,0,15,454,NA,NA
ET2,MC3,2023-10-14T08:45:00Z,21.9,0.924,0.2,88.22,144.1,0,15,454,NA,NA
ET2,MC3,2023-10-14T09:00:00Z,22.2,0.924,0.2,88.23,312.6,0,15,453,NA,NA
ET2,MC3,2023-10-14T09:15:00Z,22.8,0.9,0.28,88.24,464.7,0,15,452,NA,NA
ET2,MC3,2023-10-14T09:30:00Z,22.8,0.892,0.3,88.27,194.1,0,15,452,NA,NA
ET2,MC3,2023-10-14T09:45:00Z,22.7,0.904,0.27,88.25,750.2,0,15,452,NA,NA
ET2,MC3,2023-10-14T10:00:00Z,23.1,0.9,0.28,88.22,277,0,15,452,NA,NA
ET2,MC3,2023-10-14T10:15:00Z,22.9,0.904,0.27,88.21,310.5,0,15,451,NA,NA
ET2,MC3,2023-10-14T10:30:00Z,23,0.897,0.29,88.2,165.7,0,15,452,NA,NA
ET2,MC3,2023-10-14T10:45:00Z,22.6,0.907,0.26,88.18,148.7,0,15,452,NA,NA
ET2,MC3,2023-10-14T11:00:00Z,22.5,0.912,0.24,88.17,95.4,0,15,452,NA,NA
ET2,MC3,2023-10-14T11:15:00Z,22.4,0.93,0.19,88.15,152.3,0,15,452,NA,NA
ET2,MC3,2023-10-14T11:30:00Z,22.3,0.93,0.19,88.12,70.3,0,15,453,NA,NA
ET2,MC3,2023-10-14T11:45:00Z,21.9,0.938,0.16,88.11,31.7,0,15,454,NA,NA
ET2,MC3,2023-10-14T12:00:00Z,21.5,0.955,0.11,88.09,16.7,0,15,454,NA,NA
ET2,MC3,2023-10-14T12:15:00Z,21.2,0.963,0.09,88.07,47.1,0,15,454,NA,NA
ET2,MC3,2023-10-14T12:30:00Z,21.3,0.966,0.08,88.05,57.9,0,15,454,NA,NA
ET2,MC3,2023-10-14T12:45:00Z,21.4,0.968,0.08,88.04,79.3,0,15,453,NA,NA
ET2,MC3,2023-10-14T13:00:00Z,22,0.939,0.16,88,187.9,0,15,452,NA,NA
ET2,MC3,2023-10-14T13:15:00Z,22.4,0.924,0.2,88,208.2,0,15,452,NA,NA
ET2,MC3,2023-10-14T13:30:00Z,22.2,0.923,0.21,87.99,208,0,15,452,NA,NA
ET2,MC3,2023-10-14T13:45:00Z,22.1,0.928,0.19,87.99,88.8,0,15,453,NA,NA
ET2,MC3,2023-10-14T14:00:00Z,22.1,0.932,0.18,87.98,121.2,0,15,453,NA,NA
ET2,MC3,2023-10-14T14:15:00Z,21.7,0.942,0.15,87.97,105.7,0,15,453,NA,NA
ET2,MC3,2023-10-14T14:30:00Z,21.9,0.937,0.17,87.96,164.4,0,15,452,NA,NA
ET2,MC3,2023-10-14T14:45:00Z,22.2,0.915,0.23,87.94,134.4,0,15,452,NA,NA
ET2,MC3,2023-10-14T15:00:00Z,22.2,0.919,0.22,87.94,47.1,0,15,453,NA,NA
ET2,MC3,2023-10-14T15:15:00Z,22.2,0.924,0.2,87.95,88.6,0,15,453,NA,NA
ET2,MC3,2023-10-14T15:30:00Z,22,0.934,0.18,87.95,50.5,0,15,453,NA,NA
ET2,MC3,2023-10-14T15:45:00Z,21.8,0.937,0.16,87.96,26.4,0,15,454,NA,NA
ET2,MC3,2023-10-14T16:00:00Z,21.7,0.951,0.13,87.97,13.5,0,15,454,NA,NA
ET2,MC3,2023-10-14T16:15:00Z,21.6,0.958,0.11,87.99,11.2,3,15,628,NA,NA
ET2,MC3,2023-10-14T16:30:00Z,21.3,0.976,0.06,88,0.9,15,15,609,NA,NA
ET2,MC3,2023-10-14T16:45:00Z,20.9,0.992,0.02,88.01,0,15,15,692,NA,NA
ET2,MC3,2023-10-14T17:00:00Z,20.8,1,0,88.01,0,15,15,532,NA,NA
ET2,MC3,2023-10-14T17:15:00Z,20.7,1,0,88.04,0,15,15,491,NA,NA
ET2,MC3,2023-10-14T17:30:00Z,20.6,0.999,0,88.04,0,15,15,541,NA,NA
ET2,MC3,2023-10-14T17:45:00Z,20.4,1,0,88.06,0,15,15,654,NA,NA
ET2,MC3,2023-10-14T18:00:00Z,20.4,1,0,88.06,0,15,15,551,NA,NA
ET2,MC3,2023-10-14T18:15:00Z,20.4,1.001,0,88.1,0,15,15,606,NA,NA
ET2,MC3,2023-10-14T18:30:00Z,19.9,1,0,88.14,0,15,15,862,NA,NA
ET2,MC3,2023-10-14T18:45:00Z,19.6,0.999,0,88.16,0,15,15,687,NA,NA
ET2,MC3,2023-10-14T19:00:00Z,19.6,1,0,88.16,0,15,15,517,NA,NA
ET2,MC3,2023-10-14T19:15:00Z,19.6,1,0,88.19,0,15,15,503,NA,NA
ET2,MC3,2023-10-14T19:30:00Z,19.6,1,0,88.22,0,15,15,498,NA,NA
ET2,MC3,2023-10-14T19:45:00Z,19.4,0.999,0,88.21,0,15,15,477,NA,NA
ET2,MC3,2023-10-14T20:00:00Z,19.3,1,0,88.2,0,15,15,464,NA,NA
ET2,MC3,2023-10-14T20:15:00Z,19.4,0.999,0,88.21,0,12,15,459,NA,NA
ET2,MC3,2023-10-14T20:30:00Z,19.5,0.999,0,88.22,0,4,15,459,NA,NA
ET2,MC3,2023-10-14T20:45:00Z,19.5,1,0,88.22,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T21:00:00Z,19.4,1,0,88.22,0,0,15,458,NA,NA
ET2,MC3,2023-10-14T21:15:00Z,19.4,1,0,88.23,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T21:30:00Z,19.2,0.995,0.01,88.26,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T21:45:00Z,19.2,0.99,0.02,88.28,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T22:00:00Z,19.3,0.996,0.01,88.27,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T22:15:00Z,19.5,0.993,0.02,88.26,0,0,15,457,NA,NA
ET2,MC3,2023-10-14T22:30:00Z,19.5,0.996,0.01,88.25,0,0,15,459,NA,NA
ET2,MC3,2023-10-14T22:45:00Z,19.4,1,0,88.24,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T23:00:00Z,19.8,0.992,0.02,88.22,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T23:15:00Z,19.7,0.985,0.03,88.21,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T23:30:00Z,19.5,0.987,0.03,88.19,0,0,15,456,NA,NA
ET2,MC3,2023-10-14T23:45:00Z,19.5,0.985,0.03,88.16,0,0,15,458,NA,NA
ET2,MC3,2023-10-15T00:00:00Z,19.2,0.987,0.03,88.16,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T00:15:00Z,18.9,0.991,0.02,88.16,0,0,1,456,NA,NA
ET2,MC3,2023-10-15T00:15:00Z,18.9,0.991,0.02,88.16,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T00:15:00Z,19,0.992,0.02,88.16,0,0,1,456,NA,NA
ET2,MC3,2023-10-15T00:15:00Z,19,0.992,0.02,88.16,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T00:30:00Z,19.1,0.985,0.03,88.15,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T00:45:00Z,19,0.985,0.03,88.13,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T01:00:00Z,18.9,0.988,0.03,88.11,0,0,15,458,NA,NA
ET2,MC3,2023-10-15T01:15:00Z,18.8,0.994,0.01,88.1,0,0,15,459,NA,NA
ET2,MC3,2023-10-15T01:30:00Z,18.9,1,0,88.09,0,6,15,480,NA,NA
ET2,MC3,2023-10-15T01:45:00Z,19.2,0.998,0,88.06,0,15,15,475,NA,NA
ET2,MC3,2023-10-15T02:00:00Z,19.2,0.998,0.01,88.05,0,15,15,469,NA,NA
ET2,MC3,2023-10-15T02:15:00Z,19.3,0.993,0.01,88.04,0,13,15,459,NA,NA
ET2,MC3,2023-10-15T02:30:00Z,19.2,0.988,0.03,88.02,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T02:45:00Z,19.2,0.984,0.03,88.02,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T03:00:00Z,19.5,0.969,0.07,88.01,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T03:15:00Z,19.2,0.972,0.06,88.02,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T03:30:00Z,19,0.979,0.05,88.03,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T03:45:00Z,19,0.976,0.05,88.04,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T04:00:00Z,18.9,0.974,0.06,88.03,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T04:15:00Z,19,0.971,0.06,88.03,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T04:30:00Z,19,0.966,0.07,88.02,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T04:45:00Z,19.1,0.964,0.08,88.03,0,0,15,456,NA,NA
ET2,MC3,2023-10-15T05:00:00Z,19,0.966,0.07,88.06,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T05:15:00Z,18.6,0.974,0.06,88.08,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T05:30:00Z,18.5,0.982,0.04,88.09,0,0,15,457,NA,NA
ET2,MC3,2023-10-15T05:45:00Z,18.6,0.987,0.03,88.11,5.7,0,15,457,NA,NA
ET2,MC3,2023-10-15T06:00:00Z,18.7,0.989,0.02,88.13,17.6,0,15,456,NA,NA
ET2,MC3,2023-10-15T06:15:00Z,19.4,0.97,0.07,88.14,29.3,0,15,456,NA,NA
ET2,MC3,2023-10-15T06:30:00Z,19.8,0.957,0.1,88.16,40.1,0,15,456,NA,NA
ET2,MC3,2023-10-15T06:45:00Z,19.9,0.958,0.1,88.19,48.2,0,15,456,NA,NA
ET2,MC3,2023-10-15T07:00:00Z,20.2,0.952,0.11,88.19,81.5,0,15,455,NA,NA
ET2,MC3,2023-10-15T07:15:00Z,20.8,0.945,0.14,88.21,304.7,0,15,455,NA,NA
ET2,MC3,2023-10-15T07:30:00Z,22.1,0.926,0.2,88.22,326.3,0,15,454,NA,NA
ET2,MC3,2023-10-15T07:45:00Z,21.7,0.919,0.21,88.22,138.8,0,15,455,NA,NA
ET2,MC3,2023-10-15T08:00:00Z,21.4,0.929,0.18,88.23,188.6,0,15,456,NA,NA
ET2,MC3,2023-10-15T08:15:00Z,21.4,0.931,0.18,88.24,133.7,0,15,456,NA,NA
ET2,MC3,2023-10-15T08:30:00Z,21.6,0.939,0.16,88.26,177.8,0,15,455,NA,NA
ET2,MC3,2023-10-15T08:45:00Z,21.9,0.933,0.18,88.28,80,0,15,455,NA,NA
