Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H
TV2,MC1,2023-06-27T12:45:00Z,20.5,0.916,85.55,0.2,1.5,0.71,6,20.7,-2.4,1.58,88.1,452,15,0
TV2,MC1,2023-06-27T13:00:00Z,21.6,0.891,85.53,0.28,1.4,0.93,7,21.7,-2.3,2.26,131.7,451,15,0
TV2,MC1,2023-06-27T13:15:00Z,21.2,0.898,85.52,0.26,1.4,1.06,359,21.2,-2.3,2.38,44.3,452,15,0
TV2,MC1,2023-06-27T13:30:00Z,20.5,0.915,85.52,0.21,1.4,1.16,14,20.6,-2.4,2.81,18.7,452,15,0
TV2,MC1,2023-06-27T13:45:00Z,20,0.939,85.5,0.14,1.3,1.33,350,20.1,-2.4,2.62,14.6,453,15,0
TV2,MC1,2023-06-27T14:00:00Z,19.9,0.949,85.49,0.12,1.4,1.1,352,20,-2.4,2.56,33.7,453,15,0
TV2,MC1,2023-06-27T14:15:00Z,19.8,0.955,85.46,0.1,1.3,1.17,355,19.8,-2.4,3.6,26,453,15,0
TV2,MC1,2023-06-27T14:30:00Z,19.8,0.955,85.44,0.1,1.4,0.95,32,19.7,-2.3,3.44,18.5,648,15,11
TV2,MC1,2023-06-27T14:45:00Z,19.5,0.966,85.43,0.08,1.3,0.8,4,19.4,-2.3,2.37,23.8,592,15,15
TV2,MC1,2023-06-27T15:00:00Z,19.3,0.981,85.42,0.04,1.3,1.04,18,19.3,-2.3,2.76,18.9,703,15,15
TV2,MC1,2023-06-27T15:15:00Z,19.2,0.984,85.42,0.04,1.3,0.7,38,19.2,-2.3,1.95,10.4,712,15,15
TV2,MC1,2023-06-27T15:30:00Z,18.9,0.982,85.43,0.04,1.1,1.5,348,18.8,-2.3,2.98,6.4,609,15,15
TV2,MC1,2023-06-27T15:45:00Z,18.8,0.985,85.43,0.03,1.2,1.03,22,18.7,-2.2,2.65,4.9,647,15,15
TV2,MC1,2023-06-27T16:00:00Z,18.4,0.984,85.45,0.03,1.2,0.61,37,18.4,-2.2,3.12,0.7,803,15,15
TV2,MC1,2023-06-27T16:15:00Z,18.2,0.983,85.45,0.04,1.1,0.8,359,18.2,-2.1,1.55,0.7,685,15,15
TV2,MC1,2023-06-27T16:30:00Z,18.2,0.988,85.45,0.02,1.2,0.88,34,18.1,-2.2,2.68,9.5,587,15,15
TV2,MC1,2023-06-27T16:45:00Z,18.2,0.991,85.44,0.02,1.3,0.71,30,18.2,-2.2,1.53,13.9,561,15,15
TV2,MC1,2023-06-27T17:00:00Z,18.4,0.992,85.46,0.02,1.3,0.76,35,18.4,-2.3,1.83,16.5,533,15,15
TV2,MC1,2023-06-27T17:15:00Z,18.5,0.991,85.46,0.02,1.2,0.86,31,18.5,-2.2,2.14,16.8,539,15,15
TV2,MC1,2023-06-27T17:30:00Z,18.5,0.99,85.47,0.02,1.3,0.88,28,18.5,-2.2,1.81,15.4,513,15,15
TV2,MC1,2023-06-27T17:45:00Z,18.6,0.989,85.49,0.02,1.3,1.3,38,18.6,-2.2,3.97,11.4,502,15,15
TV2,MC1,2023-06-27T18:00:00Z,18.6,0.988,85.5,0.03,1.2,1.14,32,18.5,-2.2,3.85,2.4,504,15,15
TV2,MC1,2023-06-27T18:15:00Z,18.5,0.988,85.49,0.02,1.2,1.15,27,18.4,-2.2,2.91,0,500,15,15
TV2,MC1,2023-06-27T18:30:00Z,18.5,0.99,85.52,0.02,1.2,1.19,32,18.4,-2.2,2.4,0,494,15,15
TV2,MC1,2023-06-27T18:45:00Z,18.5,0.992,85.56,0.02,1.2,1.13,33,18.4,-2.2,2.93,0,492,15,15
TV2,MC1,2023-06-27T19:00:00Z,18.5,0.993,85.56,0.02,1.3,1.27,37,18.5,-2.2,3.44,0,486,15,15
TV2,MC1,2023-06-27T19:15:00Z,18.4,0.992,85.57,0.02,1.2,0.98,33,18.4,-2.2,3.25,0,479,15,15
TV2,MC1,2023-06-27T19:30:00Z,18.3,0.991,85.58,0.02,1.3,0.57,35,18.3,-2.2,0.94,0,477,15,15
TV2,MC1,2023-06-27T19:45:00Z,18.2,0.988,85.6,0.02,1.3,0.46,47,18.2,-2.3,1.11,0,473,15,15
TV2,MC1,2023-06-27T20:00:00Z,18.3,0.982,85.6,0.04,1.3,0.47,40,18.2,-2.2,1.29,0,468,15,15
TV2,MC1,2023-06-27T20:15:00Z,18.3,0.973,85.6,0.06,1.3,0.59,50,18.3,-2.2,2.13,0,464,15,15
TV2,MC1,2023-06-27T20:30:00Z,18.4,0.965,85.61,0.07,1.3,0.8,26,18.4,-2.2,2.01,0,463,15,15
TV2,MC1,2023-06-27T20:45:00Z,18.2,0.973,85.61,0.06,1.3,0.98,19,18,-2.2,3.22,0,463,15,15
TV2,MC1,2023-06-27T21:00:00Z,18,0.976,85.62,0.05,1.2,1.13,34,18.1,-2.2,2.69,0,461,15,15
TV2,MC1,2023-06-27T21:15:00Z,18,0.973,85.62,0.06,1.3,0.96,33,18,-2.3,2.93,0,460,15,15
TV2,MC1,2023-06-27T21:30:00Z,18,0.971,85.62,0.06,1.3,0.89,34,18,-2.2,2,0,457,15,3
TV2,MC1,2023-06-27T21:45:00Z,18,0.969,85.62,0.06,1.2,0.82,38,18,-2.3,2.24,0,454,15,0
TV2,MC1,2023-06-27T22:00:00Z,18,0.966,85.6,0.07,1.3,0.82,32,17.9,-2.2,1.41,0,454,15,0
TV2,MC1,2023-06-27T22:15:00Z,17.9,0.965,85.6,0.07,1.3,0.82,27,17.9,-2.3,1.98,0,454,15,0
TV2,MC1,2023-06-27T22:30:00Z,17.9,0.962,85.6,0.08,1.3,0.85,25,17.7,-2.2,1.43,0,454,15,0
TV2,MC1,2023-06-27T22:45:00Z,17.8,0.963,85.61,0.08,1.3,0.88,24,17.7,-2.3,1.83,0,454,15,0
TV2,MC1,2023-06-27T23:00:00Z,17.8,0.955,85.61,0.09,1.3,0.82,21,17.7,-2.3,1.91,0,454,15,0
TV2,MC1,2023-06-27T23:15:00Z,17.8,0.946,85.6,0.11,1.3,0.89,29,17.7,-2.2,1.82,0,454,15,0
TV2,MC1,2023-06-27T23:30:00Z,17.8,0.945,85.58,0.11,1.3,1.01,34,17.7,-2.3,2.78,0,454,15,0
TV2,MC1,2023-06-27T23:45:00Z,17.7,0.939,85.58,0.12,1.2,1.15,36,17.8,-2.2,3.17,0,454,15,0
TV2,MC1,2023-06-28T00:00:00Z,17.8,0.928,85.58,0.15,1.3,1.34,34,17.8,-2.2,3.93,0,453,15,0
TV2,MC1,2023-06-28T00:15:00Z,17.8,0.928,85.57,0.15,1.3,1.35,34,17.7,-2.2,3.12,0,454,15,0
TV2,MC1,2023-06-28T00:30:00Z,17.6,0.954,85.56,0.09,1.3,1.48,34,17.4,-2.2,4.58,0,455,15,0
TV2,MC1,2023-06-28T00:45:00Z,17.4,0.973,85.55,0.05,1.2,1.46,33,17.4,-2.3,3.46,0,455,15,0
TV2,MC1,2023-06-28T01:00:00Z,17.4,0.977,85.53,0.05,1.2,1.35,36,17.4,-2.2,3.85,0,454,15,0
TV2,MC1,2023-06-28T01:15:00Z,17.4,0.975,85.51,0.05,1.2,1.45,33,17.4,-2.2,3.69,0,454,15,0
TV2,MC1,2023-06-28T01:30:00Z,17.4,0.971,85.5,0.06,1.3,1.49,34,17.4,-2.3,3.18,0,454,15,0
TV2,MC1,2023-06-28T01:45:00Z,17.5,0.969,85.49,0.06,1.2,1.39,27,17.4,-2.3,3.06,0,454,15,0
TV2,MC1,2023-06-28T02:00:00Z,17.5,0.965,85.46,0.07,1.2,1.26,29,17.4,-2.2,2.98,0,454,15,0
TV2,MC1,2023-06-28T02:15:00Z,17.5,0.96,85.44,0.08,1.2,1.51,36,17.6,-2.2,3.83,0,454,15,0
TV2,MC1,2023-06-28T02:30:00Z,17.6,0.95,85.45,0.1,1.4,1.56,38,17.5,-2.2,4.98,0,454,15,0
TV2,MC1,2023-06-28T02:45:00Z,17.5,0.95,85.46,0.1,1.3,1.32,27,17.4,-2.3,3.16,0,454,15,0
TV2,MC1,2023-06-28T03:00:00Z,17.5,0.948,85.45,0.1,1.3,1.37,31,17.6,-2.2,3.38,0,454,15,0
TV2,MC1,2023-06-28T03:15:00Z,17.5,0.944,85.44,0.11,1.2,1.62,31,17.5,-2.2,7.03,0,454,15,0
TV2,MC1,2023-06-28T03:30:00Z,17.5,0.947,85.42,0.11,1.2,1.54,29,17.4,-2.2,3.9,0,454,15,0
TV2,MC1,2023-06-28T03:45:00Z,17.4,0.944,85.41,0.11,1.1,1.47,24,17.5,-2.2,3.33,0,454,15,0
TV2,MC1,2023-06-28T04:00:00Z,17.6,0.936,85.4,0.13,1.3,1.63,30,17.7,-2.2,3.28,0,454,15,0
TV2,MC1,2023-06-28T04:15:00Z,17.6,0.935,85.41,0.13,1.3,1.35,28,17.6,-2.3,4.68,0,454,15,0
TV2,MC1,2023-06-28T04:30:00Z,17.4,0.951,85.42,0.1,1.2,1.73,31,17.3,-2.2,3.84,0,454,15,0
TV2,MC1,2023-06-28T04:45:00Z,17.3,0.958,85.42,0.08,1.1,1.72,33,17.3,-2.3,4.86,0,454,15,0
TV2,MC1,2023-06-28T05:00:00Z,17.3,0.961,85.43,0.08,1.2,1.66,28,17.2,-2.2,4.02,0,454,15,0
TV2,MC1,2023-06-28T05:15:00Z,17.2,0.968,85.44,0.06,1.3,1.5,26,17.2,-2.3,5.06,0,454,15,0
TV2,MC1,2023-06-28T05:30:00Z,17.2,0.969,85.44,0.06,1.3,1.65,37,17.2,-2.2,6.58,0,454,15,0
TV2,MC1,2023-06-28T05:45:00Z,17.3,0.969,85.44,0.06,1.3,1.8,37,17.3,-2.1,7.16,1.3,454,15,0
TV2,MC1,2023-06-28T06:00:00Z,17.4,0.969,85.45,0.06,1.3,1.96,33,17.4,-2,6.77,7,454,15,0
TV2,MC1,2023-06-28T06:15:00Z,17.6,0.957,85.46,0.09,1.2,2.08,38,17.7,-2.1,5.8,28,454,15,0
TV2,MC1,2023-06-28T06:30:00Z,17.7,0.946,85.47,0.11,1.2,1.9,34,17.9,-2.3,6.51,42.5,454,15,0
TV2,MC1,2023-06-28T06:45:00Z,17.9,0.942,85.48,0.12,1.2,1.86,34,18.1,-2.2,5.04,102,454,15,0
TV2,MC1,2023-06-28T07:00:00Z,18.1,0.933,85.47,0.14,1.5,2.01,36,18.4,-2.2,5.58,135.9,453,15,0
TV2,MC1,2023-06-28T07:15:00Z,18.4,0.921,85.48,0.17,1.2,1.87,30,18.9,-2.3,5.4,265.3,453,15,0
TV2,MC1,2023-06-28T07:30:00Z,18.7,0.914,85.48,0.19,1.2,2.08,35,19.1,-1.9,8.46,47.2,453,15,0
TV2,MC1,2023-06-28T07:45:00Z,18.9,0.903,85.48,0.21,1.1,2.15,37,19.2,-2.2,5.96,42.8,453,15,0
TV2,MC1,2023-06-28T08:00:00Z,19.3,0.89,85.49,0.25,1.3,2.28,35,19.6,-2.2,6.07,188.8,452,15,0
TV2,MC1,2023-06-28T08:15:00Z,19.6,0.886,85.49,0.26,1.4,2.13,36,19.7,-2.3,6.79,130.7,452,15,0
TV2,MC1,2023-06-28T08:30:00Z,19.8,0.88,85.49,0.28,1.4,1.81,29,19.9,-2.2,8.26,100,452,15,0
TV2,MC1,2023-06-28T08:45:00Z,20.1,0.88,85.48,0.28,1.2,2.13,24,20,-2.3,7.25,184,452,15,0
TV2,MC1,2023-06-28T09:00:00Z,19.9,0.884,85.48,0.27,0.9,2.49,20,19.9,-2.2,7.2,47.4,452,15,0
TV2,MC1,2023-06-28T09:15:00Z,19.9,0.888,85.48,0.26,1.2,2.18,23,20,-2.2,6.27,50.7,452,15,0
TV2,MC1,2023-06-28T09:30:00Z,20.2,0.882,85.48,0.28,1.4,1.79,17,20.3,-2.3,3.84,53.8,452,15,0
TV2,MC1,2023-06-28T09:45:00Z,20.4,0.879,85.47,0.29,1.4,2.16,28,20.4,-2.2,6.56,59.5,452,15,0
TV2,MC1,2023-06-28T10:00:00Z,20.4,0.874,85.47,0.3,1.4,2.06,20,20.5,-2.2,5.47,55.5,452,15,0
TV2,MC1,2023-06-28T10:15:00Z,20.5,0.867,85.47,0.32,1.2,2.51,33,20.5,-2,7.39,56,452,15,0
TV2,MC1,2023-06-28T10:30:00Z,20.6,0.865,85.46,0.33,1.3,2.07,28,20.8,-2.3,5.33,64.3,451,15,0
TV2,MC1,2023-06-28T10:45:00Z,20.5,0.864,85.47,0.33,1.3,1.78,24,20.9,-2.2,5.07,85.9,451,15,0
TV2,MC1,2023-06-28T11:00:00Z,20.8,0.861,85.48,0.34,1.4,2.02,30,21,-2.3,5.53,116.1,451,15,0
TV2,MC1,2023-06-28T11:15:00Z,20.9,0.859,85.5,0.35,1.3,1.93,23,21,-2.2,6.02,93.8,451,15,0
TV2,MC1,2023-06-28T11:30:00Z,21,0.858,85.48,0.35,1.3,1.52,24,21.2,-2.2,6.04,85.9,451,15,0
TV2,MC1,2023-06-28T11:45:00Z,21.3,0.854,85.47,0.37,1.3,1.52,25,21.4,-2.3,4.92,351.6,451,15,0
TV2,MC1,2023-06-28T12:00:00Z,21.7,0.85,85.48,0.39,1.4,1.25,27,21.7,-2.4,4.55,113.2,451,15,0
TV2,MC1,2023-06-28T12:15:00Z,21.5,0.849,85.48,0.39,1.4,1.28,41,21.5,-2.2,3.66,102.5,451,15,0
TV2,MC1,2023-06-28T12:30:00Z,21.5,0.842,85.48,0.4,1.2,1.37,26,21.6,-2.1,4.06,100.2,451,15,0
TV2,MC1,2023-06-28T12:45:00Z,21.4,0.855,85.48,0.37,1.4,1.14,19,21.5,-2.3,4.2,109.9,451,15,0
TV2,MC1,2023-06-28T13:00:00Z,21.5,0.846,85.46,0.39,1.4,1.24,41,21.6,-2.3,3.33,88.6,451,15,0
TV2,MC1,2023-06-28T13:15:00Z,21.6,0.843,85.44,0.41,1.3,1.35,36,21.7,-2.2,4.21,86.8,450,15,0
TV2,MC1,2023-06-28T13:30:00Z,21.5,0.846,85.42,0.4,1.5,1.34,33,21.4,-2.4,2.84,75.1,451,15,0
TV2,MC1,2023-06-28T13:45:00Z,21.4,0.853,85.39,0.38,1.4,1.35,29,21.5,-2.3,4.16,75.6,451,15,0
TV2,MC1,2023-06-28T14:00:00Z,21.8,0.85,85.37,0.39,1.4,1.4,22,21.8,-2.3,4.87,85.9,451,15,0
TV2,MC1,2023-06-28T14:15:00Z,21.6,0.853,85.35,0.38,1.3,1.67,42,21.5,-2.2,6.61,76.5,451,15,0
TV2,MC1,2023-06-28T14:30:00Z,21.3,0.855,85.34,0.37,1.4,1.6,43,21.3,-2.4,8.67,64.1,451,15,0
TV2,MC1,2023-06-28T14:45:00Z,21.1,0.87,85.31,0.33,1.3,1.72,37,21.2,-2.3,4.5,76.4,451,15,0
TV2,MC1,2023-06-28T15:00:00Z,21.1,0.875,85.29,0.31,1.4,1.69,29,21.1,-2.3,6.38,76.9,451,15,0
TV2,MC1,2023-06-28T15:15:00Z,21.2,0.874,85.3,0.32,1.4,1.02,44,21.2,-2.3,3.06,68.3,451,15,0
TV2,MC1,2023-06-28T15:30:00Z,20.8,0.884,85.33,0.29,1.5,1.13,46,20.8,-2.3,2.79,34.4,452,15,0
TV2,MC1,2023-06-28T15:45:00Z,20.4,0.888,85.33,0.27,1.5,1.14,38,20.4,-2.3,3.06,29.5,452,15,0
TV2,MC1,2023-06-28T16:00:00Z,20.1,0.898,85.31,0.24,1.3,1.11,25,20.2,-2.4,4.18,33.7,452,15,0
TV2,MC1,2023-06-28T16:15:00Z,20,0.894,85.31,0.25,1.3,1.67,43,20.1,-2.2,6.38,43,452,15,0
TV2,MC1,2023-06-28T16:30:00Z,20.5,0.882,85.32,0.28,1.4,1.42,26,20.7,-2.3,4.42,47.4,451,15,0
TV2,MC1,2023-06-28T16:45:00Z,20.5,0.874,85.35,0.3,1.4,1.19,34,20.6,-2.3,5.1,38.6,452,15,0
TV2,MC1,2023-06-28T17:00:00Z,20,0.893,85.38,0.25,1.4,1.14,37,20.1,-2.3,4.98,24,452,15,0
TV2,MC1,2023-06-28T17:15:00Z,19.9,0.903,85.39,0.22,1.5,1.26,37,19.9,-2.3,4.03,14.1,452,15,0
TV2,MC1,2023-06-28T17:30:00Z,19.6,0.921,85.35,0.18,1.4,1.59,30,19.6,-2.3,4.84,7.5,453,15,0
TV2,MC1,2023-06-28T17:45:00Z,19.4,0.926,85.31,0.17,1.2,1.95,30,19.4,-2.3,5.5,6.6,453,15,0
TV2,MC1,2023-06-28T18:00:00Z,19.4,0.93,85.31,0.16,1.1,2.12,32,19.3,-2.2,11.1,0.7,453,15,0
TV2,MC1,2023-06-28T18:15:00Z,19.2,0.935,85.29,0.14,1.1,1.97,31,19.2,-2.3,5.97,0,453,15,0
TV2,MC1,2023-06-28T18:30:00Z,19.2,0.93,85.29,0.15,1.1,2.35,31,19.1,-2.1,5.98,0,453,15,0
TV2,MC1,2023-06-28T18:45:00Z,19.2,0.916,85.29,0.19,1.3,1.96,26,19.1,-2.1,5.46,0,453,15,0
TV2,MC1,2023-06-28T19:00:00Z,19.1,0.914,85.29,0.19,1.4,2.2,30,19,-2.2,8.2,0,452,15,0
TV2,MC1,2023-06-28T19:15:00Z,19,0.904,85.32,0.21,1.3,1.83,30,19,-2.2,10.36,0,452,15,0
TV2,MC1,2023-06-28T19:30:00Z,18.9,0.909,85.33,0.2,1.2,2.07,33,18.8,-2.2,9.3,0,453,15,0
TV2,MC1,2023-06-28T19:45:00Z,18.9,0.914,85.32,0.19,0.9,2.73,37,18.8,-2.3,11.66,0,453,15,0
TV2,MC1,2023-06-28T20:00:00Z,18.8,0.92,85.31,0.17,1.4,2.19,31,18.7,-2.2,6.06,0,453,15,0
TV2,MC1,2023-06-28T20:15:00Z,18.6,0.929,85.31,0.15,1,2.04,27,18.6,-2.2,7.06,0,453,15,0
TV2,MC1,2023-06-28T20:30:00Z,18.5,0.925,85.32,0.16,1.3,2.54,35,18.5,-2.2,10.04,0,453,15,0
TV2,MC1,2023-06-28T20:45:00Z,18.4,0.926,85.33,0.16,1.2,2.53,35,18.4,-2,7.29,0,453,15,0
TV2,MC1,2023-06-28T21:00:00Z,18.3,0.927,85.33,0.15,0.7,2.74,32,18.3,-1.6,9.52,0,453,15,0
TV2,MC1,2023-06-28T21:15:00Z,18.3,0.933,85.34,0.14,1,2.65,30,18.2,-2,10.75,0,453,15,0
TV2,MC1,2023-06-28T21:30:00Z,18.2,0.934,85.35,0.14,1.3,2.21,25,18.2,-2.1,5.93,0,453,15,0
TV2,MC1,2023-06-28T21:45:00Z,18.1,0.933,85.36,0.14,0.8,2.82,32,18.1,-1.9,9.97,0,453,15,0
TV2,MC1,2023-06-28T22:00:00Z,18,0.936,85.36,0.13,1.3,2.08,30,18,-2.2,7.61,0,453,15,0
TV2,MC1,2023-06-28T22:15:00Z,17.9,0.932,85.38,0.14,1.1,1.99,32,17.9,-2.1,7.79,0,453,15,0
TV2,MC1,2023-06-28T22:30:00Z,17.9,0.934,85.4,0.14,1.3,1.6,31,17.9,-2.1,4.93,0,453,15,0
TV2,MC1,2023-06-28T22:45:00Z,17.9,0.932,85.41,0.14,1.2,2.34,35,17.9,-2.1,9.43,0,453,15,0
TV2,MC1,2023-06-28T23:00:00Z,17.9,0.934,85.39,0.14,1.1,1.74,32,17.8,-2.1,5.27,0,453,15,0
TV2,MC1,2023-06-28T23:15:00Z,18,0.939,85.39,0.13,1.4,1.62,30,18,-2.2,5.41,0,453,15,0
TV2,MC1,2023-06-28T23:30:00Z,18,0.945,85.39,0.11,1.4,1.83,29,18,-2.3,5.75,0,453,15,0
TV2,MC1,2023-06-28T23:45:00Z,18,0.947,85.38,0.11,1.2,1.98,33,18,-2.3,9.92,0,453,15,0
TV2,MC1,2023-06-29T00:00:00Z,18,0.942,85.37,0.12,1.3,2,34,18,-2.3,7.57,0,453,15,0
TV2,MC1,2023-06-29T00:15:00Z,18,0.938,85.34,0.13,1.2,2.27,27,18,-2,7.54,0,453,15,0
TV2,MC1,2023-06-29T00:30:00Z,18,0.933,85.34,0.14,1.1,2.22,26,18,-2,6.45,0,453,15,0
TV2,MC1,2023-06-29T00:45:00Z,18,0.931,85.33,0.14,1.2,2.62,31,17.9,-2.1,7.94,0,453,15,0
TV2,MC1,2023-06-29T01:00:00Z,17.9,0.933,85.3,0.14,1.1,2.42,35,17.9,-1.9,7.7,0,453,15,0
TV2,MC1,2023-06-29T01:15:00Z,18,0.927,85.27,0.15,1.1,2.6,37,17.9,-2.1,8.42,0,453,15,0
TV2,MC1,2023-06-29T01:30:00Z,17.9,0.932,85.25,0.14,1.1,2.7,39,17.8,-1.7,9.16,0,453,15,0
TV2,MC1,2023-06-29T01:45:00Z,17.9,0.927,85.23,0.15,1.3,2.58,35,17.9,-2.1,8.96,0,453,15,0
TV2,MC1,2023-06-29T02:00:00Z,17.9,0.927,85.22,0.15,1,2.7,37,17.8,-1.9,6.07,0,453,15,0
TV2,MC1,2023-06-29T02:15:00Z,17.8,0.927,85.2,0.15,1.4,2.26,33,17.8,-2,6.76,0,453,15,0
TV2,MC1,2023-06-29T02:30:00Z,17.8,0.924,85.17,0.15,1.4,2.65,32,17.7,-1.7,8.44,0,453,15,0
TV2,MC1,2023-06-29T02:45:00Z,17.7,0.928,85.18,0.15,1.1,2.7,33,17.7,-2,9.67,0,453,15,0
TV2,MC1,2023-06-29T03:00:00Z,17.7,0.932,85.19,0.14,1.3,2.3,34,17.6,-2.1,7.24,0,453,15,0
TV2,MC1,2023-06-29T03:15:00Z,17.7,0.931,85.2,0.14,1.1,2.72,38,17.6,-2.2,8.09,0,453,15,0
TV2,MC1,2023-06-29T03:30:00Z,17.6,0.939,85.2,0.12,1.2,2.34,30,17.6,-2,6.62,0,453,15,0
TV2,MC1,2023-06-29T03:45:00Z,17.7,0.939,85.2,0.12,1.2,2.67,37,17.6,-2,9.22,0,453,15,0
TV2,MC1,2023-06-29T04:00:00Z,17.7,0.938,85.2,0.12,1.1,2.64,32,17.7,-2,7.8,0,453,15,0
TV2,MC1,2023-06-29T04:15:00Z,17.6,0.942,85.21,0.12,1.3,2.46,24,17.6,-2.1,8.51,0,453,15,0
TV2,MC1,2023-06-29T04:30:00Z,17.6,0.937,85.22,0.13,1.1,2.48,29,17.6,-2.3,11.1,0,453,15,0
TV2,MC1,2023-06-29T04:45:00Z,17.7,0.932,85.24,0.14,0.9,2.73,33,17.7,-2.3,7.75,0,453,15,0
TV2,MC1,2023-06-29T05:00:00Z,17.7,0.938,85.25,0.13,1.2,2.54,32,17.7,-2.1,8.03,0,453,15,0
TV2,MC1,2023-06-29T05:15:00Z,17.7,0.936,85.28,0.13,1.2,2.52,39,17.7,-2.2,11.51,0,453,15,0
TV2,MC1,2023-06-29T05:30:00Z,17.8,0.935,85.31,0.13,1.2,2.66,39,17.7,-1.7,9.93,0,453,15,0
TV2,MC1,2023-06-29T05:45:00Z,17.8,0.936,85.34,0.13,1.3,2.52,41,17.7,-2,6.45,0,453,15,0
TV2,MC1,2023-06-29T06:00:00Z,17.8,0.933,85.38,0.14,1.5,2.23,42,17.8,-2,6.52,5.5,453,15,0
TV2,MC1,2023-06-29T06:15:00Z,17.8,0.931,85.4,0.14,1.2,1.92,30,17.8,-2.3,6.15,11,453,15,0
TV2,MC1,2023-06-29T06:30:00Z,17.8,0.932,85.42,0.14,1.4,1.93,31,17.8,-2.3,7.66,15.6,453,15,0
TV2,MC1,2023-06-29T06:45:00Z,17.8,0.935,85.44,0.13,1.4,1.98,38,17.8,-2.2,4.81,18.3,453,15,0
TV2,MC1,2023-06-29T07:00:00Z,17.9,0.93,85.45,0.14,1.2,1.87,27,17.8,-2.2,5.52,20.5,453,15,0
TV2,MC1,2023-06-29T07:15:00Z,17.9,0.93,85.46,0.14,1.2,1.75,24,17.9,-2.1,8.08,21.2,453,15,0
TV2,MC1,2023-06-29T07:30:00Z,18,0.931,85.49,0.14,1.4,1.86,32,17.9,-2.2,4.46,26.9,453,15,0
TV2,MC1,2023-06-29T07:45:00Z,18.2,0.922,85.5,0.16,1.3,1.81,27,18.2,-2.1,6.42,39,453,15,0
TV2,MC1,2023-06-29T08:00:00Z,18.3,0.918,85.53,0.17,1.3,1.89,24,18.2,-2.2,4.46,50.9,453,15,0
TV2,MC1,2023-06-29T08:15:00Z,18.4,0.914,85.53,0.18,1.3,1.71,28,18.4,-2.2,4.18,75.1,452,15,0
TV2,MC1,2023-06-29T08:30:00Z,18.7,0.906,85.53,0.2,1.2,1.82,30,18.7,-2.1,5.95,85.9,452,15,0
TV2,MC1,2023-06-29T08:45:00Z,19.2,0.888,85.53,0.25,1.3,1.86,23,19.1,-2.4,6.25,183.5,452,15,0
TV2,MC1,2023-06-29T09:00:00Z,19.4,0.88,85.52,0.27,1.3,1.73,25,19.4,-2.2,4.48,56.4,452,15,0
TV2,MC1,2023-06-29T09:15:00Z,19.8,0.866,85.51,0.31,1,2.21,27,19.8,-2.2,6.64,55.8,452,15,0
TV2,MC1,2023-06-29T09:30:00Z,20,0.863,85.5,0.32,1.3,1.89,24,20,-2.3,3.85,57.9,452,15,0
TV2,MC1,2023-06-29T09:45:00Z,19.8,0.873,85.51,0.29,1.2,2.21,23,19.8,-2.3,9.14,78,452,15,0
TV2,MC1,2023-06-29T10:00:00Z,19.5,0.88,85.49,0.27,0.6,3.25,33,19.5,-1.8,13.02,76.7,452,15,0
TV2,MC1,2023-06-29T10:15:00Z,19.6,0.889,85.47,0.25,1,2.99,26,19.6,-2.3,8.71,71.2,452,15,0
TV2,MC1,2023-06-29T10:30:00Z,20,0.873,85.45,0.3,1,3.51,32,20.1,-1.9,8.78,81.3,451,15,0
TV2,MC1,2023-06-29T10:45:00Z,20.1,0.869,85.44,0.31,1.2,3.17,26,20.2,-2.1,11.31,117.4,451,15,0
TV2,MC1,2023-06-29T11:00:00Z,20.7,0.846,85.43,0.37,1.1,2.84,21,20.8,-2,9.9,176.5,451,15,0
TV2,MC1,2023-06-29T11:15:00Z,21,0.836,85.42,0.41,0.8,3.4,30,20.8,-1.6,11.87,121.6,451,15,0
TV2,MC1,2023-06-29T11:30:00Z,21.1,0.836,85.4,0.41,1,2.74,27,21.1,-2.4,7.88,137,451,15,0
TV2,MC1,2023-06-29T11:45:00Z,21.2,0.834,85.39,0.42,1.3,2.51,25,21.2,-2.2,8.48,232.5,451,15,0
TV2,MC1,2023-06-29T12:00:00Z,21.3,0.824,85.4,0.44,1.4,2.51,30,21.2,-2.3,6.87,89.9,451,15,0
TV2,MC1,2023-06-29T12:15:00Z,21,0.848,85.4,0.38,1.4,2.6,28,21,-2,7.55,87.5,451,15,0
TV2,MC1,2023-06-29T12:30:00Z,21,0.843,85.38,0.39,1,2.66,25,20.8,-2.1,6.06,85.1,451,15,0
TV2,MC1,2023-06-29T12:45:00Z,21.2,0.844,85.38,0.39,1.1,2.54,28,21.1,-2.3,8.14,97.2,451,15,0
TV2,MC1,2023-06-29T13:00:00Z,21,0.858,85.38,0.35,1.1,2.2,31,21,-2.1,8.73,85,451,15,0
TV2,MC1,2023-06-29T13:15:00Z,21,0.859,85.38,0.35,1.6,1.4,36,20.9,-2.2,3.74,90.5,451,15,0
TV2,MC1,2023-06-29T13:30:00Z,21,0.866,85.38,0.33,1.5,1.47,17,20.8,-2.3,4.57,67,451,15,0
TV2,MC1,2023-06-29T13:45:00Z,20.5,0.89,85.36,0.27,1.5,1.3,18,20.5,-2.3,3.59,55.7,451,15,0
