Tree,MC,Timestamp,Port5_Temp,Port5_Atmos_pressure,Port5_VPD,Port5_RH,Port3_Temp,Port3_RH,Port3_VPD,Port3_Atmos_pressure,Port2_ATM22_temp,Port2_ATM22_Xaxis,Port2_Wind_direction,Port2_Gust_speed,Port2_Wind_speed,Port2_ATM22_Yaxis,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port6_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H
ET3,MC3,2023-12-23T02:00:00Z,17.8,87.72,0,1,17.9,1,0,87.76,17.9,2.5,109,3.65,1.71,1.7,0,568,15,15,618,15,15
ET3,MC3,2023-12-23T02:15:00Z,17.8,87.71,0,1.001,17.9,1,0,87.75,17.9,2.6,108,3.35,1.92,1.8,0,538,15,15,594,15,15
ET3,MC3,2023-12-23T02:30:00Z,17.8,87.71,0,1,17.8,1,0,87.76,17.8,2.6,99,6.51,2.22,1.7,0,652,15,15,876,15,15
ET3,MC3,2023-12-23T02:45:00Z,17.8,87.71,0,1,17.8,0.999,0,87.75,17.8,2.5,103,3.91,2.32,1.8,0,629,15,15,667,15,15
ET3,MC3,2023-12-23T03:00:00Z,17.8,87.7,0,1,17.8,1,0,87.75,17.9,2.5,90,5.92,2.38,1.7,0,610,15,15,645,15,15
ET3,MC3,2023-12-23T03:15:00Z,17.8,87.7,0,1,17.8,1,0,87.74,18,2.4,90,5.63,2.6,1.7,0,576,15,15,621,15,15
ET3,MC3,2023-12-23T03:30:00Z,17.8,87.7,0,1,17.8,1,0,87.74,17.8,2.5,92,4.8,2.37,1.8,0,719,15,15,849,15,15
ET3,MC3,2023-12-23T03:45:00Z,17.8,87.7,0,1.001,17.8,1,0,87.75,17.8,2.5,92,5.21,2.49,1.7,0,700,15,15,798,15,15
ET3,MC3,2023-12-23T04:00:00Z,17.8,87.71,0,1,17.8,0.999,0,87.76,17.8,2.5,90,7.62,2.86,1.8,0,634,15,15,673,15,15
ET3,MC3,2023-12-23T04:15:00Z,17.8,87.71,0,1,17.8,0.999,0,87.76,17.8,2.4,91,5.41,2.63,1.8,0,645,15,15,681,15,15
ET3,MC3,2023-12-23T04:30:00Z,17.8,87.73,0,1,17.8,1,0,87.77,17.8,2.4,91,4.8,2.14,1.7,0,698,15,15,724,15,15
ET3,MC3,2023-12-23T04:45:00Z,17.9,87.74,0,1,17.9,1,0,87.78,17.9,2.6,92,7.78,1.65,1.7,0,748,15,15,727,15,15
ET3,MC3,2023-12-23T05:00:00Z,17.9,87.74,0,1,17.9,1,0,87.79,17.8,2.4,89,10.1,2.12,1.8,0,731,15,15,672,15,15
ET3,MC3,2023-12-23T05:15:00Z,17.7,87.74,0,1,17.7,1,0,87.79,17.7,2.6,106,4.09,1.8,1.6,0,721,15,15,673,15,15
ET3,MC3,2023-12-23T05:30:00Z,17.7,87.75,0,1.001,17.7,0.999,0,87.8,17.8,2.5,95,4.79,1.81,1.8,0,817,15,15,865,15,15
ET3,MC3,2023-12-23T05:45:00Z,17.7,87.77,0,1,17.7,1,0,87.82,17.7,2.4,74,6.08,1.86,1.7,0,711,15,15,704,15,15
ET3,MC3,2023-12-23T06:00:00Z,17.7,87.78,0,1.001,17.7,1,0,87.83,17.7,2.3,58,6.34,2.02,1.6,0,764,15,15,800,15,15
ET3,MC3,2023-12-23T06:15:00Z,17.7,87.81,0,1,17.7,1,0,87.85,17.7,2.3,60,8.11,2.18,1.6,0,877,15,15,691,15,15
ET3,MC3,2023-12-23T06:30:00Z,17.8,87.81,0,1,17.7,1,0,87.86,17.8,2.4,58,7.91,1.89,1.5,0,803,15,15,817,15,15
ET3,MC3,2023-12-23T06:45:00Z,17.8,87.83,0,1,17.7,1,0,87.87,17.7,2.5,70,6.37,1.39,1.6,2.7,748,15,15,743,15,15
ET3,MC3,2023-12-23T07:00:00Z,17.8,87.83,0,1,17.7,1,0,87.88,17.8,2.3,61,4.4,1.56,1.7,7.3,977,15,15,828,15,15
ET3,MC3,2023-12-23T07:15:00Z,17.8,87.83,0,1,17.8,1,0,87.88,17.8,2.5,74,6.06,1.56,1.6,8.6,957,15,15,854,15,15
ET3,MC3,2023-12-23T07:30:00Z,17.9,87.85,0,1,17.8,1,0,87.89,17.8,2.5,69,5.92,1.52,1.6,12.6,839,15,15,841,15,15
ET3,MC3,2023-12-23T07:45:00Z,17.8,87.86,0,1,17.7,1.001,0,87.9,17.8,2.5,53,4.18,1.42,1.6,15.2,810,15,15,748,15,15
ET3,MC3,2023-12-23T08:00:00Z,17.8,87.86,0,1,17.7,1,0,87.91,17.8,2.4,56,9.21,2.05,1.6,20.5,1054,15,15,815,15,15
ET3,MC3,2023-12-23T08:15:00Z,17.8,87.86,0,1,17.7,1,0,87.91,17.8,2.3,54,6.62,2.06,1.6,23.4,896,15,15,802,15,15
ET3,MC3,2023-12-23T08:30:00Z,17.9,87.86,0,1,17.8,1.001,0,87.91,17.9,2.3,55,5.61,1.66,1.6,26.9,848,15,15,731,15,15
ET3,MC3,2023-12-23T08:45:00Z,18,87.88,0,1,17.8,1,0,87.93,17.9,2.3,43,6.38,2.29,1.7,30.4,874,15,15,824,15,15
ET3,MC3,2023-12-23T09:00:00Z,18,87.89,0,1,17.8,1,0,87.94,17.9,2.4,43,5.33,1.76,1.5,45.2,921,15,15,835,15,15
ET3,MC3,2023-12-23T09:15:00Z,18.1,87.9,0,1,17.9,1,0,87.95,18,2.3,67,6.87,1.86,1.6,61.5,869,15,15,829,15,15
ET3,MC3,2023-12-23T09:30:00Z,18.1,87.91,0,0.999,17.9,1,0,87.96,18,2.5,61,8.28,2.23,1.6,49.8,902,15,15,854,15,15
ET3,MC3,2023-12-23T09:45:00Z,18.1,87.92,0,0.999,17.8,1.001,0,87.97,17.9,2.4,58,6.47,2.44,1.7,51.6,875,15,15,743,15,15
ET3,MC3,2023-12-23T10:00:00Z,18.1,87.91,0,1,17.9,0.999,0,87.96,18,2.5,64,7.42,2.3,1.8,49.6,810,15,15,742,15,15
ET3,MC3,2023-12-23T10:15:00Z,18.2,87.89,0,1,18,1,0,87.94,18,2.2,42,5.97,2.25,1.6,82.2,771,15,15,682,15,15
ET3,MC3,2023-12-23T10:30:00Z,18.3,87.86,0,1,18,1,0,87.91,18.1,2.3,43,5.25,1.71,1.6,77.5,726,15,15,655,15,15
ET3,MC3,2023-12-23T10:45:00Z,18.4,87.85,0,1,18,1,0,87.9,18.1,2.4,73,7.83,1.51,1.6,73.8,885,15,15,804,15,15
ET3,MC3,2023-12-23T11:00:00Z,18.2,87.84,0,1.001,17.9,0.999,0,87.88,18,2.3,41,6.16,2.03,1.6,61.2,834,15,15,760,15,15
ET3,MC3,2023-12-23T11:15:00Z,18.4,87.82,0,0.999,18,1,0,87.87,18.2,2.5,83,4.89,1.68,1.5,89,753,15,15,624,15,15
ET3,MC3,2023-12-23T11:30:00Z,18.8,87.79,0,1.001,18.3,1,0,87.84,18.4,2.5,97,4.52,1.36,1.6,89.4,735,15,15,800,15,15
ET3,MC3,2023-12-23T11:45:00Z,18.9,87.77,0,1.001,18.4,1,0,87.82,18.4,2.4,47,6.99,1.57,1.6,110.2,732,15,15,688,15,15
ET3,MC3,2023-12-23T12:00:00Z,19.1,87.76,0,1,18.5,1,0,87.81,18.6,2.6,63,6.48,1.81,1.7,108.9,860,15,15,610,15,15
ET3,MC3,2023-12-23T12:15:00Z,19.2,87.74,0,0.999,18.6,0.999,0,87.79,18.7,2.7,98,6.64,2.23,1.8,99.1,830,15,15,955,15,15
ET3,MC3,2023-12-23T12:30:00Z,19.1,87.73,0,1,18.7,0.999,0,87.78,18.7,2.6,53,7,2.09,1.6,79.1,799,15,15,736,15,15
ET3,MC3,2023-12-23T12:45:00Z,19.1,87.71,0,1,18.6,1,0,87.76,18.7,2.3,52,8.05,2.39,1.7,99.6,778,15,15,599,15,15
ET3,MC3,2023-12-23T13:00:00Z,19.1,87.69,0,0.999,18.6,1,0,87.74,18.7,2.3,52,11.54,2.14,1.6,92.7,755,15,15,510,15,15
ET3,MC3,2023-12-23T13:15:00Z,19.3,87.68,0,1,18.8,1.001,0,87.73,18.8,2.6,90,5.51,2.01,1.7,112.8,704,15,15,531,15,15
ET3,MC3,2023-12-23T13:30:00Z,19.7,87.65,0,0.999,18.8,1,0,87.7,18.9,2.5,92,5.45,1.96,1.6,145.8,713,15,15,485,15,9
ET3,MC3,2023-12-23T13:45:00Z,19.8,87.63,0,1,19,1.001,0,87.68,19,2.5,106,4.35,1.93,1.7,121.6,675,15,15,472,15,15
ET3,MC3,2023-12-23T14:00:00Z,19.9,87.62,0,1,19.1,1,0,87.67,19.2,2.6,105,5.21,1.84,1.7,93,795,15,15,919,15,15
ET3,MC3,2023-12-23T14:15:00Z,19.6,87.61,0,0.999,19,1.001,0,87.65,19,2.4,70,4.48,1.76,1.6,81.1,692,15,15,642,15,15
ET3,MC3,2023-12-23T14:30:00Z,19.7,87.6,0,0.999,19.1,0.999,0,87.64,19.2,2.6,107,5.01,1.9,1.7,112.4,664,15,15,475,15,15
ET3,MC3,2023-12-23T14:45:00Z,19.8,87.59,0,1,19.1,1,0,87.64,19.1,2.7,101,8.77,2.71,1.8,102,638,15,15,461,15,12
ET3,MC3,2023-12-23T15:00:00Z,20.1,87.59,0.01,0.994,19.1,1,0,87.64,19.1,2.6,104,5.73,2.28,1.7,300.7,584,15,15,459,15,1
ET3,MC3,2023-12-23T15:15:00Z,20.4,87.58,0.08,0.965,19.2,1,0,87.63,19.4,2.6,93,7.91,2.95,1.9,259.6,500,15,15,460,15,0
ET3,MC3,2023-12-23T15:30:00Z,20.2,87.58,0.1,0.958,19.2,1,0,87.63,19.7,2.6,103,6.35,2.75,1.9,99.1,466,15,15,459,15,1
ET3,MC3,2023-12-23T15:45:00Z,19.9,87.58,0.08,0.964,19.2,1.001,0,87.62,19.5,2.8,95,6.16,2.79,1.9,68.8,464,15,15,459,15,5
ET3,MC3,2023-12-23T16:00:00Z,19.6,87.58,0.09,0.962,19.2,1,0,87.63,19.2,2.7,92,5.15,2.32,1.8,50.7,465,15,15,461,15,10
ET3,MC3,2023-12-23T16:15:00Z,19.1,87.6,0.05,0.979,18.8,1,0,87.64,18.9,2.6,83,6.06,2.79,2,22.5,468,15,15,463,15,15
ET3,MC3,2023-12-23T16:30:00Z,18.9,87.59,0.03,0.985,18.8,1,0,87.64,18.9,2.6,77,7.19,3.32,2,25.5,465,15,15,463,15,15
ET3,MC3,2023-12-23T16:45:00Z,19,87.59,0.05,0.975,18.8,0.999,0,87.64,18.9,2.5,85,9.75,3.45,2.1,19,464,15,15,463,15,15
ET3,MC3,2023-12-23T17:00:00Z,18.9,87.61,0.05,0.979,18.8,1,0,87.66,18.8,2.7,88,8.2,2.89,2,6,466,15,15,464,15,15
ET3,MC3,2023-12-23T17:15:00Z,18.6,87.62,0.03,0.988,18.6,1,0,87.67,18.6,2.6,91,7.44,2.51,1.9,0,467,15,15,465,15,15
ET3,MC3,2023-12-23T17:30:00Z,18.5,87.63,0.02,0.993,18.4,1,0,87.68,18.5,2.5,89,5.29,1.95,1.7,0,468,15,15,466,15,15
ET3,MC3,2023-12-23T17:45:00Z,18.4,87.64,0.01,0.997,18.4,1,0,87.68,18.5,2.5,94,3.93,2.26,1.9,0,468,15,15,466,15,15
ET3,MC3,2023-12-23T18:00:00Z,18.4,87.65,0,0.999,18.4,0.999,0,87.69,18.5,2.5,88,5.54,2.49,1.9,0,508,15,15,497,15,15
ET3,MC3,2023-12-23T18:15:00Z,18.5,87.65,0,0.998,18.5,1.001,0,87.69,18.5,2.5,88,6.87,2.94,2.2,0,469,15,15,479,15,15
ET3,MC3,2023-12-23T18:30:00Z,18.6,87.66,0.01,0.994,18.6,0.999,0,87.71,18.5,2.7,89,6.27,2.51,1.9,0,581,15,15,702,15,15
ET3,MC3,2023-12-23T18:45:00Z,18.4,87.68,0,1,18.4,1,0,87.73,18.4,2.6,90,8.55,2.47,1.8,0,636,15,15,735,15,15
ET3,MC3,2023-12-23T19:00:00Z,18.4,87.71,0,1,18.4,1,0,87.75,18.4,2.5,85,9.24,3.17,2,0,756,15,15,703,15,15
ET3,MC3,2023-12-23T19:15:00Z,18.4,87.73,0,1.001,18.4,1,0,87.77,18.4,2.5,80,10.64,3.27,2.1,0,657,15,15,666,15,15
ET3,MC3,2023-12-23T19:30:00Z,18.3,87.75,0,1,18.3,1,0,87.8,18.4,2.4,77,9.24,2.46,1.8,0,644,15,15,692,15,15
ET3,MC3,2023-12-23T19:45:00Z,18.3,87.78,0,1.001,18.3,1,0,87.83,18.3,2.6,89,3.57,1.99,1.7,0,722,15,15,827,15,15
ET3,MC3,2023-12-23T20:00:00Z,18.3,87.81,0,1,18.3,1,0,87.85,18.3,2.5,95,5.65,1.88,1.7,0,672,15,15,660,15,15
ET3,MC3,2023-12-23T20:15:00Z,18.2,87.83,0,1,18.2,1,0,87.87,18.3,2.6,96,5.77,2.13,1.7,0,635,15,15,653,15,15
ET3,MC3,2023-12-23T20:30:00Z,18,87.84,0,1,18.1,0.999,0,87.88,18.2,2.7,97,5.2,2.15,1.8,0,623,15,15,652,15,15
ET3,MC3,2023-12-23T20:45:00Z,18,87.86,0,0.999,18.1,1,0,87.9,18.2,2.6,93,4.33,2.02,1.8,0,610,15,15,681,15,15
ET3,MC3,2023-12-23T21:00:00Z,18,87.87,0,0.999,18.1,1,0,87.91,18.1,2.6,105,4.26,1.65,1.7,0,586,15,15,681,15,15
ET3,MC3,2023-12-23T21:15:00Z,18,87.88,0,0.999,18,1.001,0,87.92,18.1,2.6,101,3.49,1.56,1.7,0,557,15,15,665,15,15
ET3,MC3,2023-12-23T21:30:00Z,18,87.88,0,1,18.1,1,0,87.92,18.2,2.6,91,7.29,2.15,1.7,0,526,15,15,636,15,15
ET3,MC3,2023-12-23T21:45:00Z,18,87.87,0,1.001,18.1,1,0,87.91,18.2,2.6,106,3.84,1.58,1.7,0,499,15,15,621,15,15
ET3,MC3,2023-12-23T22:00:00Z,18.1,87.87,0,0.999,18.2,1.001,0,87.91,18.2,2.7,104,2.91,1.68,1.7,0,474,15,15,593,15,15
ET3,MC3,2023-12-23T22:15:00Z,18.1,87.87,0,1,18.2,1.001,0,87.91,18.2,2.6,97,3.73,1.67,1.7,0,472,15,15,590,15,15
ET3,MC3,2023-12-23T22:30:00Z,18.2,87.85,0,1,18.2,0.999,0,87.9,18.2,2.5,95,3.19,1.83,1.7,0,476,15,15,620,15,15
ET3,MC3,2023-12-23T22:45:00Z,18.2,87.84,0,1,18.2,1,0,87.88,18.2,2.5,96,4.01,2,1.7,0,486,15,15,640,15,15
ET3,MC3,2023-12-23T23:00:00Z,18.2,87.84,0,1,18.2,1,0,87.88,18.2,2.6,110,3.06,1.31,1.7,0,476,15,15,630,15,15
ET3,MC3,2023-12-23T23:15:00Z,18.2,87.83,0,0.999,18.2,1,0,87.88,18.2,2.6,97,3.6,1.78,1.7,0,471,15,15,613,15,15
ET3,MC3,2023-12-23T23:30:00Z,18.1,87.82,0,1.001,18.2,1,0,87.86,18.3,2.6,103,2.97,1.71,1.7,0,469,15,15,593,15,15
ET3,MC3,2023-12-23T23:45:00Z,18.2,87.8,0,0.999,18.3,1.001,0,87.85,18.4,2.5,79,6.68,2.48,1.8,0,467,15,15,574,15,15
ET3,MC3,2023-12-24T00:00:00Z,18.3,87.79,0,1,18.5,1,0,87.84,18.6,2.3,67,7.37,3.39,1.9,0,466,15,15,554,15,15
ET3,MC3,2023-12-24T00:15:00Z,18.4,87.77,0.01,0.994,18.5,1,0,87.82,18.5,2.5,68,6.24,2.77,1.8,0,466,15,15,513,15,15
ET3,MC3,2023-12-24T00:30:00Z,18.5,87.75,0.02,0.993,18.5,1,0,87.8,18.5,2.4,75,7.53,2.69,1.9,0,468,15,15,482,15,15
ET3,MC3,2023-12-24T00:45:00Z,18.4,87.74,0.01,0.994,18.5,1,0,87.79,18.5,2.5,78,7.79,2.28,1.8,0,467,15,15,473,15,15
ET3,MC3,2023-12-24T01:00:00Z,18.4,87.73,0.02,0.993,18.4,1.001,0,87.77,18.5,2.5,75,4.41,1.78,1.7,0,466,15,15,468,15,15
ET3,MC3,2023-12-24T01:15:00Z,18.4,87.71,0.02,0.99,18.5,1,0,87.75,18.6,2.5,81,4.52,1.52,1.7,0,465,15,15,466,15,15
ET3,MC3,2023-12-24T01:30:00Z,18.5,87.69,0.04,0.98,18.6,0.995,0.01,87.74,18.6,2.5,85,4.43,1.6,1.7,0,462,15,15,465,15,15
ET3,MC3,2023-12-24T01:45:00Z,18.6,87.69,0.08,0.963,18.7,0.972,0.06,87.73,18.6,2.6,101,3.47,1.1,1.8,0,461,15,15,465,15,15
ET3,MC3,2023-12-24T02:00:00Z,18.5,87.67,0.1,0.954,18.7,0.962,0.08,87.72,18.5,2.6,104,2.88,0.96,1.8,0,463,15,15,473,15,15
ET3,MC3,2023-12-24T02:15:00Z,18.1,87.67,0.07,0.966,18.3,0.977,0.05,87.71,18.2,2.5,92,1.77,0.89,1.7,0,463,15,15,485,15,15
ET3,MC3,2023-12-24T02:30:00Z,18,87.66,0.07,0.968,18.3,0.977,0.05,87.7,18.2,2.5,74,3.2,1.45,1.8,0,462,15,15,490,15,15
ET3,MC3,2023-12-24T02:45:00Z,18,87.65,0.07,0.964,18.2,0.974,0.05,87.7,18.1,2.4,71,5.12,1.51,1.7,0,463,15,15,494,15,15
ET3,MC3,2023-12-24T03:00:00Z,18,87.64,0.07,0.966,18.2,0.977,0.05,87.69,18.2,2.5,75,5.93,1.95,1.8,0,462,15,15,488,15,15
ET3,MC3,2023-12-24T03:15:00Z,18.3,87.63,0.11,0.948,18.4,0.957,0.09,87.68,18.4,2.4,73,8.26,2.44,1.8,0,461,15,15,472,15,15
ET3,MC3,2023-12-24T03:30:00Z,18.2,87.62,0.11,0.948,18.4,0.961,0.08,87.67,18.4,2.4,61,7.7,2.93,1.9,0,462,15,15,469,15,15
ET3,MC3,2023-12-24T03:45:00Z,18.2,87.62,0.1,0.95,18.3,0.962,0.08,87.67,18.4,2.1,58,7.7,3.62,1.8,0,461,15,15,466,15,15
ET3,MC3,2023-12-24T04:00:00Z,18.4,87.63,0.12,0.943,18.5,0.955,0.1,87.67,18.5,2.4,71,7.43,3.33,2,0,461,15,15,466,15,15
ET3,MC3,2023-12-24T04:15:00Z,18.4,87.63,0.14,0.936,18.5,0.948,0.11,87.68,18.6,2.3,73,6.64,3.37,2.1,0,460,15,15,464,15,15
ET3,MC3,2023-12-24T04:30:00Z,18.4,87.66,0.15,0.928,18.6,0.938,0.13,87.7,18.6,2.4,72,7.53,3.33,2,0,460,15,15,464,15,15
ET3,MC3,2023-12-24T04:45:00Z,18.4,87.67,0.16,0.926,18.6,0.936,0.14,87.71,18.6,2.4,79,6.52,2.88,1.9,0,460,15,15,465,15,15
ET3,MC3,2023-12-24T05:00:00Z,18.4,87.67,0.15,0.928,18.5,0.939,0.13,87.71,18.6,2.4,74,6.32,3.25,2,0,460,15,14,465,15,15
ET3,MC3,2023-12-24T05:15:00Z,18.4,87.68,0.16,0.927,18.5,0.937,0.13,87.72,18.6,2.4,77,5.26,2.89,2,0,460,15,13,465,15,15
ET3,MC3,2023-12-24T05:30:00Z,18.4,87.69,0.15,0.928,18.5,0.939,0.13,87.73,18.6,2.5,77,5.25,3.19,2,0,460,15,15,464,15,15
ET3,MC3,2023-12-24T05:45:00Z,18.4,87.69,0.16,0.925,18.5,0.936,0.14,87.73,18.6,2.3,72,7.34,3.62,2.1,0,460,15,15,464,15,15
ET3,MC3,2023-12-24T06:00:00Z,18.3,87.71,0.15,0.929,18.4,0.942,0.12,87.75,18.4,2.4,73,5.65,3.44,2.1,0,460,15,15,464,15,15
ET3,MC3,2023-12-24T06:15:00Z,18.3,87.74,0.15,0.928,18.4,0.939,0.13,87.78,18.4,2.3,72,5.72,3.14,1.9,0.7,460,15,14,464,15,15
ET3,MC3,2023-12-24T06:30:00Z,18.3,87.77,0.16,0.926,18.4,0.938,0.13,87.81,18.4,2.4,73,5.51,3.03,2,21.2,459,15,6,464,15,15
ET3,MC3,2023-12-24T06:45:00Z,18.3,87.8,0.15,0.927,18.4,0.937,0.13,87.84,18.5,2.3,64,7.14,3.26,2,32.6,459,15,0,463,15,15
ET3,MC3,2023-12-24T07:00:00Z,18.4,87.83,0.16,0.925,18.7,0.932,0.15,87.87,18.6,2.4,63,6.97,3.24,2,93,458,15,0,463,15,15
ET3,MC3,2023-12-24T07:15:00Z,18.4,87.85,0.15,0.928,18.5,0.939,0.13,87.89,18.5,2.3,64,6.05,3.34,2,19.8,459,15,0,463,15,15
ET3,MC3,2023-12-24T07:30:00Z,18.4,87.87,0.14,0.935,18.5,0.948,0.11,87.91,18.6,2.2,64,7.22,3.72,2,19.4,459,15,0,463,15,15
ET3,MC3,2023-12-24T07:45:00Z,18.7,87.89,0.15,0.932,18.8,0.943,0.12,87.93,19,2.3,65,5.5,3.44,2,59,458,15,0,462,15,15
ET3,MC3,2023-12-24T08:00:00Z,19,87.91,0.16,0.929,19,0.945,0.12,87.95,19.1,2.5,66,6.61,2.89,2,58.2,459,15,0,458,15,6
ET3,MC3,2023-12-24T08:15:00Z,19.3,87.91,0.16,0.927,18.8,0.96,0.09,87.96,18.9,2.5,79,5.03,2.45,1.9,70.9,458,15,0,456,15,0
ET3,MC3,2023-12-24T08:30:00Z,19.9,87.9,0.24,0.898,19,0.949,0.11,87.96,19.2,2.5,72,6.98,2.99,2,126.2,457,15,0,454,15,0
ET3,MC3,2023-12-24T08:45:00Z,21.1,87.9,0.36,0.857,19.6,0.925,0.17,87.95,19.8,2.5,66,6.15,2.68,1.9,225.2,456,15,0,452,15,0
ET3,MC3,2023-12-24T09:00:00Z,21.4,87.91,0.41,0.84,20.1,0.902,0.23,87.96,20,2.6,79,5.9,2.49,1.9,296.3,454,15,0,452,15,0
ET3,MC3,2023-12-24T09:15:00Z,21.6,87.92,0.41,0.842,20.2,0.904,0.23,87.97,20.2,2.7,81,5.4,2.17,1.8,140.3,455,15,0,452,15,0
ET3,MC3,2023-12-24T09:30:00Z,21.4,87.93,0.37,0.856,20,0.925,0.17,87.98,20.1,2.7,76,4.88,1.91,1.9,130.4,457,15,0,453,15,0
ET3,MC3,2023-12-24T09:45:00Z,20.5,87.94,0.23,0.902,19.4,0.959,0.09,87.98,19.6,2.7,81,4.8,1.83,1.8,98.9,459,15,0,455,15,0
ET3,MC3,2023-12-24T10:00:00Z,20.5,87.91,0.22,0.908,19.4,0.971,0.07,87.96,19.7,2.7,85,3.39,1.7,1.8,191.3,458,15,0,453,15,0
ET3,MC3,2023-12-24T10:15:00Z,20.6,87.91,0.2,0.917,19.4,0.977,0.05,87.95,19.6,2.6,68,2.81,1,1.7,96.7,459,15,0,454,15,0
ET3,MC3,2023-12-24T10:30:00Z,21.7,87.9,0.31,0.882,19.6,0.978,0.05,87.95,19.7,2.6,38,4.67,1.54,1.7,156,457,15,0,451,14,0
ET3,MC3,2023-12-24T10:45:00Z,21.2,87.89,0.29,0.886,19.4,0.979,0.05,87.94,19.6,2.5,48,6.47,1.82,1.9,145.2,458,15,0,454,15,0
ET3,MC3,2023-12-24T11:00:00Z,21.2,87.88,0.27,0.892,19.5,0.975,0.06,87.93,19.7,2.6,29,6.34,1.51,1.7,131.3,458,15,0,453,15,0
ET3,MC3,2023-12-24T11:15:00Z,21,87.88,0.26,0.895,19.4,0.973,0.06,87.93,19.6,2.4,26,5.01,1.67,1.8,138.6,458,15,0,453,15,0
ET3,MC3,2023-12-24T11:30:00Z,22.1,87.86,0.36,0.865,20,0.962,0.09,87.91,20.3,2.5,53,3.58,1.43,1.8,141,456,15,0,450,11,0
ET3,MC3,2023-12-24T11:45:00Z,23.3,87.84,0.5,0.824,20.8,0.929,0.18,87.89,21.1,2.7,78,5.45,1.42,1.7,179.8,455,15,0,447,0,0
ET3,MC3,2023-12-24T12:00:00Z,23.7,87.82,0.58,0.802,21,0.918,0.2,87.87,21.1,2.7,72,4.36,1.45,1.8,219.4,455,15,0,449,0,0
ET3,MC3,2023-12-24T12:15:00Z,23.1,87.8,0.54,0.809,21,0.903,0.24,87.85,21.4,2.7,85,5.38,1.74,1.9,239.3,455,15,0,448,0,0
ET3,MC3,2023-12-24T12:30:00Z,23.1,87.77,0.56,0.802,21.1,0.89,0.28,87.81,21.5,2.6,91,4.6,1.99,1.9,148.3,455,15,0,448,0,0
ET3,MC3,2023-12-24T12:45:00Z,22.3,87.7,0.51,0.812,21,0.881,0.3,87.74,21.2,2.7,76,5.83,3,2,113.3,454,15,0,449,0,0
ET3,MC3,2023-12-24T13:00:00Z,22.8,87.68,0.58,0.793,21.3,0.861,0.35,87.73,21.5,2.7,70,10.18,2.85,1.9,102.7,454,15,0,448,0,0
ET3,MC3,2023-12-24T13:15:00Z,24.5,87.69,0.69,0.775,21.8,0.875,0.33,87.73,21.8,2.6,70,3.61,0.97,1.8,216.4,454,15,0,446,0,0
ET3,MC3,2023-12-24T13:30:00Z,23.4,87.7,0.63,0.782,20.9,0.892,0.27,87.74,21,2.6,37,3.98,1.32,1.8,132.9,455,15,0,451,12,0
ET3,MC3,2023-12-24T13:45:00Z,22.7,87.68,0.49,0.824,21,0.908,0.23,87.72,21.2,2.7,90,4.51,1.02,1.7,158.2,456,15,0,452,13,0
ET3,MC3,2023-12-24T14:00:00Z,22.3,87.68,0.42,0.844,20.8,0.916,0.21,87.72,21,2.7,90,2.64,0.83,1.7,78.9,457,15,0,454,15,0
ET3,MC3,2023-12-24T14:15:00Z,21.6,87.66,0.32,0.875,20.5,0.938,0.15,87.7,20.7,2.6,68,5.02,1.23,1.7,125.4,456,15,0,452,15,0
ET3,MC3,2023-12-24T14:30:00Z,21.7,87.66,0.32,0.877,20.5,0.946,0.13,87.7,20.6,2.5,56,4.3,1.1,1.7,80,458,15,0,454,15,0
ET3,MC3,2023-12-24T14:45:00Z,21.3,87.65,0.27,0.893,20.2,0.956,0.11,87.69,20.4,2.6,47,4.22,1.22,1.7,62.6,458,15,0,455,15,0
ET3,MC3,2023-12-24T15:00:00Z,21.6,87.63,0.28,0.89,20.4,0.953,0.11,87.66,20.8,2.7,136,2.35,0.75,1.7,186.6,457,15,0,453,15,0
ET3,MC3,2023-12-24T15:15:00Z,22.4,87.6,0.38,0.862,20.7,0.947,0.13,87.64,20.8,2.7,66,2.43,0.68,1.7,96.5,458,15,0,455,15,0
ET3,MC3,2023-12-24T15:30:00Z,21,87.6,0.23,0.907,20.1,0.967,0.08,87.64,20.2,2.6,38,4.02,0.98,1.7,37.4,648,15,12,951,15,10
ET3,MC3,2023-12-24T15:45:00Z,19.9,87.61,0.09,0.962,19.5,0.997,0.01,87.65,19.6,2.5,38,4.31,1.32,1.7,10.1,786,15,15,852,15,15
ET3,MC3,2023-12-24T16:00:00Z,19.4,87.61,0.03,0.987,19.3,0.999,0,87.65,19.2,2.5,45,4.19,0.81,1.7,5.1,679,15,15,818,15,15
ET3,MC3,2023-12-24T16:15:00Z,19.3,87.6,0.01,0.995,19.1,1,0,87.64,19.2,2.5,46,4.27,1.45,1.7,8.2,880,15,15,900,15,15
ET3,MC3,2023-12-24T16:30:00Z,19.2,87.61,0,0.998,19.1,1.001,0,87.65,19.2,2.5,38,4.26,1.34,1.6,0.9,787,15,15,680,15,15
ET3,MC3,2023-12-24T16:45:00Z,18.9,87.62,0,1.001,18.8,1,0,87.67,18.9,2.5,29,4.19,1.59,1.6,0.5,679,15,15,608,15,15
ET3,MC3,2023-12-24T17:00:00Z,18.7,87.64,0,1,18.7,1,0,87.67,18.8,2.4,36,5.23,1.77,1.7,0,627,15,15,585,15,15
